area,msoa,lad_code,region_code,region
E00079191,E02003239,E06000031,E12000006,East of England
E00079192,E02003239,E06000031,E12000006,East of England
E00079193,E02003239,E06000031,E12000006,East of England
E00079194,E02003243,E06000031,E12000006,East of England
E00079195,E02003239,E06000031,E12000006,East of England
E00079196,E02003243,E06000031,E12000006,East of England
E00079197,E02003243,E06000031,E12000006,East of England
E00079198,E02003243,E06000031,E12000006,East of England
E00079199,E02003243,E06000031,E12000006,East of England
E00079200,E02003239,E06000031,E12000006,East of England
E00079201,E02003243,E06000031,E12000006,East of England
E00079202,E02003243,E06000031,E12000006,East of England
E00079203,E02003243,E06000031,E12000006,East of England
E00079204,E02003243,E06000031,E12000006,East of England
E00079205,E02003243,E06000031,E12000006,East of England
E00079206,E02003243,E06000031,E12000006,East of England
E00079207,E02003243,E06000031,E12000006,East of England
E00079208,E02003243,E06000031,E12000006,East of England
E00079209,E02003246,E06000031,E12000006,East of England
E00079210,E02003245,E06000031,E12000006,East of England
E00079211,E02003245,E06000031,E12000006,East of England
E00079212,E02003245,E06000031,E12000006,East of England
E00079213,E02003245,E06000031,E12000006,East of England
E00079214,E02003245,E06000031,E12000006,East of England
E00079215,E02003245,E06000031,E12000006,East of England
E00079216,E02003245,E06000031,E12000006,East of England
E00079217,E02003245,E06000031,E12000006,East of England
E00079218,E02003245,E06000031,E12000006,East of England
E00079219,E02003245,E06000031,E12000006,East of England
E00079220,E02003252,E06000031,E12000006,East of England
E00079221,E02003252,E06000031,E12000006,East of England
E00079222,E02003252,E06000031,E12000006,East of England
E00079223,E02003252,E06000031,E12000006,East of England
E00079224,E02003246,E06000031,E12000006,East of England
E00079226,E02003246,E06000031,E12000006,East of England
E00079227,E02003245,E06000031,E12000006,East of England
E00079228,E02003245,E06000031,E12000006,East of England
E00079229,E02003246,E06000031,E12000006,East of England
E00079230,E02003245,E06000031,E12000006,East of England
E00079231,E02003245,E06000031,E12000006,East of England
E00079232,E02003255,E06000031,E12000006,East of England
E00079233,E02003255,E06000031,E12000006,East of England
E00079234,E02003255,E06000031,E12000006,East of England
E00079236,E02003255,E06000031,E12000006,East of England
E00079237,E02003255,E06000031,E12000006,East of England
E00079238,E02003253,E06000031,E12000006,East of England
E00079239,E02003255,E06000031,E12000006,East of England
E00079240,E02003255,E06000031,E12000006,East of England
E00079241,E02003255,E06000031,E12000006,East of England
E00079243,E02003255,E06000031,E12000006,East of England
E00079244,E02003253,E06000031,E12000006,East of England
E00079245,E02003255,E06000031,E12000006,East of England
E00079246,E02003255,E06000031,E12000006,East of England
E00079247,E02003255,E06000031,E12000006,East of England
E00079248,E02003255,E06000031,E12000006,East of England
E00079249,E02003255,E06000031,E12000006,East of England
E00079250,E02003255,E06000031,E12000006,East of England
E00079251,E02003255,E06000031,E12000006,East of England
E00079252,E02003255,E06000031,E12000006,East of England
E00079253,E02003255,E06000031,E12000006,East of England
E00079254,E02003253,E06000031,E12000006,East of England
E00079255,E02003253,E06000031,E12000006,East of England
E00079256,E02003253,E06000031,E12000006,East of England
E00079257,E02003255,E06000031,E12000006,East of England
E00079258,E02003253,E06000031,E12000006,East of England
E00079259,E02003253,E06000031,E12000006,East of England
E00079260,E02003253,E06000031,E12000006,East of England
E00079261,E02003253,E06000031,E12000006,East of England
E00079262,E02003255,E06000031,E12000006,East of England
E00079263,E02003255,E06000031,E12000006,East of England
E00079264,E02003255,E06000031,E12000006,East of England
E00079265,E02003255,E06000031,E12000006,East of England
E00079266,E02003255,E06000031,E12000006,East of England
E00079267,E02003255,E06000031,E12000006,East of England
E00079268,E02003255,E06000031,E12000006,East of England
E00079269,E02003255,E06000031,E12000006,East of England
E00079270,E02003255,E06000031,E12000006,East of England
E00079271,E02003255,E06000031,E12000006,East of England
E00079272,E02003242,E06000031,E12000006,East of England
E00079274,E02003242,E06000031,E12000006,East of England
E00079275,E02003246,E06000031,E12000006,East of England
E00079276,E02003242,E06000031,E12000006,East of England
E00079277,E02003246,E06000031,E12000006,East of England
E00079278,E02003246,E06000031,E12000006,East of England
E00079279,E02003246,E06000031,E12000006,East of England
