msoa,all_ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
E02001656,3976,52,45,30,40,35,50,35,40,40,55,35,45,30,50,40,46,50,30,35,35,88,109,96,112,97,94,77,70,65,61,66,66,65,55,45,50,59,64,50,75,55,55,60,45,49,40,50,35,40,50,50,45,50,30,56,55,35,40,40,49,50,35,40,45,30,25,40,36,50,30,40,20,20,25,30,29,10,25,15,9,14,10,15,14,20,5,15,10,15,9,34
E02001657,4730,49,46,50,78,58,60,75,55,65,55,50,72,70,70,75,50,55,72,50,30,39,43,23,44,63,55,46,40,55,60,50,55,40,55,66,66,69,79,65,95,65,96,76,70,68,70,65,75,73,65,65,70,65,45,65,65,80,70,45,65,70,45,49,65,50,45,45,45,45,30,49,40,50,45,60,35,30,30,19,20,15,19,42,20,15,10,15,15,19,12,30
E02001658,2776,24,41,35,40,40,35,35,45,45,51,60,35,40,40,40,35,40,25,30,30,20,24,15,45,25,35,35,35,50,40,61,45,45,60,45,40,50,25,39,30,30,40,30,15,40,35,35,35,35,40,40,45,55,40,35,46,35,40,35,25,30,35,35,30,20,25,30,20,20,15,20,10,15,25,20,25,20,20,20,15,15,5,4,5,9,5,0,0,0,3,19
E02001659,3036,37,36,35,30,35,25,35,35,25,30,30,25,30,25,30,25,25,30,35,25,20,37,38,20,34,35,72,60,35,40,45,35,40,50,35,36,30,45,35,35,30,25,40,35,35,25,30,30,35,67,45,35,56,35,61,35,24,40,50,50,40,45,43,45,40,36,30,40,30,40,30,20,36,30,30,20,35,30,20,15,30,15,15,20,20,20,14,15,21,6,42
E02001660,4898,58,62,55,50,50,40,50,55,64,45,66,60,55,60,60,55,45,40,45,30,40,66,40,70,74,90,70,100,95,81,92,91,97,95,81,92,88,70,86,65,85,65,60,84,63,66,55,45,65,55,60,60,60,50,50,50,55,70,50,60,50,50,55,55,61,40,40,30,55,40,49,35,36,54,35,30,35,20,24,20,30,19,20,20,15,21,21,16,16,15,55
E02001661,3857,44,46,50,45,49,66,50,60,40,40,40,44,40,40,45,45,40,45,49,35,35,38,43,59,49,60,50,70,45,55,72,72,51,70,87,67,65,74,60,35,55,50,45,40,40,30,40,40,50,60,55,50,45,55,50,50,45,45,40,69,35,40,30,40,29,15,40,35,25,20,20,25,30,30,56,36,35,25,20,25,20,15,25,24,26,15,25,10,10,6,46
E02001662,3900,45,35,35,35,35,35,45,45,35,35,30,35,40,40,30,45,40,40,25,35,35,34,29,40,40,60,67,55,60,49,66,45,56,45,40,55,40,45,40,45,40,40,30,30,40,30,60,60,45,45,65,65,65,55,60,60,35,56,60,50,55,55,45,45,57,41,49,57,25,35,35,45,45,50,64,35,40,40,35,34,34,24,46,29,37,20,24,18,15,20,69
E02001663,3618,52,57,25,30,50,45,35,40,35,40,40,40,40,35,50,40,25,30,30,25,35,20,28,35,35,45,40,50,60,50,70,60,73,70,87,83,65,65,76,70,70,65,50,64,49,55,50,50,72,65,55,55,45,65,55,50,40,50,69,55,34,30,40,40,30,35,40,30,25,25,20,15,15,25,30,23,14,9,10,5,10,10,10,10,5,15,10,9,10,6,18
E02001664,3197,38,30,35,36,54,30,30,30,44,25,20,25,35,30,30,35,30,30,30,25,20,28,19,39,54,35,35,30,40,35,46,35,41,35,45,51,40,54,40,25,30,25,30,25,30,20,40,35,30,45,45,34,50,55,50,50,45,35,35,50,40,35,60,45,40,47,40,30,40,29,35,39,46,40,40,41,41,25,39,25,30,30,36,28,32,32,10,15,9,16,34
E02001665,4942,30,45,25,40,40,45,70,55,65,50,92,54,75,77,60,60,50,56,55,20,30,28,29,49,25,25,25,25,20,40,35,35,20,35,30,50,35,54,55,65,80,56,75,74,72,61,74,50,60,76,101,75,75,70,92,91,65,60,75,70,60,80,60,70,68,72,75,61,70,64,81,58,71,61,77,58,55,57,50,45,29,45,58,42,36,25,24,24,25,33,82
E02001666,3027,22,25,30,35,25,35,45,30,40,45,35,35,35,30,30,30,25,35,25,20,35,32,35,20,49,50,30,45,50,50,60,40,40,35,40,40,35,40,45,40,25,35,45,35,35,30,40,35,45,40,40,45,50,54,45,50,56,54,45,45,45,56,30,45,46,25,25,24,25,15,20,30,35,30,30,20,25,15,20,24,15,15,20,15,9,10,15,15,4,0,32
E02001669,4088,38,53,45,40,40,40,50,40,44,51,35,40,35,45,40,45,25,30,30,40,29,25,38,40,68,55,50,55,70,76,60,72,78,70,72,79,60,72,71,55,69,63,56,58,45,40,45,45,51,65,71,60,55,40,56,73,73,40,67,67,45,40,40,45,41,57,40,24,30,35,30,38,20,41,46,30,30,48,30,14,24,25,25,21,10,21,17,18,18,12,33
E02001670,3162,50,36,61,40,30,50,45,40,50,40,35,45,40,40,45,55,25,51,40,35,35,46,35,30,44,30,51,45,60,45,40,45,51,50,40,40,40,45,39,40,49,45,30,30,30,25,30,30,40,45,55,45,55,40,40,30,40,45,35,20,40,20,35,30,31,41,25,25,20,25,20,20,30,25,25,15,30,19,24,20,10,15,5,15,15,25,10,15,10,15,44
E02001671,2855,15,20,20,20,20,15,30,25,15,30,10,20,35,20,20,25,25,15,15,20,15,24,30,20,35,25,30,20,25,40,30,15,30,25,40,30,25,30,25,20,20,35,25,30,35,25,30,30,40,45,30,40,45,55,40,51,50,50,40,54,71,40,54,55,52,41,49,47,44,40,39,39,40,45,54,46,45,47,29,31,20,29,24,20,26,15,15,10,15,5,49
E02001672,3120,28,26,25,35,25,25,25,30,30,35,41,29,25,34,35,25,39,41,30,20,28,34,33,34,25,30,56,40,35,25,50,40,35,50,40,42,40,44,35,25,40,40,20,30,30,30,30,25,41,45,61,45,40,55,50,46,46,35,44,44,30,45,35,30,34,35,30,35,35,35,35,24,25,36,47,35,39,38,30,31,25,30,21,25,19,26,29,34,29,10,47
E02001673,2628,24,35,20,25,30,25,30,30,20,40,20,25,25,35,20,25,20,30,25,20,20,24,25,25,30,25,45,30,29,30,40,25,35,40,20,25,30,20,35,35,30,35,30,25,25,25,35,30,40,45,40,35,40,55,55,40,45,56,50,63,45,35,39,45,41,30,30,25,25,40,25,25,30,30,25,25,20,20,15,15,10,5,15,14,10,10,10,5,10,5,38
E02001674,4662,42,57,35,51,45,40,40,40,35,45,45,59,50,45,45,35,45,35,30,30,29,25,29,30,45,35,41,45,40,45,61,67,72,55,51,50,64,58,60,45,64,56,61,45,54,55,50,45,50,60,76,55,70,55,55,93,60,71,82,71,65,67,49,65,60,84,59,70,50,50,44,47,56,61,88,46,66,58,63,41,35,50,31,47,42,30,38,22,22,34,98
E02001675,4283,47,50,25,30,40,45,40,40,35,40,40,45,30,30,40,45,35,45,44,35,30,30,25,50,45,45,35,40,65,60,45,56,60,50,50,40,50,60,35,50,55,45,35,30,40,45,50,45,50,66,60,45,60,70,60,65,70,55,60,64,65,55,55,85,56,66,70,45,65,55,59,50,81,55,70,61,61,63,44,41,35,40,35,35,32,20,10,16,10,15,61
E02001676,3132,20,26,25,36,30,25,30,30,25,35,30,39,20,43,35,30,20,30,25,25,20,25,20,25,20,20,20,20,15,35,20,30,25,25,20,35,40,30,20,35,35,46,52,44,40,25,35,41,47,56,45,55,45,50,63,52,52,50,53,44,35,46,52,40,46,30,40,46,52,49,52,43,47,35,46,25,40,37,25,32,30,39,26,32,25,10,16,22,29,12,64
E02001678,5467,36,50,35,56,68,55,60,65,60,70,72,64,60,72,55,67,69,56,50,35,30,34,29,40,35,20,20,35,30,15,30,35,30,50,50,35,65,58,65,85,70,70,70,67,59,60,65,56,66,60,85,88,65,55,97,84,109,75,79,75,75,60,63,74,72,78,70,78,70,79,77,72,66,89,81,84,84,89,57,60,40,65,54,48,53,42,43,36,35,36,136
E02001679,3385,56,48,35,42,48,45,30,44,45,46,52,25,30,44,35,30,20,41,34,34,24,28,38,34,30,50,45,50,45,35,72,67,67,59,51,51,40,44,35,40,49,40,51,35,30,35,30,51,41,40,35,50,25,60,46,46,46,36,53,53,30,35,43,35,30,31,20,34,25,30,20,29,41,41,46,25,20,36,14,21,26,20,20,25,25,26,16,6,9,15,50
E02001680,3213,42,52,35,40,49,45,30,35,40,50,56,44,45,40,45,30,30,30,25,30,48,28,39,35,35,50,56,45,55,66,50,45,46,45,45,45,40,44,45,45,45,56,40,35,30,35,30,30,40,35,50,45,50,50,35,51,40,30,35,44,25,30,48,45,25,30,35,25,20,15,30,29,26,15,19,25,25,20,15,20,20,25,15,4,9,15,16,5,10,10,56
E02001681,3957,31,25,40,45,30,50,45,45,40,70,56,49,40,45,50,45,40,40,45,35,29,20,25,20,30,10,30,25,20,30,20,35,46,40,40,47,40,44,60,60,45,50,61,49,49,40,55,46,62,71,60,55,50,50,50,55,70,55,64,49,50,45,53,55,52,51,40,51,50,50,45,58,46,56,50,51,39,50,49,45,36,30,37,25,15,30,32,36,25,24,58
E02002183,3052,14,20,15,15,25,10,25,25,20,15,25,25,25,30,35,25,30,25,35,15,10,5,15,15,5,15,15,20,0,15,20,15,20,15,20,20,25,15,25,35,30,30,30,35,35,20,45,40,50,54,35,46,52,44,40,40,60,53,49,45,50,35,45,54,55,52,30,40,52,63,40,59,39,77,73,60,61,55,35,48,36,39,48,40,40,29,28,25,39,20,73
E02002184,6923,32,35,50,40,55,45,70,65,70,80,90,70,95,75,90,85,85,90,60,40,40,40,55,55,35,40,60,55,35,55,45,50,50,45,50,30,45,75,65,80,95,85,70,85,75,91,101,89,90,109,109,105,95,109,110,104,125,100,89,84,117,90,100,89,80,88,65,60,88,87,83,76,79,110,127,94,85,74,72,63,70,93,95,76,84,79,63,46,58,44,241
E02002185,3000,23,25,20,25,30,35,35,30,20,30,35,45,40,35,30,35,45,30,25,20,15,15,20,15,20,20,20,15,25,30,15,25,30,30,45,40,35,35,30,30,45,45,45,40,45,40,45,45,45,39,68,45,40,45,56,49,45,54,49,40,35,61,40,30,35,35,20,50,35,40,35,35,43,39,50,30,30,30,24,30,25,25,15,15,20,20,29,15,12,17,32
E02002187,3152,31,25,30,25,40,35,30,35,30,30,45,45,30,40,40,35,45,30,30,25,10,10,20,35,15,20,20,20,20,10,30,25,25,25,25,30,35,45,35,50,45,45,40,40,35,45,40,45,50,59,49,40,40,40,45,49,35,40,45,60,51,55,45,50,40,40,50,45,35,47,36,35,40,45,45,35,30,30,30,31,15,20,26,29,22,20,18,20,24,18,57
E02002188,3943,36,35,53,45,35,50,50,39,40,45,30,40,55,51,45,49,40,45,40,35,25,35,25,40,40,30,35,40,50,45,45,40,50,40,55,51,55,71,45,50,40,55,40,45,64,35,71,58,50,54,73,56,45,60,55,67,40,59,55,65,62,67,50,49,45,49,40,56,39,46,35,45,53,55,57,35,30,20,30,32,15,30,21,24,19,20,12,15,18,18,44
E02002189,3609,55,40,54,45,40,45,50,50,55,54,55,40,74,65,60,60,65,55,60,55,60,60,45,35,40,45,40,40,35,35,45,50,45,45,65,50,30,50,45,45,50,40,50,55,50,35,35,44,45,50,45,35,30,45,34,25,30,35,35,30,40,45,35,30,40,30,40,30,39,30,25,30,30,15,26,20,30,29,20,10,15,20,26,20,20,19,16,15,17,5,62
E02002190,5975,95,99,80,80,80,105,85,80,95,80,95,80,90,95,85,100,90,85,110,70,81,80,60,90,95,84,86,96,79,91,104,85,90,95,106,86,96,70,80,90,70,89,80,85,95,75,76,75,64,60,74,86,50,45,60,60,49,60,64,50,55,50,50,78,45,45,54,65,55,55,46,45,25,40,51,25,20,40,24,20,15,19,20,15,20,15,12,20,6,12,43
E02002191,4956,46,50,70,70,80,80,70,84,95,90,70,85,85,96,90,75,79,65,70,55,75,60,65,60,55,80,70,66,75,75,80,76,70,95,70,76,85,90,80,70,64,60,70,60,55,60,40,89,55,64,55,66,55,65,50,45,55,55,59,50,56,66,35,50,40,34,40,25,25,20,29,46,25,25,30,20,5,25,20,25,20,25,10,14,15,20,17,15,6,0,23
E02002192,4745,34,25,45,35,40,40,40,54,55,70,45,65,69,40,50,40,49,30,40,20,20,25,45,15,20,35,30,20,30,40,35,61,46,50,50,46,40,56,50,49,65,70,74,71,50,66,51,63,61,49,69,71,72,63,65,54,85,79,78,74,77,77,74,78,71,77,82,72,67,61,56,77,58,73,99,40,77,55,40,48,34,37,44,42,40,44,22,20,27,28,69
E02002193,3221,38,30,40,45,40,35,50,49,35,45,45,35,40,50,40,40,25,35,30,40,40,40,30,25,60,40,45,56,50,45,65,40,40,70,50,40,60,46,35,55,50,35,25,20,30,41,35,40,45,45,30,40,40,45,40,40,40,35,45,50,35,30,29,44,40,34,30,35,25,25,45,29,25,24,35,35,25,24,20,26,24,5,0,15,10,10,12,9,6,0,25
E02002194,3911,52,45,55,50,55,50,45,40,65,40,60,50,50,40,45,45,50,35,45,25,35,30,40,40,25,50,40,56,63,60,45,60,60,55,50,55,45,40,50,50,25,50,35,40,45,45,35,45,45,65,50,45,50,59,50,65,60,65,74,60,60,35,44,45,50,35,50,29,44,50,35,45,38,40,55,25,25,30,19,31,35,20,21,10,18,10,10,30,18,15,40
E02002195,3288,33,20,20,30,20,45,30,35,30,30,30,25,40,40,45,25,40,50,35,15,15,20,15,15,25,15,15,36,25,20,20,20,35,30,45,20,30,35,35,30,40,50,35,40,25,52,46,40,46,52,55,35,52,43,50,63,56,63,64,60,50,63,49,34,45,25,50,45,41,40,46,60,47,84,62,39,36,30,41,32,25,37,23,31,25,19,20,10,15,20,38
E02002196,3256,26,30,40,30,30,45,50,35,25,40,45,35,40,45,45,35,30,35,30,20,20,25,35,30,30,40,40,40,40,40,35,40,40,45,45,45,45,45,35,35,40,40,45,45,50,35,45,40,55,30,50,61,51,50,55,55,45,59,60,39,40,45,55,50,35,35,30,30,40,30,56,35,35,40,45,20,25,25,25,15,15,10,20,15,10,10,6,10,6,12,20
E02002197,4514,33,35,45,40,40,35,55,50,50,45,55,60,55,45,55,50,50,55,30,30,45,35,40,45,45,40,40,51,55,66,60,60,61,65,61,66,45,46,65,60,65,65,60,55,55,62,61,57,71,67,74,51,67,50,65,50,75,65,55,55,60,50,50,53,54,44,45,45,37,51,36,39,42,63,65,45,30,35,41,35,20,31,29,42,34,43,24,36,13,30,103
E02002198,4372,42,45,50,50,45,65,60,45,45,40,45,55,40,45,40,35,40,35,35,35,20,35,35,45,50,30,35,41,59,50,54,45,45,80,61,55,65,60,55,45,60,65,45,55,35,50,41,68,70,58,59,62,74,58,55,74,55,64,45,70,51,50,55,59,66,53,55,50,55,45,51,54,60,73,51,35,35,45,40,31,25,37,24,36,36,20,25,25,14,21,75
E02002199,3793,41,45,40,45,60,35,40,35,35,45,45,40,30,40,40,35,30,35,35,20,20,30,25,30,40,40,36,35,54,40,64,56,56,65,50,41,40,50,35,50,66,45,50,46,35,50,55,50,45,54,59,47,50,63,50,59,75,59,73,60,66,55,40,40,50,57,40,45,43,40,40,29,44,55,41,34,40,25,19,33,15,35,15,29,15,20,18,15,12,18,46
E02002200,4755,37,45,35,55,40,60,45,50,50,65,55,55,50,65,55,45,50,50,50,40,15,30,45,25,35,30,40,56,40,50,54,61,72,70,55,56,65,65,75,95,75,70,65,50,60,60,76,64,70,69,65,50,77,50,75,65,65,75,60,80,66,60,60,40,45,45,50,65,43,51,50,40,58,55,66,49,57,50,35,36,35,30,38,24,35,20,39,27,28,25,81
E02002201,6333,80,80,80,75,65,80,75,85,75,60,65,85,55,55,65,70,55,75,60,35,45,86,75,55,60,80,76,87,98,105,95,96,90,120,95,75,90,75,90,110,85,75,85,91,75,90,60,84,65,94,70,103,91,65,90,103,89,99,93,95,103,60,85,94,80,54,60,54,68,61,44,60,64,75,66,50,40,45,40,47,21,25,24,25,24,38,36,28,6,12,64
E02002202,3731,43,49,40,54,30,40,30,44,40,64,50,45,40,40,45,35,30,50,45,35,15,35,30,55,74,69,55,56,93,76,60,50,60,60,55,50,50,45,55,70,55,50,40,55,50,55,45,40,50,40,49,50,40,35,45,45,45,40,54,50,60,35,35,30,30,40,35,29,29,25,25,40,25,25,25,20,20,20,30,25,10,25,9,15,20,30,18,15,23,12,56
E02002203,4052,54,45,55,55,50,55,50,54,60,40,45,60,40,55,35,40,35,35,50,30,45,50,40,60,50,40,66,66,64,60,60,60,55,55,76,72,50,45,50,65,50,55,40,50,40,40,55,45,50,60,84,45,66,40,50,55,60,50,50,50,50,40,45,34,45,40,45,55,45,40,45,45,25,35,35,25,25,39,20,20,20,24,21,20,15,20,12,10,16,0,34
E02002204,5999,45,60,50,40,60,55,70,50,60,65,60,70,65,86,65,65,65,55,55,30,20,35,50,55,50,45,65,45,70,60,55,85,60,80,71,60,70,65,60,75,90,75,79,81,60,65,60,87,91,73,80,82,83,82,104,79,80,107,98,110,96,88,79,85,75,73,60,95,69,61,98,91,75,92,94,65,61,54,66,58,40,57,41,58,42,29,30,29,22,18,85
E02002205,5042,36,40,40,50,55,40,45,60,65,50,35,50,35,35,45,40,45,60,35,30,35,35,45,60,30,60,40,45,50,55,50,70,50,65,40,50,55,35,50,50,70,70,65,50,55,55,71,75,80,89,85,90,81,88,101,99,70,83,85,95,70,80,80,84,60,69,70,60,67,70,75,65,73,82,65,74,40,35,46,35,30,31,25,29,35,15,24,20,24,24,67
E02002206,4532,48,55,69,40,69,45,55,64,65,65,50,55,55,55,50,64,55,50,50,40,45,40,45,45,55,55,51,55,69,65,75,50,75,70,65,66,65,71,54,60,55,45,39,55,40,55,50,49,60,49,60,72,51,81,60,68,55,65,65,55,67,56,49,55,50,49,40,45,48,51,45,40,35,46,46,25,28,34,30,31,29,37,21,25,19,30,33,10,14,6,34
E02002207,3796,46,44,55,55,60,50,45,55,55,60,55,60,70,50,60,50,49,86,60,54,60,60,45,50,65,50,45,61,49,50,50,50,45,65,60,67,60,66,74,45,60,50,55,50,40,50,56,55,55,45,35,45,45,45,40,30,45,50,40,30,30,40,25,40,30,30,20,20,30,20,25,25,25,24,25,10,10,20,15,10,20,10,5,19,15,15,12,15,12,6,36
E02002208,4312,49,60,59,60,55,55,60,64,55,70,55,55,50,60,65,59,40,61,70,35,30,50,40,45,60,65,40,50,64,55,65,66,65,60,60,66,55,75,55,60,60,70,54,45,35,45,25,40,50,40,25,56,56,55,50,55,70,45,69,45,61,45,45,55,45,39,35,40,38,36,30,40,38,45,46,30,35,27,29,26,20,30,18,46,41,19,28,16,16,12,28
E02002209,3569,30,50,35,70,54,74,75,64,79,60,56,71,60,71,50,68,64,66,50,35,55,61,35,35,30,30,40,40,40,51,69,76,56,75,55,67,76,66,63,70,55,50,45,30,54,57,44,40,45,30,50,35,35,45,30,40,40,58,40,30,40,35,34,25,30,30,15,20,20,10,15,14,10,10,20,15,10,10,5,10,10,5,5,5,10,15,6,0,0,0,10
E02002210,3980,47,70,59,50,49,60,70,60,60,45,55,55,60,50,65,45,50,50,50,25,35,40,40,45,45,54,66,68,73,55,50,50,60,60,66,55,40,60,65,55,55,55,40,55,50,30,45,44,45,35,69,56,47,44,40,55,40,40,55,45,45,41,40,50,35,30,30,30,39,35,35,30,30,29,40,30,30,10,25,15,15,25,22,25,15,15,19,29,12,12,40
E02002211,3821,57,60,64,64,40,65,65,35,50,45,55,65,65,60,50,55,65,80,65,50,56,40,60,50,54,50,66,51,55,60,45,35,50,60,50,45,60,65,60,45,55,60,60,50,55,56,61,50,55,50,50,41,35,35,40,35,39,25,20,35,35,35,39,29,35,29,39,30,40,25,20,25,24,20,35,15,20,10,26,10,20,10,5,14,10,9,4,31,18,5,35
E02002212,4926,85,69,93,88,109,118,138,117,99,118,101,110,104,92,89,75,113,85,65,74,71,55,86,50,60,50,65,56,74,76,75,60,103,130,113,77,107,61,84,80,82,80,94,77,79,35,55,45,55,55,55,51,35,34,35,30,20,35,30,30,35,30,25,35,15,20,20,10,25,20,15,20,10,10,5,10,15,15,5,0,5,15,5,5,10,15,6,5,6,6,21
E02002213,3975,36,40,49,30,40,55,55,50,45,55,45,40,35,45,50,45,50,35,35,25,30,25,35,35,30,35,45,46,40,45,40,51,61,55,51,55,45,56,50,40,55,45,54,50,45,41,51,71,66,48,64,57,58,62,56,45,75,63,60,65,40,52,49,54,45,38,50,45,47,57,40,40,47,40,69,40,51,44,29,32,35,25,22,15,14,10,4,15,18,12,35
E02002214,3286,45,30,50,60,50,55,55,40,69,50,45,50,40,50,55,54,49,30,30,25,25,35,35,35,45,45,46,51,50,45,50,50,60,55,65,66,45,50,50,45,50,40,44,40,35,35,40,25,30,45,50,41,45,39,30,40,35,45,45,20,45,30,40,35,20,34,35,25,34,15,30,25,20,20,30,15,10,15,15,20,5,15,5,25,14,10,6,0,0,6,33
E02002215,5430,69,80,96,84,90,75,90,64,70,84,96,75,98,81,90,89,103,101,110,98,91,112,100,94,138,89,75,103,83,86,75,90,78,90,102,70,97,81,75,70,81,95,60,80,100,66,45,70,50,50,50,55,55,45,55,50,40,35,40,45,44,55,40,40,55,50,45,40,40,30,30,25,25,20,10,15,24,14,10,10,15,10,5,15,15,4,12,10,0,0,13
E02002216,5076,86,90,74,50,94,84,70,78,70,80,75,80,89,75,89,104,93,111,75,80,71,90,92,75,94,65,91,93,88,80,65,71,108,80,86,65,70,80,69,75,75,70,70,50,69,60,66,65,50,59,64,51,61,60,40,45,40,30,45,45,40,35,35,35,25,35,49,39,39,40,30,30,15,15,25,5,14,15,19,0,20,10,15,15,20,25,16,0,4,0,41
E02002217,5154,61,84,89,88,80,65,98,103,75,75,95,111,108,112,109,103,88,96,100,84,86,102,86,89,70,65,75,65,73,65,78,60,70,80,70,83,75,85,70,100,90,75,75,81,60,71,50,65,49,40,64,50,61,45,50,25,40,40,35,35,30,30,40,45,40,40,40,14,25,29,15,35,14,10,25,15,15,20,20,20,20,15,10,0,5,10,12,10,16,11,51
E02002218,5323,64,74,88,65,84,75,85,74,85,90,111,75,88,75,70,94,70,75,65,50,65,55,60,64,60,55,71,65,65,66,75,85,86,70,80,76,86,81,94,75,75,90,85,75,65,50,51,88,85,50,60,45,60,55,65,74,80,60,65,50,40,65,70,50,35,59,35,35,35,30,34,40,59,50,51,25,19,25,25,20,15,18,19,20,15,10,12,9,29,11,44
E02002219,4219,60,65,73,60,79,80,65,79,94,84,75,70,83,76,90,93,97,81,75,93,70,60,87,50,79,70,65,72,45,50,60,65,67,60,75,72,76,65,55,86,70,65,84,66,60,52,45,55,45,45,50,46,40,35,40,25,15,25,25,20,25,20,20,15,30,35,20,30,15,10,20,10,9,15,20,15,10,5,5,5,15,10,10,5,5,5,6,5,0,0,15
E02002220,4866,66,70,75,90,79,103,85,78,84,75,102,85,93,80,89,93,99,96,80,75,71,75,71,79,83,89,81,62,64,65,84,71,66,70,81,72,60,96,80,70,75,85,74,92,70,57,45,59,60,54,64,56,62,49,55,35,45,30,45,45,35,40,30,30,46,35,25,25,39,30,20,15,20,20,14,5,10,5,5,5,15,10,0,0,10,5,0,5,0,0,23
E02002222,4780,48,40,74,65,75,85,85,96,93,70,102,70,94,96,98,70,75,86,55,69,45,66,45,64,50,55,50,62,59,61,65,55,65,70,96,82,75,91,65,90,75,60,84,55,65,56,77,59,45,68,45,46,63,44,50,45,45,50,49,40,45,45,45,20,45,35,29,30,25,36,30,30,29,45,40,19,25,10,15,15,15,16,25,13,29,15,5,15,16,6,34
E02002223,3970,54,60,50,50,74,59,75,59,80,74,65,55,83,82,70,74,69,76,70,84,65,71,82,88,65,65,55,35,64,45,50,71,71,75,65,66,76,70,74,80,45,55,60,45,45,62,61,35,35,50,45,40,40,35,35,40,30,35,20,25,25,36,20,25,15,25,20,30,20,25,20,20,14,15,5,10,15,5,15,10,5,15,5,10,5,0,6,10,0,0,10
E02002224,5335,81,79,84,94,94,75,80,92,89,84,101,107,107,118,132,101,99,101,104,83,93,101,86,95,85,70,65,74,69,91,65,76,81,85,107,71,75,86,94,95,86,81,82,83,75,73,71,58,60,53,79,67,63,58,40,35,35,50,35,40,14,35,35,25,35,24,30,20,25,30,19,25,20,20,19,15,10,15,10,9,20,25,9,10,5,5,9,0,0,6,18
E02002225,4330,31,35,45,45,40,55,65,40,70,45,50,55,55,65,50,50,45,70,40,25,30,25,35,25,50,40,45,35,40,45,50,50,60,55,65,70,60,60,65,60,40,60,60,55,55,55,60,50,70,60,69,70,60,69,55,55,65,65,68,65,60,50,50,64,60,54,50,71,49,46,50,55,50,56,40,35,29,25,25,30,30,35,26,20,20,15,11,15,11,6,45
E02002226,6923,105,128,122,99,99,80,125,109,65,110,95,95,105,121,100,109,133,110,144,253,216,257,227,208,144,129,116,112,133,111,93,121,105,100,101,85,100,95,105,90,95,80,80,95,65,76,55,60,59,80,60,65,65,54,50,50,40,39,45,39,40,29,35,35,35,30,35,44,30,30,40,19,35,25,10,19,15,20,0,0,15,10,15,15,20,25,28,10,6,12,34
E02002227,3129,53,55,54,40,50,50,40,50,45,45,65,50,45,55,49,54,59,45,70,50,46,45,35,40,55,50,45,57,54,50,50,45,55,50,50,46,65,60,45,45,45,45,44,45,35,35,35,20,40,30,30,30,30,44,45,30,25,39,35,25,20,20,15,25,15,29,25,20,15,21,10,10,15,20,26,10,19,10,10,10,15,10,21,0,0,4,5,5,0,0,5
E02002228,3883,67,45,73,64,58,65,70,63,69,45,55,50,60,45,60,59,50,66,45,45,45,40,67,55,45,50,56,62,45,82,69,66,93,80,82,77,40,86,65,50,55,50,58,30,54,47,30,39,30,39,49,52,46,48,50,54,35,35,30,44,40,30,35,40,30,30,25,25,25,20,20,25,30,25,29,14,25,15,3,10,19,15,14,5,5,10,0,5,12,0,18
E02002229,4546,31,45,50,30,55,50,40,45,65,40,60,65,119,141,134,104,84,121,114,54,41,40,45,60,60,45,50,55,40,40,45,35,72,55,50,50,60,50,50,40,55,50,45,55,45,51,45,40,60,55,59,62,68,63,60,74,60,54,68,45,50,45,50,45,35,58,45,34,45,41,35,30,33,40,57,25,25,25,35,24,24,20,20,25,20,15,23,16,6,18,38
E02002230,4250,83,83,73,79,60,60,85,89,89,75,75,75,89,65,89,60,55,75,80,55,70,81,97,60,74,75,50,66,60,50,59,75,66,104,90,77,86,70,45,55,81,70,60,55,50,45,55,39,45,45,50,40,40,35,35,35,35,30,25,35,25,30,30,25,24,20,25,46,25,25,14,15,15,10,5,20,10,10,10,5,5,5,0,5,0,10,6,5,6,0,10
E02002231,6976,83,103,99,93,93,95,119,109,100,104,110,140,109,122,114,94,151,105,130,85,91,91,81,85,75,75,76,101,70,86,105,101,91,100,70,117,127,122,115,120,106,120,109,70,100,92,81,83,79,99,94,81,81,65,80,85,70,55,50,70,55,88,60,70,60,60,60,45,45,55,45,60,53,30,50,35,25,30,34,26,20,35,25,25,15,20,18,13,18,11,63
E02002232,3719,62,79,72,65,80,82,55,72,50,60,65,55,50,55,65,50,69,50,79,64,45,45,50,45,65,60,40,60,50,46,59,56,61,65,71,61,60,50,55,55,81,55,50,45,50,41,40,40,55,45,45,30,25,30,25,30,25,20,25,30,30,30,35,35,30,34,15,20,25,36,20,20,20,10,20,20,5,5,10,14,5,10,10,10,15,19,0,10,6,6,29
E02002233,4766,72,65,69,69,80,104,90,92,75,94,90,116,80,92,80,113,104,106,100,85,81,96,101,65,50,70,60,55,59,60,70,65,65,70,65,87,85,85,93,110,106,55,79,60,59,66,40,59,80,45,45,51,60,45,50,35,35,25,30,40,30,45,20,25,45,29,20,25,20,5,20,15,10,5,10,10,20,15,10,14,10,0,0,5,0,5,0,0,0,0,20
