area,<4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85>
E00117623,11,12,8,8,20,31,22,19,18,9,21,23,27,13,32,30,30,31
E00117624,31,34,23,13,18,18,20,25,19,14,14,10,13,4,9,6,9,20
E00117625,14,16,13,13,12,13,19,12,13,11,26,30,28,13,10,20,18,18
E00117626,21,21,11,17,24,32,29,18,19,21,21,30,11,32,33,29,24,30
E00117627,11,15,10,9,4,18,14,17,15,14,20,22,20,22,21,19,9,7
E00117628,9,17,23,20,19,27,20,23,24,28,29,39,23,17,12,25,26,25
E00117630,27,37,32,35,25,23,22,26,34,22,18,17,16,17,10,6,5,3
E00117632,10,21,18,16,20,15,16,20,19,20,27,29,21,10,18,18,8,4
E00117634,8,16,21,25,14,15,12,23,23,29,42,13,12,13,5,6,5,2
E00117635,19,25,37,30,22,12,22,19,33,24,19,20,10,5,14,4,3,4
E00117636,26,35,39,22,22,15,30,24,20,19,17,16,8,11,9,7,6,2
E00117637,20,16,26,16,23,23,30,35,19,20,19,24,15,16,9,6,3,1
E00117638,20,22,28,20,16,15,28,19,16,21,28,22,15,17,13,9,5,4
E00117639,14,17,13,14,9,13,12,24,20,20,23,23,15,24,9,11,5,2
E00117640,14,23,28,27,13,20,24,27,24,15,23,19,17,12,6,4,2,3
E00117641,11,6,13,3,20,20,23,19,13,17,24,14,10,8,5,3,3,2
E00117642,17,34,49,32,21,20,36,30,26,18,20,12,19,13,9,1,1,1
E00117643,24,25,24,31,19,19,22,27,20,24,31,23,17,9,8,15,7,1
E00117644,14,21,15,24,20,19,27,18,26,18,23,22,19,13,12,15,7,4
E00117645,14,7,13,12,19,22,21,20,20,23,25,18,20,23,19,7,3,3
E00117646,15,16,15,9,20,22,14,24,20,16,8,8,16,9,14,7,3,5
E00117647,31,49,43,27,26,30,44,28,23,26,27,15,11,9,10,4,7,3
E00117648,28,34,30,12,22,21,30,27,25,18,21,19,13,7,6,4,1,1
E00117649,27,27,30,23,20,29,36,27,24,25,19,29,16,8,5,10,6,3
E00117650,28,32,23,15,25,41,39,37,29,30,32,23,16,9,9,5,2,3
E00117651,6,12,4,8,7,17,16,9,23,26,21,47,23,22,13,12,9,8
E00117653,5,5,9,2,5,3,8,15,6,6,16,25,24,32,25,17,11,11
E00117654,12,14,21,22,16,18,11,16,20,22,38,28,34,23,23,17,10,7
E00117655,9,20,24,21,11,19,16,12,21,24,29,35,29,28,17,21,12,10
E00117656,13,24,30,19,13,9,8,12,22,36,35,40,29,21,30,26,7,12
E00117657,12,28,37,32,14,12,12,23,18,40,41,33,28,25,28,26,6,7
E00117658,2,9,19,17,14,5,8,7,12,26,37,24,28,17,28,13,11,17
E00117659,11,13,15,8,12,16,8,7,20,21,26,43,35,35,26,35,17,14
E00117660,12,20,10,14,17,10,14,21,15,15,22,30,22,23,25,19,16,7
E00117661,14,14,15,13,13,14,26,16,11,22,15,24,21,26,28,14,15,31
E00117662,16,10,17,12,11,9,11,8,15,21,30,50,29,23,19,16,20,9
E00117663,14,24,12,12,6,6,3,21,19,19,29,19,24,17,13,12,16,7
E00117664,8,12,16,17,11,12,12,18,9,15,30,16,29,19,22,12,7,4
E00117665,19,26,26,43,13,13,16,12,17,33,28,35,37,12,25,11,14,8
E00117666,11,15,11,16,11,4,13,13,15,23,24,24,15,22,24,14,6,11
E00117667,5,12,11,9,2,3,8,8,13,25,15,10,10,11,11,7,5,4
E00117668,10,13,4,8,12,12,16,11,17,14,17,26,12,26,25,21,16,9
E00117669,13,16,19,4,8,6,7,17,22,18,10,20,21,34,38,23,21,8
E00117670,3,12,16,15,8,10,4,7,12,13,18,19,21,33,45,23,16,8
E00117672,9,21,6,8,8,6,15,4,17,12,25,22,28,24,24,21,8,13
E00117673,11,17,11,8,15,4,4,12,14,18,10,25,32,16,39,22,20,11
E00117674,5,10,7,9,9,1,7,6,6,14,13,15,19,12,8,19,15,7
E00117675,13,15,14,20,14,9,15,15,10,17,26,21,18,22,24,17,9,8
E00117676,13,18,17,12,13,15,13,22,12,22,27,28,20,15,19,14,13,6
E00117677,16,18,9,6,9,31,22,21,13,17,20,17,14,13,20,11,5,8
E00117678,19,13,17,16,21,9,12,12,22,24,33,27,44,23,31,13,1,4
E00117679,13,39,115,10,5,11,17,17,13,21,18,34,21,20,26,30,9,5
E00117680,18,27,24,16,22,16,20,22,23,17,32,31,33,24,20,17,9,9
E00117681,24,15,28,12,16,13,14,18,21,29,41,25,29,21,30,20,11,16
E00117682,19,19,21,10,23,15,18,14,23,18,27,22,31,19,10,13,7,17
E00117683,8,13,15,13,11,7,7,7,18,25,26,32,27,29,28,9,16,17
E00117684,13,19,8,15,10,15,20,13,21,25,26,37,41,32,17,27,22,37
E00117685,9,8,11,9,10,10,9,10,12,13,17,22,17,21,43,23,8,8
E00117686,20,15,16,17,12,8,10,22,25,19,23,33,28,27,38,22,14,9
E00117687,18,14,18,12,13,8,20,14,21,27,26,29,28,35,24,23,15,11
E00117688,18,14,18,8,7,6,17,17,15,14,9,22,22,18,19,14,9,6
E00117689,16,23,22,18,14,16,10,16,31,31,35,27,21,29,18,19,14,11
E00117690,2,7,10,12,10,5,5,6,6,19,22,23,30,29,38,38,13,13
E00117691,10,13,28,49,23,12,11,18,10,25,37,47,29,20,24,17,8,5
E00117692,9,20,18,25,15,6,9,17,21,26,29,28,30,24,21,17,13,12
E00117693,12,19,16,19,11,8,13,18,19,8,25,19,27,27,36,28,17,3
E00117694,8,9,15,9,12,7,4,7,16,14,16,21,23,33,30,37,13,21
E00117695,1,6,5,6,7,5,5,6,8,9,11,13,11,11,6,6,5,2
E00117696,5,10,10,10,10,12,6,8,14,11,19,26,13,14,15,15,6,8
E00117697,13,23,31,22,16,17,8,23,25,32,40,29,14,8,24,8,6,10
E00117698,15,22,19,14,10,8,13,18,23,14,29,22,24,16,18,16,9,10
E00117699,7,11,20,25,15,14,7,13,16,29,29,31,28,10,19,6,4,7
E00117700,5,13,19,17,9,3,11,7,6,24,25,22,20,21,30,14,13,16
E00117701,2,14,10,18,13,5,7,10,13,16,28,36,27,16,17,9,7,5
E00117702,9,16,19,8,14,13,12,8,21,23,21,31,28,22,13,22,5,3
E00117703,13,17,18,20,7,8,28,11,18,27,28,32,38,45,36,27,16,13
E00117704,6,8,12,10,8,7,8,7,9,14,23,20,28,15,23,14,7,5
E00117705,20,23,32,22,13,18,22,25,24,40,46,43,28,29,27,23,19,10
E00117706,7,11,6,9,3,5,5,10,12,13,15,15,26,18,36,31,15,8
E00117707,17,12,21,16,14,20,18,11,20,12,28,46,23,19,19,18,7,8
E00117708,8,18,10,5,7,2,8,18,11,13,15,19,32,25,28,31,16,11
E00117709,8,10,8,3,8,6,6,10,9,13,7,13,15,5,8,9,10,8
E00117710,25,25,16,15,15,11,23,18,21,30,36,33,34,22,25,13,8,0
E00117711,5,7,6,7,0,4,7,6,10,13,6,8,15,12,8,2,3,0
E00117712,5,2,6,4,4,8,12,5,8,5,3,10,16,14,5,7,1,1
E00117713,15,19,9,10,9,13,13,12,13,13,27,28,27,23,21,16,15,7
E00117714,12,16,8,7,0,11,11,4,10,11,13,9,15,14,16,4,8,8
E00117715,11,8,14,10,12,5,10,16,16,19,17,15,12,11,16,13,11,15
E00117716,5,9,15,10,3,5,8,7,7,18,26,34,26,15,17,23,12,11
E00117717,8,11,20,26,5,13,9,21,16,29,25,14,42,23,25,24,17,9
E00117718,10,4,11,4,10,12,10,11,10,10,19,21,7,16,36,23,28,30
E00117719,9,11,9,10,12,8,9,9,19,13,20,29,32,26,38,31,5,16
E00117720,4,10,10,17,9,10,11,15,12,16,24,19,22,32,22,22,12,6
E00117721,18,20,13,10,8,11,22,24,9,21,26,22,19,18,26,14,3,3
E00117722,15,15,16,15,21,25,18,26,9,25,26,19,19,11,17,8,4,6
E00117723,14,8,3,4,2,1,7,14,6,8,11,6,9,16,17,34,27,39
E00117724,12,10,7,16,7,7,9,11,15,25,15,26,14,22,24,18,6,6
E00117725,36,33,27,21,21,49,49,38,31,22,37,27,23,23,28,12,13,4
E00117726,5,11,15,20,14,11,11,12,12,20,29,36,31,22,26,17,5,9
E00117727,3,6,4,7,4,4,3,3,4,4,10,7,11,10,12,9,7,7
E00117728,10,12,20,11,5,15,16,17,17,18,15,26,23,33,16,14,9,6
E00117729,15,25,24,29,18,22,26,26,21,35,37,40,31,28,35,31,5,14
E00117730,14,27,35,26,8,20,15,20,37,36,25,25,34,34,30,28,11,5
E00117731,36,32,21,28,11,27,29,31,30,29,41,32,36,34,38,33,11,36
E00117732,22,17,23,24,21,22,14,24,18,35,25,29,23,40,42,22,12,15
E00117733,7,15,21,22,9,14,23,9,11,28,22,16,19,15,11,4,5,4
E00117734,43,41,44,30,41,51,73,44,40,37,35,31,18,15,21,20,13,12
E00117735,18,25,36,22,13,15,13,15,28,33,32,30,16,25,19,15,6,4
E00117736,19,9,25,31,26,18,11,14,25,37,27,43,25,7,8,8,5,4
E00117737,19,13,15,28,13,16,17,19,26,24,29,22,24,26,28,22,12,6
E00117739,9,15,14,18,18,13,5,12,19,23,25,21,40,20,26,16,13,19
E00117740,1,7,10,13,4,6,10,6,7,16,10,25,24,27,27,6,14,10
E00117741,9,12,10,16,15,12,8,11,20,18,22,33,41,31,24,16,3,2
E00117742,4,10,6,10,9,17,10,12,13,15,18,19,16,15,16,10,2,13
E00117743,10,17,8,18,20,12,13,17,15,23,24,26,21,37,30,23,9,8
E00117744,12,15,13,19,15,5,9,17,18,21,19,20,32,35,36,6,3,8
E00117745,4,10,16,7,12,7,3,11,6,16,18,21,27,22,28,16,10,21
E00117746,12,16,4,5,14,13,12,8,8,18,16,17,23,18,23,27,47,61
E00117747,11,11,22,15,4,12,19,19,26,28,17,22,21,10,19,10,12,3
E00117748,8,18,23,12,10,12,7,20,16,23,28,20,23,22,30,21,18,38
E00117749,17,17,26,10,10,14,18,11,27,25,24,22,19,20,20,20,10,11
E00117750,17,15,20,20,20,13,19,18,20,29,30,23,19,9,23,17,12,2
E00117751,17,14,18,16,14,13,19,19,21,24,27,35,42,36,43,27,22,13
E00117752,13,11,8,5,9,8,14,12,16,16,13,25,17,21,16,7,12,6
E00117753,8,10,13,11,7,5,14,12,9,12,13,26,14,18,33,19,8,10
E00117754,9,4,4,4,7,12,12,9,6,6,7,18,16,19,23,16,13,11
E00117755,13,15,4,8,12,14,13,16,18,15,28,16,19,20,31,22,13,3
E00117756,20,18,8,13,9,20,22,17,11,15,23,17,19,7,10,4,4,2
E00117757,10,14,12,13,12,16,17,12,12,23,25,8,22,11,14,10,6,4
E00117758,9,11,17,14,4,6,13,7,16,15,10,21,14,21,29,28,19,15
E00117759,18,19,10,10,7,20,24,29,16,10,20,11,11,18,12,6,3,2
E00117760,11,8,7,18,9,12,13,12,9,15,18,31,23,23,36,27,11,8
E00117761,3,10,14,16,4,5,7,7,8,15,16,19,21,20,40,33,15,17
E00117762,17,13,6,5,8,14,16,18,12,19,17,16,22,16,17,11,9,6
E00117763,7,11,7,19,16,13,17,12,11,19,30,20,25,11,26,11,12,4
E00117764,12,7,10,11,10,10,9,9,6,11,14,22,21,12,17,10,4,7
E00117765,8,16,10,11,5,10,8,8,16,9,21,21,17,11,13,11,3,1
E00117766,13,17,20,16,11,14,12,23,16,19,26,20,18,19,29,28,12,11
E00117767,4,17,17,14,17,4,13,9,14,19,28,23,24,21,23,15,15,9
E00117768,17,24,27,18,9,14,16,11,18,27,17,11,14,14,13,5,9,8
E00117769,0,17,18,23,12,13,13,17,17,25,35,35,36,25,24,8,8,8
E00117770,19,9,18,20,6,7,7,16,12,29,29,32,31,22,22,13,14,6
E00117771,12,22,13,16,19,7,19,13,21,19,42,24,17,22,20,14,8,9
E00117772,9,13,7,5,1,7,3,12,6,7,16,11,7,9,8,4,3,7
E00117773,3,6,7,2,4,5,10,7,9,11,12,12,17,8,11,11,6,1
E00117774,15,22,26,18,11,16,12,18,28,25,29,24,26,20,9,12,4,1
E00117775,25,30,27,21,12,8,14,18,40,38,38,26,27,26,23,13,6,10
E00117776,1,3,9,5,2,5,4,5,8,8,11,22,9,9,10,17,8,9
E00117777,12,25,24,8,12,9,16,21,17,26,22,26,25,20,32,11,17,22
E00117778,15,22,35,17,16,16,4,25,20,36,42,25,28,23,13,20,13,9
E00117779,4,15,16,9,6,0,3,8,22,15,22,16,16,17,25,15,9,10
E00117780,12,13,12,4,5,11,12,17,14,15,13,27,13,10,10,10,7,9
E00117781,15,12,24,19,11,13,15,18,18,24,38,36,31,11,13,12,6,4
E00117782,4,5,10,10,10,4,6,4,13,7,12,25,19,25,41,29,25,24
E00117783,18,13,20,29,17,13,20,22,20,26,26,25,9,11,8,11,10,4
E00117784,30,29,29,24,20,29,26,28,28,31,40,34,25,15,13,14,5,10
E00117785,18,23,16,16,16,20,20,26,15,22,23,20,19,11,17,16,13,7
E00117786,10,11,16,9,8,11,15,18,18,18,19,23,19,16,36,11,21,36
E00117787,24,50,34,31,37,34,32,36,33,36,52,38,26,18,23,7,4,5
E00117788,10,13,8,5,3,9,12,21,22,15,18,14,13,14,27,30,13,17
E00117789,4,14,28,28,17,16,17,32,20,22,28,35,27,7,17,5,5,5
E00117790,10,11,8,17,13,12,9,18,9,22,15,25,20,18,25,20,16,11
E00117791,32,26,45,45,27,35,42,50,48,48,41,35,17,19,15,7,10,8
E00117792,15,28,24,15,7,6,11,17,19,21,22,17,16,19,19,15,8,10
E00117793,22,21,16,20,19,19,37,35,25,18,29,28,29,22,17,18,4,4
E00117794,12,16,24,16,15,21,16,19,22,35,37,40,34,23,17,12,7,3
E00117795,15,19,20,28,25,29,24,16,18,44,27,27,20,16,5,5,6,2
E00117796,17,29,27,21,16,28,25,22,33,39,29,36,29,15,18,12,6,7
E00117797,10,17,22,14,15,29,18,11,24,17,27,36,10,9,13,4,3,6
E00117798,32,31,27,26,22,32,25,28,31,49,48,39,29,18,20,12,4,6
E00117799,20,11,14,13,16,29,30,23,8,14,30,22,27,14,19,13,7,6
E00117800,18,13,10,16,19,21,30,18,17,12,30,24,29,16,11,14,1,5
E00117801,21,22,22,18,18,25,27,26,24,17,23,19,26,11,8,6,7,1
E00117802,12,21,27,32,14,11,14,26,38,37,32,23,18,13,11,7,3,2
E00117803,13,12,2,14,7,8,8,18,17,11,24,31,31,35,21,23,12,10
E00117804,7,10,12,8,5,11,12,11,11,11,17,24,26,16,30,12,8,9
E00117805,27,30,30,21,22,23,35,24,26,31,22,24,14,7,14,10,12,7
E00117806,43,25,20,13,24,19,22,53,30,30,45,43,43,35,35,22,10,9
E00117807,5,21,14,12,5,7,7,9,14,25,23,27,27,34,23,20,13,13
E00117808,24,21,20,16,15,22,26,14,37,25,19,47,42,28,32,20,12,11
E00117809,15,23,26,31,25,18,18,23,26,40,53,49,34,20,23,16,16,11
E00117810,18,28,31,38,20,19,29,16,29,37,38,39,29,22,19,12,8,3
E00117812,3,7,14,10,7,6,7,10,10,15,14,21,19,38,20,16,16,14
E00117813,18,23,20,33,27,31,38,37,40,26,34,28,21,21,21,8,8,6
E00117814,11,9,8,8,12,22,25,9,15,14,22,20,25,20,18,18,17,6
E00117815,16,16,11,9,14,20,14,19,20,19,21,11,11,16,27,15,6,9
E00117816,8,9,1,1,9,21,22,10,10,8,23,27,23,16,20,27,14,9
E00117817,18,20,17,13,19,18,22,24,16,35,36,27,20,19,16,8,20,17
E00117818,13,21,21,27,15,13,13,22,18,25,34,31,22,21,28,11,13,20
E00117819,15,28,28,30,15,21,38,25,19,29,23,24,18,22,15,10,5,6
E00117820,14,14,36,25,18,23,16,21,33,33,38,43,29,20,18,29,30,41
E00117821,3,6,6,11,2,14,18,9,12,12,18,13,14,16,16,22,14,17
E00117822,17,10,16,20,18,11,15,20,29,16,20,32,12,19,23,16,7,18
E00117823,16,27,21,14,18,30,29,33,28,26,30,21,24,18,13,16,7,2
E00117824,8,11,21,21,16,20,17,10,24,26,33,23,26,15,13,9,7,6
E00117825,14,18,20,32,21,10,11,20,18,30,42,29,15,12,15,9,12,3
E00117826,7,17,19,15,11,16,20,15,12,25,15,30,14,18,25,33,21,14
E00117827,13,9,6,2,4,12,13,15,11,17,14,10,14,16,17,7,5,6
E00117828,18,10,17,12,24,23,17,10,15,23,39,38,19,20,7,6,9,3
E00117829,17,21,15,20,11,7,16,17,21,22,30,30,22,18,17,14,14,9
E00117830,15,14,19,12,19,19,14,17,18,24,31,33,24,13,8,19,2,7
E00117831,10,17,20,17,12,20,18,18,22,18,30,37,26,15,13,18,4,6
E00117833,18,27,26,21,15,12,20,28,18,21,18,14,11,16,21,9,10,4
E00117834,15,17,9,13,5,8,12,13,16,16,19,14,8,9,16,33,12,11
E00117835,14,12,10,10,11,10,18,18,14,15,24,10,12,12,29,20,17,13
E00117836,10,13,16,5,4,8,11,14,10,17,16,25,26,27,29,34,25,14
E00117837,11,15,12,10,14,17,10,14,15,20,16,14,12,13,26,17,11,11
E00117838,35,32,38,30,16,24,39,38,31,40,32,38,34,26,32,23,16,13
E00117839,6,12,18,11,12,9,9,6,9,19,30,27,23,25,33,25,16,16
E00117840,8,13,16,10,8,8,14,6,17,8,16,14,11,17,17,32,17,20
E00117841,33,33,30,17,24,24,35,32,25,32,27,25,23,18,24,16,3,2
E00117842,16,16,20,10,11,14,12,12,17,14,33,30,36,16,24,29,13,17
E00117843,10,8,10,19,6,15,11,15,15,6,17,25,28,11,25,19,13,10
E00117845,17,16,13,12,9,8,19,12,22,23,21,24,14,8,15,27,17,8
E00117846,2,10,13,14,18,9,7,8,14,20,22,27,25,23,27,34,16,15
E00117847,16,21,14,5,6,10,15,10,14,10,12,16,12,16,13,14,9,15
E00117848,27,22,33,28,21,24,24,34,30,35,40,27,20,16,14,19,14,45
E00117849,9,12,18,15,12,8,12,12,24,15,19,18,17,15,13,20,8,10
E00117850,18,23,22,11,12,12,18,22,28,24,18,17,9,22,13,12,7,3
E00117851,15,17,19,12,8,17,11,19,21,18,11,19,15,16,24,8,8,4
E00117852,11,10,5,8,6,8,10,8,10,12,11,10,19,15,14,5,4,7
E00117853,13,10,16,24,17,14,8,19,17,23,46,37,37,28,35,20,17,7
E00117855,9,19,27,20,15,12,13,16,19,37,52,30,26,26,29,27,17,9
E00117856,21,22,15,22,8,19,28,18,23,17,30,28,17,18,23,14,7,6
E00117857,3,7,16,8,8,16,5,10,11,19,30,19,16,16,22,17,14,4
E00117858,8,18,17,11,6,10,12,16,11,21,14,19,13,16,15,14,1,10
E00117859,16,17,25,17,16,16,19,27,24,36,48,45,25,25,28,25,7,13
E00117862,2,8,8,3,15,6,3,5,13,12,21,19,15,16,8,12,8,3
E00117863,8,13,12,6,13,12,3,12,20,24,24,36,23,19,21,15,20,14
E00117864,10,15,21,22,16,15,12,17,24,30,25,39,21,19,19,9,4,7
E00117865,6,14,18,20,20,8,15,11,15,29,27,41,30,27,40,20,19,38
E00117866,17,18,17,17,16,14,23,23,18,17,22,19,17,19,23,8,11,2
E00117867,6,11,9,16,12,11,12,10,15,15,26,28,18,26,38,9,10,3
E00117868,31,34,25,8,11,35,41,39,24,13,7,11,14,10,12,5,4,5
E00117869,13,10,9,10,11,11,15,15,13,18,22,18,18,13,14,12,5,4
E00117870,5,16,13,14,16,17,15,16,12,31,26,39,30,18,11,8,7,10
E00117871,12,15,9,12,8,11,13,11,22,18,29,31,26,20,40,21,14,10
E00117872,8,19,14,18,8,10,16,17,17,19,34,30,18,18,21,25,14,6
E00117873,18,11,17,11,5,25,29,19,33,22,17,28,45,9,17,8,4,3
E00117874,16,20,17,17,10,18,13,10,20,26,14,22,24,31,36,9,7,31
E00117877,15,13,24,23,15,12,19,23,14,23,20,23,21,25,18,13,4,4
E00117878,8,6,14,10,11,3,6,5,9,9,7,14,20,21,24,18,15,24
E00117879,11,14,16,6,17,21,15,17,21,23,15,24,29,20,20,8,1,2
E00117880,17,20,27,21,13,17,14,22,23,24,41,42,41,21,39,49,34,28
E00117881,15,20,29,19,14,14,19,25,27,24,26,30,18,25,26,23,14,7
E00117882,19,21,34,17,8,5,13,10,29,32,21,22,22,24,32,13,13,13
E00117885,8,9,17,14,8,16,12,13,18,24,16,30,19,15,23,11,14,8
E00117886,16,15,11,4,10,26,27,22,12,15,21,30,17,20,23,14,10,10
E00117887,12,10,4,12,11,16,8,16,11,10,14,10,9,7,13,12,8,9
E00117888,23,16,17,21,26,17,29,16,25,20,28,26,12,10,9,12,3,4
E00117889,11,17,12,13,11,16,18,20,22,15,20,19,19,11,19,14,11,7
E00117890,16,14,10,18,17,19,20,19,18,18,21,22,16,18,9,4,3,2
E00117891,9,4,13,12,10,12,10,16,14,17,16,23,29,11,20,9,9,7
E00117892,5,4,4,3,16,17,13,13,7,23,21,14,13,16,19,10,11,5
E00117893,7,9,11,13,10,14,22,14,10,23,25,27,18,19,23,16,5,16
E00117894,19,18,26,16,35,38,43,31,30,35,27,34,13,8,14,11,9,4
E00117895,16,11,3,7,20,23,21,25,14,11,11,16,10,10,12,6,10,20
E00117897,17,16,19,15,21,14,15,17,20,20,21,23,25,16,21,3,4,4
E00117898,14,21,26,20,19,22,27,20,12,22,20,25,15,13,14,12,2,4
E00117899,17,36,35,20,20,30,19,28,23,32,24,11,14,3,11,7,0,2
E00117900,15,33,36,30,15,17,18,23,24,22,30,28,12,5,8,7,11,5
E00117901,15,26,27,26,23,24,17,24,24,30,22,23,8,5,2,7,4,4
E00117902,20,25,30,19,8,25,36,28,16,15,18,29,15,15,6,6,3,4
E00117903,28,35,22,27,24,32,30,19,22,27,29,20,16,13,10,7,3,3
E00117904,4,10,10,6,4,12,13,9,5,12,15,16,18,18,15,14,12,11
E00117905,22,13,8,3,13,22,24,15,8,15,9,16,13,17,16,25,10,13
E00117906,7,13,15,11,6,19,12,15,18,14,19,29,16,19,24,16,8,6
E00117907,17,21,19,21,12,14,20,19,17,24,39,23,16,17,20,16,11,10
E00117908,19,11,17,14,27,35,35,23,27,30,24,23,13,11,15,11,11,6
E00117909,20,25,13,14,6,11,14,16,28,20,20,13,18,33,22,21,10,10
E00117910,10,21,22,17,5,13,14,13,14,29,12,23,25,25,31,17,15,14
E00117911,14,17,11,7,10,15,13,20,9,17,20,19,15,10,21,18,4,10
E00117912,31,23,17,18,17,19,27,28,28,29,23,20,17,18,25,25,19,8
E00117913,13,19,18,18,10,12,11,22,14,23,19,24,20,15,25,19,17,7
E00117914,13,10,23,15,12,16,13,18,16,27,18,31,18,12,18,18,6,5
E00117915,16,12,10,4,18,20,22,17,13,17,16,26,13,11,10,7,7,4
E00117916,18,15,18,11,6,8,11,18,12,20,14,31,29,25,29,22,18,16
E00117917,14,15,13,13,9,16,15,19,17,16,19,26,13,21,17,10,9,2
E00117918,13,26,31,12,12,27,30,17,18,24,19,14,14,11,11,15,8,3
E00117919,31,18,13,12,15,15,23,26,19,13,35,21,22,24,16,6,15,8
E00117920,19,22,23,30,16,11,21,17,21,28,23,25,18,23,26,22,12,2
E00117921,13,17,30,30,31,21,16,17,25,19,29,34,18,9,11,10,6,5
E00117922,16,5,3,9,9,11,18,15,12,7,23,11,12,20,25,13,15,11
E00117923,0,5,9,15,11,9,11,11,19,11,15,29,26,17,23,15,17,16
E00117924,7,8,4,3,10,10,9,9,11,11,13,20,24,22,34,14,11,10
E00117925,6,17,17,14,6,10,15,7,16,16,14,11,16,18,36,32,24,34
E00117926,16,17,13,14,11,18,14,17,14,25,21,24,22,14,21,5,4,3
E00117927,6,14,15,8,7,10,8,17,21,16,11,22,14,14,16,7,5,5
E00117928,21,28,23,15,17,18,19,19,23,31,21,25,20,6,15,9,1,4
E00117929,26,34,21,19,22,32,25,33,32,35,34,40,40,28,25,21,2,10
E00117930,11,35,39,38,13,12,15,27,37,41,39,36,31,15,7,4,2,1
E00117931,19,28,34,30,22,13,19,14,35,43,38,31,23,18,12,4,6,6
E00117932,13,28,21,12,14,9,15,14,19,23,31,26,27,36,24,17,6,4
E00117933,45,51,43,32,22,16,18,39,60,53,53,22,16,9,9,5,5,0
E00117934,13,11,4,9,9,3,9,9,10,12,14,30,31,21,21,22,13,38
E00117935,15,17,45,28,20,13,16,26,35,48,39,34,18,19,21,14,8,4
E00117936,18,25,54,35,15,13,9,25,37,48,34,32,18,11,3,2,4,1
E00117937,13,26,23,25,17,16,15,20,24,29,37,20,15,12,7,4,1,3
E00117938,8,7,15,16,4,6,12,10,14,25,22,16,19,22,23,8,3,3
E00117939,15,21,38,15,15,24,20,22,33,35,26,24,10,7,0,3,0,0
E00117940,16,30,18,15,17,12,12,23,24,22,30,36,34,16,15,9,2,3
E00117941,12,11,11,7,9,14,21,19,20,18,16,25,26,19,15,8,5,7
E00117942,13,22,25,14,11,17,20,21,22,16,16,26,21,17,17,7,6,0
E00117943,28,27,15,13,18,21,37,23,22,22,22,14,20,7,5,7,3,0
E00117944,19,13,11,19,8,14,5,19,23,21,15,19,29,16,23,19,17,9
E00117945,8,23,19,22,11,8,17,22,21,30,39,30,30,21,22,7,7,6
E00117946,17,24,32,19,12,7,11,18,19,34,29,29,29,23,19,11,4,6
E00117947,14,24,20,17,17,8,6,23,14,24,36,25,41,23,14,13,4,9
E00117948,16,10,9,18,11,13,17,16,14,14,17,24,28,15,11,19,16,5
E00117949,12,20,23,14,17,13,16,13,25,16,20,21,16,23,11,23,6,12
E00117950,10,7,11,13,9,13,10,12,12,11,16,18,18,17,18,15,11,7
E00117951,9,12,15,25,8,5,24,14,12,27,15,31,31,22,15,7,5,11
E00117952,15,12,12,11,11,19,21,20,19,16,23,28,24,19,24,22,10,9
E00117953,6,7,16,16,16,13,9,13,14,22,34,22,14,7,12,5,19,8
E00117954,22,27,15,14,25,25,42,42,33,26,20,24,20,19,13,13,1,8
E00117955,22,17,24,11,22,36,25,18,18,15,21,28,14,9,11,13,8,5
E00117956,19,20,11,8,18,21,26,27,20,19,30,17,11,14,17,15,20,27
E00117957,13,17,25,9,18,22,18,13,23,19,34,32,24,21,11,11,8,11
E00117958,37,35,21,12,13,29,33,37,31,15,30,24,28,19,26,17,13,11
E00117959,22,27,33,22,14,15,13,28,25,27,34,32,21,25,24,26,23,62
E00117960,14,25,12,20,16,34,35,28,32,28,35,31,16,8,7,8,4,2
E00117961,17,29,28,28,16,12,23,28,27,34,38,28,13,11,23,26,10,5
E00117962,10,12,17,12,10,22,25,14,16,22,20,14,15,18,22,14,10,9
E00117963,13,21,17,21,19,18,19,21,14,32,34,32,17,12,17,14,11,7
E00117964,17,3,12,8,17,34,20,18,17,9,27,24,20,20,23,18,17,11
E00117965,10,14,24,18,13,14,7,25,19,21,38,37,19,19,12,15,14,22
E00117966,18,9,9,9,12,18,28,15,10,17,18,36,21,18,26,8,8,5
E00117967,14,13,13,10,11,12,13,14,14,25,28,32,16,11,15,10,3,6
E00117968,16,14,9,6,12,37,33,19,22,18,19,16,15,6,7,6,4,2
E00117969,6,12,17,19,13,12,10,11,18,19,45,20,27,14,25,26,19,17
E00117970,16,15,16,17,16,14,16,26,18,26,24,35,25,18,24,20,13,6
E00117971,7,12,24,19,13,11,11,9,16,17,35,34,24,37,41,15,11,17
E00117972,8,27,19,14,5,8,12,15,15,11,25,33,16,21,22,16,19,17
E00117973,14,33,23,23,17,13,10,24,23,30,32,49,34,27,35,23,16,15
E00117974,19,20,24,28,14,18,15,21,25,26,44,31,36,35,51,31,18,12
E00117975,12,3,14,10,22,15,21,15,15,15,24,25,13,27,37,38,24,32
E00117976,22,13,9,9,9,14,24,24,17,10,11,18,15,11,10,6,3,0
E00117977,21,17,9,24,18,9,27,20,19,30,26,25,27,28,20,15,7,6
E00117978,6,24,16,15,9,7,10,10,17,24,29,30,33,23,36,23,15,32
