msoa,Aged 0 to 15,Aged 16 to 24,Aged 25 to 34,Aged 35 to 49,Aged 50 to 64,Aged 65 to 74,Aged 75 to 84,Aged 85 and over
E02002914,0,5,4,7,11,3,3,1
E02002915,0,6,1,18,10,5,16,25
E02002916,0,51,10,3,5,1,0,0
E02002917,0,6,8,7,3,2,14,7
E02002918,0,0,1,1,7,1,3,2
E02002919,1,0,0,0,1,3,14,10
E02002920,0,0,4,8,6,5,4,2
E02002921,0,0,0,0,0,0,0,0
E02002922,2,12,2,1,3,3,12,9
E02002923,3,1,7,7,6,1,5,11
E02002924,0,0,0,2,1,1,0,5
E02002925,1,0,3,5,8,3,0,8
E02002926,0,0,0,0,9,5,11,19
E02002927,1,0,3,5,9,4,4,11
E02002928,0,0,0,1,2,2,6,7
E02002929,0,202,0,2,0,4,21,12
E02002930,41,43,2,1,1,1,4,0
E02002931,0,6,3,3,0,0,0,0
E02002932,0,2,1,2,5,11,0,9
E02002933,0,0,0,0,5,3,5,6
E02002934,0,0,0,0,2,0,0,0
E02002935,0,0,0,0,0,0,0,0
E02002936,4,2,0,0,5,0,0,0
E02002937,4,16,1,14,19,9,6,5
E02002938,11,18,1,2,6,0,0,0
E02002939,0,0,3,3,8,1,6,7
E02002940,0,0,0,0,1,0,1,2
E02002941,0,1,0,0,0,0,1,1
E02002942,3,60,8,0,4,3,12,8
E02002944,0,0,1,0,0,0,0,0
E02002945,0,7,1,2,6,3,0,0
E02002946,0,0,0,2,3,0,0,0
E02002947,1,0,3,1,2,6,2,5
E02002948,0,0,0,0,0,1,4,5
E02002949,0,3,0,4,11,7,6,2
E02002950,0,0,0,0,0,0,0,0
E02002951,0,0,0,0,1,2,3,6
E02002952,0,0,1,2,7,19,20,12
E02002953,0,0,0,0,0,1,4,1
E02002954,0,0,0,0,0,2,7,2
E02002955,0,0,0,0,0,1,6,0
E02002956,0,0,2,4,18,17,13,5
E02002957,0,0,0,0,0,4,7,10
E02002958,0,0,0,0,0,0,3,3
E02002959,0,0,1,2,5,7,10,12
