area,<4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85>
E00120717,14,19,25,15,15,19,23,18,24,24,32,36,30,16,13,9,9,3
E00120718,25,21,13,14,11,13,22,19,22,19,28,19,3,15,11,14,9,7
E00120719,22,26,26,25,22,29,31,25,24,27,34,24,18,18,23,11,7,12
E00120720,12,18,27,16,18,17,19,21,31,27,21,30,28,11,9,11,5,5
E00120721,25,21,17,14,19,13,10,28,17,12,23,21,29,8,7,11,9,6
E00120722,21,31,17,12,25,30,38,24,22,23,18,22,17,10,10,8,5,2
E00120723,33,31,34,25,27,22,22,22,24,21,22,18,14,11,10,5,2,2
E00120724,18,22,13,12,21,24,22,35,19,10,26,28,15,19,10,16,3,2
E00120725,19,33,35,26,19,27,38,29,14,17,26,17,20,11,3,1,0,4
E00120726,14,18,24,9,11,17,20,25,16,21,34,19,24,16,15,12,6,7
E00120727,16,18,21,11,15,17,14,39,21,17,21,21,14,9,9,10,6,5
E00120728,11,15,29,15,10,14,18,27,23,20,14,22,18,23,21,13,16,33
E00120729,19,12,14,16,11,16,19,13,24,22,29,20,24,19,17,14,16,14
E00120730,20,35,26,33,16,28,29,36,25,26,28,20,23,14,18,7,7,6
E00120731,9,8,8,10,16,17,27,13,17,16,17,28,15,13,20,23,14,19
E00120732,3,9,11,2,10,7,3,7,19,12,7,21,21,20,29,31,23,10
E00120733,23,19,14,11,24,31,22,21,18,12,23,24,28,22,21,21,15,10
E00120734,29,36,31,27,25,26,33,45,39,41,32,32,20,19,12,17,10,12
E00120735,45,37,32,26,15,28,41,38,28,15,18,18,6,7,12,5,2,2
E00120736,19,38,24,20,10,19,17,27,19,22,19,23,15,19,12,13,12,8
E00120737,31,21,36,25,30,23,31,29,23,24,30,31,16,13,17,9,7,3
E00120738,6,5,13,8,6,2,7,12,9,17,6,18,18,12,13,17,15,9
E00120739,27,24,9,23,17,20,40,22,29,26,27,28,9,14,14,12,4,7
E00120740,14,14,22,29,22,19,12,20,28,33,31,31,24,16,11,10,5,5
E00120741,15,19,16,11,15,17,25,22,16,16,26,23,21,8,5,4,5,4
E00120742,11,11,16,17,23,46,38,24,28,30,33,32,19,16,18,13,6,7
E00120745,11,15,10,8,7,7,14,13,17,15,15,15,15,14,22,19,12,14
E00120747,21,33,39,35,23,25,32,28,22,28,25,19,19,17,10,8,4,8
E00120748,26,27,17,11,5,13,34,30,22,12,23,12,24,12,11,7,10,13
E00120750,23,23,12,11,16,24,29,29,21,16,22,16,27,21,11,12,7,2
E00120751,27,33,28,17,22,40,45,33,19,12,17,12,10,7,5,4,2,4
E00120752,18,24,17,28,24,16,28,20,23,27,36,26,15,15,18,11,7,5
E00120753,20,20,14,16,12,14,15,21,19,18,27,20,15,14,8,5,10,9
