msoa,MC: Care home with nursing,MC: Care home without nursing,MC: Children's home,MC: General hospital,MC: Home or hostel,MC: Mental health hospital or unit,MC: Other home,MC: Other hospital,Other: Approved premises,Other: Defence,Other: Detention centres,Other: Education,Other: Prison service,Other: Religious,Other: Staff/Worker accommodation,Other: Temporary accommodation,total
E02003644,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
E02003645,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02003646,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
E02003647,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8
E02003648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
E02003649,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
E02003650,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
E02003651,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02003719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02003720,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2,2,8
E02003721,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
E02003722,3,0,0,0,0,0,0,0,0,0,0,4,0,0,3,9,19
E02003723,0,1,0,0,0,0,0,0,0,0,0,16,0,0,1,2,20
E02003724,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,6,10
E02003725,0,0,0,0,0,0,0,0,0,0,0,28,0,0,2,12,42
E02003726,0,0,0,0,0,0,0,0,0,0,0,25,0,2,0,9,36
E02003727,0,3,0,0,0,0,0,1,0,0,0,6,0,0,0,0,10
E02003728,3,0,0,0,0,0,0,0,0,0,0,8,0,0,2,7,20
E02003729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
E02003731,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,7
E02003732,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02003733,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02003734,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7
E02003735,1,0,0,0,0,0,1,0,0,0,0,2,0,2,2,2,10
E02003736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
E02003737,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
E02003738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
E02003739,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
