Location ID,Location HSCA start date,Care home?,Location Name,Location Region,Location Local Authority,Location Street Address,Location City,Location Postal Code,Location Latitude,Location Longitude,Location Parliamentary Constituency,Provider Nominated Individual Name,"Regulated activity - Treatment of disease, disorder or injury",Service type - Care home service with nursing,Service type - Care home service without nursing,Service user band - Children 0-18 years,Service user band - Dementia,Service user band - Learning disabilities or autistic spectrum disorder,Service user band - Mental Health,Service user band - Older People,Service user band - Physical Disability,Service user band - Sensory Impairment,Service user band - Younger Adults,num_values_found,num_values_found.1,lad,msoa,area,Care homes beds,occupancy_mean,%occupancy_mean,probability_mean,occupancy_std,%occupancy_std,probability_std
1-456518091,2012-08-23,Y,Evergreen House,East of England,Bedford,59 Chantry Road,Bedford,MK42 7QU,52.111558,-0.494796,Bedford,"Melo, Isabel",,,Y,,,Y,Y,,,Y,Y,3,3,E06000055,E02003633,E00088435,6,5.0,83.0,0.88206,2.0,28.8675,0.1613
1-523403409,2012-11-16,Y,1 Lansdowne Road,East of England,Bedford,1 Lansdowne Road,Bedford,MK40 2BY,52.141095,-0.476674,Bedford,"Bradbury, Nick",,,Y,,,Y,,Y,Y,Y,Y,6,6,E06000055,E02003625,E00183505,14,12.0,85.0,0.77526,1.0,5.3769,0.21823
1-523519025,2012-11-16,Y,The Leys,East of England,Bedford,Park Lane,Bedford,MK44 1LX,52.231875,-0.534542,North East Bedfordshire,"Bradbury, Nick",,,Y,,,Y,,Y,Y,Y,Y,2,2,E06000055,E02003616,E00088568,9,8.0,89.0,0.84685,1.0,15.7135,0.0
1-523519169,2012-11-16,Y,182 Bromham Road,East of England,Bedford,182 Bromham Road,Bedford,MK40 4BP,52.138886,-0.489492,Bedford,"Bradbury, Nick",,,Y,,,Y,,Y,Y,Y,Y,3,3,E06000055,E02003628,E00088540,6,6.0,100.0,0.89567,0.0,0.0,0.06508
1-5439883131,2018-08-03,Y,Lomack Lodge,East of England,Bedford,71 The Links,Bedford,MK42 7LR,52.11499,-0.488313,Bedford,"Odunsi, Lawrence",,,Y,,,Y,Y,Y,Y,Y,Y,1,1,E06000055,E02003633,E00088419,3,1.0,33.0,0.87806,,,
1-6146394505,2019-01-14,Y,Wyboston Lodge,East of England,Bedford,123 The Lane,Bedford,MK44 3AS,52.198684,-0.311241,North East Bedfordshire,"Jones, Carol",,,Y,,,Y,Y,,Y,,Y,1,1,E06000055,E02003619,E00088556,4,4.0,100.0,0.96288,,,
1-618476117,2013-03-19,Y,Rutland Road Care Home,East of England,Bedford,37 Rutland Road,Bedford,MK40 1DG,52.136254,-0.47567,Bedford,"Queeley, Brenda",,,Y,,,Y,Y,Y,,,Y,1,1,E06000055,E02003627,E00088222,5,5.0,100.0,0.9994,,,
1-6524961415,2019-03-05,Y,Elstow Lodge,East of England,Bedford,Wilstead Road,Bedford,MK42 9YD,52.111938,-0.466394,Mid Bedfordshire,"Stokes, Julie",,,Y,,,Y,,Y,,,Y,4,4,E06000055,E02007011,E00173778,10,8.0,85.0,0.81141,1.0,5.7735,0.15437
1-6803582072,2019-04-29,Y,Creative Support - The Glade,East of England,Bedford,3 The Glade,Bedford,MK43 8HJ,52.152969,-0.549895,North East Bedfordshire,"Leigh, Colette",,,Y,,Y,Y,,Y,Y,Y,Y,2,2,E06000055,E02003623,E00088178,8,7.0,88.0,0.91972,1.0,17.6777,0.06736
1-6803582170,2019-04-29,Y,Creative Support - High Street,East of England,Bedford,4 High Street,Bedford,MK43 7RG,52.174019,-0.524628,North East Bedfordshire,"Leigh, Colette",,,Y,,Y,Y,,Y,Y,Y,Y,1,1,E06000055,E02003618,E00088491,6,6.0,100.0,0.99811,,,
1-6804740821,2019-04-30,Y,Creative Support - Dove Lane,East of England,Bedford,7 Dove Lane,Bedford,MK43 7DF,52.202061,-0.607401,North East Bedfordshire,"Leigh, Colette",,,Y,,,Y,,Y,Y,Y,Y,1,1,E06000055,E02003617,E00088374,6,5.0,83.0,0.8664,,,
1-6804740849,2019-04-30,Y,Creative Support - The Houghtons,East of England,Bedford,4 Sandy Road,Bedford,MK41 9TH,52.141725,-0.43211,Bedford,"Leigh, Colette",,,Y,,,Y,,Y,Y,Y,Y,1,1,E06000055,E02003626,E00088484,6,6.0,100.0,0.99908,,,
1-6972355787,2019-06-06,Y,The Avenue,East of England,Bedford,3 The Avenue,Bedford,MK40 1EF,52.138211,-0.478248,Bedford,"Melo, Isabel",,,Y,,,Y,Y,Y,,,Y,0,0,E06000055,E02003627,E00088213,6,6.0,94.81152128795384,,,,
1-719213394,2013-05-20,Y,Milton House,East of England,Bedford,39-41 Spenser Road,Bedford,MK40 2BE,52.141955,-0.483396,Bedford,"Bailey, Kaye",,,Y,,,Y,,Y,,,Y,7,7,E06000055,E02003625,E00088343,13,9.0,68.0,0.86474,1.0,8.2234,0.11816
1-7344081375,2019-11-28,Y,Baycroft Kempston,East of England,Bedford,Fletcher Road,Bedford,MK42 7FY,52.105082,-0.508587,Bedford,*,Y,Y,,,Y,,Y,Y,Y,Y,Y,1,1,E06000055,E02003633,E00183427,80,9.0,11.0,0.84478,,,
1-107949152,2011-01-20,Y,Rosalyn House,East of England,Central Bedfordshire,King Street,Dunstable,LU5 5TT,51.90426,-0.520317,South West Bedfordshire,"Andrew, Robert",Y,Y,,,Y,,Y,Y,Y,Y,,6,6,E06000056,E02003644,E00088733,46,42.0,91.0,0.93826,2.0,5.2655,0.02968
1-108422541,2010-12-14,Y,Chiltern View,East of England,Central Bedfordshire,198-200 West Street,Dunstable,LU6 1NX,51.884539,-0.52804,South West Bedfordshire,"McQuinn, Stephen",,,Y,,Y,,,,,,,5,5,E06000056,E02003647,E00088680,36,25.0,69.0,0.91249,4.0,11.2834,0.06609
1-109157616,2011-02-03,Y,Village Green Care Home,East of England,Central Bedfordshire,Bedford Road,Bedford,MK43 0ND,52.062076,-0.549596,Mid Bedfordshire,"Badiani, Aman",Y,Y,,,,,,Y,Y,,Y,8,8,E06000056,E02003607,E00087962,60,26.0,43.0,0.87286,19.0,31.6604,0.07478
1-109510296,2011-01-13,Y,Woodside Nursing and Residential Care Home,East of England,Central Bedfordshire,The Old Vicarage,Luton,LU1 4BJ,51.855588,-0.432114,Luton South,"Balog, Gelu",Y,Y,Y,,Y,Y,,Y,Y,Y,,6,6,E06000056,E02003651,E00088662,27,19.0,70.0,0.92525,3.0,9.7757,0.07655
1-110906063,2010-10-01,Y,The Limes,East of England,Central Bedfordshire,85 High Street,Henlow,SG16 6AB,52.032839,-0.286189,North East Bedfordshire,"Wilkinson, Joan",,,Y,,Y,,Y,Y,Y,,Y,4,4,E06000056,E02003608,E00087934,28,24.0,85.0,0.93801,4.0,13.7936,0.03895
1-110962885,2011-01-04,Y,Elm Lodge Nursing and Residential Home,East of England,Central Bedfordshire,18 Stoke Road,Leighton Buzzard,LU7 2SW,51.918382,-0.673064,South West Bedfordshire,*,Y,Y,,,Y,,,Y,Y,,Y,4,4,E06000056,E02003640,E00088787,64,58.0,91.0,0.90329,2.0,3.4646,0.08528
1-112452889,2011-01-13,Y,Knoll House,East of England,Central Bedfordshire,Studham Lane,Studham,LU6 2QJ,51.842831,-0.524737,South West Bedfordshire,"Martin, Teresa",,,Y,,Y,,Y,Y,Y,Y,,2,2,E06000056,E02003650,E00088774,22,16.0,70.0,0.85673,2.0,9.6424,0.16971
1-112894246,2011-01-18,Y,Orchard Lodge Care Home,East of England,Central Bedfordshire,Stanbridge Road,Leighton Buzzard,LU7 9PN,51.908477,-0.583155,South West Bedfordshire,*,Y,Y,,,,,,Y,Y,,,5,5,E06000056,E02003637,E00088914,28,17.0,61.0,0.94282,8.0,27.7102,0.03853
1-116384855,2011-01-05,Y,Redwood House,East of England,Central Bedfordshire,54 Sharpenhoe Road,Bedford,MK45 4SD,51.965592,-0.429414,Mid Bedfordshire,"Ralphs, Stephen",,,Y,,,Y,Y,,,,Y,0,0,E06000056,E02003636,E00088637,7,7.0,95.21565888993057,,,,
1-119126310,2011-03-23,Y,Hubbard Close,East of England,Central Bedfordshire,15 Hubbard Close,Flitwick,MK45 1XL,51.998407,-0.495899,Mid Bedfordshire,"Burslem, Sarah",,,Y,,,Y,,,,,,4,4,E06000056,E02003614,E00087903,5,4.0,85.0,0.97545,1.0,19.1485,0.03288
1-119126390,2011-03-23,Y,Saxon Close,East of England,Central Bedfordshire,2 Saxon Close,Flitwick,MK45 1UT,52.009215,-0.490335,Mid Bedfordshire,"Burslem, Sarah",,,Y,,,Y,,,,,,2,2,E06000056,E02003613,E00087878,6,6.0,92.0,0.99924,1.0,11.7851,0.00022
1-119129484,2011-03-23,Y,The Grove -2,East of England,Central Bedfordshire,2 The Grove,Bedford,MK45 5LX,51.983909,-0.505486,Mid Bedfordshire,"Burslem, Sarah",,,Y,,,Y,,,,,,3,3,E06000056,E02003615,E00088118,7,7.0,100.0,0.99897,0.0,0.0,0.00074
1-119129498,2011-03-23,Y,The Grove -4,East of England,Central Bedfordshire,4 The Grove,Bedford,MK45 5LX,51.983909,-0.505486,Mid Bedfordshire,"Burslem, Sarah",,,Y,,,Y,,,,,,5,5,E06000056,E02003615,E00088118,7,7.0,100.0,0.86162,0.0,0.0,0.19093
1-119129512,2011-03-23,Y,The Grove -6,East of England,Central Bedfordshire,6 The Grove,Bedford,MK45 5LX,51.983909,-0.505486,Mid Bedfordshire,"Burslem, Sarah",,,Y,,,Y,,,,,,3,3,E06000056,E02003615,E00088118,7,7.0,95.0,0.91277,1.0,8.2479,0.15006
1-120087522,2011-01-12,Y,Agate House - Care Home with Nursing Physical Disabilities,East of England,Central Bedfordshire,Woburn Street,Bedford,MK45 2HX,52.03208,-0.497954,Mid Bedfordshire,"Fenn, Hugh",Y,Y,,,,,,Y,Y,,Y,4,4,E06000056,E02003610,E00087749,36,33.0,92.0,0.88103,1.0,3.4953,0.16157
1-120701911,2011-01-26,Y,HF Trust - 117 a & b Hitchin Road,East of England,Central Bedfordshire,117 A & B Hitchin Road,Shefford,SG17 5JD,52.029454,-0.320823,Mid Bedfordshire,"Gratton, Becs",,,Y,,,Y,,,,,,3,3,E06000056,E02003609,E00088060,12,11.0,92.0,0.75601,0.0,0.0,0.20151
1-120702231,2011-01-26,Y,HF Trust - Hollycroft,East of England,Central Bedfordshire,90 Church Street,Langford,SG18 9QA,52.059966,-0.270768,North East Bedfordshire,"Gratton, Becs",,,Y,,,Y,,,,,,2,2,E06000056,E02003608,E00087945,8,7.0,88.0,0.67669,0.0,0.0,0.29088
1-121852509,2010-12-10,Y,Sheridan House,East of England,Central Bedfordshire,8 Bedford Road,Sandy,SG19 1EL,52.129262,-0.29201,North East Bedfordshire,"Jones, Carol",,,Y,,,Y,,,,,,4,4,E06000056,E02003600,E00088030,9,8.0,92.0,0.88595,1.0,10.6381,0.13082
1-121919707,2010-12-23,Y,Beaumont Park Nursing and Residential Home,East of England,Central Bedfordshire,Shortmead Street,Biggleswade,SG18 0AT,52.088819,-0.26744,North East Bedfordshire,"Gidlow, Helen",Y,Y,,,Y,,,Y,Y,,Y,7,7,E06000056,E02003603,E00177168,46,29.0,63.0,0.83408,5.0,10.7969,0.20738
1-125711832,2011-01-24,Y,Taymer Nursing Home,East of England,Central Bedfordshire,Barton Road,Silsoe,MK45 4QP,52.000248,-0.426234,Mid Bedfordshire,"Andrew, Robert",Y,Y,,,Y,,,Y,Y,,,4,4,E06000056,E02003615,E00177152,30,28.0,93.0,0.95389,1.0,2.7217,0.02747
1-126412824,2011-01-17,Y,The White House,East of England,Central Bedfordshire,High Street,Leighton Buzzard,LU7 9PQ,51.917198,-0.610983,South West Bedfordshire,"Janes, Kirsty",,,Y,,Y,,,Y,,,Y,4,4,E06000056,E02003637,E00177201,28,17.0,62.0,0.80271,5.0,18.9824,0.21934
1-126412841,2011-01-17,Y,Tudor House,East of England,Central Bedfordshire,76 West Street,Dunstable,LU6 1NX,51.884539,-0.52804,South West Bedfordshire,"Janes, Kirsty",,,Y,,Y,,,Y,,,,3,3,E06000056,E02003647,E00088680,18,13.0,72.0,0.90866,0.0,0.0,0.11023
1-129460569,2010-12-20,Y,60 Bullpond Lane,East of England,Central Bedfordshire,Bullpond Lane,Dunstable,LU6 3BJ,51.880366,-0.519281,South West Bedfordshire,"Cannon, Andrew",,,Y,,,Y,,,,,Y,1,1,E06000056,E02003649,E00088969,6,6.0,100.0,0.99908,,,
1-130953724,2010-12-14,Y,Linsell House,East of England,Central Bedfordshire,Ridgeway Avenue,Dunstable,LU5 4QJ,51.889972,-0.502458,South West Bedfordshire,"Mitchelmore, Stuart",Y,,Y,,,Y,,,Y,Y,,2,2,E06000056,E02003645,E00088750,16,16.0,100.0,0.906,0.0,0.0,0.05369
1-1371852041,2014-04-24,Y,West Hill Place,East of England,Central Bedfordshire,12 Burrows Close,Milton Keynes,MK17 8SN,52.016491,-0.647416,Mid Bedfordshire,"Bakewell, Anne",,,Y,,,Y,,,,,Y,2,2,E06000056,E02003605,E00087779,6,5.0,83.0,0.99744,0.0,0.0,0.00278
1-137524302,2011-01-19,Y,Orchid Lawns,East of England,Central Bedfordshire,Steppingley Hospital Grounds,Steppingley,MK45 1AB,52.012285,-0.511827,Mid Bedfordshire,"Cresswell, Rebekah",Y,Y,,,Y,,Y,Y,,,,6,6,E06000056,E02003614,E00087912,24,17.0,72.0,0.87735,4.0,17.7593,0.17213
1-137524320,2011-01-19,Y,Potton House,East of England,Central Bedfordshire,Potton Road,Biggleswade,SG18 0EL,52.100321,-0.24686,North East Bedfordshire,"Cresswell, Rebekah",Y,Y,,,Y,,Y,Y,,,,4,4,E06000056,E02003604,E00177214,24,20.0,83.0,0.79588,6.0,23.5702,0.24856
1-141541186,2010-12-22,Y,Chase House Limited,East of England,Central Bedfordshire,House Lane,Arlesey,SG15 6YA,52.019008,-0.26031,North East Bedfordshire,"Mcguire, Deirdre",Y,Y,,,Y,,Y,Y,Y,,Y,4,4,E06000056,E02003608,E00171372,50,48.0,96.0,0.81651,2.0,3.4157,0.21825
1-1547491839,2014-08-08,Y,Allison House Residential Home,East of England,Central Bedfordshire,Swan Lane,Sandy,SG19 1NE,52.126796,-0.295778,North East Bedfordshire,"Mitchelmore, Stuart",,,Y,,Y,Y,,Y,Y,,,3,3,E06000056,E02003600,E00088019,42,38.0,90.0,0.96123,3.0,7.6537,0.01477
1-1548075487,2014-08-08,Y,Ferndale Residential Home,East of England,Central Bedfordshire,Easton Road,Flitwick,MK45 1HB,52.004017,-0.490991,Mid Bedfordshire,"Mitchelmore, Stuart",,,Y,,Y,,,Y,Y,,Y,3,3,E06000056,E02003613,E00087881,30,23.0,78.0,0.95465,6.0,20.367,0.03667
1-1548402360,2014-08-08,Y,Abbotsbury Residential Home,East of England,Central Bedfordshire,Mead End,Biggleswade,SG18 8JU,52.081224,-0.254404,North East Bedfordshire,"Mitchelmore, Stuart",,,Y,,Y,,,Y,Y,,,3,3,E06000056,E02003604,E00087796,32,23.0,72.0,0.74955,13.0,40.8647,0.21218
1-1548928831,2014-08-08,Y,Westlands Residential Home,East of England,Central Bedfordshire,Duncombe Drive,Leighton Buzzard,LU7 1SD,51.914626,-0.660569,South West Bedfordshire,"Mitchelmore, Stuart",,,Y,,Y,,,Y,Y,,Y,2,2,E06000056,E02003639,E00088616,30,22.0,73.0,0.96796,4.0,14.1421,0.00633
1-161505216,2011-01-28,Y,Ashton Lodge,East of England,Central Bedfordshire,Ashton Road,Dunstable,LU6 1NP,51.890519,-0.525912,South West Bedfordshire,"Khosla, Anil",,,Y,,Y,,,Y,,,,3,3,E06000056,E02003647,E00088687,54,46.0,86.0,0.90843,5.0,9.3208,0.02644
1-163036383,2011-01-25,Y,Friars Lodge,East of England,Central Bedfordshire,18-20 Priory Road,Dunstable,LU5 4HR,51.88548,-0.514827,South West Bedfordshire,"Janes, Kirsty",,,Y,,Y,,,Y,,,,4,4,E06000056,E02003647,E00177137,20,14.0,71.0,0.89295,3.0,14.3614,0.17733
1-164429850,2011-03-23,Y,The Knolls Care Centre,East of England,Central Bedfordshire,Plantation Road,Leighton Buzzard,LU7 3JE,51.93598,-0.665218,South West Bedfordshire,"Freeman, Bernard",Y,Y,,,Y,,,Y,Y,,Y,6,6,E06000056,E02003638,E00088871,56,45.0,81.0,0.93782,4.0,6.6256,0.04951
1-1649176588,2014-10-01,Y,Swiss Cottage Care Home,East of England,Central Bedfordshire,Plantation Road,Leighton Buzzard,LU7 3HU,51.934175,-0.666256,South West Bedfordshire,"Auckland, Melanie",Y,Y,,,Y,,,Y,Y,,Y,6,6,E06000056,E02003638,E00088871,85,47.0,55.0,0.91931,11.0,12.6582,0.11867
1-1755915934,2014-11-24,Y,New Meppershall Care Home,East of England,Central Bedfordshire,79 Shefford Road,Meppershall,SG17 5LL,52.022724,-0.333103,Mid Bedfordshire,"Andrew, Robert",Y,Y,,,Y,,,Y,Y,Y,Y,5,5,E06000056,E02003611,E00087843,81,69.0,85.0,0.95868,5.0,5.9593,0.02144
1-2021485147,2015-04-16,Y,Dukeminster Court,East of England,Central Bedfordshire,Dukeminster Estate,Dunstable,LU5 4FF,51.888422,-0.513586,South West Bedfordshire,"Mynott, Stewart",,,Y,,Y,,Y,Y,Y,Y,Y,6,6,E06000056,E02003647,E00177106,75,62.0,83.0,0.90797,11.0,15.1789,0.10734
1-252073648,2011-06-21,Y,Pemdale,East of England,Central Bedfordshire,26a Nursery Close,Potton,SG19 2QE,52.128748,-0.228149,North East Bedfordshire,"Jhuty, Davinder",,,Y,,,Y,,,Y,,Y,4,4,E06000056,E02003601,E00177226,6,5.0,88.0,0.86417,1.0,15.9571,0.2046
1-253077763,2011-08-14,Y,Franklin Avenue,East of England,Central Bedfordshire,18 Franklin Avenue,Bedford,MK45 4HF,51.968121,-0.428932,Mid Bedfordshire,"Jhuty, Davinder",,,Y,,,Y,,,,Y,,3,3,E06000056,E02003636,E00088636,6,6.0,94.0,0.9428,1.0,9.6225,0.04903
1-290791201,2011-10-19,Y,Carrington House Limited,East of England,Central Bedfordshire,Carrington House,Leighton Buzzard,LU7 3HQ,51.921791,-0.65259,South West Bedfordshire,"Seaton, Georgina",,,Y,,Y,,,Y,Y,,Y,5,5,E06000056,E02003639,E00088882,60,57.0,94.0,0.85955,3.0,4.9441,0.12878
1-293655878,2011-08-11,Y,Penniston Barn,East of England,Central Bedfordshire,Wadelow Grange,Milton Keynes,MK17 9ER,51.978189,-0.518927,Mid Bedfordshire,"Gohel, Kiran",,,Y,,,Y,,,,,Y,5,5,E06000056,E02003615,E00088120,6,6.0,97.0,0.9381,0.0,7.4536,0.12885
1-3029415097,2017-01-31,Y,Ridgeway Lodge Care Home,East of England,Central Bedfordshire,Brandreth Avenue,Dunstable,LU5 4RE,51.891178,-0.501851,South West Bedfordshire,"Hall, Antony",,,Y,,Y,,,Y,Y,,Y,6,6,E06000056,E02003645,E00088750,61,54.0,89.0,0.94787,7.0,11.2507,0.05521
1-309727915,2011-09-19,Y,Sharnbrook Care Home Limited,East of England,Central Bedfordshire,17a Park Road North,Dunstable,LU5 5LD,51.906011,-0.512943,South West Bedfordshire,"Philips, John",,,Y,,Y,,,Y,Y,,,2,2,E06000056,E02003644,E00088743,24,22.0,92.0,0.84425,0.0,0.0,0.19728
1-314807737,2011-10-11,Y,Lady Spencer House,East of England,Central Bedfordshire,52 High Street,Houghton Regis,LU5 5BJ,51.903715,-0.522685,South West Bedfordshire,"Seaton, Georgina",,,Y,,Y,,,Y,,,,4,4,E06000056,E02003644,E00088747,24,22.0,92.0,0.92187,1.0,5.8926,0.06159
1-4459463847,2017-11-02,Y,Oak Manor,East of England,Central Bedfordshire,Ivel Road,Shefford,SG17 5UB,52.03223,-0.332746,Mid Bedfordshire,"Ryan, Daniel",,,Y,,Y,,,,Y,,,0,0,E06000056,E02003609,E00177209,64,33.0,52.06715373068115,,,,
1-4658901891,2018-04-30,Y,Houghton Regis Community Care Scheme,East of England,Central Bedfordshire,Roman Court,Dunstable,LU5 5UB,51.904553,-0.522178,South West Bedfordshire,"Heginbotham, Martyn",,,Y,,,Y,,Y,Y,Y,Y,4,4,E06000056,E02003644,E00088747,16,8.0,52.0,0.83706,2.0,11.8311,0.21464
1-5527275570,2018-07-25,Y,Caddington Grove,East of England,Central Bedfordshire,175 London Road,Dunstable,LU6 3DX,51.874991,-0.503845,South West Bedfordshire,"Hill, Paul",Y,Y,,,Y,,,Y,Y,,Y,1,1,E06000056,E02003648,E00088814,66,28.0,42.0,0.92005,,,
1-5810948543,2018-10-03,Y,Penrose Court,East of England,Central Bedfordshire,Delius Road,Biggleswade,SG18 8UA,52.0932,-0.242672,North East Bedfordshire,"Ridgard, Christopher",Y,Y,,,Y,,Y,Y,Y,Y,Y,1,1,E06000056,E02003604,E00177174,65,17.0,26.0,0.97673,,,
1-659695293,2013-03-21,Y,HF Trust - Clifton View,East of England,Central Bedfordshire,72a Broad Street,Shefford,SG17 5RP,52.033805,-0.298738,Mid Bedfordshire,"Gratton, Becs",,,Y,,,Y,,Y,,,Y,2,2,E06000056,E02003611,E00087838,9,8.0,94.0,0.99924,1.0,7.8567,0.00022
1-712969582,2013-04-25,Y,Woodland House,East of England,Central Bedfordshire,Woodend,Milton Keynes,MK17 9ER,51.978189,-0.518927,Mid Bedfordshire,"Gohel, Kiran",,,Y,,,Y,,,,,Y,2,2,E06000056,E02003615,E00088120,4,2.0,50.0,0.7091,1.0,35.3553,0.23802
1-712969967,2013-04-25,Y,The Bungalow,East of England,Central Bedfordshire,Woodend,Milton Keynes,MK17 9ER,51.978189,-0.518927,Mid Bedfordshire,"Gohel, Kiran",,,Y,,,Y,,,,,Y,4,4,E06000056,E02003615,E00088120,4,12.0,294.0,0.9325,11.0,268.7742,0.06016
1-731483592,2013-05-15,Y,Park House Nursing Care Centre,East of England,Central Bedfordshire,Mill Lane,Sandy,SG19 1NL,52.124798,-0.292509,North East Bedfordshire,"Tillisch, John",Y,Y,,,,,,Y,,,,5,5,E06000056,E02003600,E00088021,34,26.0,77.0,0.97912,2.0,7.3235,0.0047
1-7371753855,2019-08-22,Y,Baycroft Flitwick,East of England,Central Bedfordshire,101 Ampthill Road,Flitwick,MK45 1BE,52.015817,-0.501815,Mid Bedfordshire,*,Y,Y,,,Y,,Y,Y,Y,Y,Y,2,2,E06000056,E02003613,E00087872,75,18.0,24.0,0.74242,1.0,1.8856,0.05162
1-7786591615,2019-11-06,Y,Baycroft Fairfield,East of England,Central Bedfordshire,"Hitchin Road, Fairfield",Hitchin,SG5 4SW,52.003556,-0.242366,North East Bedfordshire,*,Y,Y,,,Y,,,Y,,,,1,1,E06000056,E02003612,E00177057,75,10.0,13.0,0.95462,,,
1-9030869615,2020-06-11,Y,Mansgrove Farm House,East of England,Central Bedfordshire,Common Road,Dunstable,LU6 2NL,51.827375,-0.53199,South West Bedfordshire,"Brown, Paulyn",,,Y,,,Y,Y,,Y,Y,Y,1,1,E06000056,E02003650,E00088775,5,3.0,60.0,0.74316,,,
1-9031525702,2020-06-11,Y,The Courtyard,East of England,Central Bedfordshire,The Oaks,Bedford,MK45 4EL,52.011237,-0.427029,Mid Bedfordshire,"Brown, Paulyn",,,Y,,,Y,Y,,Y,Y,Y,0,0,E06000056,E02003615,E00088091,2,2.0,95.92960839413608,,,,
1-9092380245,2020-06-23,Y,Richmond Manor,East of England,Central Bedfordshire,14 Dunstable Street,Bedford,MK45 2JT,52.027908,-0.495216,Mid Bedfordshire,"Hill, Paul",Y,Y,,,Y,,,Y,,,,2,2,E06000056,E02003610,E00087738,69,23.0,33.0,0.79914,10.0,14.3471,0.25367
1-118135496,2011-01-31,Y,Woodlands Care Centre,East of England,Cambridge,Hawkins Road,Cambridge,CB4 2RD,52.226166,0.135499,Cambridge,"Rai, Rabinder",Y,Y,,,Y,,,Y,Y,,Y,4,4,E07000008,E02003719,E00187679,109,102.0,94.0,0.96658,2.0,2.1187,0.06241
1-120415751,2011-01-31,Y,Cambridge Manor Care Home,East of England,Cambridge,33 Milton Road,Cambridge,CB4 1UZ,52.215854,0.125474,Cambridge,"Kollamparampil Kuriakose, Anoop",Y,Y,,,,,,Y,,,Y,4,4,E07000008,E02003722,E00090843,89,58.0,65.0,0.84571,35.0,39.4847,0.03327
1-122278900,2010-12-29,Y,Pauline Burnet House,East of England,Cambridge,1 Pippin Drive,Cambridge,CB4 1GL,52.225195,0.152832,Cambridge,"Ford, Derek",,,Y,,,Y,,,Y,,,4,4,E07000008,E02003721,E00090647,9,8.0,92.0,0.86953,0.0,5.5556,0.23869
1-123050545,2010-12-30,Y,Alex Wood House,East of England,Cambridge,3a Fortescue Road,Cambridge,CB4 2JS,52.226698,0.123971,Cambridge,"Taylor, Denise",,,Y,,,,,Y,,,,4,4,E07000008,E02003720,E00090553,36,32.0,90.0,0.92818,2.0,5.319,0.0922
1-123050561,2010-12-30,Y,Langdon House,East of England,Cambridge,20 Union Lane,Cambridge,CB4 1QB,52.219385,0.136549,Cambridge,"Taylor, Denise",,,Y,,,,,Y,,,,4,4,E07000008,E02003721,E00090651,52,47.0,90.0,0.74257,3.0,5.2077,0.1658
1-124698218,2011-02-02,Y,Primrose Croft Care Home,East of England,Cambridge,Primrose Croft,Cambridge,CB4 3EH,52.215892,0.120629,Cambridge,"Jones, Louise",,,Y,,Y,,,Y,,,,4,4,E07000008,E02003722,E00090839,38,29.0,77.0,0.92918,6.0,14.6323,0.08948
1-125173893,2010-11-24,Y,Buchan House Care Home,East of England,Cambridge,Buchan Street,Cambridge,CB4 2XF,52.232052,0.122733,Cambridge,"Jones, Louise",Y,Y,,,Y,,,Y,,,,4,4,E07000008,E02003719,E00090695,66,59.0,89.0,0.82884,3.0,5.1008,0.14697
1-125950803,2010-11-29,Y,Brook House Care Home,East of England,Cambridge,45 Seymour Street,Cambridge,CB1 3DJ,52.198669,0.154769,Cambridge,"Jones, Louise",,,Y,,Y,,,Y,,,,4,4,E07000008,E02003727,E00090775,35,30.0,86.0,0.84104,2.0,4.8795,0.15259
1-129663748,2010-12-22,Y,St Georges Court Care Home,East of England,Cambridge,Russell Street,Cambridge,CB2 1HT,52.196417,0.128495,Cambridge,"Jones, Louise",Y,Y,,,,,,Y,,,,6,6,E07000008,E02007087,E00090808,76,65.0,86.0,0.92123,5.0,6.374,0.11388
1-131631228,2010-12-29,Y,Cambridgeshire County Council - 40/44 Russell Street Cambridge,East of England,Cambridge,40-44 Russell Street,Cambridge,CB2 1HT,52.196417,0.128495,Cambridge,"Black, Charlotte",,,Y,,,Y,,,,,Y,3,3,E07000008,E02007087,E00090808,9,4.0,48.0,0.85091,2.0,16.9725,0.25691
1-137749896,2011-03-16,Y,Browns Field House,East of England,Cambridge,25 Sherbourne Close,Cambridge,CB4 1RT,52.225182,0.146623,Cambridge,"Garrett, Lesley",,,Y,,Y,,,Y,,,Y,6,6,E07000008,E02003721,E00090657,29,20.0,69.0,0.84442,6.0,20.4585,0.12925
1-152895973,2011-01-31,Y,Cherry Hinton Nursing Home,East of England,Cambridge,369 Cherry Hinton Road,Cambridge,CB1 8DB,52.186062,0.158739,Cambridge,"Kollamparampil Kuriakose, Anoop",Y,Y,,,Y,,,Y,,,Y,5,5,E07000008,E02003728,E00090617,60,42.0,70.0,0.79659,14.0,23.1361,0.15677
1-3112356346,2017-01-31,Y,The Cambridge Care Home,East of England,Cambridge,5 High Street,Cambridge,CB4 1NQ,52.217465,0.138081,Cambridge,"Hall, Antony",Y,Y,,,Y,,,Y,,,,5,5,E07000008,E02003721,E00090645,90,47.0,52.0,0.83946,31.0,34.0062,0.13705
