msoa,Aged 0 to 15,Aged 16 to 24,Aged 25 to 34,Aged 35 to 49,Aged 50 to 64,Aged 65 to 74,Aged 75 to 84,Aged 85 and over
E02004450,0,0,1,1,4,1,0,0
E02004451,0,0,0,7,11,8,10,13
E02004452,0,4,0,1,11,10,31,114
E02004453,0,0,1,3,0,4,1,5
E02004454,0,15,3,0,0,1,9,31
E02004455,0,0,0,0,3,0,0,0
E02004456,0,0,0,0,0,0,8,10
E02004457,0,0,0,0,3,2,14,59
E02004458,0,0,0,0,1,5,6,11
E02004459,0,0,2,8,10,5,5,30
E02004460,0,1,0,2,0,0,0,0
E02004461,0,0,0,0,0,0,0,0
E02004462,0,0,5,2,5,8,16,40
E02004463,0,1,0,0,0,10,12,32
E02004464,0,0,0,0,0,2,17,53
E02004465,0,0,0,0,0,0,5,6
E02004466,0,0,0,0,0,0,0,23
E02004467,0,0,1,0,3,1,5,19
E02004468,0,0,0,0,0,1,18,37
E02004469,0,0,0,0,0,0,0,0
E02004470,2,11,0,1,2,5,13,58
E02004471,5,21,0,8,3,6,22,51
E02004472,0,0,1,0,1,0,4,18
E02004473,0,0,0,0,0,0,0,0
E02004474,0,0,0,0,1,4,12,40
E02004475,0,0,0,0,0,0,0,0
E02004476,0,0,0,0,0,0,5,10
E02004477,0,0,0,0,0,0,0,0
E02004478,0,0,0,0,4,1,8,42
E02004479,0,0,0,0,1,6,23,43
E02004480,0,0,0,0,0,0,0,0
E02004481,0,0,0,0,0,0,0,0
E02004482,0,0,0,0,2,1,15,31
E02004483,0,3,0,5,1,0,8,6
E02004484,0,0,2,0,0,0,3,17
E02004485,3,0,0,0,0,1,3,11
E02004486,0,0,2,0,8,4,13,51
E02004487,0,0,0,2,0,0,1,0
E02004488,0,0,0,2,5,0,4,19
E02004489,50,52,3,3,1,0,0,0
E02004490,0,0,0,0,2,5,9,31
E02004491,0,0,0,0,0,0,0,0
E02004492,0,0,0,0,0,0,0,0
E02004493,0,0,1,0,3,1,19,40
E02004495,0,180,4,0,0,0,0,0
E02004496,0,5,0,0,1,3,15,59
E02004497,0,0,0,0,0,1,3,30
E02004498,0,0,0,0,0,0,1,0
E02004499,0,0,0,0,0,0,0,0
E02004500,0,0,0,0,3,4,3,22
E02004501,0,2,0,0,0,0,0,0
E02004502,4,2,31,70,34,13,8,14
E02004503,0,0,0,0,1,0,0,0
E02004504,0,0,0,0,1,4,7,27
E02004505,0,1,3,10,8,1,9,11
E02004506,0,2,0,3,0,4,11,40
E02004507,0,0,2,0,15,4,8,8
E02004508,0,0,6,10,2,1,0,1
E02004512,0,1,3,0,7,8,29,91
E02004513,0,533,51,5,0,0,0,0
E02004514,0,0,0,0,0,1,8,26
E02004515,0,0,0,0,1,0,5,44
E02004516,0,413,15,3,0,0,0,0
E02004517,0,0,0,1,1,5,29,40
E02004518,0,6,0,0,0,0,0,0
E02004519,0,1,5,3,12,4,2,0
E02004520,0,23,9,2,2,0,0,0
E02004521,0,2,0,0,0,3,10,21
E02004522,5,659,21,3,0,0,0,0
E02004523,0,0,2,0,4,5,10,29
E02004524,0,0,1,6,6,1,9,22
E02004525,0,0,0,6,4,4,1,0
E02004526,0,0,0,3,2,1,0,0
E02004527,0,0,1,0,1,4,4,22
E02004528,0,0,0,0,0,0,0,0
E02004529,1,1,3,3,1,0,0,0
E02004530,0,0,0,0,0,0,0,0
E02004531,0,0,1,0,0,3,6,24
E02004532,0,0,0,0,0,1,5,4
E02004533,0,0,0,1,3,13,29,43
E02004534,0,0,0,3,0,4,13,23
E02004535,0,2,2,1,7,3,8,20
E02004536,0,0,0,0,0,4,19,43
E02004537,0,0,0,0,0,0,0,0
E02004538,0,0,0,0,1,7,36,55
E02004539,0,0,0,0,0,0,0,0
E02004540,0,0,0,0,0,0,0,0
E02004541,0,0,0,0,1,3,8,28
E02004542,5,7,6,8,11,9,9,10
E02004543,0,0,0,0,0,4,14,38
E02004544,0,0,0,0,0,0,0,0
E02004545,0,0,0,0,0,4,9,24
