area,<4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85>
E00042789,12,6,18,9,14,13,22,17,19,14,22,34,29,22,17,12,12,12
E00042790,7,7,22,13,8,9,12,12,8,16,16,11,18,16,25,12,16,9
E00042791,40,38,37,28,37,17,28,19,21,19,23,13,10,8,4,3,2,1
E00042792,29,31,28,16,21,28,19,23,14,21,26,20,17,11,14,0,2,0
E00042793,4,5,5,4,9,11,12,3,9,7,12,28,22,14,5,1,3,1
E00042794,16,22,22,19,27,25,17,23,22,22,26,41,30,14,10,12,11,8
E00042795,15,15,9,12,29,22,20,21,17,12,27,37,26,27,23,14,10,9
E00042796,23,14,19,13,17,12,18,19,22,13,19,28,25,25,20,12,8,7
E00042797,7,4,5,6,8,11,8,8,8,10,19,15,9,9,16,7,6,6
E00042798,11,14,22,33,17,15,22,14,13,24,24,33,25,13,10,8,3,6
E00042799,5,7,6,5,9,24,22,8,16,12,13,19,11,15,12,7,7,1
E00042800,8,10,12,10,14,14,20,11,10,13,17,25,16,18,11,6,6,3
E00042801,23,23,18,16,18,51,39,23,28,15,36,28,26,22,16,12,5,9
E00042802,12,11,22,16,12,23,15,12,15,13,31,32,27,23,21,17,9,10
E00042803,28,60,49,41,16,23,31,52,27,31,18,29,21,13,11,5,2,3
E00042805,10,16,14,9,11,6,10,18,27,16,22,13,20,12,13,7,4,3
E00042806,18,18,26,20,32,16,14,28,16,22,24,21,5,8,5,1,5,0
E00042807,7,5,5,5,8,2,2,6,4,22,30,41,25,21,15,8,2,4
E00042808,68,83,72,42,29,27,55,52,43,32,20,17,18,7,5,5,3,1
E00042810,20,29,20,29,32,15,13,16,19,33,31,17,15,12,12,8,3,4
E00042811,22,26,32,43,42,27,34,36,38,34,30,18,28,11,7,2,2,1
E00042812,0,10,12,0,4,0,12,3,4,10,20,28,17,13,17,4,10,5
E00042814,25,21,26,24,22,17,12,18,27,14,40,17,6,11,4,9,5,5
E00042816,13,11,7,13,14,25,33,19,22,16,13,10,18,11,9,4,5,1
E00042818,6,1,1,5,6,5,15,15,12,15,20,22,24,24,15,5,4,4
E00042819,16,5,0,6,11,12,23,26,24,28,23,20,15,5,2,0,0,1
E00042822,8,3,2,17,144,107,60,32,16,9,8,9,4,13,1,0,0,0
E00042823,21,14,17,13,16,8,29,25,30,23,20,26,12,15,5,7,0,3
E00042824,31,26,21,15,12,18,36,26,26,17,23,15,13,14,12,10,5,5
E00042825,12,14,7,50,175,98,64,34,30,21,36,30,18,11,6,5,1,2
E00042826,6,4,3,14,156,93,46,23,10,13,12,6,5,3,0,1,0,1
E00042827,23,27,33,35,28,34,36,31,27,23,30,17,14,6,5,1,2,3
E00042828,8,6,13,19,13,29,18,14,17,18,31,24,15,12,12,6,5,2
E00042830,0,0,0,1,7,17,26,23,9,15,18,22,12,7,10,4,1,0
E00042831,29,29,34,34,21,31,48,35,32,33,35,31,20,29,33,21,19,30
E00042832,10,21,18,10,5,16,21,22,16,9,13,17,20,10,18,15,11,7
E00042833,29,32,23,21,22,26,49,41,23,28,25,29,25,24,20,8,5,4
E00042834,11,17,14,16,10,17,20,16,14,14,28,26,32,14,12,5,7,2
E00042835,10,18,7,5,12,15,14,9,14,12,11,31,20,23,31,23,28,24
E00042836,12,21,23,18,14,16,18,36,17,10,25,28,21,14,18,9,2,3
E00042837,7,18,8,11,17,7,12,10,16,20,24,29,21,19,19,8,10,7
E00042838,9,15,11,14,20,25,12,22,12,20,15,28,21,14,24,27,11,6
E00042839,6,11,9,7,4,7,6,15,10,9,12,15,20,16,24,24,26,14
E00042840,23,12,10,5,17,20,17,9,6,9,13,10,21,10,18,11,7,10
E00042841,12,12,11,11,18,23,19,18,6,17,14,17,13,16,13,16,6,3
E00042842,15,18,6,13,4,5,20,24,9,15,14,11,19,15,26,23,14,8
E00042843,16,10,17,18,19,24,8,21,13,18,24,23,15,17,17,15,11,25
E00042844,14,24,10,6,10,13,9,17,24,9,12,17,21,20,30,20,11,12
E00042845,8,6,6,10,13,6,13,9,5,5,15,30,24,14,15,15,26,18
E00042846,14,11,12,5,17,11,11,11,10,9,12,23,19,7,19,22,20,24
E00042847,18,22,15,12,18,13,15,20,20,15,14,23,15,14,25,14,13,10
E00042848,42,17,17,19,47,46,30,21,12,18,35,27,22,14,12,10,9,5
E00042849,20,12,19,12,16,19,19,17,15,19,15,19,19,17,25,11,10,14
E00042850,15,15,8,6,12,20,13,17,3,10,15,17,23,24,15,16,7,5
E00042851,13,11,16,11,26,24,15,18,12,19,29,20,17,12,12,7,3,7
E00042852,13,17,10,20,19,18,14,10,23,13,42,36,37,15,27,11,10,9
E00042853,1,7,5,4,5,12,12,5,6,8,13,28,15,24,31,19,18,15
E00042854,2,8,12,10,7,11,6,5,5,14,13,14,12,24,30,19,8,20
E00042855,7,9,11,14,15,9,7,12,5,25,8,27,25,20,20,15,17,13
E00042856,11,5,12,10,10,14,11,6,12,15,11,15,25,16,20,21,25,12
E00042857,14,11,22,12,19,20,25,20,21,16,16,38,30,20,19,8,10,5
E00042858,16,15,12,12,8,9,14,20,11,11,15,22,22,14,15,30,21,14
E00042859,8,15,17,15,19,11,4,18,25,17,14,28,27,24,32,30,10,6
E00042860,8,6,7,9,11,17,10,8,8,14,15,27,21,17,24,19,17,18
E00042861,6,2,2,5,3,5,9,7,2,14,12,24,27,36,22,26,27,11
E00042862,6,10,9,11,13,16,12,9,14,9,22,20,18,16,11,16,9,20
E00042863,23,16,29,29,17,17,13,24,26,26,20,25,25,14,10,6,9,10
E00042864,6,12,15,11,8,7,7,10,16,18,14,25,24,25,48,29,9,11
E00042865,9,11,10,10,9,9,5,14,14,11,19,22,30,38,43,33,11,11
E00042866,27,30,13,8,20,23,19,31,35,16,19,25,36,23,35,30,25,21
E00042867,10,15,21,19,18,8,11,19,16,21,21,21,17,20,34,13,5,4
E00042868,9,19,13,7,17,8,8,12,16,14,17,16,30,19,20,9,10,6
E00042869,10,13,10,11,16,13,7,15,20,14,17,24,21,26,31,14,11,9
E00042870,13,17,11,5,5,8,19,18,18,13,18,18,34,19,31,14,9,9
E00042871,6,11,10,13,11,14,6,17,8,8,27,27,19,17,27,12,16,10
E00042872,9,4,9,8,10,12,15,10,12,15,9,21,27,13,27,20,10,6
E00042873,28,22,20,18,48,70,38,38,21,12,5,15,10,4,5,2,1,0
E00042874,38,31,31,32,63,94,67,47,43,22,17,10,12,10,4,2,1,1
E00042875,32,25,27,23,67,80,51,40,27,34,17,13,10,0,5,1,3,5
E00042876,16,27,33,21,36,20,29,37,16,19,20,18,35,30,7,14,11,6
E00042877,37,44,41,33,59,61,48,43,40,20,18,12,12,7,0,1,2,1
E00042878,26,34,39,39,52,40,41,25,35,29,26,17,8,16,5,4,1,7
E00042879,38,48,36,36,49,36,41,36,26,32,16,17,18,23,7,8,3,9
E00042880,21,25,36,26,24,39,19,26,27,29,24,30,26,14,17,8,9,6
E00042881,24,27,29,12,30,32,29,37,27,22,12,18,16,14,5,10,6,4
E00042882,57,60,43,44,28,39,43,57,50,38,31,20,17,17,10,6,5,1
E00042883,27,23,26,16,19,15,21,28,26,20,26,34,22,15,8,7,5,5
E00042884,23,11,42,6,16,19,26,24,17,49,11,17,12,13,9,9,8,6
E00042885,20,15,13,17,16,29,23,32,20,9,8,5,13,5,6,9,4,4
E00042886,30,18,15,10,25,36,31,40,23,14,15,13,13,8,10,7,5,5
E00042887,30,23,17,20,14,24,35,31,18,20,16,10,11,9,11,1,9,5
E00042888,32,45,47,34,29,16,26,37,35,35,32,26,12,7,13,8,9,4
E00042889,18,12,25,26,24,29,15,24,14,25,33,28,21,27,10,27,18,10
E00042890,18,33,30,37,26,25,23,19,24,25,26,26,21,11,11,2,10,17
E00042891,16,11,16,12,16,7,32,23,10,23,32,16,18,11,12,3,8,4
E00042892,23,46,37,31,13,19,27,36,24,25,20,12,16,10,10,10,5,5
E00042893,35,19,17,22,20,22,27,22,16,17,23,24,24,21,10,8,3,12
E00042894,29,40,39,28,33,37,23,44,26,18,31,23,23,18,7,9,5,8
E00042895,28,17,22,17,4,21,33,35,23,20,20,25,21,17,7,4,4,4
E00042896,20,30,24,15,30,22,29,31,24,23,26,17,20,15,12,5,3,6
E00042897,35,32,34,25,23,16,29,36,20,27,27,23,14,9,9,8,17,56
E00042898,37,41,27,24,62,56,35,44,31,20,19,10,11,10,0,1,0,2
E00042899,43,40,49,32,103,61,37,57,41,32,11,24,12,5,4,2,1,0
E00042900,15,10,22,22,74,80,52,41,22,22,16,6,12,5,4,3,1,4
E00042901,18,15,11,13,59,58,27,35,6,9,8,6,9,8,6,2,2,2
E00042902,24,47,41,25,27,22,31,35,30,23,17,14,11,11,11,3,7,5
E00042903,44,26,18,14,31,43,43,34,29,15,9,16,5,2,4,4,0,1
E00042904,24,27,30,27,12,34,22,25,16,22,21,20,20,11,4,7,14,7
E00042905,22,22,11,9,9,18,20,19,12,14,14,10,24,10,11,5,4,2
E00042906,19,19,18,16,13,20,20,14,12,14,19,23,21,8,10,5,7,10
E00042907,20,23,17,19,25,20,15,21,17,14,16,21,20,14,13,7,15,12
E00042908,16,26,20,18,17,24,19,23,16,20,15,22,37,13,7,7,6,6
E00042909,11,10,7,8,10,13,15,11,13,10,22,30,38,10,8,5,9,14
E00042910,23,18,8,9,7,14,12,28,21,16,28,32,33,14,18,15,11,11
E00042911,15,18,20,23,28,55,30,17,24,22,37,30,34,16,21,10,12,18
E00042912,31,44,39,36,18,34,48,41,37,56,42,46,32,26,38,16,11,17
E00042913,31,29,26,19,15,42,41,48,58,25,20,38,36,26,35,26,12,16
E00042914,13,23,14,15,15,14,21,17,5,12,23,13,17,13,7,8,6,11
E00042915,16,25,15,18,19,14,31,13,13,12,22,33,20,9,14,8,8,4
E00042916,31,32,21,24,23,19,28,25,18,21,18,14,11,4,11,13,20,29
E00042917,16,19,14,13,19,14,24,11,16,16,12,21,15,26,12,10,5,3
E00042918,22,24,22,18,19,21,26,19,14,23,22,25,24,11,10,9,7,2
E00042919,32,40,19,19,17,30,26,29,13,18,24,24,10,11,0,5,2,3
E00042920,27,50,26,26,21,22,30,40,13,15,13,14,11,8,6,2,2,2
E00042921,31,43,36,18,21,26,26,34,17,16,21,21,14,9,5,2,1,0
E00042922,17,12,20,16,20,16,15,18,17,12,13,22,13,15,16,15,9,12
E00042923,19,21,20,20,26,19,14,18,19,22,24,27,11,12,8,7,9,2
E00042924,22,26,21,19,15,17,15,25,12,13,16,15,12,13,7,3,1,1
E00042925,19,21,30,14,5,18,14,18,8,20,12,9,27,17,16,11,9,13
E00042926,19,18,18,21,13,16,20,14,14,14,13,18,10,24,9,11,4,26
E00042927,11,23,15,15,12,19,18,16,14,24,16,10,12,16,17,4,8,5
E00042928,22,10,11,12,22,23,20,19,22,21,33,27,33,16,18,10,7,4
E00042929,10,6,3,2,10,13,7,6,10,10,23,23,17,16,17,22,15,17
E00042930,11,15,13,10,10,11,13,17,12,13,16,16,20,13,10,3,4,8
E00042931,12,12,18,10,16,11,16,20,11,9,16,19,8,11,35,25,13,9
E00042932,11,11,12,13,11,14,8,8,24,13,17,22,19,25,20,27,12,9
E00042934,8,9,4,12,16,11,9,15,14,22,23,17,38,28,25,19,8,4
E00042935,13,15,11,9,11,11,12,13,14,9,13,17,17,18,20,24,11,7
E00042937,8,10,3,9,5,22,12,12,12,13,26,18,16,12,22,8,4,2
E00042939,8,16,17,10,16,15,17,13,24,11,21,32,28,21,19,7,8,11
E00042940,3,14,14,12,10,15,14,13,15,13,15,22,19,22,16,20,11,13
E00042941,13,5,14,16,24,21,14,24,10,18,21,23,18,20,19,6,12,10
E00042942,18,10,10,7,9,18,24,13,12,14,9,19,14,17,27,16,16,13
E00042943,17,17,15,17,12,17,19,26,17,24,20,21,25,23,16,16,10,8
E00042944,15,13,5,3,9,8,18,14,15,11,16,15,41,28,21,4,4,4
E00042945,4,11,7,9,8,2,8,10,12,12,9,3,25,29,36,23,6,9
E00042946,25,34,31,27,22,21,28,26,27,18,15,21,15,8,12,6,2,3
E00042947,5,6,13,2,10,17,11,11,21,16,19,21,25,18,9,10,4,3
E00042948,24,31,22,13,13,14,18,26,43,24,20,11,25,23,30,12,8,4
E00042949,4,13,10,14,11,9,11,15,11,9,17,31,28,35,28,13,2,3
E00042950,25,16,12,7,12,15,20,19,20,23,11,4,8,10,8,6,1,5
E00042951,28,31,28,19,16,15,35,36,24,20,28,31,35,20,28,10,5,2
E00042952,11,11,14,11,4,15,14,18,12,17,15,24,31,31,34,11,9,4
E00042953,24,14,11,10,25,20,29,14,12,30,21,22,19,22,17,11,3,1
E00042954,5,8,7,11,11,9,9,12,19,16,10,17,26,33,9,4,5,4
E00042955,11,12,15,15,20,13,17,19,12,18,20,13,13,11,12,9,14,8
E00042956,15,17,15,11,15,13,17,12,22,23,23,12,22,16,15,12,5,2
E00042957,6,13,17,5,15,13,10,22,12,12,21,13,11,31,25,17,3,3
E00042958,19,10,9,9,12,19,31,17,19,16,30,33,16,11,9,6,3,2
E00042959,5,14,11,8,13,5,9,18,12,15,12,17,47,40,29,17,10,7
E00042960,17,21,16,15,11,16,26,18,22,24,29,15,23,15,10,17,5,2
E00042961,14,31,37,27,14,17,22,25,15,22,16,31,11,16,19,11,5,0
E00042962,18,37,45,21,14,10,23,26,17,11,15,13,6,7,2,4,2,0
E00042963,6,12,10,7,9,13,6,12,14,12,7,12,14,16,14,13,10,10
E00042964,18,19,17,8,17,23,20,19,15,6,16,20,14,22,16,9,8,5
E00042965,9,23,23,21,16,17,14,19,17,21,16,18,12,20,15,17,12,11
E00042966,18,19,12,14,19,24,22,18,20,12,19,20,10,15,5,3,5,4
E00042967,17,18,20,22,15,21,21,25,14,17,19,19,12,17,18,9,8,5
E00042968,10,16,18,28,17,14,14,24,13,20,24,29,14,7,3,12,1,4
E00042969,11,10,9,12,8,8,4,16,13,12,19,19,19,23,37,20,7,6
E00042970,5,7,12,11,11,11,15,15,17,17,20,27,25,25,17,10,7,7
E00042971,15,22,20,13,12,17,10,38,30,24,32,49,22,32,19,18,7,8
E00042972,16,12,19,8,11,14,39,22,17,24,16,34,22,13,23,17,7,7
E00042974,13,11,15,8,28,22,23,22,18,17,29,20,15,17,31,21,20,48
E00042975,7,17,22,16,8,5,6,20,17,28,29,21,21,17,30,27,18,15
E00042976,17,10,6,9,10,16,18,27,15,20,20,23,15,27,19,13,5,11
E00042977,7,9,3,5,4,10,14,15,6,11,13,19,15,20,17,18,8,10
E00042978,16,12,10,8,10,13,19,14,20,15,18,31,19,11,26,15,16,22
E00042979,15,20,15,12,10,16,20,23,15,17,19,16,25,16,12,5,3,3
E00042980,16,8,8,18,22,21,23,25,18,12,32,20,17,14,12,12,5,7
E00042981,20,20,18,8,17,17,14,15,14,23,15,15,15,18,8,8,4,7
E00042982,7,6,13,20,11,7,12,12,14,11,17,20,21,20,32,20,9,14
E00042983,20,14,11,9,10,10,11,23,13,21,19,28,21,17,12,18,18,19
E00042984,8,7,9,16,8,19,14,11,16,20,22,14,23,16,19,14,11,9
E00042985,6,8,8,11,8,9,15,18,20,12,6,17,14,13,17,11,8,24
E00042986,28,44,33,13,12,17,36,42,26,18,14,20,16,10,8,11,2,6
E00042987,14,22,26,17,12,13,18,31,25,17,19,15,20,17,13,9,5,6
E00042988,15,12,16,9,15,15,17,19,21,16,14,26,23,26,22,19,9,14
E00042989,15,16,9,14,12,13,7,19,17,12,25,29,31,25,18,16,6,3
E00042990,5,10,25,15,4,10,14,14,16,23,29,34,24,25,25,19,14,14
E00042991,11,17,24,27,19,22,34,28,25,19,24,25,23,15,12,9,7,1
E00042992,11,14,22,19,11,9,13,15,19,18,18,30,17,14,17,11,11,6
E00042993,20,27,23,14,14,22,20,27,17,18,16,19,24,11,7,6,11,5
E00042994,34,34,24,18,15,23,30,32,27,15,14,22,19,8,15,4,3,1
E00042995,14,13,11,12,18,17,12,22,22,15,14,22,18,13,6,9,5,5
E00042996,2,0,0,6,14,17,13,12,8,9,3,11,8,10,9,2,6,4
E00042997,19,24,23,14,12,15,27,30,20,14,18,24,19,22,11,12,7,2
E00042998,9,16,9,10,12,5,9,16,18,17,19,18,15,10,14,11,9,11
E00042999,19,28,37,23,23,19,30,37,24,18,14,20,14,14,11,10,1,0
E00043000,11,10,14,19,10,13,21,16,16,20,19,29,21,25,15,17,8,7
E00043001,25,25,39,28,15,33,35,32,49,49,39,35,21,19,13,12,6,3
E00043002,25,20,21,9,14,27,22,15,7,16,18,21,13,13,14,4,4,5
E00043003,3,4,8,9,18,16,16,11,5,10,15,17,20,22,15,2,2,1
E00043004,15,13,8,6,7,23,29,11,9,7,18,22,13,14,16,4,4,14
E00043005,12,12,9,10,7,16,12,6,5,13,11,16,18,20,26,10,6,1
E00043006,23,20,18,9,13,26,21,17,12,18,18,21,18,19,10,17,6,3
E00043007,9,9,25,14,15,12,14,19,20,28,21,32,17,13,16,8,9,5
E00043008,6,5,9,20,10,7,14,10,4,21,18,12,8,16,20,14,10,14
E00043009,7,3,10,4,15,14,14,11,21,13,17,25,25,18,15,15,6,7
E00043010,16,16,15,11,6,10,27,16,20,10,20,19,27,20,26,19,14,4
E00043011,4,3,12,11,16,12,13,6,10,18,19,18,23,14,12,2,3,5
E00043012,9,10,6,15,19,21,13,15,10,23,16,24,24,12,21,16,5,4
E00043013,16,24,19,26,13,13,18,24,20,7,14,14,18,26,24,9,11,9
E00043014,16,18,25,26,25,9,16,19,27,18,16,12,16,15,17,3,13,8
E00043015,17,24,17,15,6,16,25,22,15,11,16,14,17,14,17,6,6,5
E00043016,7,11,22,16,12,18,17,13,19,24,27,16,17,13,13,9,4,2
E00043017,12,18,20,14,23,31,16,27,26,15,29,17,15,16,11,10,5,4
E00043018,5,14,10,4,7,13,14,20,11,16,7,18,29,32,24,17,5,2
E00043019,17,26,20,11,14,19,23,15,23,16,20,25,18,21,14,14,6,6
E00043020,6,15,21,14,11,17,6,19,16,19,19,31,21,21,22,18,3,3
E00043021,24,17,13,13,20,25,29,15,14,23,20,23,26,15,14,6,7,5
E00043022,22,15,25,24,13,21,18,20,13,26,33,14,16,11,6,5,6,7
E00043023,5,15,16,9,9,12,8,13,22,14,14,17,21,19,44,14,8,6
E00043024,20,27,39,19,14,19,23,21,17,15,26,17,16,16,8,3,6,2
E00043025,8,21,20,11,23,12,15,21,18,23,23,19,20,22,17,10,5,3
E00043026,9,7,3,8,8,15,17,14,11,12,15,16,23,18,27,16,8,12
E00043027,23,16,27,20,14,13,19,27,20,14,19,23,21,14,10,8,12,7
E00043028,31,35,35,41,22,25,29,33,28,22,13,22,15,9,11,4,6,5
E00043029,36,28,35,16,23,76,62,35,26,18,33,30,25,21,17,13,11,11
E00043030,32,34,17,20,17,32,50,54,27,23,25,28,27,25,23,19,14,2
E00043031,17,11,3,7,17,15,21,23,14,20,18,13,27,20,23,20,16,26
E00043032,14,19,15,13,12,12,13,20,13,14,18,14,13,23,21,14,11,11
E00043033,4,13,6,14,9,12,6,18,12,13,23,24,17,15,21,20,5,5
E00043034,20,20,20,17,18,19,22,30,20,10,18,31,34,22,18,11,7,10
E00043035,20,22,27,28,29,29,33,21,21,18,20,22,31,18,16,15,12,7
E00043036,15,10,19,13,20,18,23,25,22,17,15,22,12,10,10,6,1,3
E00043037,17,22,20,16,22,28,43,32,27,30,25,30,17,11,8,4,5,2
E00043038,54,60,52,34,28,36,49,32,26,16,27,22,18,14,9,4,2,3
E00043039,7,16,12,14,13,33,19,16,13,10,19,18,17,14,23,7,1,0
E00043040,30,26,25,14,24,26,32,20,20,14,18,21,12,11,7,2,6,2
E00043041,11,12,10,14,10,13,18,12,10,17,15,24,11,14,10,10,5,7
E00043042,20,13,17,19,15,13,16,15,11,13,11,15,12,7,5,2,4,3
E00043043,17,15,11,13,13,19,26,22,13,9,26,24,11,7,5,2,4,6
E00043044,12,15,18,13,10,11,10,20,19,25,11,33,28,28,13,11,3,4
E00043045,11,16,14,13,9,23,22,18,26,17,18,21,23,12,12,9,10,4
E00043046,22,23,21,18,24,23,15,24,11,18,16,35,26,27,15,6,4,6
E00043047,26,34,36,24,23,27,43,25,14,17,34,36,19,6,11,11,6,7
E00043048,18,23,17,10,13,24,24,17,17,21,24,18,12,7,13,11,10,2
E00043049,10,6,17,10,9,18,12,13,17,18,18,21,13,11,14,0,4,5
E00043050,15,12,12,10,21,19,7,9,12,15,14,16,14,9,12,5,6,26
E00043051,13,15,16,11,5,30,24,21,25,24,18,21,17,11,10,8,2,1
E00043052,7,8,9,6,7,19,12,8,9,13,16,32,26,12,22,19,12,6
E00043053,18,14,11,11,15,20,17,21,14,19,14,15,22,12,13,12,5,3
E00043054,15,16,16,12,11,16,15,15,15,11,19,23,18,23,10,14,4,4
E00043055,22,40,51,21,19,28,24,30,19,27,27,18,10,10,3,3,0,1
E00043056,31,19,24,23,22,20,18,16,16,13,16,19,17,12,5,12,8,13
E00043057,21,22,29,17,19,21,23,23,16,24,12,15,12,11,8,13,3,4
E00043058,20,29,39,34,20,21,29,23,13,31,30,24,11,6,6,4,0,0
E00043059,28,31,26,13,14,25,28,26,16,11,16,13,20,9,10,6,6,4
E00043060,22,14,13,10,31,35,38,19,23,25,17,22,15,18,2,2,2,2
E00043061,54,42,32,19,25,33,28,27,17,21,15,13,11,7,5,2,1,0
E00043062,13,11,7,6,10,13,19,12,15,14,14,22,27,12,15,16,16,12
E00043063,5,7,15,10,7,14,14,8,10,20,22,22,22,19,15,11,15,7
E00043064,13,10,11,11,8,19,16,14,9,12,20,34,20,20,21,13,13,18
E00043065,11,8,10,9,16,20,18,12,12,15,10,9,7,11,13,7,2,4
E00043066,25,41,49,29,15,19,20,49,27,26,21,15,9,19,13,5,4,6
E00043067,28,17,22,16,17,10,22,23,15,25,19,12,10,8,9,3,7,11
E00043068,9,10,9,4,8,10,16,21,12,14,19,18,19,21,21,7,6,7
E00043069,13,23,21,14,15,21,24,21,19,11,22,15,12,15,9,8,1,1
E00043070,24,23,29,32,17,19,18,24,19,29,33,18,11,10,8,8,3,4
E00043071,18,21,15,25,16,20,17,17,24,29,25,13,10,13,8,7,4,12
E00043072,14,21,18,16,14,10,14,14,15,15,15,11,10,12,21,12,14,13
E00043073,16,11,22,16,16,20,22,20,18,24,17,21,17,14,8,12,8,3
E00043074,11,13,18,19,27,15,15,16,23,20,20,13,12,13,17,13,11,3
E00043075,4,4,10,5,9,10,13,6,9,9,14,19,13,19,13,15,14,14
E00043076,18,14,18,21,16,15,21,22,21,21,16,17,14,15,15,12,5,10
E00043077,16,29,21,26,20,21,21,18,20,21,26,27,12,8,9,8,8,5
E00043078,16,20,22,11,5,14,19,11,9,12,14,22,23,18,27,10,13,12
E00043079,21,39,28,21,20,10,24,33,16,21,22,17,16,14,12,8,5,5
E00043080,26,22,33,27,21,17,26,26,26,26,28,30,13,9,11,6,6,7
E00043081,22,38,34,36,18,19,27,24,18,25,21,13,7,8,11,5,4,4
E00043082,11,8,21,25,11,15,19,12,15,21,23,26,15,23,22,14,12,10
E00043083,9,8,7,6,7,9,18,14,12,10,12,21,13,15,15,16,8,10
E00043084,19,10,4,8,19,19,12,18,16,13,15,21,16,13,11,3,7,6
E00043085,15,9,22,23,17,15,11,7,15,18,18,28,25,14,16,6,7,1
E00043086,16,17,11,10,12,28,38,18,12,18,14,18,27,16,16,17,5,9
E00043087,24,17,14,15,15,27,25,23,17,17,29,18,18,14,13,10,3,0
E00043088,17,19,34,23,18,14,25,29,24,21,23,16,18,15,10,5,8,6
E00043089,16,22,24,17,17,14,27,30,18,13,23,15,9,12,9,13,4,2
E00043090,13,11,16,19,12,15,11,18,18,20,26,30,26,25,40,14,7,9
E00043091,13,9,10,11,16,16,19,18,23,14,23,18,10,18,14,9,5,3
E00043092,18,17,21,22,10,14,25,17,14,19,30,17,17,10,3,8,5,8
E00043093,14,31,36,25,21,16,20,20,14,21,33,20,18,10,15,10,6,3
E00043094,25,26,37,25,22,22,33,18,20,17,28,29,16,18,10,6,3,8
E00043095,11,17,24,23,12,16,18,13,24,18,30,16,24,26,12,7,3,5
E00043096,19,21,32,10,18,19,22,28,13,25,35,16,12,18,22,10,4,0
E00043097,18,23,23,11,9,7,12,26,22,27,19,28,19,28,23,14,10,7
E00043098,17,18,17,10,12,16,22,21,31,24,17,21,13,13,13,9,7,3
E00043099,20,22,23,12,18,15,20,13,34,24,29,23,28,23,18,12,10,9
E00043100,16,17,17,14,3,13,19,21,15,17,17,19,20,18,17,19,12,6
E00043101,14,14,11,15,11,8,15,13,18,11,17,29,15,18,18,18,21,13
E00043102,16,20,17,11,9,7,7,13,29,20,15,19,19,26,30,14,12,6
E00043103,5,9,6,10,13,16,9,11,13,14,12,24,16,27,25,11,7,9
E00043104,12,12,16,11,4,14,12,18,18,18,18,17,15,17,14,13,8,10
E00043105,18,14,17,14,7,7,19,28,21,20,17,23,19,21,27,14,19,8
E00043106,8,5,5,9,9,8,17,10,16,17,19,16,16,17,15,9,6,4
E00043107,25,30,16,7,9,13,27,30,28,34,19,23,20,22,15,12,10,1
E00043108,5,12,7,8,4,9,13,20,13,15,21,15,14,20,29,21,18,21
E00043109,8,10,6,6,4,7,9,11,13,8,21,11,13,8,12,4,16,20
E00043110,10,14,7,9,7,16,17,21,27,9,25,25,18,12,25,9,3,4
E00043111,9,4,5,7,6,10,11,4,4,10,12,16,29,23,26,16,28,21
E00043112,18,21,6,4,8,17,21,23,15,12,17,20,22,19,17,17,12,8
E00043113,17,23,19,23,6,6,9,19,26,25,18,31,19,15,15,10,8,2
E00043114,4,6,7,7,6,14,9,7,9,9,17,21,27,20,26,23,16,15
E00043115,19,21,12,18,11,11,17,20,15,25,18,24,22,19,21,7,9,12
E00043116,7,9,12,15,6,7,9,9,13,17,9,17,21,30,26,13,18,21
E00043117,12,7,9,9,7,6,17,11,10,18,11,23,14,14,30,23,20,13
E00043118,16,15,15,14,7,7,14,16,15,9,21,23,17,26,9,20,11,10
E00043119,11,9,7,5,8,7,7,7,14,14,12,32,13,17,13,13,19,22
E00043120,14,25,9,14,13,22,11,23,23,15,20,30,23,19,17,6,6,3
E00043121,6,8,5,5,3,3,14,11,9,10,9,19,21,24,33,25,17,34
E00043122,9,13,10,16,4,3,7,13,17,10,12,15,22,14,18,23,24,13
E00043123,12,13,19,14,14,10,13,15,17,16,23,20,19,17,33,12,24,19
E00043124,18,16,17,19,13,10,19,18,22,17,16,23,12,15,13,13,11,10
E00043125,20,17,11,8,3,10,13,16,20,16,9,18,14,11,14,11,6,9
E00043126,22,21,21,27,22,17,17,26,30,29,31,24,17,17,22,7,13,9
E00043127,21,29,25,12,7,6,16,23,31,20,18,13,25,17,27,16,7,4
E00043128,5,14,8,7,8,12,15,15,14,18,18,27,14,22,20,14,14,10
E00043129,13,17,19,13,14,6,17,17,18,27,25,17,13,16,21,10,12,5
E00043130,24,19,20,21,6,18,22,24,21,17,23,20,13,16,15,8,7,5
E00043131,22,30,24,31,15,29,19,30,29,24,31,26,26,25,10,8,5,12
E00043132,19,21,14,16,22,19,21,39,29,21,33,48,41,32,31,12,32,39
E00043134,6,8,9,13,15,24,18,18,21,14,25,22,27,16,22,14,13,37
E00043136,9,12,25,20,11,13,14,10,27,19,24,32,31,39,36,19,21,10
E00043138,16,24,39,18,13,7,16,28,25,26,15,20,17,19,11,7,1,2
E00043139,14,15,15,23,9,13,11,13,18,16,20,10,19,19,21,21,15,8
E00043140,7,7,13,11,11,10,5,11,18,12,16,31,23,17,23,8,6,8
E00043141,22,25,22,8,15,9,19,20,25,18,11,22,17,28,23,7,6,3
E00043143,12,6,9,9,13,23,21,16,14,13,22,25,16,32,28,6,4,1
