Location ID,Location HSCA start date,Care home?,Location Name,Location Region,Location Local Authority,Location Street Address,Location City,Location Postal Code,Location Latitude,Location Longitude,Location Parliamentary Constituency,Provider Nominated Individual Name,"Regulated activity - Treatment of disease, disorder or injury",Service type - Care home service with nursing,Service type - Care home service without nursing,Service user band - Children 0-18 years,Service user band - Dementia,Service user band - Learning disabilities or autistic spectrum disorder,Service user band - Mental Health,Service user band - Older People,Service user band - Physical Disability,Service user band - Sensory Impairment,Service user band - Younger Adults,num_values_found,num_values_found.1,lad,msoa,area,Care homes beds,occupancy_mean,%occupancy_mean,probability_mean,occupancy_std,%occupancy_std,probability_std
1-117953661,2010-12-30,Y,Elpha Lodge Residential Care Home,North East,Northumberland,Elpha Lodge,Morpeth,NE65 9RR,55.29733,-1.6105,Berwick-upon-Tweed,"Dixon, Elsie",,,Y,,,,,,Y,,,1,1,E06000057,E02005720,E00190044,24,20.0,83.0,0.98944,,,
1-117953677,2010-12-30,Y,Hazelmead Residential Care Home,North East,Northumberland,3 Elpha Court,Morpeth,NE65 9RR,55.29733,-1.6105,Berwick-upon-Tweed,"Dixon, Elsie",,,Y,,,Y,,,,,,3,3,E06000057,E02005720,E00190044,5,5.0,100.0,0.9813,0.0,0.0,0.01209
1-117977259,2010-12-22,Y,Harwood Court,North East,Northumberland,Highburn,Cramlington,NE23 6AZ,55.078439,-1.590387,Blyth Valley,"Ryan, Daniel",,,Y,,,,,Y,,,,3,3,E06000057,E02005715,E00139491,35,27.0,77.0,0.95801,3.0,7.5593,0.01338
1-118523793,2010-12-15,Y,Walby Hill (Adult Care Home),North East,Northumberland,The Oaklea Trust,Morpeth,NE65 7NT,55.31001,-1.907275,Berwick-upon-Tweed,"Green, Susan",,,Y,,,Y,,,,,,5,5,E06000057,E02005705,E00139262,7,6.0,83.0,0.98366,1.0,18.6263,0.02527
1-1233521183,2014-05-15,Y,Flexible Support Options Limited (Pengarth),North East,Northumberland,Windmill Hil,Morpeth,NE61 5HU,55.225826,-1.556679,Berwick-upon-Tweed,"Robinson, Rhian",,,Y,,,Y,Y,Y,Y,Y,Y,4,4,E06000057,E02005720,E00139688,5,5.0,100.0,0.92259,0.0,0.0,0.10592
1-1233652937,2014-05-15,Y,Flexible Support Options Limited (Thorntree Way),North East,Northumberland,13-15 Thorntree Way,Blyth,NE24 4LS,55.125749,-1.549241,Blyth Valley,"Robinson, Rhian",,,Y,,,Y,Y,Y,Y,Y,Y,3,3,E06000057,E02005712,E00139568,10,8.0,80.0,0.96174,3.0,26.4575,0.02961
1-124169740,2011-01-24,Y,The Pines Residential Care Home,North East,Northumberland,1 Woodbine Terrace,Ashington,NE63 8PP,55.183869,-1.600331,Wansbeck,*,,,Y,,Y,,,Y,,,Y,2,2,E06000057,E02007105,E00176363,28,19.0,68.0,0.98296,1.0,5.0508,0.00044
1-124938742,2010-12-13,Y,Mountview,North East,Northumberland,1-2 Stocksfield Square,Stocksfield,NE43 7HL,54.945851,-1.916246,Hexham,"Heginbotham, Martyn",,,Y,,,Y,,,,,,4,4,E06000057,E02007107,E00139997,10,9.0,92.0,0.96892,0.0,5.0,0.03641
1-124938756,2010-12-13,Y,New Ridley Road,North East,Northumberland,27-29 New Ridley Road,Stocksfield,NE43 7EY,54.944229,-1.897502,Hexham,"Heginbotham, Martyn",,,Y,,,Y,,,,,,1,1,E06000057,E02007107,E00140000,9,9.0,100.0,0.99547,,,
1-125138928,2011-01-27,Y,Tynedale House,North East,Northumberland,Tynedale Drive,Blyth,NE24 4LH,55.128609,-1.547421,Blyth Valley,"Bradley, Neil",,,Y,,Y,Y,,Y,Y,,,3,3,E06000057,E02005709,E00139577,30,25.0,83.0,0.93436,4.0,12.0185,0.05404
1-125139019,2011-01-27,Y,Chibburn Court,North East,Northumberland,Widdrington,Morpeth,NE61 5QT,55.240445,-1.608854,Berwick-upon-Tweed,"Bradley, Neil",,,Y,,,Y,,,,,,2,2,E06000057,E02005720,E00139826,3,2.0,67.0,0.90754,1.0,47.1405,0.08458
1-125634678,2011-01-20,Y,Summerhill,North East,Northumberland,The Dunterns,Alnwick,NE66 1AL,55.40869,-1.707324,Berwick-upon-Tweed,"Weissbraun, Ben",,,Y,,,,,Y,,,,5,5,E06000057,E02005703,E00139207,29,26.0,91.0,0.95836,1.0,3.9316,0.02164
1-125855708,2011-02-15,Y,Chester Court,North East,Northumberland,Choppington Road,Bedlington,NE22 6LA,55.135869,-1.598756,Wansbeck,"O'Reilly, Michael",Y,Y,,,,Y,,Y,,,Y,5,5,E06000057,E02005741,E00140037,41,35.0,86.0,0.96711,6.0,15.6554,0.02855
1-125861477,2011-02-15,Y,Meadow Park,North East,Northumberland,Choppington Road,Bedlington,NE22 6LA,55.135869,-1.598756,Wansbeck,"O'Reilly, Michael",,,Y,,Y,,,Y,,,,3,3,E06000057,E02005741,E00140037,61,39.0,63.0,0.90417,29.0,47.8602,0.11823
1-125862627,2011-02-15,Y,Station Court,North East,Northumberland,Station Road,Ashington,NE63 8HE,55.182759,-1.580289,Wansbeck,"O'Reilly, Michael",,,Y,,Y,,,Y,,,,4,4,E06000057,E02007105,E00140087,64,57.0,89.0,0.92877,3.0,5.1626,0.03995
1-125863224,2011-02-15,Y,Woodhorn Park,North East,Northumberland,Woodhorn Road,Ashington,NE63 9AN,55.184537,-1.564565,Wansbeck,"O'Reilly, Michael",,,Y,,Y,,,Y,,,,4,4,E06000057,E02005735,E00140167,61,58.0,95.0,0.85833,1.0,1.3385,0.13762
1-126290401,2011-01-28,Y,Heatherdale Residential Home,North East,Northumberland,South Broomhill,Morpeth,NE65 9RT,55.294242,-1.608515,Berwick-upon-Tweed,"McKinney, Susan",,,Y,,Y,,,Y,,,,3,3,E06000057,E02005720,E00190044,36,34.0,95.0,0.95895,1.0,3.2075,0.03409
1-126290508,2011-01-28,Y,Garden House,North East,Northumberland,174 Main Street,Berwick Upon Tweed,TD15 1RD,55.756564,-1.992342,Berwick-upon-Tweed,"McKinney, Susan",,,Y,,Y,,,Y,,,Y,3,3,E06000057,E02005706,E00139381,36,34.0,94.0,0.97219,2.0,4.2431,0.00863
1-126290537,2011-01-28,Y,Wellburn House,North East,Northumberland,Main Road,Prudhoe,NE42 6DE,54.965871,-1.873159,Hexham,"McKinney, Susan",,,Y,,Y,,,Y,,,,3,3,E06000057,E02005729,E00139872,35,31.0,88.0,0.94666,3.0,8.7287,0.05953
1-126700383,2010-12-14,Y,Birch Hill Care Centre,North East,Northumberland,Norham,Berwick Upon Tweed,TD15 2JZ,55.717753,-2.165804,Berwick-upon-Tweed,"Robinson, Stephen",Y,,Y,,Y,,,Y,Y,Y,,2,2,E06000057,E02005707,E00139351,26,22.0,87.0,0.98278,1.0,2.7196,0.01045
1-128584489,2010-12-30,Y,Hillside Lodge Care Home,North East,Northumberland,Braeside,Berwick Upon Tweed,TD15 2BY,55.753823,-2.013405,Berwick-upon-Tweed,"Southall, Natasha",Y,Y,Y,,,,,Y,,,Y,4,4,E06000057,E02005706,E00139366,50,45.0,90.0,0.95049,2.0,4.4347,0.03441
1-128584503,2010-12-30,Y,Chasedale Care Home,North East,Northumberland,Tynedale Drive,Blyth,NE24 4LH,55.128609,-1.547421,Blyth Valley,"Southall, Natasha",Y,Y,,,Y,,,Y,,,,3,3,E06000057,E02005709,E00139577,60,58.0,97.0,0.91289,1.0,1.6667,0.05973
1-128584671,2010-12-30,Y,Northlea Court Care Home,North East,Northumberland,Brockwell Centre,Cramlington,NE23 1XX,55.096262,-1.581774,Blyth Valley,"Southall, Natasha",Y,Y,,,Y,,,Y,,,,4,4,E06000057,E02007106,E00139466,50,42.0,84.0,0.94851,7.0,14.7309,0.02238
1-129266485,2010-12-20,Y,Bentinck Crescent,North East,Northumberland,39-40 Bentinck Crescent,Morpeth,NE61 6SX,55.178881,-1.653015,Wansbeck,"Sheridan, Karen",,,Y,,,Y,,Y,Y,Y,,4,4,E06000057,E02005721,E00139774,7,7.0,96.0,0.97901,0.0,7.1429,0.0313
1-129453501,2010-12-20,Y,The Mews,North East,Northumberland,336 Cowpen Road,Blyth,NE24 5ND,55.130018,-1.544723,Blyth Valley,"Cannon, Andrew",,,Y,,,Y,,,,,Y,3,3,E06000057,E02005709,E00139572,4,4.0,100.0,0.9891,0.0,0.0,0.01673
1-131764763,2010-12-06,Y,Jane Percy House,North East,Northumberland,Brockwell Centre,Cramlington,NE23 1XX,55.096262,-1.581774,Blyth Valley,"Bygrave, Anne",,,Y,,,,,Y,Y,,Y,2,2,E06000057,E02007106,E00139466,25,24.0,96.0,0.95078,0.0,0.0,0.05774
1-135674382,2010-12-07,Y,East Riding Care Home,North East,Northumberland,Whoral Bank,Morpeth,NE61 3AA,55.171692,-1.677707,Wansbeck,"Southall, Natasha",Y,Y,Y,,Y,,,Y,,,Y,8,8,E06000057,E02005721,E00139740,67,42.0,63.0,0.95427,11.0,16.5133,0.02982
1-135944612,2010-12-14,Y,Tweed View House,North East,Northumberland,8-10 Tweed Street,Berwick Upon Tweed,TD15 1NG,55.772491,-2.009421,Berwick-upon-Tweed,"Hacker, Tony",,,Y,,Y,,,Y,Y,,,5,5,E06000057,E02005707,E00139324,36,30.0,84.0,0.97228,2.0,5.7601,0.01395
1-141869916,2011-01-17,Y,Percy House,North East,Northumberland,50-52 Beaconsfield Street,Blyth,NE24 2DS,55.124788,-1.50547,Blyth Valley,"Locker, Stephen",,Y,,,,Y,Y,Y,,,,2,2,E06000057,E02005710,E00139519,18,18.0,100.0,0.98327,0.0,0.0,0.0
1-143431986,2011-01-14,Y,Tweedmouth House,North East,Northumberland,4 Main Street,Berwick Upon Tweed,TD15 2HD,55.767184,-2.011019,Berwick-upon-Tweed,*,Y,Y,,,Y,,,Y,,,,6,6,E06000057,E02005706,E00139369,55,48.0,86.0,0.94608,1.0,2.5062,0.04555
1-1452011961,2014-06-06,Y,Cambian Dilston College,North East,Northumberland,Dilston Hall,Corbridge,NE45 5RJ,54.963538,-2.040414,Hexham,"Phipps, David",,,Y,Y,,Y,,,,,Y,1,1,E06000057,E02007107,E00139983,40,33.0,82.0,0.84581,,,
1-152415406,2011-02-14,Y,Lowgate Care Home,North East,Northumberland,Roseberry Care Centres GB Limited,Hexham,NE46 2NN,54.970344,-2.152037,Hexham,"Auckland, Melanie",Y,Y,,,Y,,,Y,,,,3,3,E06000057,E02005730,E00139919,42,39.0,92.0,0.97196,2.0,3.637,0.00265
1-1541867436,2014-07-23,Y,Scottlyn,North East,Northumberland,Mile Road,Morpeth,NE61 5QR,55.239078,-1.605848,Berwick-upon-Tweed,"Kay, Leighann",,,Y,,,Y,,,,,Y,3,3,E06000057,E02005720,E00139826,8,7.0,92.0,0.99788,1.0,7.2169,0.00209
1-1741365251,2015-02-16,Y,The Old Vicarage,North East,Northumberland,26 Cottage Road,Wooler,NE71 6AD,55.551161,-2.016086,Berwick-upon-Tweed,"Fitton, Simon",,,Y,,Y,,,Y,,,Y,3,3,E06000057,E02005708,E00139388,18,19.0,107.0,0.9595,4.0,22.4525,0.04401
1-1860799654,2014-12-31,Y,Abbeyfield House - Alnwick,North East,Northumberland,South Road,Alnwick,NE66 2NZ,55.407499,-1.694004,Berwick-upon-Tweed,"Thompson, James",,,Y,,Y,,,Y,,,,6,6,E06000057,E02005702,E00139181,25,23.0,93.0,0.98396,1.0,4.8442,0.00589
1-1899464967,2015-01-29,Y,Alexandra Park,North East,Northumberland,Alexandra Way,Newbiggin By The Sea,NE64 6JG,55.189649,-1.518882,Wansbeck,"Tydeman, Justin",,,Y,,,Y,,,Y,,Y,0,0,E06000057,E02005734,E00140186,32,24.0,75.05861872583344,,,,
1-232723181,2011-04-18,Y,Crows Nest,North East,Northumberland,25 Prospect Place,Newbiggin By The Sea,NE64 6DN,55.187373,-1.505637,Wansbeck,*,,,Y,,,Y,,,,,,3,3,E06000057,E02005734,E00140179,12,10.0,86.0,0.76706,1.0,4.8113,0.21904
1-2436812145,2016-01-22,Y,Royal Hampton,North East,Northumberland,Meadowfield,Newcastle Upon Tyne,NE20 9HZ,55.050001,-1.747085,Hexham,"Stephenson, Denise",Y,Y,,,Y,,Y,Y,Y,,Y,5,5,E06000057,E02005725,E00139795,73,42.0,58.0,0.96154,21.0,29.2459,0.04602
1-2515083152,2016-03-18,Y,Scarbrough Court,North East,Northumberland,Alexandra Way,Cramlington,NE23 6ED,55.080326,-1.585324,Blyth Valley,"Salley, Karen",Y,Y,,,Y,,,Y,,,Y,3,3,E06000057,E02005715,E00139492,58,51.0,88.0,0.92776,4.0,7.5153,0.01617
1-276806228,2011-08-03,Y,Waterloo House Rest Home Limited,North East,Northumberland,103 Waterloo Road,Blyth,NE24 1BY,55.125873,-1.513815,Blyth Valley,"Gill, Jaswant",,,Y,,Y,Y,,Y,,,,2,2,E06000057,E02005710,E00139515,40,30.0,74.0,0.94147,1.0,1.7678,0.02204
1-299934641,2011-09-13,Y,Wilkinson Park,North East,Northumberland,Harbottle,Morpeth,NE65 7DP,55.356944,-2.089954,Berwick-upon-Tweed,"Stockdale, David",,,Y,,Y,Y,Y,,Y,Y,,7,7,E06000057,E02005705,E00139236,21,16.0,74.0,0.97632,3.0,12.2512,0.00697
1-305078917,2011-10-03,Y,Stonehaven Residential Care Home,North East,Northumberland,The Willows,Morpeth,NE61 5AX,55.285076,-1.600182,Berwick-upon-Tweed,"Dixon, Elsie",,,Y,,,Y,,,,,Y,3,3,E06000057,E02005720,E00190044,3,3.0,100.0,0.99526,0.0,0.0,0.00608
1-310512424,2011-10-14,Y,Astor Court,North East,Northumberland,Lamb Street,Cramlington,NE23 6XF,55.078855,-1.55525,Blyth Valley,"Chapman, Christina",Y,Y,,,Y,,,Y,,,Y,3,3,E06000057,E02007106,E00139427,43,30.0,70.0,0.92365,6.0,14.146,0.06386
1-310512437,2011-10-14,Y,Astor Lodge,North East,Northumberland,Lamb Street,Cramlington,NE23 6XF,55.078855,-1.55525,Blyth Valley,"Chapman, Christina",Y,Y,,,Y,,,Y,,,Y,5,5,E06000057,E02007106,E00139427,29,18.0,63.0,0.97517,3.0,12.0443,0.01094
1-319142973,2011-10-31,Y,Ashington Grange,North East,Northumberland,Moorhouse Lane,Ashington,NE63 9LJ,55.180204,-1.551626,Wansbeck,"Hall, Antony",Y,Y,,,Y,,,Y,,,Y,6,6,E06000057,E02005736,E00140173,59,40.0,69.0,0.9017,7.0,11.8765,0.09281
1-319264847,2011-10-19,Y,Ponteland Manor Care Home,North East,Northumberland,Thornhill Road,Newcastle Upon Tyne,NE20 9PZ,55.050611,-1.743683,Hexham,"Gilbert, Rachel",Y,Y,,,Y,Y,Y,Y,Y,,Y,6,6,E06000057,E02005725,E00139793,52,44.0,85.0,0.95213,4.0,6.9249,0.02685
1-3217677629,2017-01-09,Y,Sixth Avenue,North East,Northumberland,53 Sixth Avenue,Blyth,NE24 2ST,55.119947,-1.517242,Blyth Valley,"Tydeman, Justin",,,Y,,Y,Y,,Y,Y,Y,Y,3,3,E06000057,E02005711,E00139601,4,4.0,92.0,0.99887,1.0,14.4338,0.00067
1-326346883,2011-11-01,Y,De Baliol,North East,Northumberland,Woodham Road,Newbiggin By The Sea,NE64 6HN,55.185625,-1.51458,Wansbeck,"Goldstein, Alan",Y,Y,,,Y,,,Y,Y,,Y,3,3,E06000057,E02005734,E00140182,59,42.0,72.0,0.96422,7.0,12.0247,0.00571
1-327145147,2011-11-09,Y,Ridley Park,North East,Northumberland,Forster Street,Blyth,NE24 3BG,55.12591,-1.502775,Blyth Valley,"Pearson, Rebecca",Y,Y,,,Y,,,Y,Y,,Y,3,3,E06000057,E02005710,E00139660,59,56.0,95.0,0.96389,2.0,3.5282,0.01859
1-327518742,2011-11-01,Y,Bridge View,North East,Northumberland,Ashington Drive,Choppington,NE62 5JF,55.165127,-1.579956,Wansbeck,"Harkin, Karen",Y,Y,,,Y,,,Y,Y,,Y,9,9,E06000057,E02005739,E00140247,61,48.0,79.0,0.89209,7.0,11.4884,0.09384
1-327519162,2011-11-01,Y,Crofton Court,North East,Northumberland,Edward Street,Blyth,NE24 1DW,55.127115,-1.516419,Blyth Valley,"Harkin, Karen",,,Y,,,,,Y,,,,8,8,E06000057,E02005710,E00139525,50,41.0,82.0,0.94505,2.0,4.5356,0.04341
1-327573574,2011-11-01,Y,Red Brick House,North East,Northumberland,Victoria Terrace,Prudhoe,NE42 5AE,54.960685,-1.848376,Hexham,"Harkin, Karen",Y,Y,,,Y,,Y,Y,Y,Y,Y,4,4,E06000057,E02005731,E00139966,50,41.0,82.0,0.93553,5.0,9.2916,0.02917
1-3555217905,2017-03-31,Y,Riverside House,North East,Northumberland,Low Stanners,Morpeth,NE61 1TE,55.16787,-1.68154,Wansbeck,"Boote, Alison",,,Y,,Y,,,,,,,3,3,E06000057,E02005723,E00139721,46,56.0,121.0,0.94796,30.0,66.1646,0.03232
1-3558771009,2017-03-01,Y,Northlands Care Home (Northumberland),North East,Northumberland,Northlands Nursing Home,Morpeth,NE61 1HX,55.17225,-1.690155,Wansbeck,"Kerr, Andrew",Y,Y,,,Y,,,Y,Y,,,1,1,E06000057,E02005721,E00139738,35,29.0,83.0,0.90862,,,
1-3625933363,2017-05-10,Y,Holmside Residential Care Home,North East,Northumberland,Station Road,Bedlington,NE22 5PP,55.138264,-1.573492,Wansbeck,*,,,Y,,Y,,,Y,,,Y,4,4,E06000057,E02005740,E00140055,39,34.0,87.0,0.93427,5.0,13.4055,0.05788
1-3797897214,2017-05-17,Y,The Oaks Care Home,North East,Northumberland,Durban Road,Blyth,NE24 1PN,55.131129,-1.520307,Blyth Valley,"Vernon, Mandy",Y,Y,,,Y,,,Y,,,,6,6,E06000057,E02005709,E00139511,45,32.0,70.0,0.93067,7.0,15.5714,0.07103
1-3841985656,2017-05-24,Y,Victoria House,North East,Northumberland,10-12 Victoria Terrace,Bedlington,NE22 5QA,55.136737,-1.57616,Wansbeck,"Haley, Karen",,,Y,,,Y,Y,Y,Y,,Y,4,4,E06000057,E02005740,E00140051,9,9.0,100.0,0.98891,0.0,0.0,0.01498
1-3891485531,2017-06-07,Y,Baedling Manor,North East,Northumberland,Front Street West,Bedlington,NE22 5TT,55.130709,-1.595247,Wansbeck,"Mcdonald, Robert",,,Y,,Y,,,Y,Y,Y,,4,4,E06000057,E02005741,E00140041,54,39.0,72.0,0.97741,10.0,19.1482,0.01206
1-4317670397,2017-10-11,Y,Overstone Retirement Home Limited,North East,Northumberland,Elvaston Road,Hexham,NE46 2HH,54.965803,-2.103382,Hexham,"Robson, Fiona",,,Y,,,,,Y,,,,1,1,E06000057,E02005730,E00139909,15,15.0,100.0,0.98104,,,
1-4450056751,2017-12-08,Y,Castleview Care Home,North East,Northumberland,Howling Lane,Alnwick,NE66 1LH,55.411249,-1.714018,Berwick-upon-Tweed,"Nesbit, Trevor",Y,Y,,,Y,,,Y,,,Y,3,3,E06000057,E02005703,E00139195,48,40.0,83.0,0.93926,4.0,9.081,0.05004
1-4950801382,2018-03-12,Y,Havendene Residential Home,North East,Northumberland,Front Street,Prudhoe,NE42 5HH,54.961829,-1.852333,Hexham,"Punnapuzha, Georly",,,Y,,Y,,,Y,Y,,,9,9,E06000057,E02005731,E00190035,25,17.0,69.0,0.92184,3.0,13.5647,0.09224
1-5730999462,2018-10-02,Y,The Willows,North East,Northumberland,117 Rothesay Terrace,Bedlington,NE22 5PX,55.134145,-1.582822,Wansbeck,"Anderson, Mark",Y,Y,,,Y,,,,Y,,,0,0,E06000057,E02005740,E00140062,27,22.0,81.22170228454993,,,,
1-5800537960,2019-05-15,Y,Rose Tree House,North East,Northumberland,"Rose Tree Care Home, Eastgate Bank",Stocksfield,NE43 7LY,54.953147,-1.882489,Hexham,"Carr, Sandra",Y,Y,,,Y,,,Y,Y,Y,Y,1,1,E06000057,E02005729,E00140007,44,29.0,66.0,0.92285,,,
1-6197235376,2019-01-15,Y,Hillcrest,North East,Northumberland,South Road,Alnwick,NE66 2NZ,55.407499,-1.694004,Berwick-upon-Tweed,"Malhotra, Devinder",Y,Y,,,Y,,,Y,Y,Y,,1,1,E06000057,E02005702,E00139181,52,45.0,87.0,0.96609,,,
1-653819704,2013-04-05,Y,Cramlington House,North East,Northumberland,Bassington Avenue,Cramlington,NE23 8AD,55.089885,-1.615306,Blyth Valley,*,,,Y,,Y,,,Y,,,,3,3,E06000057,E02005715,E00190079,63,57.0,91.0,0.88285,10.0,15.5793,0.07668
1-6604512584,2019-03-19,Y,Grange Lea Care Home,North East,Northumberland,North Road,Newcastle Upon Tyne,NE20 9UT,55.056573,-1.748735,Hexham,"Murray, Jacqueline",,,Y,,,,,Y,,,,1,1,E06000057,E02005725,E00139788,20,16.0,80.0,0.98738,,,
1-6915064915,2019-05-22,Y,Hexham Carntyne Residential Care Home,North East,Northumberland,Hencotes,Hexham,NE46 2EE,54.969342,-2.105703,Hexham,"Terrington Thornton, Catherine",,,Y,,Y,Y,Y,Y,Y,Y,Y,4,4,E06000057,E02005730,E00139915,19,18.0,95.0,0.79986,1.0,6.0774,0.16009
1-7263821557,2019-08-01,Y,The Gables Care Home,North East,Northumberland,7 Park Terrace,Bedlington,NE22 7JY,55.141287,-1.569444,Wansbeck,"Nwokobia, Raphael",,,Y,,,,Y,,,,Y,5,5,E06000057,E02005740,E00140234,11,9.0,84.0,0.97221,2.0,17.4867,0.01987
1-752918925,2013-06-04,Y,1 & 2 Flax Cottages,North East,Northumberland,1 & 2 Flax Cottages,Choppington,NE62 5SR,55.150219,-1.603978,Wansbeck,"Tydeman, Justin",,,Y,,Y,Y,Y,Y,Y,Y,Y,0,0,E06000057,E02005739,E00140123,9,8.0,90.11381219217353,,,,
1-752961900,2013-09-25,Y,Woodlands Cottage,North East,Northumberland,"Fernlea Drive, Scotland Gate",Choppington,NE62 5SR,55.150219,-1.603978,Wansbeck,"Tydeman, Justin",,,Y,,Y,Y,Y,Y,Y,Y,Y,3,3,E06000057,E02005739,E00140123,4,3.0,75.0,0.98529,1.0,25.0,0.01554
1-8319748684,2020-03-09,Y,La Cura House,North East,Northumberland,North Road,Berwick-upon-tweed,TD15 1PL,55.777957,-2.010815,Berwick-upon-Tweed,"Milner, Paul",Y,Y,,,Y,,,Y,,,Y,4,4,E06000057,E02005706,E00139314,60,35.0,58.0,0.97585,6.0,10.0922,0.02168
1-8577987743,2020-03-23,Y,Thomas Knight Care Home,North East,Northumberland,Beaconsfield Street,Blyth,NE24 2DP,55.125997,-1.506506,Blyth Valley,"Gill, Tajveer",Y,Y,,,Y,,,Y,,,Y,3,3,E06000057,E02005710,E00139517,54,43.0,79.0,0.91371,12.0,21.6226,0.10772
1-8786354147,2020-05-13,Y,Dolphin View Care Home,North East,Northumberland,Harbour Road,Morpeth,NE65 0AP,55.336372,-1.576775,Berwick-upon-Tweed,"Auckland, Melanie",Y,Y,,,Y,,,Y,Y,,Y,7,7,E06000057,E02005704,E00139214,35,31.0,88.0,0.94692,2.0,7.1361,0.03617
1-8786354208,2020-05-13,Y,South Bebside Care Home,North East,Northumberland,Patterdale Road,Blyth,NE24 5JU,55.128779,-1.542495,Blyth Valley,"Auckland, Melanie",,,Y,,,,,Y,Y,,Y,3,3,E06000057,E02005709,E00139572,32,29.0,92.0,0.89596,2.0,6.5052,0.08653
1-8786354269,2020-05-13,Y,South Quay Care Home,North East,Northumberland,Cowpen Road,Blyth,NE24 5TT,55.131398,-1.523125,Blyth Valley,"Auckland, Melanie",Y,Y,,,,,,Y,Y,,Y,3,3,E06000057,E02005709,E00139395,58,43.0,74.0,0.84945,3.0,5.5423,0.1738
1-8809296418,2020-06-01,Y,Dene Grange Care Home,North East,Northumberland,Dene Road,Hexham,NE46 1HW,54.970588,-2.086868,Hexham,"Cunningham, Amanda",Y,Y,,,Y,,,Y,,,Y,3,3,E06000057,E02005730,E00139936,50,25.0,50.0,0.95284,6.0,11.1355,0.02947
1-8809945034,2020-06-01,Y,Elm Bank Care Home,North East,Northumberland,Dene Road,Hexham,NE46 1HW,54.970588,-2.086868,Hexham,"Cunningham, Amanda",,,Y,,Y,,,Y,,,Y,5,5,E06000057,E02005730,E00139936,48,36.0,76.0,0.88211,5.0,11.3728,0.08957
1-8861734676,2020-06-01,Y,Wansbeck Care Home,North East,Northumberland,Church Avenue,Choppington,NE62 5XE,55.161771,-1.560685,Wansbeck,"Cunningham, Amanda",,,Y,,Y,,,Y,,,Y,7,7,E06000057,E02005740,E00140230,40,33.0,83.0,0.90087,5.0,12.3684,0.11657
1-894282487,2013-09-03,Y,Oaklands,North East,Northumberland,Anick Road,Hexham,NE46 4JR,54.977207,-2.088829,Hexham,"Smith, Peter",Y,Y,,,,Y,Y,Y,,,Y,5,5,E06000057,E02007107,E00139984,15,14.0,96.0,0.98137,1.0,3.6515,0.00735
1-8965634778,2020-09-03,Y,Beech Tree House,North East,Northumberland,Lisburn Terrace,Alnwick,NE66 1XQ,55.410451,-1.710739,Berwick-upon-Tweed,"Malhotra, Devinder",Y,Y,,,Y,,Y,Y,Y,,Y,1,1,E06000057,E02005703,E00139203,86,13.0,15.0,0.9598,,,
1-9812449725,2020-12-09,Y,Holywell House Care Centre,North East,Northumberland,Holywell Dene Road,Whitley Bay,NE25 0LB,55.064477,-1.501986,Blyth Valley,*,,,Y,,Y,,,Y,,,Y,1,1,E06000057,E02005717,E00139543,47,42.0,89.0,0.9632,,,
1-107067388,2011-01-20,Y,Abbeyfield Residential Care Home - The Grove,North East,Newcastle upon Tyne,40A The Grove,Newcastle Upon Tyne,NE3 1NH,55.002664,-1.614312,Newcastle upon Tyne North,"Connelly, John",,,Y,,,,,Y,,,,6,6,E08000021,E02001712,E00042713,32,29.0,91.0,0.91942,3.0,8.008,0.0659
1-107067403,2011-01-20,Y,Abbeyfield Residential Care Home - Castle Farm,North East,Newcastle upon Tyne,Castle Farm Road,Newcastle Upon Tyne,NE3 1RF,55.001326,-1.601036,Newcastle upon Tyne East,"Connelly, John",,,Y,,,,,Y,,,,3,3,E08000021,E02001714,E00042211,24,23.0,96.0,0.90151,1.0,4.1667,0.1015
1-109102808,2010-12-15,Y,Fairfield House,North East,Newcastle upon Tyne,40 Grainger Park Road,Newcastle Upon Tyne,NE4 8RY,54.971602,-1.648008,Newcastle upon Tyne Central,"Holme, Jacqueline",,,Y,,,,Y,,,,,2,2,E08000021,E02007101,E00042279,11,9.0,82.0,0.98292,0.0,0.0,0.01775
1-109140594,2011-01-20,Y,The Alan Shearer Centre,North East,Newcastle upon Tyne,West Denton Close,Newcastle Upon Tyne,NE15 7LU,54.98624,-1.70534,Newcastle upon Tyne North,"Head, Amanda",Y,Y,,Y,,Y,,,Y,Y,Y,2,2,E08000021,E02001728,E00042541,20,10.0,50.0,0.97683,4.0,21.2132,0.01697
1-109140615,2011-01-20,Y,St Catherine's Care Home,North East,Newcastle upon Tyne,St Cuthberts House,Newcastle Upon Tyne,NE15 7PY,54.97939,-1.67328,Newcastle upon Tyne Central,"Head, Amanda",Y,Y,,,Y,Y,,Y,Y,Y,,3,3,E08000021,E02001734,E00042050,47,43.0,92.0,0.97335,1.0,2.4568,0.00246
1-109533668,2011-01-21,Y,Bowland Lodge,North East,Newcastle upon Tyne,39 Western Avenue,Newcastle Upon Tyne,NE4 8SP,54.973016,-1.649089,Newcastle upon Tyne Central,*,,,Y,,Y,,Y,Y,Y,Y,,0,0,E08000021,E02007101,E00042271,36,32.0,90.16229315560736,,,,
1-1098142427,2014-02-26,Y,Higher Tunshill Farm,North East,Newcastle upon Tyne,City Gate,Newcastle Upon Tyne,NE1 4PA,54.97321,-1.620796,Newcastle upon Tyne Central,"Thompson, Anthony",Y,,Y,Y,,Y,Y,,,,,1,1,E08000021,E02007099,E00042826,3,2.0,67.0,0.98376,,,
