msoa,Aged 0 to 15,Aged 16 to 24,Aged 25 to 34,Aged 35 to 49,Aged 50 to 64,Aged 65 to 74,Aged 75 to 84,Aged 85 and over
E02004327,0,0,0,0,3,0,5,7
E02004328,0,0,0,0,0,1,6,7
E02004329,0,0,1,7,7,3,6,3
E02004330,0,0,0,0,12,14,5,5
E02004331,0,2,0,0,7,8,8,12
E02004332,0,0,0,1,6,2,5,3
E02004333,0,0,0,0,0,1,0,0
E02004334,0,0,0,0,3,7,1,0
E02004335,0,0,0,0,0,3,9,2
E02004336,0,0,0,0,2,0,10,5
E02004337,1,4,5,6,3,2,1,0
E02004338,0,0,0,0,2,1,9,4
E02004339,0,0,0,0,0,0,2,6
E02004340,0,0,0,0,5,3,14,11
E02004341,0,0,0,0,0,5,9,9
E02004342,0,0,1,1,2,1,13,9
E02004343,5,1,2,1,13,2,4,5
E02004344,0,0,0,0,0,0,2,8
E02004345,0,0,0,0,1,2,9,6
E02004348,0,0,0,0,0,0,0,4
E02004349,0,0,4,1,7,1,5,0
E02004350,0,0,0,3,8,6,9,8
E02004351,0,0,5,3,16,24,14,7
E02004352,0,1,0,0,1,4,11,18
E02004353,0,1,4,1,6,6,13,7
E02004354,0,0,0,2,16,8,7,7
E02004355,0,0,0,0,1,0,5,6
E02005702,1,49,34,31,8,3,11,14
E02005703,4,0,0,0,1,2,5,4
E02005704,0,1,3,0,1,0,8,3
E02005705,0,2,1,5,7,5,0,0
E02005706,0,2,0,1,4,18,32,14
E02005707,6,2,0,0,2,0,3,9
E02005708,0,0,0,1,1,0,2,2
E02005709,0,0,1,8,24,21,39,13
E02005710,0,5,3,26,22,21,26,17
E02005711,0,0,0,0,3,0,0,0
E02005712,0,0,0,0,2,1,1,0
E02005713,0,0,0,0,0,0,0,0
E02005715,0,0,0,0,0,6,15,33
E02005717,0,0,0,0,3,2,2,2
E02005718,0,0,0,0,0,0,0,0
E02005719,0,0,0,0,0,0,0,0
E02005720,0,85,430,406,181,40,25,6
E02005721,0,0,4,7,8,3,6,3
E02005722,6,10,24,15,7,2,1,3
E02005723,0,0,0,0,0,2,9,5
E02005724,0,0,0,0,0,0,4,6
E02005725,0,1,1,0,2,4,4,14
E02005726,0,74,115,34,1,0,0,0
E02005727,1,0,1,2,1,0,0,0
E02005728,1,0,1,0,1,0,0,0
E02005729,14,0,0,0,1,5,5,10
E02005730,0,1,1,0,12,10,21,21
E02005731,0,0,0,0,0,2,15,7
E02005733,0,2,7,1,5,4,4,1
E02005734,0,0,4,5,8,6,14,5
E02005735,0,0,0,0,0,0,0,0
E02005736,0,7,0,0,3,8,3,3
E02005739,0,0,0,1,3,0,4,0
E02005740,0,0,0,0,8,9,11,11
E02005741,6,0,0,0,3,2,10,14
E02006811,3,0,0,0,0,3,4,13
E02006812,0,0,0,0,1,1,0,0
E02006841,0,380,24,0,7,15,18,9
E02006842,0,0,0,0,2,2,6,12
E02006893,0,0,0,0,0,4,1,3
E02006909,0,0,0,0,0,4,5,11
E02006910,1,3,2,6,0,6,6,4
E02007022,41,279,0,0,2,6,6,20
E02007058,2,5,7,9,6,0,1,4
E02007059,2,0,1,0,3,3,0,1
E02007060,0,0,0,1,2,3,12,10
E02007061,0,21,11,37,19,1,2,0
E02007062,0,0,0,0,0,1,5,14
E02007063,0,0,0,0,0,0,0,0
E02007094,0,0,0,0,3,4,13,4
E02007095,0,0,0,0,0,3,10,7
E02007096,0,0,0,0,0,0,2,3
E02007097,1,958,47,5,1,0,0,0
E02007098,0,0,2,0,15,9,14,10
E02007099,2,1766,201,28,9,5,0,2
E02007100,0,1942,173,32,11,1,0,0
E02007101,0,4,13,16,34,22,16,11
E02007102,0,698,124,27,16,2,0,0
E02007103,0,21,21,24,18,16,19,10
E02007104,4,3,16,41,21,7,3,7
E02007105,0,0,0,0,4,2,7,8
E02007106,0,2,0,0,0,3,3,6
E02007107,2,5,10,18,8,6,8,11
