msoa,Aged 0 to 15,Aged 16 to 24,Aged 25 to 34,Aged 35 to 49,Aged 50 to 64,Aged 65 to 74,Aged 75 to 84,Aged 85 and over
E02004520,0,125,115,36,5,0,0,0
E02004521,0,4,2,0,0,0,4,3
E02004522,0,636,43,6,3,0,0,0
E02004523,0,9,17,17,5,0,7,8
E02004524,0,0,11,15,14,3,6,3
E02004525,0,0,0,6,3,0,0,0
E02004526,0,0,2,3,1,0,0,0
E02004527,0,0,0,0,1,2,3,4
E02004528,0,0,1,0,0,0,0,0
E02004529,1,0,0,0,13,2,11,4
E02004530,0,0,0,0,0,0,0,0
E02004531,0,1,0,1,0,4,10,15
E02004532,0,0,0,0,0,0,0,1
E02004533,0,2,1,2,10,12,16,15
E02004534,0,0,0,0,0,5,3,1
E02004535,0,2,5,18,17,14,12,7
E02004536,0,0,0,0,1,5,10,10
E02004537,0,0,0,0,0,0,0,0
E02004538,0,0,0,0,2,6,14,14
E02004539,0,0,0,0,0,0,0,0
E02004540,0,0,0,0,0,0,0,0
E02004541,0,0,0,0,2,11,10,8
E02004542,44,13,6,6,13,1,1,2
E02004543,0,0,0,0,0,4,10,6
E02004544,0,0,0,0,0,0,0,0
E02004545,0,0,1,0,2,3,0,6
E02004546,0,0,0,0,1,0,1,0
E02004547,0,9,0,3,4,7,2,14
E02004548,0,0,1,0,2,0,0,0
E02004549,0,0,0,0,0,0,2,7
E02004550,0,0,0,0,0,2,4,6
E02004551,0,0,0,2,3,5,0,0
E02004552,0,0,0,1,0,0,0,0
E02004553,0,1,0,0,0,0,0,0
E02004554,0,0,0,0,5,0,0,0
E02004555,0,3,2,11,3,7,7,3
E02004556,0,0,0,0,1,1,0,7
E02004557,0,0,0,1,0,4,4,12
E02004558,0,0,1,0,1,3,14,6
E02004559,0,0,0,0,0,2,4,5
E02004560,0,1,8,9,2,0,4,12
E02004561,0,0,0,0,0,2,3,0
E02004562,0,0,0,1,0,0,1,0
E02004563,0,0,0,0,0,0,0,0
E02004564,0,0,0,1,2,0,0,1
E02004566,0,0,0,1,0,2,10,7
E02004567,0,0,0,0,0,3,9,10
E02004568,0,0,0,0,10,0,0,0
E02004569,0,0,0,0,0,6,5,2
E02004570,0,0,0,0,1,3,3,8
E02004571,0,0,0,0,2,1,0,0
E02004572,0,2,3,3,4,6,2,1
E02004573,1,1,0,0,0,1,6,4
E02004574,0,0,0,0,0,0,1,0
E02004575,0,2,1,6,15,11,11,11
E02004576,0,0,0,4,4,1,1,14
E02004577,0,1,1,22,22,4,0,0
E02004578,0,0,2,0,5,9,14,20
E02004579,0,0,0,4,8,3,1,0
E02004580,0,0,0,0,14,4,7,14
E02004581,0,1,4,3,4,3,9,6
E02004582,0,0,0,1,3,3,1,1
E02004583,0,0,0,3,15,3,7,4
E02004584,0,0,1,0,3,5,4,4
E02004585,0,0,0,0,4,3,5,0
E02004586,0,2,1,3,1,4,9,15
E02004587,0,0,0,0,0,0,0,0
E02004588,0,3,12,20,40,32,32,22
E02004589,0,2,0,3,2,4,11,16
E02004590,0,3,0,0,1,3,10,2
E02004591,0,0,0,0,0,1,5,3
E02004592,0,0,0,0,0,0,6,16
E02004593,0,0,0,0,0,2,1,5
E02004594,0,13,28,12,1,0,7,4
E02004595,0,1,0,4,3,2,7,10
E02004596,0,0,0,0,0,0,2,2
E02004597,0,0,0,0,0,0,3,3
E02004598,32,64,6,7,3,3,8,19
E02004599,0,0,0,0,0,1,3,3
E02004843,0,0,0,0,0,2,1,11
E02004844,0,0,0,0,1,3,0,0
E02004845,0,0,1,1,2,0,0,1
E02004846,0,0,0,0,0,1,4,6
E02004847,0,0,0,0,1,0,0,0
E02004848,0,0,0,0,0,0,0,0
E02004849,0,0,0,0,0,1,0,0
E02004850,0,0,0,0,0,0,0,0
E02004851,0,0,0,0,1,0,0,0
E02004852,0,2,0,0,1,2,4,1
E02004853,0,0,1,0,5,1,1,7
E02004854,0,0,2,0,0,0,0,0
E02004855,0,5,0,0,0,0,0,0
E02004856,1,0,10,16,14,2,0,1
E02004857,25,30,0,0,0,0,1,6
E02004858,0,2,0,0,0,0,0,0
E02004859,1,0,6,3,0,0,0,0
E02004860,0,0,0,0,0,0,0,0
E02004861,0,0,0,0,0,4,0,1
E02004862,0,0,2,1,6,2,1,0
E02004863,0,0,2,4,3,9,24,9
E02004864,0,0,0,0,0,0,0,0
E02004865,0,0,0,0,1,0,0,0
E02004866,0,0,0,0,0,3,0,11
E02004867,0,0,0,0,0,1,1,7
E02004868,0,0,2,0,0,4,4,10
E02004869,3,39,1,3,0,1,2,7
E02004870,17,1,3,4,6,12,12,19
E02004871,0,0,0,0,0,0,0,0
E02004872,0,0,0,0,0,0,0,3
E02004873,0,0,0,0,0,0,1,0
E02004874,0,0,0,0,0,3,2,4
E02004875,0,0,0,0,0,4,6,11
E02004876,0,105,421,326,100,9,3,0
E02004877,0,0,0,0,0,1,3,9
E02004878,0,0,0,3,3,1,1,5
E02004880,18,11,4,1,4,3,2,5
E02004881,0,5,6,2,5,0,4,4
E02004882,61,39,0,4,2,3,2,5
E02004883,17,11,0,0,0,0,0,0
E02004884,0,0,2,7,14,5,0,0
E02004885,0,0,0,0,0,0,1,6
E02004886,9,29,15,13,3,4,0,6
E02004887,1,0,0,0,0,0,0,0
E02004888,0,4,7,7,7,3,0,0
E02004889,0,0,0,0,1,8,29,33
E02004890,0,0,0,0,7,1,1,3
E02004891,0,0,0,0,3,1,3,2
E02004892,0,0,0,0,0,2,0,0
E02004893,0,0,0,0,0,0,0,0
E02004894,0,0,0,0,4,4,4,10
E02004895,128,139,9,12,3,3,3,6
E02004896,0,0,0,5,3,3,7,12
E02004897,0,0,1,1,2,1,0,0
E02004898,0,2,4,1,0,1,5,11
E02004899,2,0,1,4,3,0,7,4
E02004900,0,0,2,1,8,0,0,1
E02004901,0,0,0,0,1,1,3,3
E02004902,0,0,0,0,0,0,0,0
E02004903,0,0,0,0,5,4,5,3
E02004904,0,0,0,1,9,3,5,1
E02004905,9,7,1,7,13,12,8,17
E02004906,0,1,4,11,23,19,3,2
E02004907,3,1,0,3,6,3,2,9
E02004908,0,0,0,0,0,0,5,4
E02004909,0,0,0,2,5,3,0,4
E02004910,0,0,0,0,0,1,3,1
E02004911,0,0,0,0,0,0,0,0
E02004912,0,3,6,3,12,11,8,18
E02004914,0,0,0,0,0,2,6,11
E02004915,0,0,0,0,0,0,0,0
E02004916,9,5,0,0,0,2,1,7
E02004917,0,0,0,0,0,3,3,12
E02004918,0,1,3,2,0,1,0,0
E02004919,0,0,0,0,0,0,0,0
E02004920,1,5,14,12,4,7,19,14
E02004921,0,0,3,1,0,3,10,4
E02004922,0,3,4,9,8,4,5,0
E02004923,0,0,0,0,0,5,10,12
E02004924,0,0,0,0,0,0,0,0
E02004925,23,16,3,2,3,0,8,7
E02004926,0,0,0,4,4,3,3,6
E02004927,2,0,0,0,2,0,0,1
E02004928,0,0,0,0,0,0,0,0
E02004929,0,0,0,0,0,0,0,10
E02004930,0,0,0,0,0,1,9,13
E02004931,0,0,0,0,0,0,0,0
E02004932,0,0,0,0,0,1,0,10
E02004933,0,0,0,0,0,0,0,3
E02004934,0,1,3,0,9,3,0,12
E02004935,0,0,9,23,9,0,2,3
E02004936,0,0,0,7,4,1,1,0
E02004937,0,1,5,4,2,0,2,6
E02004939,0,0,5,9,3,2,1,0
E02004940,0,0,0,0,0,0,3,7
E02004941,0,0,0,6,9,3,2,0
E02004942,5,11,5,13,9,3,0,3
E02004943,0,2,8,0,3,4,8,4
E02004944,0,2,0,0,2,0,0,0
E02004945,0,6,21,11,14,10,18,12
E02004946,0,5,1,2,2,2,5,14
E02004948,0,2,0,2,5,2,0,0
E02004949,0,5,8,8,7,4,7,6
E02004950,0,2,0,0,0,0,0,0
E02004951,0,0,2,6,3,0,0,0
E02004952,0,0,0,0,2,3,4,7
E02004953,0,0,0,0,0,0,0,0
E02004954,2,1,0,0,1,4,5,8
E02004955,0,0,3,5,5,0,2,0
E02004956,0,0,0,0,0,0,0,0
E02004957,0,16,9,3,1,0,0,0
E02004958,0,0,0,0,0,0,2,3
E02004959,2,1,2,4,4,9,9,18
E02004960,0,0,0,0,0,0,0,0
E02004961,0,0,0,0,0,0,0,0
E02004962,0,0,7,6,10,5,1,0
E02004963,0,0,0,0,0,0,0,0
E02004964,0,0,0,0,0,0,1,4
E02004965,0,0,0,0,0,0,0,0
E02004966,0,17,55,78,38,9,9,14
E02004967,0,0,0,0,2,3,5,9
E02004968,0,0,0,2,2,5,6,5
E02004969,0,0,0,0,0,0,0,0
E02004970,0,0,0,0,0,0,0,0
E02004971,0,0,0,0,2,1,4,2
E02004972,0,0,0,0,0,0,0,0
E02004973,0,0,0,0,0,0,0,0
E02004974,0,0,1,0,3,11,24,27
E02004975,0,1,6,6,5,2,0,1
E02004976,0,17,26,17,11,0,2,0
E02004977,0,0,0,0,3,4,1,1
E02004978,0,0,0,2,4,19,22,18
E02004979,0,0,0,0,2,1,1,0
E02004980,0,0,0,0,1,4,7,10
E02004981,0,0,1,4,0,0,3,1
E02004982,0,0,0,0,1,0,0,0
E02004983,0,0,0,0,0,0,0,0
E02004984,0,0,0,2,3,4,4,10
E02004985,0,0,0,0,0,2,0,4
E02004986,0,0,0,0,0,0,0,0
E02004987,0,0,0,3,1,0,0,6
E02004988,0,0,0,0,0,0,0,0
E02004989,0,760,60,8,5,10,10,18
E02004990,0,10,0,11,9,6,7,12
E02004991,0,19,3,2,10,5,6,7
E02004992,0,988,56,5,4,7,6,2
E02004994,4,1,0,4,0,0,0,0
E02004995,0,0,0,0,0,0,0,0
E02005503,0,60,60,11,2,3,6,6
E02005504,0,0,0,0,2,5,5,13
E02005505,0,0,1,6,12,4,15,24
E02005506,0,0,0,0,0,8,8,4
E02005507,0,5,5,4,4,5,3,2
E02005508,0,0,0,2,9,5,5,3
E02005509,0,0,2,1,5,9,16,29
E02005510,0,0,0,0,0,5,1,12
E02005511,0,0,1,4,12,7,7,15
E02005512,0,92,316,316,103,16,17,10
E02005513,0,4,4,6,4,11,16,17
E02005514,0,0,0,0,0,2,5,7
E02005515,2,4,8,7,2,3,4,3
E02005516,0,0,0,0,0,0,4,3
E02005517,0,0,0,0,0,0,0,0
E02005518,0,0,1,4,8,13,11,8
E02005519,0,0,0,0,2,0,0,0
E02005520,0,0,0,1,5,4,12,4
E02005521,0,0,3,0,3,5,2,2
E02005522,0,0,3,4,6,4,4,8
E02005523,0,3,4,9,15,7,4,1
E02005524,0,0,1,3,1,0,0,0
E02005525,0,1,6,12,22,9,20,21
E02005526,0,0,0,7,8,4,6,13
E02005527,0,1,11,4,10,5,9,16
E02005528,0,0,0,0,0,0,0,2
E02005529,0,0,0,0,2,1,11,8
E02005530,0,0,2,1,6,1,2,0
E02005531,0,0,0,0,0,0,2,7
E02005532,0,0,2,1,12,6,1,0
E02005533,0,0,1,5,1,2,7,14
E02005534,0,0,2,2,2,0,0,0
E02005535,1,2,16,10,8,3,22,17
E02005536,0,0,0,0,0,3,4,14
E02005537,0,0,0,0,5,5,3,2
E02005538,0,0,0,4,6,12,12,18
E02005539,0,0,0,4,0,1,9,4
E02005540,0,0,0,0,3,4,4,0
E02005541,0,0,2,6,5,14,7,6
E02005542,0,0,0,1,1,2,3,8
E02005543,0,1,7,11,11,11,8,10
E02005544,0,0,0,0,0,5,3,3
E02005545,0,0,0,0,1,6,3,2
E02005546,0,0,0,1,4,3,11,6
E02005547,0,0,0,1,1,3,8,13
E02005548,0,0,2,1,0,3,2,6
E02005549,0,4,3,10,4,1,0,3
E02005550,0,0,0,2,2,4,2,6
E02005551,2,3,1,7,2,1,7,11
E02005552,2,1,1,4,2,5,6,7
E02005553,0,0,0,1,4,8,12,14
E02005554,0,0,0,0,0,1,1,3
E02005555,0,0,0,0,5,6,9,12
E02005556,0,0,0,0,5,6,4,16
E02005557,0,1,2,0,1,2,3,2
E02005558,0,0,3,1,0,0,5,8
E02005559,1,3,2,2,9,6,4,10
E02005560,0,1,0,2,0,0,0,0
E02005561,0,1,2,2,5,1,4,6
E02005562,1,0,5,2,8,4,0,0
E02005563,1,1,4,0,4,2,0,9
E02005564,0,240,152,53,10,1,9,14
E02005565,0,0,0,3,1,0,2,7
E02005566,0,0,0,0,1,3,2,0
E02005567,0,0,0,0,1,5,16,19
E02005568,0,0,0,0,0,0,0,0
E02005569,3,2,2,0,0,0,3,7
E02005570,0,4,4,7,17,17,19,11
E02005571,0,0,5,4,8,0,10,10
E02005572,3,6,3,6,23,14,8,16
E02005573,60,58,2,11,0,1,0,0
E02005574,0,0,2,11,13,1,5,4
E02005575,8,0,0,0,2,1,0,0
E02005576,3,1,2,2,1,6,0,3
E02005577,0,0,0,0,8,8,5,2
E02005578,0,0,0,0,2,1,3,0
E02005580,0,5,0,2,3,1,7,10
E02005581,5,26,120,168,165,84,37,8
E02005582,9,0,0,1,3,5,4,7
E02005583,0,1,0,0,0,2,7,11
E02005584,0,26,9,8,7,4,7,1
E02005585,0,0,5,4,4,2,0,0
E02005586,0,3,5,9,15,9,2,6
E02005587,0,91,186,143,45,9,11,2
E02005588,0,31,3,4,7,2,14,13
E02005589,0,16,0,0,2,1,0,5
E02005592,0,0,0,0,0,0,6,8
E02005593,13,1424,86,13,2,0,0,0
E02005594,0,24,8,2,2,3,5,10
E02005595,0,0,0,0,0,0,4,8
E02005596,0,0,0,2,8,2,0,4
E02005598,0,17,1,0,2,4,16,10
E02005599,0,0,0,0,0,0,2,9
E02005600,160,104,4,10,8,2,4,6
E02005601,0,3,3,4,1,0,5,2
E02005602,0,0,0,0,1,4,3,4
E02005603,0,0,0,0,2,6,9,14
E02005604,15,22,6,6,9,6,2,4
E02005605,0,0,4,5,5,6,10,13
E02005606,4,3,0,0,1,0,2,0
E02005607,0,1,0,1,1,4,10,11
E02005608,0,2,13,10,21,7,10,8
E02005609,0,0,0,1,5,0,0,2
E02005610,0,7,8,15,18,4,8,11
E02005611,0,1,2,4,10,1,6,9
E02006227,29,3,0,0,0,1,1,1
E02006228,0,0,0,0,0,0,2,3
E02006229,0,0,1,5,9,0,0,6
E02006230,0,0,5,1,1,3,20,17
E02006231,0,0,0,0,2,2,10,10
E02006232,0,1,4,0,2,0,0,3
E02006233,0,20,1,1,0,9,29,16
E02006234,1,3,1,0,4,5,10,13
E02006235,0,0,1,5,4,5,11,5
E02006236,0,1,2,4,4,6,2,2
E02006237,72,54,2,5,1,0,6,5
E02006238,2,1,1,0,2,2,3,12
E02006239,4,526,61,6,1,0,0,0
E02006240,0,323,32,2,2,0,0,0
E02006241,0,0,0,4,3,2,11,12
E02006242,0,0,0,5,1,0,2,12
E02006243,0,0,1,0,0,0,0,0
E02006245,0,2,4,2,0,0,5,7
E02006246,0,0,0,0,0,0,4,5
E02006247,0,0,0,1,0,0,0,0
E02006248,0,4,0,0,2,4,6,4
E02006249,6,27,1,0,0,0,2,16
