msoa,all_ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
E02003151,4334,25,30,40,25,25,40,30,40,45,30,40,50,45,55,50,45,47,45,35,35,25,40,30,34,30,20,35,30,25,40,40,45,35,45,30,40,50,58,45,45,45,60,45,59,35,45,56,50,60,50,52,66,64,64,55,66,65,75,49,50,49,50,60,55,76,56,40,53,51,62,55,51,81,84,72,65,53,58,50,53,54,35,46,42,49,53,35,31,37,30,118
E02003152,5805,47,45,50,56,56,70,64,65,75,55,70,55,55,65,55,55,88,50,77,55,35,50,45,54,60,56,30,45,60,70,55,76,74,75,75,91,74,73,65,92,65,85,75,65,72,75,60,75,75,86,94,90,80,89,81,92,66,95,95,65,80,70,60,65,70,60,82,73,61,61,65,77,70,83,84,66,53,60,45,39,47,62,35,35,31,41,29,30,30,12,86
E02003153,3900,40,30,35,40,35,55,40,50,50,40,40,45,45,40,45,40,35,35,25,25,20,20,30,45,50,35,40,35,45,45,35,65,40,35,55,45,40,45,45,45,50,45,30,40,51,50,35,40,40,51,51,60,60,45,55,35,66,65,50,60,59,50,45,35,45,61,40,40,51,45,35,46,45,68,55,50,49,40,40,30,38,39,24,30,38,36,20,43,27,16,76
E02003154,3776,18,35,40,39,48,51,55,53,44,35,67,60,39,50,39,41,56,43,30,25,15,35,36,40,31,35,44,45,41,44,50,48,44,60,40,45,59,40,45,30,30,58,25,40,40,40,40,35,40,30,45,50,55,50,66,55,65,55,55,65,45,64,45,35,45,40,40,45,44,44,40,51,45,50,60,40,30,41,34,34,40,28,24,20,25,31,20,19,14,5,44
E02003155,3077,25,25,15,25,25,20,25,25,20,30,35,20,48,35,20,25,25,25,20,20,26,20,25,30,30,39,29,40,25,30,35,25,35,15,30,25,35,25,35,30,30,35,25,25,25,25,30,30,41,39,55,44,45,46,39,50,50,40,35,40,40,50,56,34,39,35,45,39,46,35,39,34,66,38,55,50,48,41,39,48,28,24,33,35,39,24,18,31,19,16,92
E02003156,5464,40,45,60,55,59,62,66,68,69,75,60,84,58,60,68,60,56,49,72,40,41,45,45,55,62,63,59,60,66,87,81,73,78,79,85,80,75,71,65,81,77,81,82,73,65,83,79,73,82,68,75,79,89,76,76,100,75,86,80,66,55,65,75,55,64,45,54,65,60,60,59,50,45,70,59,45,35,64,45,40,25,19,40,20,15,9,30,5,10,9,50
E02003157,3490,37,25,46,44,40,52,40,39,44,40,35,40,34,45,48,46,41,39,25,25,20,35,35,58,41,39,47,40,57,34,55,57,48,55,35,50,45,46,50,45,36,40,25,48,40,40,43,40,40,48,60,50,40,67,50,60,60,50,59,45,45,40,55,46,47,46,30,30,40,46,35,30,35,30,35,25,30,20,25,15,20,10,25,15,9,15,10,10,10,5,38
E02003158,3059,21,31,25,25,20,25,26,30,35,25,36,30,20,40,34,25,36,39,20,31,20,25,25,25,20,20,30,25,35,35,30,29,30,35,20,30,30,30,35,35,35,35,25,30,41,30,35,35,30,43,40,45,45,30,40,40,45,35,50,40,40,40,35,40,39,50,39,40,35,42,40,45,43,54,55,30,48,35,38,33,23,37,29,25,25,25,31,26,21,21,88
E02003159,3073,41,32,40,39,39,40,30,35,37,40,41,44,30,40,40,35,30,25,30,30,26,24,30,30,52,46,35,30,46,42,51,48,34,40,34,50,30,30,40,35,46,43,41,44,36,40,48,25,35,44,59,50,35,52,41,35,45,55,55,46,53,41,40,25,29,40,30,30,25,20,29,25,30,35,30,20,15,20,30,20,20,23,19,14,20,9,5,0,0,0,30
E02003161,3681,40,30,40,35,30,52,40,40,34,50,47,40,25,30,25,30,31,39,56,41,43,39,46,58,36,47,56,72,63,66,60,57,53,49,35,55,45,57,54,50,52,39,30,48,51,35,39,40,46,48,45,39,55,73,57,55,55,40,50,51,50,30,50,50,49,50,45,50,40,25,35,35,25,30,30,25,15,30,20,19,15,23,29,30,15,21,15,9,5,20,52
E02003163,4010,27,5,15,25,15,20,10,25,15,20,15,10,15,15,25,15,10,10,30,20,15,15,25,30,25,45,39,35,31,30,35,44,15,19,35,25,25,35,25,35,35,30,20,40,25,30,35,35,45,50,50,35,58,64,76,69,79,65,68,65,74,82,70,82,65,82,75,40,81,60,80,76,82,92,109,80,67,68,60,58,42,56,49,59,38,58,33,48,28,43,174
E02003164,4728,44,20,30,45,45,30,40,49,40,65,45,49,55,45,40,40,35,50,40,41,36,30,40,35,40,38,35,30,40,39,50,35,40,40,55,40,49,35,40,60,73,49,45,49,51,35,45,51,62,58,70,75,69,56,89,69,65,80,70,67,70,70,49,60,59,75,65,80,70,67,72,55,64,84,95,80,71,72,49,63,36,46,48,40,39,35,25,26,31,34,115
E02003165,3784,22,38,36,40,25,36,40,44,42,40,31,45,45,40,48,35,40,42,52,43,25,29,41,26,41,28,30,35,37,37,30,40,35,50,50,30,45,41,45,40,35,58,50,48,25,43,58,51,35,49,69,50,54,79,56,60,78,55,64,40,45,51,40,57,35,57,49,40,56,56,35,55,56,58,50,45,41,35,29,30,33,32,20,20,25,15,14,16,20,15,78
E02003166,6617,68,75,87,64,71,100,86,98,94,85,90,93,82,78,75,100,94,79,84,58,42,49,74,68,68,66,79,93,79,80,92,87,81,88,97,84,84,82,75,86,82,77,85,74,81,73,77,108,77,83,90,111,83,77,103,89,104,90,90,120,84,66,83,65,74,75,80,85,66,76,69,66,55,80,78,49,50,62,45,38,33,43,39,10,30,25,18,19,14,10,41
E02003167,4920,31,42,36,39,25,36,46,35,30,30,30,44,30,25,40,20,35,40,25,41,42,45,46,56,61,49,45,45,51,63,65,54,58,65,60,30,44,45,45,40,40,67,40,39,41,50,50,56,50,50,60,60,74,95,61,70,79,84,88,68,84,65,77,83,81,65,50,65,55,44,73,56,61,73,70,70,74,46,68,61,42,78,59,52,57,50,41,41,47,43,178
E02003168,3821,24,25,15,35,35,30,25,35,37,35,35,39,44,20,40,40,62,44,35,25,20,29,30,35,30,33,30,20,25,39,40,35,40,35,40,40,35,25,30,30,25,35,40,25,40,30,39,35,34,58,60,45,60,51,62,55,63,65,64,68,60,67,65,56,45,50,60,60,55,73,64,66,71,59,80,50,59,67,57,39,32,34,33,29,24,21,31,31,25,14,69
E02003169,3436,5,10,15,15,20,20,25,25,20,25,25,25,35,35,25,30,25,29,37,15,15,15,37,26,20,15,15,20,15,24,25,15,15,20,20,25,15,15,30,30,45,25,25,25,35,37,30,30,34,35,35,40,48,46,56,50,55,45,40,51,49,63,63,68,53,57,50,79,68,60,74,77,79,73,98,64,75,72,53,49,41,46,36,51,34,36,31,31,23,21,102
E02003170,4962,21,15,30,30,38,31,30,29,42,34,35,45,50,40,34,42,42,46,25,25,30,15,25,47,36,38,45,49,42,44,30,45,37,35,50,50,55,30,25,35,46,55,42,30,50,65,38,50,61,55,65,67,73,61,76,84,88,98,83,100,92,93,82,83,92,99,75,80,81,71,84,98,100,85,113,80,84,94,68,65,55,42,42,45,59,34,31,35,41,30,95
E02003171,3802,25,20,25,35,25,30,47,30,35,40,30,40,25,49,35,25,25,44,30,20,31,25,30,25,25,25,25,25,35,30,40,35,25,40,30,40,44,30,30,30,35,35,35,30,45,51,40,36,45,49,55,55,55,50,45,70,75,72,60,66,65,70,50,70,58,50,65,55,60,46,65,49,61,60,79,45,50,62,44,40,39,29,35,36,50,43,30,29,9,15,84
E02003172,3279,30,30,30,28,30,46,40,30,46,25,34,41,36,30,41,30,40,40,30,24,27,25,20,30,25,29,45,35,30,40,49,55,38,35,35,45,50,40,30,40,47,40,49,30,25,35,40,30,35,41,50,55,50,57,50,39,45,35,46,44,52,46,46,41,45,30,45,40,34,45,40,40,45,45,39,40,25,35,24,30,29,24,15,15,20,20,15,25,21,6,55
E02003173,3621,36,20,30,32,39,42,40,36,47,35,29,42,36,31,30,30,35,35,25,24,20,20,25,30,35,34,35,45,39,35,54,50,48,45,40,51,50,35,44,52,36,40,39,41,35,45,35,35,48,35,40,50,35,58,50,35,45,64,46,49,44,56,44,58,25,44,54,55,40,54,50,50,46,55,55,55,46,35,39,31,33,36,39,34,28,24,19,6,24,34,86
E02003174,4301,34,45,35,44,35,55,40,47,46,48,45,35,50,46,35,40,40,35,45,29,44,35,40,34,45,25,45,50,25,45,50,45,50,55,55,51,60,55,64,61,46,70,55,45,60,45,40,40,40,50,66,65,50,60,66,45,83,69,55,69,63,63,50,67,71,53,50,50,40,35,60,49,56,50,69,50,50,45,40,40,25,37,39,25,30,35,24,26,25,28,74
E02003175,4906,56,40,50,49,49,55,60,83,61,81,65,60,76,78,55,60,55,45,40,38,25,35,35,40,35,44,60,55,60,55,70,75,69,70,75,55,91,75,74,71,66,90,70,70,70,76,76,50,74,65,96,50,70,65,65,70,75,55,60,79,65,61,71,45,54,40,50,50,48,30,45,50,35,50,55,35,45,39,40,39,19,20,20,25,25,20,15,14,5,20,59
E02003176,3905,45,35,50,37,44,45,55,51,51,53,48,61,78,57,40,62,40,50,35,43,42,45,40,44,45,35,35,45,44,55,45,55,58,75,65,50,55,65,54,57,57,60,50,46,60,55,60,30,45,46,40,59,55,49,39,59,60,59,51,50,49,51,45,46,55,40,35,35,35,35,25,35,25,33,35,30,35,19,14,25,5,20,20,25,10,15,18,12,15,6,38
E02003177,4281,29,41,59,47,53,60,60,57,50,67,64,76,65,74,45,56,35,50,40,33,30,50,50,54,25,25,35,40,39,45,45,60,40,70,60,65,55,66,65,62,77,70,74,57,75,40,60,54,69,57,56,60,55,64,60,55,50,80,61,55,58,45,50,45,55,35,40,40,48,30,50,34,35,30,30,35,34,20,34,15,14,25,30,30,25,9,29,15,20,0,50
E02003178,4503,36,35,40,54,44,50,60,51,51,58,45,56,78,57,46,45,45,55,60,39,106,104,84,49,35,58,40,40,54,45,45,40,69,50,60,76,60,50,59,60,61,45,50,60,45,56,65,70,74,45,55,55,55,45,71,54,60,59,55,60,54,62,50,45,61,52,40,50,35,30,55,49,40,45,59,44,35,35,40,25,25,15,20,34,29,23,23,26,14,18,41
E02003179,3340,30,30,15,30,34,40,40,35,35,39,49,40,55,35,35,25,35,25,45,29,15,25,30,35,20,30,30,25,25,40,50,25,35,20,45,40,35,45,55,45,60,65,50,35,30,40,55,50,55,35,45,45,61,45,50,45,45,50,40,40,39,47,30,45,35,34,39,45,40,40,35,25,52,45,51,25,35,30,34,31,25,36,25,20,15,20,19,15,21,18,57
E02003180,5078,40,51,40,53,54,60,55,61,45,58,55,35,45,36,40,35,30,45,55,96,363,376,340,165,70,58,55,65,73,55,45,80,74,55,65,65,75,75,84,50,65,76,65,51,60,45,55,50,35,66,55,65,45,58,50,35,70,40,50,50,54,40,30,34,30,35,29,30,40,35,25,20,30,25,40,15,15,10,10,15,15,15,15,15,15,5,15,16,10,0,32
E02003181,4481,39,50,35,45,49,55,60,45,61,63,60,60,45,62,66,61,60,56,40,38,98,89,88,53,50,49,50,40,39,45,60,60,69,55,55,65,60,65,69,87,65,55,65,55,45,87,55,59,50,81,65,60,45,65,60,50,54,45,65,65,50,46,40,50,30,35,50,45,50,35,45,40,35,40,45,35,25,15,25,36,20,21,20,20,13,15,19,11,10,10,63
E02003182,3404,25,30,25,15,35,46,40,36,47,44,50,46,35,40,41,52,45,40,40,20,29,25,25,25,35,39,25,30,30,35,25,45,30,40,35,45,45,67,35,41,63,45,30,57,45,50,50,45,45,51,45,40,60,48,45,57,35,68,45,45,35,46,30,40,40,39,30,49,34,40,46,50,52,34,40,35,35,25,15,24,30,26,25,24,15,20,10,18,10,6,54
E02003183,3808,20,15,25,25,20,20,25,40,35,44,50,35,35,41,35,25,51,25,30,47,170,193,183,87,65,30,35,40,45,40,45,50,30,30,35,35,35,40,49,25,46,45,59,40,35,35,40,40,40,45,45,45,40,40,35,40,54,50,55,30,49,41,45,40,51,34,40,35,30,30,35,40,30,35,55,35,51,40,35,20,20,25,25,25,15,19,24,13,26,18,63
E02003184,4035,52,35,49,43,48,45,40,36,58,39,50,30,40,35,46,30,35,30,30,51,174,177,147,86,65,58,76,70,73,67,50,69,81,80,60,61,76,77,59,61,66,66,55,51,45,40,45,50,45,45,45,55,46,40,40,40,45,39,30,35,30,30,35,30,35,30,30,14,30,20,20,20,15,25,25,15,15,15,15,15,15,10,20,15,10,5,10,5,15,10,44
E02003185,3950,20,35,45,47,53,50,40,40,61,45,64,55,40,50,45,45,40,50,50,33,30,25,30,39,25,35,40,35,40,30,55,35,50,40,50,50,60,45,59,61,72,65,74,73,71,55,61,45,59,56,76,45,56,49,71,64,70,60,55,55,50,45,50,40,56,30,35,35,35,50,29,25,47,45,49,35,25,30,29,25,19,15,34,15,9,15,20,22,5,18,39
E02003186,4684,45,63,74,46,54,62,59,62,45,67,54,73,61,68,46,51,40,61,54,33,76,99,84,82,85,67,76,69,70,93,79,79,82,75,111,76,81,86,97,105,99,82,69,66,60,76,55,55,54,72,59,78,65,59,60,63,60,45,51,45,39,35,40,45,25,35,30,24,35,25,29,30,25,20,20,10,14,15,15,20,0,20,10,5,20,15,10,0,0,0,10
E02003187,4888,57,58,45,37,53,51,45,59,57,62,50,51,62,50,41,46,55,51,49,42,75,50,64,72,70,58,66,75,67,71,60,79,58,85,70,77,71,88,87,79,95,93,85,67,65,72,63,64,54,57,55,64,71,53,78,58,69,65,56,68,53,68,60,51,45,63,40,35,30,50,40,50,42,50,44,40,24,35,35,25,23,10,23,20,16,10,20,12,10,16,53
E02003188,6485,45,35,40,39,40,40,35,30,25,35,35,20,20,25,15,25,40,25,193,687,330,204,187,156,130,168,194,153,121,149,124,145,130,115,90,106,95,91,89,87,86,70,50,66,70,50,40,49,44,45,40,50,55,45,40,40,50,45,45,60,54,40,35,35,45,45,41,44,50,44,45,30,40,60,45,29,40,45,34,30,24,26,25,30,21,20,19,16,9,10,101
E02003189,4422,26,30,25,35,25,45,40,31,35,45,40,30,20,35,35,35,40,30,30,20,30,35,40,49,40,49,45,45,44,50,50,45,68,65,50,61,71,50,55,66,60,71,63,61,60,55,67,60,64,71,55,55,61,54,66,40,74,55,66,74,50,63,50,66,50,40,35,60,60,55,66,59,69,54,61,45,55,35,39,35,29,35,35,33,42,34,31,37,25,31,151
E02003190,5005,42,46,55,48,54,51,45,51,41,54,40,46,46,45,40,20,35,30,20,38,42,60,70,91,100,64,102,108,102,92,98,103,112,99,120,113,105,107,79,88,92,91,78,72,81,60,72,73,63,73,82,75,66,64,71,59,68,75,65,54,55,45,40,40,40,50,35,35,20,30,40,35,25,29,35,30,20,30,20,10,15,19,15,20,10,20,15,5,20,5,61
E02003191,4495,28,30,35,29,40,35,40,51,47,34,44,35,35,30,40,30,40,30,35,29,28,30,30,35,35,39,35,35,49,35,25,35,34,40,50,45,50,60,50,58,45,60,59,62,35,61,55,55,54,56,77,74,66,62,50,49,60,60,62,64,62,57,66,62,67,49,76,60,50,75,76,65,62,75,92,71,71,69,53,56,43,45,45,40,36,40,23,49,19,27,133
E02003192,6423,53,57,60,53,45,41,45,42,41,30,44,35,30,25,30,25,15,20,167,611,441,262,221,140,175,120,122,124,136,102,116,128,116,115,95,107,92,71,73,88,93,75,78,56,61,55,55,40,35,45,55,35,40,49,35,49,45,40,51,45,44,40,29,45,50,40,30,30,35,40,35,40,40,40,40,35,35,45,34,41,24,21,33,19,21,25,24,21,15,12,90
E02003194,3202,21,20,20,20,25,25,30,20,20,30,30,25,30,40,61,56,66,71,59,20,25,20,20,25,20,20,15,20,20,20,20,30,20,25,30,30,25,30,25,30,35,30,30,35,30,40,45,29,40,40,45,30,30,45,35,45,35,50,50,49,45,40,50,50,45,44,50,50,49,50,45,40,57,65,60,61,55,55,38,41,29,21,25,24,30,35,23,10,14,9,65
E02003195,3016,44,30,30,43,25,30,35,25,30,49,35,35,40,40,35,25,35,30,25,25,29,20,20,25,30,49,40,55,54,61,35,40,49,45,45,35,35,45,40,45,40,40,35,35,20,35,35,30,45,45,40,40,40,45,45,30,49,45,45,54,20,30,35,50,25,35,30,35,30,55,30,29,20,39,30,20,30,15,20,26,20,10,15,10,10,10,9,9,15,10,38
E02003196,5367,16,30,25,25,45,40,40,51,40,65,45,60,60,67,50,65,60,65,60,45,30,35,35,60,35,55,35,25,20,25,40,30,40,35,40,45,40,45,40,45,55,55,60,55,60,50,65,75,65,80,75,65,101,103,80,94,105,80,86,89,79,77,91,80,60,74,75,84,85,85,96,60,78,90,79,60,64,65,59,56,43,54,49,49,67,48,46,59,49,33,166
E02003197,3542,32,30,35,39,39,30,40,40,62,40,30,40,40,45,55,40,50,35,40,25,25,25,25,45,30,25,40,25,50,35,34,40,50,40,45,50,50,40,50,40,40,40,60,50,30,50,40,50,35,55,50,50,44,45,45,54,65,60,61,55,60,55,40,65,45,49,30,55,40,40,40,45,30,50,55,29,30,15,30,25,15,10,20,20,15,20,20,15,10,5,34
E02003198,3850,33,56,45,40,39,40,55,51,35,35,45,45,40,72,45,55,45,50,35,30,30,30,40,45,35,44,35,55,45,45,55,75,65,60,70,60,50,55,40,55,50,55,45,55,60,45,50,55,45,50,45,60,55,55,70,55,60,45,55,40,45,41,60,40,35,39,45,25,34,25,35,34,35,40,50,40,15,40,34,20,25,19,10,19,20,15,10,5,5,12,48
E02003199,4914,41,46,55,53,50,50,40,40,50,55,70,50,50,55,55,45,55,45,40,44,30,35,50,30,50,45,55,50,70,65,65,80,55,65,70,65,70,55,70,60,65,40,65,50,55,40,60,60,70,60,75,85,75,69,75,79,75,60,66,59,65,80,74,55,65,55,55,70,49,55,50,70,46,64,65,45,55,44,54,35,39,30,25,24,29,30,24,36,21,13,85
E02003200,5300,67,61,54,50,45,65,73,45,67,70,65,60,55,56,72,40,56,45,55,54,63,70,70,55,65,59,59,50,69,66,79,70,74,75,70,65,70,80,60,88,86,60,55,50,55,55,55,64,74,65,80,85,90,79,65,74,65,75,65,74,60,83,55,61,50,62,49,57,55,39,54,50,51,50,80,40,45,50,39,45,33,48,33,33,36,15,24,16,10,12,82
E02003201,5632,65,78,60,76,65,70,55,72,67,70,55,76,65,55,65,45,60,61,65,40,54,50,55,49,75,68,70,65,89,86,104,90,89,100,70,80,101,96,75,97,91,90,65,50,60,75,70,73,69,72,70,79,80,65,86,92,65,95,74,80,50,66,61,50,65,59,50,60,45,54,40,55,67,55,60,50,50,30,50,29,20,25,20,40,20,20,19,5,20,10,58
E02003202,3042,35,30,25,30,25,25,40,30,25,35,20,30,20,30,35,25,20,30,30,54,34,40,40,35,30,25,25,40,30,46,35,45,40,70,35,45,40,35,40,45,35,35,40,35,40,45,45,35,35,35,36,50,35,45,25,35,40,55,51,45,30,36,45,40,35,44,40,40,35,30,35,30,25,34,40,35,25,30,25,25,25,15,9,20,15,14,20,10,15,22,32
E02003203,3847,34,40,45,50,44,46,50,35,40,49,40,40,45,30,40,20,35,40,30,25,15,45,25,50,45,49,30,35,45,70,60,60,69,70,75,70,65,70,55,65,72,60,65,40,45,50,55,50,45,55,60,55,60,55,55,60,45,60,55,55,55,44,30,45,40,30,40,50,40,35,34,35,30,40,45,25,30,40,30,15,19,25,20,14,10,10,25,10,5,0,33
E02003204,4787,58,40,40,44,50,50,40,46,40,45,55,55,56,55,60,55,51,55,35,25,30,25,45,45,45,69,55,55,55,65,55,69,45,65,55,55,70,50,60,55,72,60,55,60,70,60,60,55,78,76,81,90,86,60,87,79,75,55,54,64,60,50,50,65,40,40,50,63,49,55,55,55,51,50,55,45,45,50,45,30,42,43,40,30,28,20,20,25,31,14,91
E02003205,4386,35,35,35,30,50,50,45,35,55,55,45,60,51,45,35,60,55,50,35,35,34,40,50,40,45,44,45,35,55,40,50,40,50,50,40,50,50,50,60,66,45,45,64,55,45,66,55,60,64,71,45,50,60,69,65,69,70,60,65,59,65,50,75,55,60,54,50,55,45,60,50,65,51,60,69,50,50,55,39,40,10,29,25,34,30,25,29,15,10,20,49
E02003206,5108,47,52,50,49,65,55,50,62,45,65,70,60,40,87,50,66,65,60,65,20,20,40,40,60,50,45,45,45,55,66,65,65,50,55,55,65,60,70,60,87,75,75,79,55,70,70,70,89,89,91,70,85,70,93,81,93,65,84,64,64,74,50,65,55,55,64,49,50,50,49,55,45,62,49,65,55,45,40,30,35,20,37,25,25,20,30,14,25,25,21,71
E02003207,3818,56,47,40,40,49,40,45,41,63,50,55,61,50,56,51,45,45,35,45,30,40,35,45,50,45,43,45,50,40,61,55,50,49,75,55,55,55,50,60,45,55,60,40,45,35,40,45,44,45,45,61,64,50,40,56,63,45,50,56,59,35,56,35,35,30,39,36,25,30,29,40,39,36,35,50,30,25,31,34,20,20,16,25,15,10,25,14,5,10,5,38
E02003208,5973,77,60,70,73,55,60,75,61,45,50,64,45,40,45,40,35,45,45,50,64,64,65,65,65,90,85,90,105,100,89,90,95,100,85,95,90,100,70,75,75,85,65,55,75,70,55,70,65,60,75,55,85,80,69,70,84,85,80,85,79,70,45,80,65,55,60,40,64,50,55,55,70,61,80,88,55,79,50,54,45,44,30,55,54,45,38,34,31,30,25,127
E02003209,3494,24,25,35,40,40,45,35,35,45,40,35,40,35,35,30,40,25,30,30,20,35,20,30,40,40,40,40,35,30,45,60,50,40,50,30,35,60,25,50,55,45,45,50,35,35,20,35,55,35,40,60,55,50,45,55,65,55,40,45,40,54,50,50,50,55,45,50,45,54,35,40,55,51,45,35,44,35,44,25,25,20,25,20,15,19,20,4,14,14,5,52
E02003210,5115,51,46,35,40,45,45,55,41,67,55,50,61,45,45,60,45,50,40,30,35,20,35,40,40,40,45,40,45,45,51,45,70,68,50,55,55,60,60,65,55,78,71,68,81,65,45,60,74,55,70,70,70,65,74,80,65,85,75,71,70,55,71,50,76,60,62,61,49,55,65,55,64,57,81,81,65,60,66,62,56,43,43,54,39,33,29,47,39,49,38,133
E02003211,4385,27,30,25,35,35,20,20,15,20,10,20,30,20,25,25,35,30,20,35,10,25,20,25,35,30,20,20,35,25,20,30,30,35,35,35,35,35,25,30,45,45,30,40,35,25,30,40,40,45,45,55,55,45,55,66,69,55,60,60,50,69,46,60,65,65,72,60,65,74,60,65,88,109,96,102,102,82,97,62,82,51,80,72,66,61,59,41,53,52,43,264
E02003212,4288,32,35,15,30,30,35,45,49,45,50,45,45,40,55,20,53,35,50,40,21,30,30,40,35,30,50,40,20,35,35,30,35,40,45,40,45,45,45,45,59,45,40,55,50,35,56,45,70,60,86,65,59,55,60,74,65,50,72,70,58,50,55,54,74,50,67,69,58,72,54,65,66,74,65,85,56,70,45,43,30,37,53,35,21,24,30,30,25,10,21,86
E02003214,3616,55,47,72,73,59,50,74,53,57,59,58,55,44,45,40,47,45,40,36,41,35,33,41,45,51,35,40,65,71,72,60,60,70,65,55,55,45,60,45,40,35,55,30,40,35,41,45,30,35,35,44,45,50,49,45,40,45,41,40,39,30,30,40,25,51,39,40,29,20,15,40,29,25,25,25,30,26,5,20,10,20,20,16,10,19,5,17,5,6,0,32
E02003215,3448,9,20,30,30,35,25,20,45,25,25,35,30,25,20,35,26,30,25,30,21,25,20,35,35,35,35,31,30,35,25,35,35,35,40,40,30,50,35,40,35,50,30,35,40,39,35,30,50,45,40,40,54,45,45,50,65,61,51,60,58,40,45,35,59,65,45,35,49,52,45,50,49,59,55,65,51,51,44,46,46,38,36,28,31,34,16,18,27,10,14,65
E02003216,5138,51,50,50,45,55,60,50,65,53,65,50,55,45,50,50,46,45,61,45,30,35,37,40,50,50,65,45,55,55,56,60,70,75,85,60,60,65,77,60,65,65,65,50,50,60,72,55,66,70,86,65,69,80,75,107,65,76,65,76,78,81,70,65,60,70,55,50,63,67,45,45,49,80,75,75,56,53,54,34,35,41,39,37,35,31,31,30,25,18,14,74
E02003217,3774,42,35,36,40,40,40,55,53,44,68,53,56,59,68,45,49,45,40,42,38,20,32,31,45,35,40,45,50,50,50,50,64,55,55,59,55,59,62,45,65,45,50,54,45,48,52,45,46,60,40,35,50,55,55,55,55,51,46,41,48,39,45,44,35,35,34,44,39,35,35,30,25,40,30,40,20,32,30,30,20,20,20,20,15,23,16,18,5,0,14,50
E02003218,3406,35,30,36,35,44,49,50,53,44,49,46,56,55,45,50,37,55,41,57,53,41,26,30,45,30,46,30,45,20,35,40,45,40,60,45,45,45,50,45,35,35,50,30,45,35,40,45,35,45,50,40,49,45,30,54,54,60,73,56,40,25,40,44,30,50,34,35,25,30,30,30,30,25,30,35,41,16,25,24,15,10,15,16,8,12,11,12,16,10,7,46
E02003219,6576,100,113,91,91,89,103,90,94,95,84,102,100,80,84,75,66,65,60,61,40,45,57,55,91,70,75,86,103,96,107,114,90,90,126,143,129,114,106,114,119,100,95,85,94,94,80,71,86,106,85,86,94,102,88,82,75,92,66,87,82,91,79,78,50,55,53,59,49,57,44,46,44,30,57,35,46,26,34,24,25,37,20,26,21,16,11,11,21,4,14,50
E02003220,5287,45,40,40,50,54,50,40,45,49,55,40,50,55,40,60,62,55,60,40,45,45,53,52,65,70,45,66,60,77,60,70,70,55,75,65,65,55,55,50,55,70,65,65,70,55,45,40,60,75,80,75,79,70,79,102,87,80,97,96,68,76,69,50,60,66,62,74,60,61,64,61,58,35,50,64,46,54,70,40,51,42,56,47,46,49,31,30,26,30,42,76
E02003221,3543,34,57,41,41,45,35,45,48,39,48,57,35,50,40,35,43,50,25,30,32,46,32,30,35,35,40,62,65,51,61,60,69,60,60,64,54,55,51,55,45,60,64,45,45,52,57,55,56,45,45,51,48,50,53,55,49,45,46,40,35,35,50,29,39,30,25,44,29,30,30,25,15,30,34,20,20,15,14,24,15,15,10,6,15,12,6,18,12,10,7,23
E02003222,2953,33,30,30,45,35,45,35,35,39,35,40,35,30,40,40,20,30,30,30,25,20,15,30,45,35,30,50,45,40,35,45,50,30,35,35,30,55,35,60,40,40,40,40,40,50,40,30,40,50,50,45,54,30,55,50,45,60,67,61,44,51,40,50,39,30,30,30,30,25,30,30,15,30,15,15,15,15,15,10,10,5,5,10,15,10,5,0,5,0,0,0
E02003223,5254,62,71,60,60,69,50,70,80,74,74,60,75,60,65,60,51,50,44,35,50,40,54,45,60,75,76,71,85,113,124,114,105,111,100,94,104,98,90,84,104,85,75,70,55,75,71,71,86,75,75,79,60,65,69,55,75,55,70,54,55,60,55,55,64,45,30,40,40,51,30,40,20,25,25,39,20,15,15,30,30,10,20,37,20,15,15,17,5,6,0,38
E02003224,4434,46,40,30,30,40,35,30,40,45,50,50,50,40,50,35,42,30,46,30,36,20,32,40,40,40,30,40,50,40,40,70,45,50,50,60,50,74,55,60,55,50,50,40,55,39,56,45,57,55,55,66,49,60,55,68,65,65,66,65,84,66,75,54,59,50,59,53,69,74,55,44,51,45,66,75,48,48,66,37,37,48,41,40,50,44,34,25,30,25,21,64
E02003225,3256,34,40,30,40,30,40,30,50,35,40,50,30,45,35,30,25,35,35,25,20,25,32,42,51,45,40,45,60,56,45,50,40,60,65,60,45,50,50,55,35,45,40,35,45,45,30,35,35,35,40,50,35,55,45,50,59,40,45,56,52,60,55,63,45,40,40,35,29,35,25,25,40,30,20,24,20,15,15,20,15,5,15,15,5,10,0,0,0,6,7,20
E02003226,5035,73,46,79,82,69,64,70,62,77,58,78,56,54,69,45,58,51,46,57,67,57,79,72,77,82,75,99,89,112,103,89,103,106,85,104,85,98,114,89,90,92,79,83,83,77,77,82,72,76,61,76,62,81,55,49,68,51,62,51,49,41,35,44,44,25,25,25,24,26,15,25,20,25,25,20,32,15,14,10,15,5,15,12,6,6,6,0,6,6,0,13
