area,<4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85>
E00103962,7,10,12,11,9,8,9,6,9,12,31,26,39,32,48,34,11,27
E00103963,14,21,22,18,9,9,12,13,22,15,25,30,28,33,23,24,10,10
E00103964,15,12,21,25,13,11,16,19,15,28,41,33,29,26,39,19,9,10
E00103965,11,11,15,9,7,6,5,9,19,15,20,35,36,23,27,15,9,10
E00103966,11,15,23,25,19,16,11,18,20,22,43,43,48,33,39,23,27,19
E00103967,2,12,15,9,10,12,9,14,13,18,32,25,46,47,51,34,19,12
E00103968,1,14,15,11,7,2,6,10,15,7,23,15,32,26,40,22,21,28
E00103969,12,9,9,12,9,7,13,5,7,14,19,22,29,28,27,21,8,7
E00103970,5,9,7,9,7,2,3,6,3,15,6,1,7,11,17,14,5,6
E00103971,10,11,4,5,9,10,10,4,17,9,18,23,29,26,26,27,10,8
E00103972,3,12,8,6,5,5,15,8,2,9,12,14,15,32,38,43,17,19
E00103973,4,4,8,7,8,2,7,5,9,3,16,18,24,25,26,21,21,15
E00103974,8,8,2,9,5,6,6,5,15,3,25,18,20,19,21,10,9,19
E00103975,3,2,3,5,4,9,4,6,10,8,23,16,33,44,30,20,12,14
E00103976,11,13,13,13,15,12,2,10,10,19,22,22,17,27,11,15,8,9
E00103977,6,3,3,1,3,2,5,9,6,9,11,13,24,26,28,7,11,9
E00103978,14,22,15,23,7,14,15,13,19,21,24,33,30,40,30,34,18,15
E00103979,2,4,5,6,2,4,4,0,4,7,10,8,12,8,6,8,2,4
E00103980,10,20,18,14,25,10,16,21,15,19,26,34,27,31,28,31,21,6
E00103981,13,14,23,39,14,16,17,28,18,10,19,29,19,24,13,25,10,6
E00103982,15,29,16,18,15,10,18,21,14,15,25,37,39,50,39,15,16,11
E00103983,1,7,8,3,3,5,6,3,5,8,17,17,14,25,28,19,24,35
E00103984,9,10,7,2,5,11,13,11,9,12,20,22,26,33,21,27,13,7
E00103985,14,15,19,14,7,12,9,12,13,15,19,21,23,20,26,20,12,5
E00103986,6,14,6,10,9,8,9,8,8,14,18,18,25,24,36,19,12,11
E00103987,8,7,13,22,14,15,10,9,15,21,27,49,30,31,25,38,14,17
E00103988,8,14,11,11,6,7,5,7,15,17,19,23,31,16,37,30,19,9
E00103989,12,13,14,12,15,13,7,12,22,21,22,27,23,18,26,29,26,37
E00103990,5,9,6,3,5,5,2,8,9,14,8,10,23,23,36,25,22,25
E00103991,8,10,21,13,5,9,6,14,18,24,21,24,31,20,30,21,12,17
E00103992,52,41,36,24,19,32,40,38,36,44,35,41,35,30,36,34,17,28
E00103994,13,7,12,10,9,6,15,8,7,13,24,32,24,17,17,11,8,7
E00103995,14,11,15,6,16,8,14,9,13,12,12,16,8,7,17,18,5,6
E00103996,16,21,16,14,11,14,19,15,18,21,22,25,25,7,13,13,71,23
E00103998,12,12,17,11,4,6,10,10,12,10,16,15,8,11,9,13,7,7
E00103999,6,1,5,8,6,6,9,4,5,10,11,24,13,21,18,18,5,9
E00104000,6,4,12,25,26,11,6,12,9,17,34,32,26,31,32,16,12,9
E00104001,9,8,12,13,15,11,5,4,10,13,21,29,19,21,34,13,9,14
E00104002,8,12,22,15,10,4,9,11,14,12,14,14,15,23,29,17,17,13
E00104003,2,12,8,9,14,4,7,4,7,9,26,23,18,27,31,37,24,23
E00104004,9,13,15,11,10,11,6,9,20,9,26,24,28,18,24,16,18,17
E00104005,1,3,2,4,2,1,0,3,4,6,10,17,12,32,38,33,38,43
E00104006,5,14,19,26,14,13,9,15,23,15,39,31,30,29,27,21,13,8
E00104007,8,5,2,9,8,10,7,5,11,13,23,25,15,24,20,7,11,10
E00104008,9,12,12,14,5,6,12,5,9,12,30,21,26,20,19,11,13,6
E00104009,1,2,7,7,5,11,7,10,4,7,21,29,26,22,25,30,9,4
E00104010,3,3,9,9,9,3,1,5,6,11,9,11,8,13,4,10,2,3
E00104011,14,16,15,12,8,9,17,18,13,18,26,25,30,40,50,22,20,7
E00104012,1,10,12,18,7,4,6,4,11,18,14,11,24,17,11,11,5,7
E00104013,2,7,6,6,2,4,4,4,3,7,13,10,12,7,13,16,3,6
E00104014,9,9,9,10,13,5,6,8,10,14,32,31,25,37,38,27,12,18
E00104015,8,13,8,9,12,14,6,15,9,17,22,26,23,35,33,11,15,21
E00104016,6,8,9,10,5,5,8,15,4,11,17,20,23,19,43,28,33,44
E00104017,14,9,15,18,20,20,20,18,9,16,27,24,18,10,9,15,10,11
E00104018,9,8,17,16,18,12,4,16,19,21,17,20,25,30,34,20,13,5
E00104019,15,21,27,20,22,17,13,24,25,23,36,31,51,39,36,33,19,12
E00104020,11,10,21,14,24,19,19,17,21,12,22,26,35,23,18,17,14,12
E00104021,19,23,26,22,14,13,18,26,19,19,27,21,25,16,17,8,12,14
E00104022,19,16,24,16,13,20,23,19,28,17,26,25,29,27,27,19,14,3
E00104023,4,7,15,13,9,7,7,9,14,18,23,23,22,30,23,18,9,13
E00104024,11,8,9,9,4,5,9,10,17,10,17,16,25,20,23,34,23,16
E00104025,13,17,18,17,13,14,16,20,20,14,16,24,21,14,11,14,15,10
E00104026,28,37,39,25,18,26,34,36,26,28,39,32,23,24,27,16,7,19
E00104027,9,11,15,22,27,10,13,15,15,27,26,18,14,10,12,13,8,7
E00104028,28,27,16,15,14,24,27,24,14,18,18,24,15,14,13,6,8,1
E00104029,12,17,19,12,6,13,27,22,7,15,17,26,26,15,9,13,8,16
E00104030,10,11,17,17,14,21,15,25,17,12,24,31,42,21,25,17,15,13
E00104031,11,17,10,10,11,8,12,19,12,19,24,39,30,17,27,19,2,19
E00104032,6,10,11,9,2,9,6,11,9,16,19,22,13,16,34,26,23,23
E00104034,6,6,2,10,6,1,6,4,7,13,16,14,22,31,31,27,13,16
E00104035,0,3,4,8,0,3,4,1,6,10,11,15,21,27,33,12,13,13
E00104036,7,14,8,7,12,9,17,13,9,16,17,26,18,31,25,19,21,12
E00104037,8,11,3,8,11,12,13,10,7,6,13,30,28,30,28,30,5,7
E00104038,1,4,8,5,2,4,3,2,2,10,9,23,35,29,23,16,16,9
E00104039,12,7,16,11,8,13,12,11,17,9,13,13,20,18,26,18,4,8
E00104040,20,24,13,19,6,21,29,18,24,19,27,26,32,29,31,21,12,18
E00104041,6,8,40,22,9,19,17,11,40,33,26,37,32,22,15,18,10,8
E00104042,6,12,10,6,0,5,7,7,15,13,5,15,15,11,21,27,19,14
E00104043,33,26,29,34,9,23,21,15,27,33,35,26,27,17,16,19,11,9
E00104044,24,18,30,32,28,31,35,21,22,34,45,31,22,31,28,16,8,8
E00104045,16,13,11,13,5,12,10,14,11,10,12,16,29,17,25,19,15,10
E00104046,8,8,21,15,9,2,9,5,12,20,25,29,8,24,30,25,16,11
E00104047,9,7,13,12,9,20,26,17,21,18,19,18,19,15,15,1,3,1
E00104048,25,15,20,15,10,19,17,18,13,13,19,15,16,10,14,8,4,6
E00104049,5,7,10,11,10,5,8,6,10,16,18,15,15,18,19,15,10,7
E00104050,15,5,12,17,10,17,10,17,15,14,20,17,13,13,19,9,10,7
E00104051,20,18,20,19,17,23,19,16,12,16,22,15,17,8,17,13,9,6
E00104052,16,35,28,24,12,26,13,34,29,25,21,16,18,8,11,6,3,3
E00104053,19,17,18,21,17,22,26,19,13,19,28,31,31,28,37,14,20,9
E00104054,17,16,14,10,5,6,24,20,15,13,13,25,14,23,15,17,7,12
E00104055,9,17,13,16,14,15,13,18,13,23,24,22,19,18,13,16,7,9
E00104056,7,8,11,14,14,7,7,7,6,15,21,29,24,26,45,33,25,33
E00104057,20,20,12,12,29,33,21,24,21,29,33,25,30,27,22,19,12,4
E00104058,8,15,15,19,17,18,24,18,16,17,16,30,30,16,28,25,26,14
E00104059,10,7,5,9,15,35,19,16,15,18,12,20,15,23,38,30,30,29
E00104060,8,5,10,9,19,41,38,19,16,19,18,23,14,11,28,20,38,87
E00104062,2,2,6,3,8,1,3,9,7,10,12,21,22,24,26,18,6,12
E00104063,15,8,8,19,8,12,16,5,5,10,8,12,12,13,19,14,22,24
E00104064,13,14,26,13,7,16,24,18,24,12,25,27,20,12,23,5,9,5
E00104065,10,14,11,12,14,24,25,21,22,11,32,30,24,21,16,15,13,18
E00104067,14,15,18,20,24,31,18,16,23,26,27,28,24,29,35,29,28,66
E00104068,7,17,9,16,16,14,16,16,11,21,20,23,25,15,12,12,12,11
E00104069,12,7,10,7,11,14,16,9,8,16,20,24,16,20,12,7,5,5
E00104070,16,11,10,7,17,24,25,13,23,17,21,11,17,11,6,7,7,6
E00104071,17,28,23,14,17,17,18,16,20,27,20,24,24,15,26,19,7,5
E00104072,13,16,15,24,8,6,10,17,22,14,25,31,27,17,11,13,6,6
E00104073,12,11,13,32,12,5,5,12,15,19,24,21,17,17,22,14,15,13
E00104074,5,10,19,16,8,2,7,10,11,12,30,13,19,25,26,18,20,17
E00104075,8,14,22,27,12,8,12,11,12,29,34,43,32,25,31,16,6,15
E00104076,11,16,15,8,2,1,10,7,17,28,7,17,13,14,23,29,18,20
E00104077,13,22,15,9,9,13,16,25,17,13,24,14,16,16,20,22,19,14
E00104078,13,16,9,16,17,25,14,16,17,17,21,26,9,27,22,13,8,7
E00104079,4,13,23,22,9,7,8,17,20,22,32,26,26,22,21,19,13,13
E00104080,15,16,17,13,17,22,16,27,21,26,25,24,13,16,14,7,4,0
E00104081,19,28,35,19,11,15,18,13,23,39,25,38,21,25,10,9,9,11
E00104082,7,11,12,15,16,7,5,12,16,12,23,41,28,29,17,17,20,15
E00104083,7,21,33,18,15,10,3,9,17,33,22,27,28,33,24,25,6,16
E00104084,11,12,15,19,14,18,13,11,13,19,29,26,21,19,34,22,30,20
E00104085,10,23,23,27,12,15,15,26,23,20,17,24,29,19,9,5,12,5
E00104086,7,23,16,27,15,8,9,15,15,19,24,42,23,28,29,25,13,20
E00104087,22,26,24,25,28,43,38,23,34,30,31,37,20,14,18,11,12,7
E00104088,9,24,9,17,8,6,6,11,15,18,24,25,20,25,34,33,28,47
E00104089,19,30,26,24,19,14,28,20,25,27,34,26,19,19,9,5,8,8
E00104090,12,25,23,22,18,13,12,23,18,32,14,28,19,19,20,13,5,5
E00104091,16,25,27,17,11,20,23,21,17,19,26,20,15,18,9,18,6,4
E00104093,18,20,43,23,22,21,23,28,24,45,34,20,18,12,11,15,3,3
E00104094,11,16,18,14,15,33,25,21,14,20,31,27,15,13,18,6,9,8
E00104095,16,18,37,18,8,21,23,20,25,29,17,29,19,21,11,23,14,44
E00104096,10,15,20,25,12,9,11,11,22,29,16,24,22,14,15,17,9,8
E00104097,11,5,8,8,9,13,4,14,9,10,32,26,13,26,29,21,14,11
E00104098,13,16,13,11,12,10,11,16,17,13,11,29,28,25,22,16,7,5
E00104099,7,9,10,9,11,13,7,6,11,14,26,27,21,27,33,28,10,8
E00104100,14,19,14,12,7,10,10,13,11,15,26,21,14,13,14,12,7,1
E00104101,5,5,11,7,4,4,7,2,6,16,15,19,13,12,15,12,8,3
E00104103,19,24,13,8,17,18,15,17,11,18,27,41,53,43,38,38,18,18
E00104105,8,7,7,10,3,4,8,6,15,10,26,29,24,21,31,33,13,9
E00104106,8,14,14,7,11,5,10,12,9,15,14,29,23,18,22,15,9,7
E00104107,10,19,15,14,7,9,9,14,20,20,22,28,44,19,17,15,7,7
E00104108,4,9,11,8,11,7,7,6,14,14,21,39,16,25,29,12,6,7
E00104109,6,15,11,15,14,9,9,9,10,17,20,20,25,27,36,23,7,8
E00104111,1,7,8,8,8,5,8,4,16,14,9,27,21,20,13,14,12,7
E00104112,6,7,8,4,5,4,6,2,7,8,11,13,11,14,23,13,8,9
E00104113,14,13,22,23,15,22,15,15,27,21,31,52,27,33,29,24,19,11
E00104114,4,11,10,7,3,10,3,10,9,11,17,18,30,28,28,12,18,16
E00104115,12,25,14,16,5,11,16,11,11,16,22,28,28,21,17,9,9,11
E00104116,7,4,5,13,7,5,7,12,7,3,14,32,36,29,29,20,13,10
E00104117,20,16,23,16,8,11,18,21,21,22,20,32,39,36,36,28,18,13
E00104118,1,1,5,7,4,2,2,7,2,11,16,25,23,26,22,20,13,9
E00104119,7,5,6,6,8,4,3,7,7,6,15,24,32,37,95,34,14,29
E00104120,14,18,20,11,16,12,12,20,20,15,25,30,23,12,22,18,4,8
E00104122,7,16,17,4,18,16,11,9,13,12,27,14,34,18,19,14,13,6
E00104123,5,8,18,13,17,7,5,13,10,16,16,27,23,25,27,11,14,8
E00104124,9,10,22,17,8,6,14,12,13,16,11,21,26,21,16,7,12,5
E00104125,3,1,5,9,7,8,6,8,6,6,22,13,18,19,27,21,14,23
E00104126,5,5,20,10,12,6,7,7,10,16,28,22,31,24,24,18,13,13
E00104127,7,5,3,12,4,2,0,4,12,12,9,16,13,11,22,20,24,24
E00104128,6,8,12,19,8,9,3,3,12,12,21,35,41,45,55,41,19,22
E00104129,4,5,10,9,4,7,3,7,5,12,14,19,41,25,41,32,22,32
E00104130,4,2,4,6,6,7,5,7,7,5,13,12,17,7,38,8,16,12
E00104131,4,8,18,13,6,7,5,7,13,18,19,17,16,16,15,6,2,2
E00104132,1,7,11,11,8,6,3,5,10,12,19,18,13,13,9,15,3,4
E00104133,5,9,8,7,8,11,3,8,5,6,12,15,14,13,11,10,1,0
E00104134,11,20,16,15,13,9,18,12,19,18,33,36,28,44,28,18,21,8
E00104135,10,14,18,8,9,14,14,11,17,17,12,25,30,32,29,16,11,13
E00104136,26,38,40,26,19,21,26,25,32,32,30,19,30,24,30,24,11,9
E00104137,6,8,10,21,1,5,5,9,7,11,10,14,13,19,14,12,6,9
E00104138,17,14,12,11,11,8,14,12,17,21,21,23,41,44,25,15,9,9
E00104139,10,12,28,14,11,2,13,13,20,27,28,27,35,35,38,31,12,13
E00104140,10,15,25,18,8,7,12,12,14,21,16,34,32,33,41,13,16,15
E00104141,11,8,8,20,19,18,9,11,12,18,35,38,42,26,33,25,21,8
E00104142,8,24,13,19,8,5,10,13,19,19,22,33,34,24,37,22,9,10
E00104143,3,4,18,11,10,3,7,8,4,14,25,51,40,29,39,37,26,11
E00104144,20,17,13,27,15,21,18,17,16,30,19,44,43,30,31,23,11,8
E00104145,12,25,38,33,9,10,18,17,24,30,19,27,23,17,18,9,9,5
E00104146,5,10,13,12,8,6,2,12,11,8,6,20,18,6,19,16,6,3
E00104147,10,15,23,17,15,11,14,17,21,27,19,43,35,30,28,16,7,9
E00104148,12,21,27,20,6,15,13,16,16,22,24,19,35,36,29,15,15,7
E00104149,8,19,22,8,11,6,16,7,13,15,22,34,27,37,22,24,16,12
E00104150,21,23,24,10,18,17,15,20,16,25,24,28,17,23,15,18,7,7
E00104151,11,11,18,11,3,11,11,18,14,14,17,16,16,25,23,20,11,19
E00104152,19,27,34,23,26,24,27,14,24,31,41,45,33,23,16,8,9,5
E00104153,15,19,27,17,22,20,14,19,21,18,35,35,39,40,28,19,21,13
E00104154,17,13,11,6,10,10,20,9,12,7,14,22,18,20,20,12,2,4
E00104155,6,11,3,5,1,19,9,4,7,2,10,15,13,20,24,20,24,18
E00104156,19,24,30,14,21,19,25,32,25,31,42,39,35,28,41,32,16,17
E00104157,30,31,30,31,19,29,41,31,24,19,25,25,23,16,35,18,6,12
E00104158,4,2,6,11,9,3,4,4,11,7,8,19,27,28,24,20,17,7
E00104159,0,8,13,6,3,7,2,5,8,15,16,17,21,14,28,22,10,13
E00104160,2,12,13,11,4,5,8,9,14,12,14,17,10,10,14,5,1,2
E00104161,7,10,21,21,9,9,5,8,8,17,34,37,36,28,41,24,20,20
E00104162,5,8,7,3,4,8,12,7,10,7,12,14,10,12,8,9,5,5
E00104163,4,9,12,10,9,9,6,7,14,13,20,27,27,26,16,12,5,1
E00104164,5,5,7,15,6,6,5,9,11,12,7,12,18,8,10,6,5,6
E00104165,4,3,6,2,8,9,3,9,6,2,17,20,16,4,9,7,8,8
E00104166,14,17,14,19,7,7,5,13,15,14,33,46,31,36,17,18,7,9
E00104167,12,20,14,18,9,14,20,12,10,27,21,34,31,25,39,22,15,7
E00104168,6,6,3,14,4,7,9,9,7,13,11,9,9,9,10,5,9,4
E00104169,15,28,39,28,15,29,23,18,29,26,44,41,27,23,25,17,10,11
E00104170,15,17,12,9,8,14,13,10,17,20,27,45,33,27,14,17,9,9
E00104171,10,18,37,17,8,8,9,12,22,23,36,28,25,36,30,35,12,9
E00104172,4,13,15,16,10,6,17,14,12,17,17,31,40,33,23,14,12,7
E00104173,5,20,9,9,6,11,6,12,13,20,33,21,24,24,19,13,3,2
E00104174,14,24,30,33,13,19,14,15,30,34,48,33,47,27,39,27,24,23
E00104175,20,14,13,19,16,15,30,15,18,27,30,16,21,11,22,15,7,9
E00104176,14,26,20,22,10,8,16,19,23,28,28,31,28,14,31,19,25,19
E00104177,14,17,21,13,12,14,21,19,14,13,29,20,18,28,21,16,8,15
E00104178,25,23,22,23,13,14,24,28,25,26,56,54,42,41,40,32,20,9
E00104179,22,23,19,23,12,11,19,24,17,29,26,25,37,29,29,30,18,16
E00104180,11,10,16,9,5,4,17,11,4,14,16,24,8,10,8,8,2,5
E00104181,7,20,14,9,7,4,29,33,12,17,21,52,57,26,33,36,12,11
E00104182,5,2,6,4,4,4,4,10,3,6,5,13,10,9,8,6,12,0
E00104183,3,6,8,3,0,5,4,6,13,6,12,13,15,6,29,14,10,14
E00104184,3,7,9,5,2,1,6,7,7,6,7,5,12,11,15,9,15,6
E00104185,4,8,15,12,6,11,7,2,10,17,24,27,17,17,14,8,4,7
E00104186,6,7,5,5,9,6,4,8,8,7,9,22,22,10,23,15,9,9
E00104187,15,13,18,11,7,6,18,18,9,15,22,36,26,22,21,12,23,17
E00104188,11,13,7,20,22,23,14,10,19,26,19,40,35,27,33,26,13,13
E00104189,20,27,20,20,25,16,18,16,24,18,16,16,21,28,28,36,13,14
E00104190,1,4,9,7,5,4,12,1,11,13,9,9,15,17,25,20,35,44
E00104191,6,0,6,0,5,6,12,4,7,6,18,10,14,21,26,25,24,64
E00104194,18,16,18,20,13,15,21,18,18,26,30,24,18,19,17,16,10,10
E00104195,22,33,33,39,20,22,23,25,28,26,29,18,24,15,12,9,6,1
E00104196,6,15,22,18,3,9,12,10,13,21,20,18,36,30,24,27,14,14
E00104197,8,18,26,24,6,8,9,7,15,18,16,29,26,18,26,25,16,56
E00104198,4,10,9,13,5,9,12,13,7,11,24,20,22,16,28,24,14,16
E00104199,9,5,2,10,10,16,11,9,8,12,16,16,18,10,11,18,21,9
E00104200,2,12,3,7,7,7,13,3,17,13,18,21,20,20,37,16,20,16
E00104201,5,4,8,12,9,4,11,7,9,8,15,20,16,28,50,29,29,32
E00104202,5,8,9,7,7,10,10,7,9,18,13,24,24,54,54,61,36,37
E00104203,8,20,14,9,11,7,11,16,7,22,19,36,35,40,27,31,19,15
E00104204,8,10,10,6,12,9,16,9,5,9,22,16,23,25,23,20,5,27
E00104205,2,8,14,8,4,4,7,5,4,11,19,24,18,27,27,28,18,27
E00104206,8,3,12,10,3,2,8,9,11,9,5,16,16,16,24,16,14,15
E00104207,8,14,22,13,15,11,5,20,15,17,26,26,13,12,12,17,10,15
E00104208,8,8,11,13,11,9,17,12,9,16,23,23,18,17,34,36,24,36
E00104209,16,15,14,9,16,14,14,9,10,17,11,21,20,25,14,14,7,10
E00104210,4,10,17,14,9,5,3,6,9,15,23,41,17,12,22,16,15,15
E00104211,20,14,7,19,11,18,20,14,15,17,24,24,22,13,11,13,5,5
E00104212,7,22,21,16,15,19,20,16,19,11,19,20,16,7,16,10,41,52
E00104213,49,32,33,21,30,45,55,36,23,37,21,21,20,28,26,25,25,23
E00104216,5,4,5,5,4,7,6,12,7,9,5,10,6,15,22,20,20,27
E00104217,8,15,47,80,9,9,7,13,9,17,26,26,26,20,29,30,37,37
E00104218,18,7,10,4,8,11,10,11,7,11,20,11,17,15,22,21,17,7
E00104219,7,11,14,14,14,10,21,16,12,9,22,24,28,13,10,14,8,4
E00104220,5,14,14,12,10,9,16,17,9,17,16,27,19,17,21,10,13,13
E00104221,8,14,14,9,9,13,12,15,12,10,23,13,7,4,15,6,4,0
E00104222,8,6,6,6,4,8,8,2,7,7,12,14,25,35,32,19,17,15
E00104223,5,13,11,6,6,5,8,10,6,16,15,16,24,28,31,20,9,21
E00104224,7,9,11,8,11,10,10,10,7,12,19,22,24,16,24,29,9,11
E00104225,28,19,16,24,26,28,26,21,15,25,20,34,32,30,26,10,5,5
E00104226,7,17,17,20,14,5,16,9,15,21,17,22,20,22,25,17,11,13
E00104227,10,16,21,24,14,13,12,9,15,14,33,36,31,41,36,25,15,11
E00104228,2,6,5,3,1,3,7,2,8,9,10,8,21,17,7,5,3,8
E00104229,13,6,12,10,9,8,16,11,8,10,19,17,24,21,20,30,19,20
E00104230,21,15,18,13,16,16,19,10,16,13,25,17,29,26,24,13,8,2
E00104231,10,6,11,13,13,17,12,10,9,11,23,37,25,20,37,23,23,15
E00104232,10,14,9,14,17,12,14,13,12,17,26,23,28,24,37,19,13,11
E00104234,20,27,22,20,9,14,28,25,10,19,21,28,26,16,10,11,1,5
E00104235,24,23,35,18,19,15,16,19,26,20,19,11,9,8,10,9,3,5
E00104236,14,26,24,21,10,17,24,16,19,17,44,26,38,36,21,14,9,10
E00104237,17,7,9,2,7,24,25,13,18,6,16,9,11,10,5,6,0,1
E00104238,17,12,6,6,16,29,18,17,17,17,19,18,12,14,11,9,9,3
E00104239,5,21,18,15,16,12,16,24,14,12,26,22,23,16,18,12,9,5
E00104240,17,20,17,15,11,15,16,22,11,9,14,15,13,8,5,5,3,3
E00104241,16,6,11,4,12,19,8,16,10,13,13,16,17,14,16,5,8,1
E00104242,30,35,40,26,13,25,31,27,22,15,21,33,20,13,11,11,7,6
E00104243,24,32,38,29,17,27,33,29,24,19,26,21,20,16,7,14,5,0
E00104244,10,25,20,11,12,9,11,15,13,10,21,22,24,23,20,17,4,7
E00104245,4,10,14,11,18,21,26,25,26,23,26,28,24,19,16,7,6,6
E00104246,5,19,14,11,22,16,20,15,17,15,17,11,19,9,24,11,4,0
E00104247,13,17,13,16,17,23,20,20,16,18,19,30,16,14,8,7,1,2
E00104248,9,4,7,5,8,15,12,9,11,17,20,16,17,12,8,3,5,0
E00104249,11,12,3,5,21,24,22,19,15,11,25,21,22,26,22,19,15,30
E00104250,13,13,15,15,12,23,13,19,15,13,24,23,26,19,34,19,13,12
E00104251,15,16,17,4,11,13,15,25,16,10,17,37,29,42,46,41,33,34
E00104252,24,24,20,18,19,19,23,15,25,21,9,18,6,21,14,10,7,12
E00104253,19,19,15,16,27,36,37,20,26,23,31,20,23,18,20,25,17,13
E00104254,5,3,7,8,9,19,14,18,11,12,15,12,10,17,27,5,5,3
E00104255,8,4,4,8,15,11,14,15,11,9,28,22,22,23,19,7,9,7
E00104256,9,13,16,9,13,14,24,11,47,8,19,11,18,15,12,5,1,6
E00104257,10,12,22,21,18,15,24,17,13,11,31,31,20,13,15,4,5,3
E00104258,5,8,6,13,18,6,20,6,27,15,14,18,24,18,22,5,10,14
E00104259,11,4,3,6,9,16,15,10,9,11,8,10,15,11,14,16,10,17
E00104260,10,16,13,8,16,11,23,24,9,15,12,17,28,21,16,9,11,5
E00104261,15,10,6,5,12,27,25,10,12,4,17,35,19,12,8,5,2,3
E00104262,8,8,13,7,23,9,10,12,24,15,20,40,17,20,12,12,15,37
E00104263,5,7,7,3,10,23,8,12,7,15,20,35,12,14,19,10,10,6
E00104264,13,9,3,4,16,23,15,18,13,16,26,44,20,22,12,14,9,8
E00104265,9,5,7,8,34,37,23,24,27,25,28,50,30,29,22,16,10,6
E00104266,14,9,13,6,32,35,29,16,16,23,21,27,21,21,15,10,6,3
E00104267,4,7,6,7,0,3,10,1,7,6,9,19,21,29,37,33,21,25
E00104268,9,8,9,12,11,3,4,4,8,15,20,16,28,40,35,30,12,23
E00104269,4,7,9,9,4,5,4,6,11,11,10,22,38,30,25,31,16,15
E00104270,2,6,10,11,5,4,3,7,10,11,21,23,20,27,42,23,18,15
E00104271,5,11,13,4,9,4,10,5,13,19,17,24,23,32,29,28,11,8
E00104272,2,8,15,19,11,6,9,10,12,21,18,32,18,26,33,23,11,14
E00104273,10,14,18,20,14,14,23,11,14,26,32,30,26,37,51,43,22,13
E00104274,10,5,6,12,11,11,7,10,7,8,12,22,23,36,29,28,20,19
E00104275,4,14,22,16,12,12,9,9,9,32,32,31,35,29,44,20,11,17
E00104276,14,24,16,10,11,10,7,17,14,13,37,13,23,23,34,30,14,5
E00104277,2,2,3,5,6,7,4,4,9,12,26,17,28,29,41,23,20,13
E00104278,1,0,0,6,6,2,1,4,5,3,13,11,20,36,73,39,20,20
E00104279,6,5,3,8,4,5,7,7,11,7,21,16,15,20,30,22,13,15
E00104280,3,5,10,17,7,11,6,4,4,21,30,30,18,17,32,16,16,25
E00104281,15,8,13,4,7,8,16,7,14,7,14,15,21,41,27,39,34,17
E00104282,0,0,7,8,1,0,0,3,5,10,15,18,20,31,27,30,21,23
E00104283,5,1,7,6,7,3,6,5,9,8,22,27,27,23,43,21,24,27
E00104284,0,9,13,5,12,2,3,3,10,11,28,24,32,33,34,29,25,18
E00104285,18,17,16,15,12,21,28,23,9,12,17,26,23,16,21,8,5,10
E00104286,17,27,16,15,12,15,34,20,20,15,16,20,23,20,15,11,7,7
E00104287,4,15,8,12,8,8,8,10,15,19,29,16,19,26,31,25,19,15
E00104288,4,10,12,16,9,7,11,15,20,5,22,20,37,37,42,16,15,10
E00104289,14,14,10,17,12,5,10,8,10,17,29,29,22,21,26,24,18,16
E00104290,6,23,12,10,17,9,7,19,27,13,19,27,25,19,23,14,6,21
E00104291,8,16,19,13,11,9,13,18,22,15,17,26,38,27,31,21,10,9
E00104292,13,15,11,17,11,12,11,12,9,25,21,23,28,20,28,36,13,28
E00104293,14,15,14,14,25,20,18,15,20,12,13,30,17,16,32,18,31,91
E00104294,7,10,14,12,15,18,19,8,16,24,23,21,25,19,15,14,6,6
E00104295,18,12,18,14,15,27,22,14,27,25,23,15,10,7,13,8,2,3
E00104296,20,11,26,14,22,22,25,19,17,21,26,29,29,17,16,19,15,23
E00104297,15,25,25,24,12,10,21,28,22,18,26,31,26,37,37,23,19,7
E00104298,15,23,11,10,20,15,29,17,12,15,21,25,26,15,18,13,1,6
E00104300,8,8,9,7,9,20,17,16,11,9,22,28,22,23,23,16,10,8
E00104301,12,13,19,23,12,16,13,11,30,17,24,30,26,24,23,12,14,20
E00104302,5,8,11,5,5,8,4,12,9,7,13,12,24,26,21,15,11,10
E00104303,12,20,12,14,20,11,18,15,16,22,32,24,20,21,12,14,5,6
E00104304,19,31,20,12,22,17,16,22,24,28,20,38,22,25,18,7,6,1
E00104305,14,13,13,13,30,25,12,14,23,25,26,35,29,33,26,22,6,11
E00104306,8,10,12,10,6,11,15,3,12,15,20,18,15,20,12,24,9,10
E00104307,10,12,19,17,17,10,17,13,17,16,40,27,28,17,34,15,9,10
E00104308,27,30,18,13,9,21,32,21,22,16,17,24,27,29,32,20,11,8
E00104309,10,13,13,10,9,12,21,12,13,14,20,33,18,25,24,19,8,3
E00104310,33,37,39,26,12,28,30,31,19,17,15,8,17,9,21,16,3,8
E00104311,24,22,24,20,8,17,23,24,23,11,17,14,17,23,21,9,6,7
E00104312,29,40,30,17,16,31,24,17,25,14,17,24,22,16,6,2,1,1
E00104313,7,9,7,6,7,11,2,6,13,20,13,20,19,26,26,27,16,13
E00104314,22,18,27,17,17,23,24,12,21,21,21,26,16,18,15,10,4,6
E00104315,14,12,20,25,16,15,17,17,12,23,19,19,18,26,23,19,18,3
E00104316,25,18,22,13,30,23,22,20,20,19,29,26,20,21,6,3,2,2
