Location ID,Location HSCA start date,Care home?,Location Name,Location Region,Location Local Authority,Location Street Address,Location City,Location Postal Code,Location Latitude,Location Longitude,Location Parliamentary Constituency,Provider Nominated Individual Name,"Regulated activity - Treatment of disease, disorder or injury",Service type - Care home service with nursing,Service type - Care home service without nursing,Service user band - Children 0-18 years,Service user band - Dementia,Service user band - Learning disabilities or autistic spectrum disorder,Service user band - Mental Health,Service user band - Older People,Service user band - Physical Disability,Service user band - Sensory Impairment,Service user band - Younger Adults,num_values_found,num_values_found.1,lad,msoa,area,Care homes beds,occupancy_mean,%occupancy_mean,probability_mean,occupancy_std,%occupancy_std,probability_std
1-119961979,2011-01-11,Y,Jordan Lodge,London,Croydon,5 Wareham Road,South Croydon,CR2 6LE,51.363344,-0.099187,Croydon South,"Wood, Donna",,,Y,,,,Y,Y,,,Y,3,3,E09000008,E02006988,E00005834,14,9.0,67.0,0.9177,2.0,14.869,0.06064
1-119962077,2011-01-11,Y,Scott House,London,Croydon,7 Wareham Road,South Croydon,CR2 6LE,51.363344,-0.099187,Croydon South,"Wood, Donna",,,Y,,,,Y,Y,,,Y,3,3,E09000008,E02006988,E00005834,21,15.0,73.0,0.8217,2.0,10.9971,0.04285
1-119971103,2011-01-11,Y,Russell Hill Lodge,London,Croydon,39 Russell Hill Road,Purley,CR8 2LD,51.342498,-0.118072,Croydon South,"Wood, Donna",,,Y,,,,Y,Y,,,Y,1,1,E09000008,E02000230,E00174946,18,9.0,50.0,0.92724,,,
1-119985766,2011-01-14,Y,Rosenmanor Limited,London,Croydon,18 Bensham Manor Road,Croydon,CR7 7AA,51.394961,-0.09466,Croydon North,"Shumoogam, Parvadee",,,Y,,,,Y,,,,,6,6,E09000008,E02000206,E00005002,12,6.0,53.0,0.80858,3.0,26.7014,0.23335
1-120066301,2011-01-13,Y,Unicorn House,London,Croydon,16 Campden Road,South Croydon,CR2 7EN,51.362348,-0.084435,Croydon South,*,,,Y,,,Y,Y,,,,,4,4,E09000008,E02000222,E00005142,12,10.0,79.0,0.90793,1.0,10.7583,0.09521
1-120141878,2011-01-21,Y,Parkview Nursing Home,London,Croydon,1-3 Eversley Road,London,SE19 3PY,51.416405,-0.092801,Croydon North,"Patel, Jayanti",Y,Y,,,Y,,,Y,,,,5,5,E09000008,E02000194,E00005784,88,76.0,86.0,0.96578,7.0,8.218,0.03615
1-120781475,2011-01-18,Y,Brighton Road,London,Croydon,477 Brighton Road,Croydon,CR2 6EW,51.346743,-0.102516,Croydon South,*,,,Y,,,Y,,,,,,3,3,E09000008,E02000224,E00005480,4,1.0,33.0,0.89203,1.0,14.4338,0.0415
1-121821566,2011-01-20,Y,Norbury Hall,London,Croydon,55 Craignish Avenue,London,SW16 4RW,51.407611,-0.118445,Croydon North,"Dhir, Vijay",Y,,Y,,Y,Y,Y,Y,Y,Y,,6,6,E09000008,E02000196,E00005399,81,48.0,59.0,0.90698,17.0,20.8053,0.08367
1-121888860,2010-12-10,Y,Kavita Chumroo - 44 Kimberley Road,London,Croydon,44 Kimberley Road,Croydon,CR0 2PU,51.390919,-0.104943,Croydon North,*,,Y,,,,,Y,,,,,3,3,E09000008,E02000208,E00004974,3,2.0,78.0,0.86297,1.0,19.245,0.19727
1-122095782,2011-01-21,Y,Liberty Lodge,London,Croydon,13 Grasmere Road,Purley,CR8 1DY,51.340072,-0.108692,Croydon South,"Efeotor, Rebecca",,Y,,,,,Y,,,,,4,4,E09000008,E02000230,E00005462,5,4.0,70.0,0.86794,1.0,25.8199,0.20987
1-122249345,2010-12-15,Y,Acorn Lodge - Croydon,London,Croydon,14 Abbots Lane,Purley,CR8 5JH,51.317625,-0.105325,Croydon South,"Algarantnam, Sudarshanan",,,Y,,Y,,,Y,,,,4,4,E09000008,E02000235,E00005334,39,23.0,59.0,0.92538,6.0,15.2415,0.05195
1-122249359,2010-12-15,Y,Acorn House - Croydon,London,Croydon,63 Hayes Lane,Croydon,CR8 5JR,51.317856,-0.107382,Croydon South,"Algarantnam, Sudarshanan",,,Y,,Y,,,,,,,5,5,E09000008,E02000235,E00005334,31,20.0,66.0,0.94406,3.0,8.7156,0.0549
1-1223843479,2014-03-18,Y,Evergreen Lodge,London,Croydon,21 South Park Hill Road,South Croydon,CR2 7DY,51.36505,-0.090181,Croydon South,"Irving, Warren",,,Y,,,,Y,,,,,2,2,E09000008,E02006988,E00005140,12,10.0,88.0,0.88601,1.0,5.8926,0.12926
1-122549486,2010-12-08,Y,Addington House,London,Croydon,62 Addington Road,Croydon,CR2 8RB,51.339208,-0.071729,Croydon South,"Spurling, Julian",,,Y,,,Y,Y,,,,,3,3,E09000008,E02000228,E00005510,6,6.0,94.0,0.94605,1.0,9.6225,0.04509
1-123977605,2011-01-11,Y,Heatherwood Care Centre,London,Croydon,47 Foxley Lane,Purley,CR8 3EH,51.341286,-0.125545,Croydon South,"Marshall, Suzy",Y,Y,,,Y,Y,Y,Y,Y,Y,,4,4,E09000008,E02000230,E00005458,22,18.0,83.0,0.95526,3.0,13.0558,0.00601
1-124226158,2011-01-07,Y,High View Care Services Limited - 9 High View Road,London,Croydon,9 High View Road,London,SE19 3SS,51.418992,-0.089299,Croydon North,"Moro, Helen",,,Y,,Y,,Y,,,,Y,3,3,E09000008,E02000194,E00005776,5,4.0,73.0,0.81986,1.0,11.547,0.26741
1-124563374,2010-12-31,Y,Carlene House,London,Croydon,17 Woodcote Valley Road,Purley,CR8 3AL,51.337863,-0.122868,Croydon South,"Nadal, Rahjamanee",,,Y,,,Y,,,,,,2,2,E09000008,E02000231,E00005115,10,10.0,100.0,0.77958,0.0,0.0,0.26438
1-124681963,2010-11-25,Y,Caretech Community Services (No 2) Limited - 100 Woodcote Grove Road,London,Croydon,100 Woodcote Grove Road,Coulsdon,CR5 2AF,51.329545,-0.137562,Croydon South,"Spurling, Julian",,,Y,,,Y,Y,,,,,4,4,E09000008,E02000231,E00005123,6,6.0,92.0,0.855,1.0,9.6225,0.28269
1-125862658,2011-02-15,Y,Peony Court,London,Croydon,58 Addiscombe Road,Croydon,CR0 5PH,51.374866,-0.080576,Croydon Central,"O'Reilly, Michael",,,Y,,,,,Y,,,Y,4,4,E09000008,E02000216,E00005235,34,32.0,93.0,0.94382,5.0,13.4514,0.04492
1-126434486,2010-11-15,Y,Red Court Care Home,London,Croydon,27 Stanhope Road,Croydon,CR0 5NS,51.368768,-0.089308,Croydon Central,"Pearson, Rebecca",Y,Y,,,,,,Y,,,Y,3,3,E09000008,E02000216,E00005211,35,22.0,64.0,0.93957,4.0,11.547,0.02957
1-1265467718,2014-04-30,Y,Warren Court,London,Croydon,5 Warren Road,Purley,CR8 1AF,51.338989,-0.107373,Croydon South,"Kota, Ananda",Y,Y,Y,,Y,,,Y,Y,,Y,3,3,E09000008,E02000230,E00005469,19,17.0,88.0,0.96597,2.0,8.0396,0.00167
1-127633022,2011-01-06,Y,Heathvale House,London,Croydon,95 Brigstock Road,Croydon,CR7 7JL,51.396072,-0.106599,Croydon North,*,,,Y,,,Y,,,,,Y,3,3,E09000008,E02000202,E00005000,9,7.0,81.0,0.91822,2.0,23.1296,0.09502
1-127633069,2011-01-06,Y,Croham Place,London,Croydon,17 Wisborough Road,South Croydon,CR2 0DR,51.347956,-0.079791,Croydon South,*,Y,Y,,,,,Y,Y,Y,,Y,2,2,E09000008,E02000228,E00005183,35,14.0,41.0,0.83166,16.0,46.467,0.18869
1-129459426,2010-12-20,Y,Coombe Road,London,Croydon,82 Coombe Road,Croydon,CR0 5RA,51.363723,-0.079982,Croydon South,"Cannon, Andrew",,,Y,,,Y,,,,,Y,4,4,E09000008,E02000222,E00005145,7,4.0,64.0,0.73128,3.0,41.2393,0.30817
1-130090775,2011-07-31,Y,The Manor,London,Croydon,38 Grovelands Road,Purley,CR8 4LA,51.334098,-0.124201,Croydon South,"Morgan, Edward",,,Y,,,Y,,,,,Y,3,3,E09000008,E02000231,E00005118,14,11.0,81.0,0.92139,1.0,4.1239,0.07776
1-131395825,2010-11-29,Y,Tudor House Nursing Home,London,Croydon,4 Birdhurst Road,South Croydon,CR2 7EA,51.364359,-0.089175,Croydon South,"Patel, Vipul",Y,Y,,,Y,,,Y,,,Y,2,2,E09000008,E02006988,E00005140,37,34.0,93.0,0.96844,1.0,1.9111,0.00769
1-1323203518,2014-10-10,Y,Whitworth Lodge,London,Croydon,52 Whitworth Road,London,SE25 6XJ,51.400718,-0.082096,Croydon North,"Chitimali, Srinivas",,,Y,,,Y,Y,Y,,,Y,6,6,E09000008,E02000200,E00005665,6,6.0,100.0,0.9433,0.0,0.0,0.09218
1-1327129755,2014-09-30,Y,Qualities Services Ltd,London,Croydon,8 Kings Road,London,SE25 4ES,51.402382,-0.068443,Croydon North,"Israel-Nicholls, Vashnie",,,Y,,,Y,,,,,,3,3,E09000008,E02000201,E00005705,4,3.0,75.0,0.82955,1.0,25.0,0.1567
1-133435933,2010-11-25,Y,CareTech Community Services Limited - 7 Russell Hill,London,Croydon,Russell Villa,Purley,CR8 2JB,51.341794,-0.122954,Croydon South,"Spurling, Julian",,,Y,,,Y,Y,,,,,3,3,E09000008,E02000230,E00181010,11,9.0,79.0,0.82258,2.0,13.8866,0.16877
1-134620892,2010-12-23,Y,St Edwards Close,London,Croydon,6 St Edwards Close,Croydon,CR0 0EL,51.339054,-0.012468,Croydon Central,"Barnett, Hannah",,,Y,,,Y,,,,,,1,1,E09000008,E02000229,E00005377,12,12.0,100.0,0.95173,,,
1-135968341,2010-12-16,Y,The Manse Residential Care Home,London,Croydon,11 South Norwood Hill,London,SE25 6AA,51.400149,-0.076456,Croydon North,"O'Connor, Sheila",,,Y,,Y,,,Y,Y,Y,,2,2,E09000008,E02000200,E00005670,33,32.0,97.0,0.94319,0.0,0.0,0.03416
1-1390732938,2014-05-13,Y,Villa Maria Private Nursing Home,London,Croydon,62-68 Croham Road,South Croydon,CR2 7BB,51.36183,-0.091263,Croydon South,"Patel, Dylan",Y,Y,,,,,,Y,Y,,Y,5,5,E09000008,E02006988,E00005144,26,22.0,86.0,0.90998,1.0,4.3853,0.08958
1-139156806,2011-02-03,Y,Oval Residential Home,London,Croydon,164A Oval Road,Croydon,CR0 6BN,51.377442,-0.087423,Croydon Central,*,,,Y,,Y,Y,Y,Y,,,,2,2,E09000008,E02000215,E00004902,3,2.0,50.0,0.88788,1.0,23.5702,0.0468
1-139156824,2011-02-03,Y,Oval Residential Home - 170 Oval Road,London,Croydon,170 Oval Road,East Croydon,CR0 6BN,51.377442,-0.087423,Croydon Central,*,,,Y,,,Y,,,,,,2,2,E09000008,E02000215,E00004902,3,3.0,100.0,0.95954,0.0,0.0,0.05454
1-139851527,2011-01-11,Y,Amberley Lodge - Purley,London,Croydon,86 Downlands Road,Purley,CR8 4JF,51.332606,-0.12535,Croydon South,"Gilbert, Rachel",Y,Y,,,Y,Y,Y,Y,Y,,,0,0,E09000008,E02000231,E00005118,60,46.0,76.69991536869931,,,,
1-140144578,2010-12-17,Y,Morven House,London,Croydon,48 Uplands Road,Kenley,CR8 5EF,51.313703,-0.103018,Croydon South,"Baskaran, Balasubramaniam",,,Y,,Y,,,Y,,,,6,6,E09000008,E02000235,E00005331,40,23.0,58.0,0.91467,5.0,13.3619,0.10335
1-143310936,2010-12-30,Y,Beech Tree Care Home Limited,London,Croydon,38 Plough Lane,Purley,CR8 3QA,51.341879,-0.124358,Croydon South,*,,,Y,,,,Y,,,,Y,6,6,E09000008,E02000230,E00181010,9,7.0,78.0,0.89763,1.0,9.9381,0.22734
1-143611739,2011-01-21,Y,Whitgift House,London,Croydon,76 Brighton Road,Croydon,CR2 6AB,51.360295,-0.098609,Croydon South,"Corney, Martin",Y,Y,,,,,,Y,,,,3,3,E09000008,E02006988,E00005834,36,32.0,89.0,0.79738,8.0,22.7371,0.19634
1-143623605,2011-01-21,Y,Wilhelmina House,London,Croydon,21 Park Hill Rise,Croydon,CR0 5JF,51.373358,-0.081846,Croydon Central,"Corney, Martin",,,Y,,Y,,,Y,,,,2,2,E09000008,E02000216,E00005239,26,17.0,65.0,0.98734,3.0,10.8786,0.00891
1-144639271,2011-01-07,Y,Whitworth House,London,Croydon,11 Whitworth Road,London,SE25 6XN,51.39871,-0.079696,Croydon North,*,,,Y,,,,,Y,,,,6,6,E09000008,E02000200,E00005677,9,5.0,52.0,0.91493,3.0,28.6888,0.05105
1-145261336,2011-01-28,Y,Tree Tops,London,Croydon,3 Campden Road,South Croydon,CR2 7EQ,51.361413,-0.085537,Croydon South,"Barrett, Martin",,,Y,,,Y,,,,,,4,4,E09000008,E02000222,E00005142,10,6.0,55.0,0.75254,4.0,41.2311,0.21098
1-1456026186,2014-06-10,Y,Warwick House,London,Croydon,83 Warwick Road,Thornton Heath,CR7 7NN,51.402403,-0.112736,Croydon North,*,,,Y,,,,Y,,,,Y,2,2,E09000008,E02000202,E00004962,6,6.0,92.0,0.99547,1.0,11.7851,0.0
1-147440764,2011-02-16,Y,21 Lucerne Road,London,Croydon,21-23 Lucerne Road,Thornton Heath,CR7 7BB,51.396132,-0.103064,Croydon North,*,,,Y,,Y,Y,,,Y,,,1,1,E09000008,E02000203,E00005001,4,3.0,75.0,0.51211,,,
1-147462755,2011-01-06,Y,Purley View Nursing Home,London,Croydon,20 Brighton Road,Purley,CR8 3AB,51.337424,-0.118478,Croydon South,"Sheikh, Assad",Y,Y,,,Y,,Y,Y,Y,Y,,2,2,E09000008,E02000231,E00005115,39,34.0,86.0,0.82671,1.0,1.8131,0.17284
1-160659165,2011-03-14,Y,Stewart Lodge Care Home,London,Croydon,24 Rosecourt Road,Croydon,CR0 3BS,51.387794,-0.123067,Croydon North,"Smith, Sharon",,,Y,,,,Y,,,,Y,4,4,E09000008,E02000209,E00005872,3,3.0,100.0,0.99613,0.0,0.0,0.00132
1-160800488,2011-01-28,Y,St Johns Nursing Home Limited,London,Croydon,129 Haling Park Road,South Croydon,CR2 6NN,51.360493,-0.106946,Croydon South,"Bond, Sandra",Y,Y,,,Y,,Y,Y,,,,7,7,E09000008,E02000221,E00005816,58,40.0,69.0,0.92959,7.0,12.1683,0.04486
1-1635038121,2014-09-16,Y,Rosemanor 2 Residential Care Home,London,Croydon,41 Brighton Road,Purley,CR8 2LR,51.334564,-0.120734,Croydon South,"Shumoogam, Parvadee",,,Y,,,,Y,Y,,,Y,5,5,E09000008,E02000230,E00005333,9,7.0,78.0,0.99811,1.0,13.6083,0.0
1-167331245,2011-02-14,Y,Gibson's Lodge Limited,London,Croydon,Gibson's Hill,London,SW16 3ES,51.420114,-0.109144,Croydon North,"Bond, Sandra",Y,Y,,,Y,,Y,Y,,,,7,7,E09000008,E02000195,E00005420,53,39.0,73.0,0.93924,8.0,15.7645,0.04395
1-1926691935,2015-03-30,Y,Roselands Residential Care Home,London,Croydon,8-10 Stanford Road,Norbury,SW16 4PY,51.409267,-0.123583,Croydon North,"Maudarbacus, Irshad",,,Y,,Y,,Y,Y,,,Y,3,3,E09000008,E02000197,E00005435,18,17.0,94.0,0.92683,1.0,5.5556,0.03676
1-193134274,2011-03-15,Y,Oak Field,London,Croydon,21 Oakfield Road,West Croydon,CR0 2UD,51.379908,-0.103042,Croydon North,"El-Hadi, Randi",,,Y,,,Y,,,,,Y,4,4,E09000008,E02000213,E00005028,7,6.0,86.0,0.82373,1.0,11.6642,0.16604
1-1942061592,2015-02-26,Y,Tigh Sogan,London,Croydon,29 Purley Oaks Road,South Croydon,CR2 0NW,51.34629,-0.096159,Croydon South,"McLean, Susan",,,Y,,,Y,,,,Y,Y,1,1,E09000008,E02000224,E00005448,6,6.0,100.0,0.99547,,,
1-208974114,2011-07-06,Y,Woodside Court,London,Croydon,80 - 82 Birchanger Road,London,SE25 5BG,51.392159,-0.072352,Croydon Central,"Endeley, Emilia",,Y,,,,,Y,,,,,4,4,E09000008,E02000207,E00005956,10,7.0,70.0,0.89924,2.0,21.6025,0.19864
1-2134125593,2015-08-07,Y,Mary's Home,London,Croydon,88 Warham Road,South Croydon,CR2 6LB,51.362621,-0.105609,Croydon South,"Thobani, Amin",,,Y,,Y,,Y,Y,,,Y,1,1,E09000008,E02000221,E00005817,35,25.0,71.0,0.97159,,,
1-2285106009,2015-11-17,Y,An Diadan House,London,Croydon,25 Shirley Hills Road,Croydon,CR0 5HQ,51.362271,-0.051914,Croydon Central,"McLean, Susan",,,Y,,,Y,,,,,,3,3,E09000008,E02000219,E00005295,9,7.0,78.0,0.93613,3.0,38.49,0.10507
1-236551547,2011-07-08,Y,Heavers Court,London,Croydon,122-124 Selhurst Road,London,SE25 6LL,51.393109,-0.086971,Croydon North,"Gilbert, Rachel",Y,Y,,,Y,Y,Y,Y,Y,,,4,4,E09000008,E02000206,E00005544,60,42.0,71.0,0.92061,24.0,40.7681,0.10935
1-238164628,2011-07-08,Y,Langley Oaks,London,Croydon,2 Langley Oaks Avenue,London,CR2 8DH,51.344612,-0.071689,Croydon South,"Gilbert, Rachel",,,Y,,Y,Y,Y,Y,Y,,,3,3,E09000008,E02000226,E00005575,40,33.0,82.0,0.8363,5.0,12.9904,0.15523
1-2412195088,2016-01-15,Y,Hall Grange,London,Croydon,Shirley Church Road,Croydon,CR9 5AL,51.371392,-0.05259,Croydon Central,"Ryan, Daniel",,,Y,,,,,Y,Y,,,4,4,E09000008,E02000219,E00005278,86,56.0,65.0,0.90175,27.0,31.1648,0.13882
1-243379874,2011-05-09,Y,Lakeside Nursing Home,London,Croydon,25 Auckland Road,London,SE19 2DR,51.407082,-0.080263,Croydon North,*,Y,Y,,,Y,,Y,Y,Y,,,1,1,E09000008,E02000200,E00005695,35,26.0,74.0,0.94256,,,
1-2503067391,2016-05-04,Y,The Chestnuts,London,Croydon,14 St Helens Road,Croydon,SW16 4LB,51.40937,-0.12099,Croydon North,"McDonagh, Michael",,,Y,,,Y,,,Y,,Y,4,4,E09000008,E02000196,E00005433,5,4.0,90.0,0.94501,1.0,11.547,0.05285
1-2506587513,2016-03-18,Y,James Terry Court,London,Croydon,90 Haling Park Road,South Croydon,CR2 6NF,51.35869,-0.106087,Croydon South,"Salley, Karen",Y,Y,,,Y,,,Y,,,Y,2,2,E09000008,E02000221,E00005844,76,34.0,45.0,0.76127,34.0,44.6594,0.26327
1-2568585572,2016-04-29,Y,Cedar View Care Centre,London,Croydon,1 Stanhope Road,Croydon,CR0 5NS,51.368768,-0.089308,Croydon Central,"O'Hare, Diana",Y,Y,,,Y,,,Y,Y,Y,,4,4,E09000008,E02000216,E00005211,65,38.0,58.0,0.82848,11.0,17.1948,0.09633
1-258946123,2011-08-30,Y,Norcrest,London,Croydon,30 Norbury Crescent,London,SW16 4LA,51.408587,-0.117603,Croydon North,"El-Hadi, Randi",,,Y,,,Y,,,,,Y,3,3,E09000008,E02000196,E00005433,11,10.0,91.0,0.92728,1.0,9.0909,0.10527
1-258963345,2011-08-30,Y,Retreat Lodge,London,Croydon,57 Parchmore Road,Thornton Heath,CR7 8LY,51.401496,-0.100581,Croydon North,"El-Hadi, Randi",,,Y,,,Y,Y,,,,Y,4,4,E09000008,E02000198,E00005714,7,6.0,82.0,0.90435,2.0,35.7143,0.06577
1-259940364,2011-07-08,Y,Addington Heights,London,Croydon,1 Milne Park West,Croydon,CR0 0DN,51.337637,-0.011653,Croydon Central,"Gilbert, Rachel",Y,Y,,,Y,Y,Y,Y,Y,,,2,2,E09000008,E02000229,E00005385,50,44.0,88.0,0.95797,3.0,5.6569,0.01181
1-2634914892,2016-05-16,Y,Serenity UK Limited,London,Croydon,86 Partridge Knoll,Purley,CR8 1BT,51.332333,-0.10891,Croydon South,"Beg-Mahmud, Mehreen",,,Y,,,,Y,,,,Y,3,3,E09000008,E02000233,E00005478,6,5.0,78.0,0.8763,2.0,25.4588,0.11194
1-272054578,2011-09-07,Y,Lloyd Park Nursing Home,London,Croydon,84 Coombe Road,Croydon,CR0 5RA,51.363723,-0.079982,Croydon South,"Marshall, Suzy",Y,Y,,,Y,Y,Y,Y,Y,Y,,4,4,E09000008,E02000222,E00005145,18,16.0,92.0,0.93689,1.0,7.1722,0.04238
1-2845238653,2016-09-21,Y,Tigh Lenach,London,Croydon,29 Blacksmiths Hill,South Croydon,CR2 9AZ,51.331334,-0.069231,Croydon South,"McLean, Susan",,,Y,,,Y,,,,,Y,2,2,E09000008,E02000232,E00005487,6,6.0,92.0,0.85164,1.0,11.7851,0.20341
1-2858497952,2016-09-21,Y,Norbury Crescent,London,Croydon,13 Norbury Crescent,London,SW16 4JS,51.410271,-0.120522,Croydon North,"Arkhurst, Jane",,,Y,,,Y,,,,,Y,1,1,E09000008,E02000196,E00005430,3,4.0,133.0,0.84143,,,
1-290985556,2011-09-09,Y,Shepherds Corner,London,Croydon,132-134 St James Road,Croydon,CR0 2UY,51.383086,-0.101056,Croydon North,*,,,Y,,,Y,,Y,,,Y,1,1,E09000008,E02000213,E00005016,13,10.0,77.0,0.54255,,,
1-304292774,2012-05-01,Y,Klearwater Adult Services Limited,London,Croydon,43 Leander Road,Thornton Heath,CR7 6JY,51.398611,-0.118541,Croydon North,"Amo-Mensah, Agnes",,,Y,,,Y,Y,Y,,,Y,4,4,E09000008,E02000204,E00005883,3,2.0,83.0,0.95481,1.0,19.245,0.0849
1-304859839,2011-09-08,Y,Highfield House,London,Croydon,92 Higher Drive,Purley,CR8 2HJ,51.32666,-0.115778,Croydon South,"Davey, Suzanne",Y,Y,,,,,,Y,,,Y,0,0,E09000008,E02000234,E00005349,45,28.0,61.96860762283022,,,,
1-316611052,2011-12-21,Y,North Downs Villa,London,Croydon,19 Elmwood Road,Croydon,CR0 2SN,51.38503,-0.106653,Croydon North,"Hossenbux, Hans",,,Y,,,Y,Y,,,,,3,3,E09000008,E02000208,E00005566,10,5.0,47.0,0.73657,1.0,11.547,0.21731
1-319476687,2011-10-31,Y,Elmwood Nursing Home,London,Croydon,32 Elmwood Road,Croydon,CR0 2SG,51.384501,-0.106761,Croydon North,"Hall, Antony",,Y,,,Y,,,Y,,,Y,5,5,E09000008,E02000208,E00005528,60,45.0,75.0,0.81379,6.0,10.0692,0.19131
1-325924937,2011-11-07,Y,Croftdown House,London,Croydon,22 Woodfield Hill,Coulsdon,CR5 3EN,51.3047,-0.15016,Croydon South,"Efeotor, Rebecca",,,Y,,,,Y,,Y,,,3,3,E09000008,E02000236,E00005097,10,6.0,57.0,0.99897,3.0,25.1661,0.00074
1-330854784,2011-11-02,Y,Esther Care Home,London,Croydon,15 Russell Hill,Purley,CR8 2JB,51.341794,-0.122954,Croydon South,"Kalaiyalagan, Kalyani",,,Y,,Y,Y,Y,,Y,,,3,3,E09000008,E02000230,E00181010,11,11.0,97.0,0.8269,1.0,5.2486,0.12394
1-335680134,2011-11-22,Y,Brighton Road,London,Croydon,47-49 Brighton Road,Purley,CR8 2LR,51.334564,-0.120734,Croydon South,"Morgan, Edward",,,Y,,,Y,,,,,Y,3,3,E09000008,E02000230,E00005333,15,11.0,76.0,0.79843,1.0,7.698,0.28032
1-335793414,2011-11-22,Y,8-10 Newlands Cottages,London,Croydon,Fox Lane,Coulsdon,CR3 5QS,51.295956,-0.108871,Croydon South,"Morgan, Edward",,,Y,,,Y,,,,,Y,3,3,E09000008,E02000237,E00005087,4,4.0,100.0,0.91015,0.0,0.0,0.10093
1-371627889,2012-02-23,Y,The Params,London,Croydon,18 Foxley Lane,Purley,CR8 3ED,51.340162,-0.120436,Croydon South,"Parameswaran, Kandaswami",,,Y,,Y,Y,,Y,,Y,Y,5,5,E09000008,E02000230,E00181026,13,10.0,78.0,0.96825,1.0,6.4358,0.02038
1-3732927001,2017-05-11,Y,Sunrise of Purley,London,Croydon,21-27 Russell Hill Road,Purley,CR8 2LF,51.340736,-0.118113,Croydon South,"Macdonald, Natalie-Jane",Y,Y,,,Y,,,Y,,Y,,1,1,E09000008,E02000230,E00181026,119,109.0,92.0,0.99993,,,
1-3873974653,2017-08-01,Y,Sunrise of Purley,London,Croydon,21-27 Russell Hill Road,Purley,CR8 2LF,51.340736,-0.118113,Croydon South,"Macdonald, Natalie-Jane",Y,Y,,,Y,,,Y,,,,1,1,E09000008,E02000230,E00181026,119,109.0,92.0,0.99993,,,
1-3979621459,2017-07-10,Y,Clarendon Nursing Home,London,Croydon,7A Zion Place,Thornton Heath,CR7 8RR,51.395775,-0.09326,Croydon North,"Goldstein, Alan",Y,Y,,,Y,Y,,Y,,,,7,7,E09000008,E02000203,E00005716,54,47.0,88.0,0.76267,4.0,6.9993,0.17825
1-414373614,2012-05-02,Y,Thornton Lodge Limited,London,Croydon,105 Brigstock Lane,Croydon,CR7 7JL,51.396072,-0.106599,Croydon North,"Wraith, Jem",,,Y,,,,Y,Y,Y,,,4,4,E09000008,E02000202,E00005000,45,42.0,92.0,0.88279,2.0,3.849,0.09686
1-4173078880,2017-11-10,Y,Beulah Lodge,London,Croydon,51 Beulah Road,Thornton Heath,CR7 8JH,51.402388,-0.101795,Croydon North,"Ha, Minh Hoang",,,Y,,,Y,,,,,Y,3,3,E09000008,E02000198,E00005713,5,5.0,100.0,0.99367,0.0,0.0,0.00499
1-4353071497,2017-10-18,Y,Abbey Lodge - Coulsdon,London,Croydon,60 Brighton Road,Coulsdon,CR5 2BB,51.323378,-0.1354,Croydon South,"Kumah, Kwame",,,Y,,,,Y,Y,,,Y,4,4,E09000008,E02000234,E00005130,9,9.0,97.0,0.91389,0.0,5.5556,0.16316
1-462866110,2012-08-21,Y,Woodlands Nursing Home,London,Croydon,38 Smitham Bottom Lane,Purley,CR8 3DA,51.336552,-0.142202,Croydon South,"Thurlby, Alexandra",Y,Y,,,Y,,,Y,Y,Y,,5,5,E09000008,E02000231,E00005094,18,14.0,77.0,0.93307,2.0,10.6863,0.10105
1-463030073,2012-11-05,Y,Acacia Care Centre,London,Croydon,32 Chalfont Road,London,SE25 4AA,51.40169,-0.076118,Croydon North,"O'Hare, Diana",Y,Y,,,Y,,,Y,Y,,,6,6,E09000008,E02000200,E00181025,62,50.0,81.0,0.8989,14.0,22.062,0.11507
1-4752824233,2018-02-06,Y,Sanderstead Care Centre Limited,London,Croydon,Waratah House,South Croydon,CR2 0AJ,51.343156,-0.089873,Croydon South,"Bond, Sandra",Y,Y,,,Y,,,Y,Y,Y,Y,3,3,E09000008,E02000228,E00005481,42,24.0,56.0,0.89104,4.0,9.0141,0.0402
1-4802772003,2018-01-30,Y,Horizon Retreat,London,Croydon,57 Richmond Road,Thornton Heath,CR7 7QF,51.400318,-0.108382,Croydon North,"Thomas, Yvette",,,Y,,,,Y,,Y,,Y,2,2,E09000008,E02000202,E00004985,6,4.0,75.0,0.99555,2.0,35.3553,0.00011
1-4808352032,2018-02-08,Y,Aahana House,London,Croydon,97 Woodcote Grove Road,Coulsdon,CR5 2AN,51.329494,-0.138296,Croydon South,"Ramdoo, Vijay",,,Y,,,,Y,Y,,,Y,2,2,E09000008,E02000231,E00005123,13,11.0,85.0,0.73401,3.0,21.7571,0.23551
1-485725141,2012-10-02,Y,Barrington Lodge,London,Croydon,9-15 Morland Road,Croydon,CR0 6HA,51.381971,-0.083329,Croydon Central,"Pavaday, Ann",Y,Y,,,Y,Y,,Y,Y,Y,,1,1,E09000008,E02000215,E00004857,44,35.0,80.0,0.42807,,,
1-508257181,2012-11-22,Y,Ferncroft,London,Croydon,41 Old Lodge Lane,Purley,CR8 4DL,51.326545,-0.120936,Croydon South,"Abbott, Tanya",,,Y,,,Y,,,,,,3,3,E09000008,E02000234,E00005348,6,5.0,83.0,0.81721,1.0,16.6667,0.31445
1-508257196,2012-11-22,Y,Heathercroft,London,Croydon,43 Old Lodge Lane,Purley,CR8 4DL,51.326545,-0.120936,Croydon South,"Abbott, Tanya",,,Y,,,Y,,,,,,0,0,E09000008,E02000234,E00005348,6,4.0,73.72939542671908,,,,
