msoa,Aged 0 to 15,Aged 16 to 24,Aged 25 to 34,Aged 35 to 49,Aged 50 to 64,Aged 65 to 74,Aged 75 to 84,Aged 85 and over
E02002381,0,0,0,0,0,0,0,0
E02002382,0,0,0,0,1,4,11,6
E02002383,0,23,19,6,13,2,0,0
E02002384,5,914,127,18,0,0,0,0
E02002385,0,51,7,0,0,1,1,0
E02002386,0,0,0,0,0,1,1,1
E02002387,0,0,0,0,0,0,0,0
E02002388,0,0,0,0,0,1,1,4
E02002389,0,0,0,0,0,5,11,13
E02002390,0,0,8,8,0,0,0,0
E02002391,0,0,0,1,1,0,3,6
E02002392,2,1568,98,11,2,0,0,0
E02002393,0,0,0,2,4,5,11,4
E02002394,0,0,0,2,3,0,0,0
E02002395,0,0,0,2,0,0,9,10
E02002396,0,0,0,1,0,2,17,17
E02002397,0,0,0,0,0,0,2,0
E02002398,0,0,0,0,0,0,0,0
E02002399,0,0,0,0,1,0,0,0
E02002400,0,79,211,176,72,11,3,1
E02002401,0,0,0,0,0,0,0,0
E02002402,0,0,0,0,0,2,5,12
E02002403,0,0,0,0,4,3,25,18
E02002404,0,242,5,4,12,4,4,1
E02002405,4,10,0,0,0,0,10,9
E02002406,0,1,0,4,2,1,0,0
E02002407,0,0,1,0,3,1,10,10
E02002408,0,0,0,0,0,4,10,5
E02002409,0,0,0,0,5,7,6,3
E02002410,0,0,1,3,4,3,12,4
E02002411,0,1,2,10,7,4,5,10
E02002412,0,0,0,1,1,0,0,0
E02002414,9,0,0,0,2,5,8,4
E02002415,0,0,2,0,0,0,0,0
E02002416,0,0,0,0,0,2,0,3
E02002417,0,0,0,0,2,1,3,4
E02002418,0,0,0,0,0,0,0,0
E02002419,0,2,0,0,0,0,0,0
E02002420,0,0,0,0,0,0,0,0
E02002421,0,0,1,0,1,3,3,4
E02002422,0,0,0,2,7,0,7,8
E02002423,0,0,0,0,0,3,3,4
E02002424,0,0,1,2,0,3,4,5
E02002425,0,0,0,0,2,10,12,5
E02002426,0,0,7,4,0,1,6,8
E02002427,0,0,0,2,0,0,3,0
E02002428,0,0,0,1,3,1,2,0
E02002429,0,2,7,5,7,8,1,2
E02002430,0,0,0,0,2,1,2,4
E02002431,0,0,0,0,0,1,2,3
E02002432,0,0,0,0,1,8,7,13
E02002433,0,4,3,3,0,4,0,0
E02002434,0,1,1,9,21,2,1,4
E02002435,0,0,0,0,0,0,3,0
E02002436,0,0,8,9,4,2,1,0
E02002437,0,0,0,0,0,0,0,0
E02002438,0,0,7,14,16,6,2,0
E02002439,0,6,14,18,0,3,13,8
E02002440,0,5,2,1,3,0,0,0
E02002441,0,0,2,4,8,10,9,9
E02002442,0,0,0,0,0,1,5,5
E02002443,0,7,21,42,9,2,0,0
E02002444,0,4,4,2,2,0,0,0
E02002445,0,2,0,6,4,10,10,8
E02002446,0,0,2,2,1,6,4,2
E02002447,0,0,0,0,0,3,8,4
E02002448,0,0,0,1,6,1,0,2
E02002449,0,0,0,0,0,4,19,14
E02002450,3,7,4,4,3,3,0,5
E02002451,1,5,0,3,17,4,8,2
E02002452,0,0,2,2,8,7,9,8
E02002453,2,1,0,2,1,4,7,3
E02002454,0,3,8,2,2,7,12,6
E02002455,0,0,0,0,2,0,0,0
E02002456,0,12,125,229,225,67,13,0
E02002457,0,0,5,3,6,1,3,5
E02002458,0,0,0,0,0,4,10,6
E02002459,0,3,2,2,6,9,5,4
E02002460,0,0,0,0,0,0,0,2
E02002461,0,1,4,14,28,5,17,9
E02002462,0,0,0,0,7,2,0,0
E02002463,0,0,0,0,0,0,4,2
E02002464,0,0,3,5,10,0,0,0
E02002465,0,0,0,0,0,0,0,0
E02002466,0,0,0,0,0,0,0,0
E02002467,0,6,10,5,2,2,4,1
E02002468,0,0,0,0,0,0,7,8
E02002469,0,0,0,0,0,0,0,0
E02002470,0,0,0,0,0,2,0,0
E02002471,12,15,0,1,7,4,1,0
E02002472,0,1,3,1,0,0,0,0
E02002473,1,24,32,10,1,0,3,2
E02002474,0,4,0,0,0,0,0,0
E02002475,0,0,0,0,2,0,0,11
E02002476,0,0,1,4,10,9,5,5
E02002477,0,0,0,0,0,3,5,3
E02002478,0,0,0,0,0,0,0,0
E02002479,0,0,0,0,5,5,12,4
E02002480,2,0,0,0,3,0,1,0
E02002481,0,1,1,2,8,5,14,9
E02002482,0,1,3,4,3,2,6,11
E02002653,0,0,0,0,0,3,6,2
E02002654,0,0,0,0,0,0,0,0
