msoa,Aged 0 to 15,Aged 16 to 24,Aged 25 to 34,Aged 35 to 49,Aged 50 to 64,Aged 65 to 74,Aged 75 to 84,Aged 85 and over
E02002338,0,10,5,5,3,5,3,12
E02002339,0,0,0,0,0,0,0,0
E02002340,0,0,0,0,0,0,0,1
E02002341,2,2,0,0,0,0,0,0
E02002342,0,0,0,0,0,0,0,0
E02002343,0,0,0,0,0,0,0,0
E02002344,0,0,0,0,0,0,0,1
E02002345,1,2,0,0,0,0,4,12
E02002346,0,0,0,0,0,0,0,0
E02002347,0,3,0,0,7,8,1,0
E02002348,0,0,0,0,0,0,14,26
E02002349,0,0,0,0,0,1,5,8
E02002350,0,312,8,1,7,4,0,0
E02002351,0,0,0,1,2,1,1,0
E02002352,0,0,0,0,0,4,5,25
E02002353,0,0,0,3,5,0,0,0
E02002354,0,0,2,0,3,0,8,4
E02002356,9,7,0,2,2,0,6,19
E02002357,0,3,2,3,1,0,2,22
E02002358,0,0,0,1,11,1,1,0
E02002359,0,0,0,0,0,1,1,0
E02002360,0,0,0,0,0,1,5,11
E02002361,0,0,0,0,0,1,4,25
E02002362,0,0,0,9,6,2,2,0
E02002363,0,0,0,1,0,3,3,21
E02002364,0,0,1,2,8,7,12,42
E02002366,0,2,0,2,6,2,20,41
E02002367,0,0,0,0,0,0,13,33
E02002368,0,0,0,3,9,3,10,5
E02002369,0,0,1,2,5,3,0,0
E02002370,0,0,0,0,0,1,2,3
E02002371,2,3,18,10,8,1,8,24
E02002373,0,7,0,0,3,3,7,14
E02002374,16,26,14,23,0,0,0,0
E02002375,3,157,2,0,0,0,0,0
E02002376,0,0,0,0,2,3,0,0
E02002377,0,12,0,0,0,0,0,0
E02002379,0,0,0,0,0,0,1,0
E02002380,0,0,0,4,4,0,0,0
E02002381,0,0,0,0,0,0,0,0
E02002382,0,0,0,0,0,1,16,19
E02002383,0,39,16,1,0,0,0,0
E02002384,11,1236,149,31,7,0,0,2
E02002385,0,52,6,0,0,0,0,0
E02002386,0,0,0,0,0,2,2,6
E02002387,0,0,0,0,0,0,0,0
E02002388,0,0,0,0,0,0,11,34
E02002389,0,0,0,0,1,2,16,52
E02002390,0,0,0,1,1,0,0,0
E02002391,0,0,0,0,0,2,7,10
E02002392,4,2291,123,14,2,4,4,4
