msoa,Aged 0 to 15,Aged 16 to 24,Aged 25 to 34,Aged 35 to 49,Aged 50 to 64,Aged 65 to 74,Aged 75 to 84,Aged 85 and over
E02005844,0,0,0,0,0,1,6,12
E02005846,0,2,0,6,20,8,17,13
E02005847,2,0,7,6,4,0,7,2
E02005848,13,13,2,1,5,1,8,7
E02005849,1,21,63,73,30,7,11,9
E02005850,1,1,6,3,2,7,13,10
E02005851,0,0,0,0,6,2,2,8
E02005852,0,0,0,0,0,2,0,9
E02005853,0,0,0,2,5,0,0,1
E02005856,0,0,0,0,0,2,6,6
E02005857,0,0,0,0,0,0,0,0
E02005858,0,260,10,7,2,0,0,0
E02005859,0,0,1,1,0,1,0,0
E02005860,0,169,16,13,9,7,7,16
E02005861,1,3,0,0,3,2,7,4
E02005862,0,0,1,0,2,1,7,13
E02005863,0,1,0,4,7,3,13,22
E02005864,0,10,28,28,3,1,4,8
E02005865,0,4,3,0,0,0,0,1
E02005866,0,0,0,1,3,2,1,2
E02005868,0,0,0,0,0,0,3,3
E02005869,0,0,0,0,0,0,3,11
E02005870,0,2,0,0,2,5,3,3
E02005871,1,0,0,0,2,3,0,0
E02005872,0,3,3,2,5,0,1,3
E02005873,0,0,0,0,1,9,17,11
E02005874,0,3,0,0,1,3,2,4
E02005875,0,0,0,0,1,3,7,4
E02005876,0,0,1,3,0,4,4,3
E02005877,0,0,0,0,1,1,1,2
E02005878,0,0,0,0,0,1,6,7
E02005879,0,0,0,0,0,0,0,0
E02005880,0,0,0,0,0,0,0,0
E02005881,0,1,1,3,4,4,6,6
E02005882,0,4,3,3,0,0,0,0
E02005883,0,0,6,3,3,0,0,0
E02005884,0,0,0,2,0,2,2,4
E02005885,0,0,0,3,18,18,5,14
E02005886,0,0,0,0,1,4,6,5
E02005887,0,10,6,12,12,6,13,14
E02005888,0,0,1,10,14,6,2,7
E02005889,0,0,0,0,3,3,7,6
E02005890,0,0,0,0,5,8,3,0
E02005891,1,4,2,1,2,3,4,3
E02005892,0,0,1,3,2,3,1,2
E02005893,0,0,9,7,15,10,7,3
E02005894,3,5,4,1,4,5,14,7
E02005895,2,0,0,2,0,2,1,0
E02005896,0,1,3,1,8,2,4,6
E02005897,13,5,2,0,0,0,2,6
E02005898,0,6,13,13,18,14,17,6
E02005899,0,0,0,0,0,2,5,10
E02005900,0,112,8,1,1,1,4,19
E02005901,1,4,8,7,3,3,5,8
E02005902,0,2,4,1,0,0,3,4
E02005903,0,0,0,0,1,7,6,7
E02005904,0,0,1,6,1,4,7,10
E02005905,0,79,334,290,103,5,2,5
E02005906,0,48,157,239,219,72,28,8
E02005907,0,0,0,0,0,2,1,3
E02005908,0,0,4,0,1,0,12,10
E02005909,0,9,2,6,8,2,0,0
E02005910,0,2,3,4,3,2,1,4
E02005911,0,0,0,0,2,10,13,9
E02005912,0,1,2,0,0,5,12,14
E02005913,0,0,0,0,0,3,8,6
E02005914,0,0,0,0,0,5,9,18
E02005915,1,4,4,21,1,1,0,0
E02005916,0,1,0,0,11,10,9,11
E02005917,0,0,0,0,0,0,7,6
E02005918,0,0,0,0,1,0,0,0
E02005919,0,189,23,4,0,0,0,0
E02005920,0,1,7,7,8,4,3,2
E02006804,0,11,1,4,4,4,7,7
E02006815,0,0,4,3,11,11,20,10
E02006816,0,0,0,0,0,3,4,3
E02006817,0,305,39,5,0,0,3,2
E02006818,0,0,0,0,0,0,2,3
E02006819,6,3,0,3,5,6,5,3
E02006820,0,1,5,3,4,0,0,0
E02006827,0,0,0,0,0,2,2,2
E02006828,0,0,0,0,0,3,3,1
E02006834,0,0,0,0,0,1,6,5
E02006835,0,0,0,2,1,4,11,7
E02006850,1,1564,130,52,18,10,8,2
E02006851,0,1334,64,11,1,0,0,0
E02006862,0,2,0,0,2,0,0,0
E02006863,0,0,0,0,0,1,3,2
E02006864,0,1,0,3,5,1,5,11
E02006865,0,0,0,1,3,6,22,20
E02006866,0,3,4,0,3,2,9,9
E02006867,0,0,0,1,9,10,0,1
E02006872,0,1,0,2,1,3,2,3
E02006903,0,0,1,3,2,15,21,21
E02006904,0,564,42,9,4,0,0,0
E02006905,0,0,0,0,0,0,0,0
E02006906,0,0,0,0,2,1,7,15
E02006919,0,3,4,5,5,1,4,0
E02006920,1,0,0,0,0,1,4,0
E02006964,0,0,0,0,0,0,0,0
E02006965,4,4,31,25,19,1,3,1
E02006966,3,688,4,0,1,0,0,11
E02006967,0,0,0,0,0,0,0,0
E02007029,0,0,0,0,2,10,15,8
E02007070,0,3,3,0,0,0,1,0
E02007071,0,0,2,2,3,2,4,5
E02007072,0,2,5,13,10,10,9,2
E02007073,0,0,0,0,0,0,0,0
E02007082,0,2407,76,11,4,4,4,3
