msoa,Aged 0 to 15,Aged 16 to 24,Aged 25 to 34,Aged 35 to 49,Aged 50 to 64,Aged 65 to 74,Aged 75 to 84,Aged 85 and over
E02004842,6,30,12,6,8,5,16,68
E02004996,0,0,1,1,0,0,5,15
E02004997,0,0,0,8,5,1,8,16
E02004998,0,0,0,0,1,3,3,28
E02005000,13,0,0,4,3,4,13,20
E02005001,3,0,0,0,2,2,18,31
E02005002,0,0,1,1,0,1,5,15
E02005003,0,1,2,0,0,0,1,0
E02005004,0,0,0,0,1,4,13,19
E02005005,5,0,3,6,5,1,2,0
E02005006,8,0,0,0,3,1,15,45
E02005007,0,0,4,7,7,7,19,25
E02005008,1,0,0,0,0,3,12,16
E02005009,0,0,1,1,0,0,0,0
E02005010,2,0,2,0,15,12,41,126
E02005011,0,1,0,4,5,6,17,39
E02005012,0,0,1,7,23,4,13,6
E02005013,0,0,0,2,0,0,5,10
E02005014,0,0,0,0,0,3,5,11
E02005015,0,0,3,8,14,3,8,25
E02005016,0,0,0,1,4,8,5,14
E02005017,0,0,0,0,0,6,17,52
E02005018,7,4,0,0,2,3,5,30
E02005019,1,6,8,9,16,7,30,78
E02005020,8,8,0,0,0,0,0,0
E02005021,46,2103,56,5,5,6,7,25
E02005022,2,4,0,0,2,0,0,0
E02005023,0,575,23,2,0,8,5,22
E02005025,27,749,36,23,12,8,9,17
E02005026,0,0,0,0,0,0,0,0
E02005027,0,0,2,12,26,6,11,37
E02005028,0,0,0,0,0,0,2,19
E02005029,0,0,0,0,2,6,21,20
E02005030,0,2,1,2,5,0,0,0
E02005031,3,6,1,0,0,1,4,6
E02005032,0,5,0,0,0,0,0,0
E02005033,0,0,1,1,4,0,0,0
E02005034,0,0,0,0,2,2,2,7
E02005035,6,6,6,6,3,6,21,39
E02005036,0,0,0,0,0,0,0,0
E02005037,0,0,0,0,0,0,0,0
E02005038,0,0,0,0,2,11,23,46
E02005039,0,0,0,0,0,3,16,28
E02005040,0,0,0,0,2,2,21,37
E02005041,0,1,0,0,1,0,5,22
E02005042,0,6,6,2,5,3,5,11
E02005043,7,2,1,5,11,9,10,54
E02005044,0,0,0,2,2,8,12,12
E02005045,15,0,0,0,0,1,4,2
E02005046,34,11,23,28,11,17,2,0
E02005047,0,0,0,0,6,7,16,40
E02005048,0,0,4,1,3,6,26,50
E02005049,0,0,2,3,12,0,2,45
E02005050,4,0,0,0,10,20,37,70
E02005051,0,0,3,2,2,0,7,11
E02005052,112,62,12,21,15,10,6,9
E02005053,7,2,4,4,4,4,11,12
E02005054,0,0,0,1,0,0,0,0
E02005055,0,0,0,1,1,0,2,0
E02005056,0,5,0,3,10,4,3,21
E02005057,0,0,0,0,0,0,9,12
E02005058,0,0,1,0,3,3,14,18
E02005059,0,0,0,0,4,3,1,4
E02005060,0,0,0,0,1,12,23,36
E02005061,0,0,0,0,0,0,1,0
E02005062,0,0,0,0,0,0,0,0
E02005063,0,0,0,1,0,3,8,17
E02005064,22,13,2,1,0,0,2,4
E02005065,0,0,0,0,0,0,0,0
E02005066,1,0,0,0,0,0,1,17
E02005067,0,1,0,0,0,0,0,0
E02005068,0,0,0,2,0,0,0,0
E02005069,0,0,0,0,2,5,15,33
E02005070,0,0,0,0,3,3,19,32
E02005071,0,0,5,2,0,0,0,0
E02005072,0,2,6,3,2,0,0,0
E02005073,0,0,4,4,5,6,36,87
E02005074,0,0,1,4,7,3,14,26
E02005075,0,1,1,8,3,0,7,25
