msoa,MC: Care home with nursing,MC: Care home without nursing,MC: Children's home,MC: General hospital,MC: Home or hostel,MC: Mental health hospital or unit,MC: Other home,MC: Other hospital,Other: Approved premises,Other: Defence,Other: Detention centres,Other: Education,Other: Prison service,Other: Religious,Other: Staff/Worker accommodation,Other: Temporary accommodation,total
E02003718,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,7
E02004356,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02004357,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
E02004358,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02004359,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
E02004361,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
E02004362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
E02004363,3,17,0,0,0,1,0,0,0,0,0,0,0,0,0,2,23
E02004364,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
E02004365,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,27,37
E02004366,1,11,0,0,0,0,0,1,0,0,0,1,0,1,11,26,52
E02004367,4,4,0,0,0,0,0,0,0,0,0,6,0,0,1,1,16
E02004368,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6
E02004369,4,9,0,0,0,0,0,1,0,0,0,0,0,0,0,3,17
E02004370,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02004371,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
E02004372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004373,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
E02004374,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7
E02004375,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,5,18
E02004376,1,2,0,0,0,0,0,0,0,0,0,0,0,1,4,11,19
E02004377,5,9,0,0,0,0,1,1,0,0,0,0,0,0,0,4,20
E02004378,3,5,0,0,0,0,0,0,0,0,0,1,0,1,1,4,15
E02004379,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5
E02004380,3,1,2,0,0,0,0,0,0,0,0,1,0,1,1,0,9
E02004381,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4
E02004382,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8
E02004383,1,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,6
E02004384,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
E02004385,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
E02004386,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3
E02004387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
E02004388,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02004389,4,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11
E02004390,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02004391,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
E02004392,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,4
E02004393,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
E02004394,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6
E02004395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,14
E02004396,0,6,0,0,0,0,0,0,0,0,0,2,0,0,1,2,11
E02004397,0,4,0,0,1,0,2,0,0,0,0,2,0,0,2,1,12
E02004398,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
E02004399,3,6,0,0,0,1,3,0,0,0,0,2,0,0,0,0,15
E02004400,3,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
E02004401,6,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,14
E02004402,4,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18
E02004403,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,4
E02004404,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02004405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004406,1,6,0,0,0,0,1,0,0,1,0,0,0,0,1,0,10
E02004407,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,1,7
E02004408,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
E02004409,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,9
E02004410,1,1,1,0,0,0,0,0,0,0,0,1,0,2,0,1,7
E02004411,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02004412,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
E02004413,2,2,0,0,0,2,2,0,0,0,0,1,0,0,1,0,10
E02004414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02004415,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3,9
E02004416,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
E02004417,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
E02004418,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
E02004419,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02004420,2,1,0,0,0,3,0,0,0,0,0,1,0,0,4,1,12
E02004421,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
E02004422,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5
E02004423,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02004675,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7
E02004676,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02004677,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,8
E02004678,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3
E02004679,2,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,8
E02004680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
E02004682,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3
E02004683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004684,1,2,0,1,0,0,1,1,0,0,0,0,0,0,1,1,8
E02004685,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,5,11
E02004686,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,6
E02004687,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02004688,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
E02004689,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6
E02004690,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
E02004691,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7
E02004692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02004693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004694,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
E02004695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02004697,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
E02004698,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
E02004699,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5
E02004700,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
E02004702,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
E02004703,1,3,0,0,1,0,0,0,0,1,0,1,0,1,2,1,11
E02004704,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
E02004705,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6
E02004706,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
E02004707,1,2,0,0,1,0,0,0,0,0,0,1,0,0,1,2,8
E02004708,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3
E02004709,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02004710,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02004712,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02004713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02004714,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
E02004715,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
E02004716,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
E02004717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5
E02004718,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10
E02004719,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
E02004720,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10
E02004721,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9
E02004722,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
E02004723,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
E02004724,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
E02004725,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
E02004726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004727,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5
E02004728,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,2,8
E02004729,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02004730,2,7,0,0,0,2,0,0,0,0,0,2,0,0,0,1,14
E02004731,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02004732,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02004733,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,2,7
E02004734,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,2,11
E02004735,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02004736,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02004737,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5
E02004738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004739,3,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,9
E02004740,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
E02004741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
E02004742,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8
E02004743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004744,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
E02004745,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
E02004746,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
E02004747,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
E02004748,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
E02004749,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
E02004750,5,4,0,1,0,0,0,0,0,1,0,0,0,0,1,3,15
E02004751,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
E02004752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
E02004753,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
E02004754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004755,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
E02004756,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
E02004757,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
E02004758,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5
E02004759,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
E02004760,2,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,6
E02004761,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,9
E02004764,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
E02004765,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02004766,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
E02004767,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02004768,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02004769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02004770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
E02004771,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02004772,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
E02004774,2,5,0,0,0,0,0,0,0,0,0,0,0,0,2,3,12
E02004775,2,5,0,0,0,2,0,0,0,0,0,0,0,0,2,0,11
E02004776,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7
E02004777,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8
E02004778,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
E02004779,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,7
E02004780,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02004781,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
E02004782,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
E02004783,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02004784,3,6,1,0,0,4,0,1,0,0,0,0,0,1,1,4,21
E02004785,3,3,0,0,0,0,0,2,0,0,0,0,0,0,1,13,22
E02004786,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
E02004787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02004788,0,4,0,0,0,1,0,0,0,0,0,0,0,0,3,0,8
E02004789,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
E02004790,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6
E02004791,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02004792,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
E02004793,4,1,0,0,0,0,0,0,0,0,0,0,0,1,4,9,19
E02004794,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,4,9
E02004795,1,0,2,0,0,0,0,0,0,0,0,1,0,0,5,10,19
E02004796,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,5
E02004797,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,4
E02004798,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,6
E02004799,2,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,14
E02004800,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
E02004801,3,4,0,1,0,0,1,0,0,0,0,0,0,0,1,3,13
E02004802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004803,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02004804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004805,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6
E02004806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
E02004807,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,4
E02004808,1,4,0,0,0,0,0,0,0,3,0,0,0,0,0,15,23
E02004809,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,7,11
E02004810,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
E02004811,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
E02004812,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3
E02004813,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02004814,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
E02004815,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02004817,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4
E02004818,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,5
E02004819,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,6
E02004820,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,5
E02004821,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3
E02004822,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
E02004823,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
E02004824,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
E02004825,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
E02004826,3,2,1,0,0,0,0,0,0,0,0,6,0,0,1,0,13
E02004827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
E02004828,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
E02004829,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,6
E02004830,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3
E02004831,3,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,7
E02004832,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3
E02004833,2,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,7
E02004834,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,1,6
E02004835,0,3,0,1,0,1,0,0,0,0,0,10,0,0,5,9,29
E02004836,0,1,0,1,0,0,0,0,0,0,0,4,0,0,2,0,8
E02004837,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
E02004838,1,2,0,0,0,0,0,0,0,0,0,1,0,0,2,1,7
E02004839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004840,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02004841,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2,8
E02004842,3,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11
E02004996,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5
E02004997,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
E02004998,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,3,12
E02005000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5
E02005001,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4
E02005002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02005003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3
E02005004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02005005,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,10
E02005006,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
E02005007,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
E02005008,0,5,2,0,0,0,0,0,0,0,0,0,0,0,1,6,14
E02005009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02005010,1,11,0,0,0,0,1,0,0,0,0,0,0,0,0,3,16
E02005011,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6
E02005012,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
E02005013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02005014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02005015,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
E02005016,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6
E02005017,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
E02005018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
E02005019,0,9,1,0,0,0,0,0,0,0,0,0,0,2,0,0,12
E02005020,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
E02005021,1,0,0,0,0,0,0,0,0,0,0,76,0,0,1,3,81
E02005022,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
E02005023,2,1,0,0,0,0,0,0,0,0,0,10,0,0,2,0,15
E02005025,1,2,0,1,0,0,0,2,0,0,0,29,0,0,1,5,41
E02005026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
E02005027,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
E02005028,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
E02005029,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02005030,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02005031,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02005032,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,2,7
E02005033,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
E02005034,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02005035,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
E02005036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
E02005037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
E02005038,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
E02005039,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
E02005040,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
E02005041,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
E02005042,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,8
E02005043,2,6,4,0,0,0,0,1,0,0,0,0,0,0,0,1,14
E02005044,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12
E02005045,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,4
E02005046,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
E02005047,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
E02005048,1,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,8
E02005049,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8
E02005050,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,2,15
E02005051,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
E02005052,1,6,0,0,0,0,0,0,0,0,0,0,0,0,3,13,23
E02005053,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,9,15
E02005054,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6
E02005055,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
E02005056,0,6,0,0,0,0,2,0,0,0,0,0,0,1,3,5,17
E02005057,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4
E02005058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
E02005059,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
E02005060,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02005061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02005062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02005063,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
E02005064,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
E02005065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
E02005066,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,5
E02005067,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02005068,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4
E02005069,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4
E02005070,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
E02005071,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3
E02005072,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
E02005073,3,6,0,0,0,1,0,0,1,0,0,1,0,0,1,6,19
E02005074,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02005075,1,1,0,0,0,2,0,3,0,0,0,0,0,0,2,0,9
E02005076,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
E02005077,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
E02005078,1,5,0,0,0,0,0,0,0,0,0,0,0,0,4,1,11
E02005079,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
E02005080,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02005081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
E02005082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5
E02005083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02005084,0,1,0,0,0,0,0,0,0,0,0,1,3,0,3,3,11
E02005085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
E02005086,3,3,0,0,0,1,0,0,0,0,0,0,0,0,2,1,10
E02005087,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
E02005088,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
E02005089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02005090,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
E02005091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02005093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
E02005094,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
E02005095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02005096,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3
E02005097,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5
E02005098,2,3,0,0,0,1,0,0,0,0,0,4,0,0,0,2,12
E02005099,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4
E02005100,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
E02005101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
E02005102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02005103,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
E02005104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02005105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
E02005106,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5
E02005107,5,7,0,0,0,0,0,1,0,1,0,0,0,0,1,1,16
E02005109,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13
E02005110,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
E02005111,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
E02005112,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
E02005113,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
E02005114,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6
E02005115,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5
E02005116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02005117,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
E02005118,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
E02005119,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
E02005120,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,2,9
E02005121,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
E02005122,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
E02005123,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,10
