msoa,Aged 0 to 15,Aged 16 to 24,Aged 25 to 34,Aged 35 to 49,Aged 50 to 64,Aged 65 to 74,Aged 75 to 84,Aged 85 and over
E02001279,0,0,0,1,4,1,4,11
E02001280,0,0,0,0,3,3,13,14
E02001281,0,0,0,0,0,0,0,1
E02001282,0,0,0,0,2,1,3,19
E02001283,0,0,0,0,0,5,16,32
E02001284,0,0,0,0,0,0,0,0
E02001285,0,0,0,0,1,10,19,46
E02001286,1,0,0,0,0,3,9,38
E02001287,0,0,0,0,0,0,0,0
E02001288,1,2,1,2,4,1,3,16
E02001289,0,0,0,0,0,0,0,0
E02001290,0,0,0,0,0,0,6,22
E02001291,0,3,0,0,0,0,0,0
E02001292,2,0,0,1,1,1,3,15
E02001293,0,0,0,0,1,4,9,13
E02001294,0,13,0,2,1,2,9,33
E02001295,0,0,0,0,3,4,7,9
E02001296,0,0,0,0,0,9,23,37
E02001297,0,0,0,0,4,8,14,6
E02001298,0,3,0,0,0,1,5,14
E02001299,0,0,0,0,3,7,12,21
E02001300,0,0,0,0,3,4,24,32
E02001301,0,0,0,0,0,16,22,48
E02001302,0,0,0,0,5,1,15,47
E02001303,0,0,0,0,0,0,0,0
E02001304,0,0,0,0,0,0,0,0
E02001305,0,0,0,0,0,4,10,8
E02001306,0,0,0,0,0,0,0,0
E02001307,0,0,0,0,0,0,0,0
E02001308,0,0,0,0,0,2,9,28
E02001309,0,0,0,0,4,4,14,43
E02001310,0,0,1,5,4,5,10,15
E02001311,0,0,0,0,0,0,0,0
E02001312,0,0,0,0,0,0,0,0
E02001313,0,0,0,0,2,5,24,31
E02001314,0,0,0,0,0,0,0,0
E02001315,0,0,0,0,0,0,0,0
E02001316,0,2,2,0,0,1,3,7
E02001317,0,0,0,0,4,17,50,62
E02001318,0,0,0,0,0,0,0,0
E02001319,0,0,1,3,8,12,9,21
E02001320,2,0,0,0,0,3,4,9
E02001321,0,0,0,0,1,5,6,26
E02001322,0,0,0,0,7,12,23,47
E02001323,0,0,0,0,0,0,0,0
E02001324,0,0,0,0,0,0,4,12
E02001325,0,0,0,0,4,2,8,17
E02001326,0,0,0,0,0,0,0,0
E02001327,0,0,0,0,0,0,0,0
E02001328,0,0,0,0,0,0,0,0
E02001329,0,0,0,0,0,3,7,19
E02001330,0,3,7,0,2,2,1,6
