Location ID,Location HSCA start date,Care home?,Location Name,Location Region,Location Local Authority,Location Street Address,Location City,Location Postal Code,Location Latitude,Location Longitude,Location Parliamentary Constituency,Provider Nominated Individual Name,"Regulated activity - Treatment of disease, disorder or injury",Service type - Care home service with nursing,Service type - Care home service without nursing,Service user band - Children 0-18 years,Service user band - Dementia,Service user band - Learning disabilities or autistic spectrum disorder,Service user band - Mental Health,Service user band - Older People,Service user band - Physical Disability,Service user band - Sensory Impairment,Service user band - Younger Adults,num_values_found,num_values_found.1,lad,msoa,area,Care homes beds,occupancy_mean,%occupancy_mean,probability_mean,occupancy_std,%occupancy_std,probability_std
1-119680927,2011-01-11,Y,Jah-Jireh Charity Homes Leyland,North West,South Ribble,7 Beechfield Court,Leyland,PR25 3SA,53.688616,-2.688568,South Ribble,"Delaney, Edward",,,Y,,Y,,,Y,Y,Y,,4,4,E07000126,E02005301,E00129084,36,30.0,83.0,0.98013,4.0,10.9655,0.00676
1-132341207,2011-01-28,Y,The Barn,North West,South Ribble,241-243 Leyland Lane,Leyland,PR25 1XL,53.692521,-2.717042,South Ribble,*,,,Y,,,Y,Y,,,,,3,3,E07000126,E02005303,E00129207,12,11.0,89.0,0.91842,2.0,12.7294,0.06717
1-133333849,2010-12-06,Y,Lostock Grove Rest Home,North West,South Ribble,Slater Lane,Leyland,PR25 1TN,53.688767,-2.720931,South Ribble,"Hommel, Michael",,,Y,,Y,,,Y,,,,1,1,E07000126,E02005303,E00129209,37,37.0,100.0,0.97396,,,
1-1346625440,2014-04-29,Y,The Oaks,North West,South Ribble,91 Hennel Lane,Preston,PR5 4LE,53.742186,-2.679179,Ribble Valley,"Cresswell, Rebekah",,,Y,,,Y,,,,,Y,2,2,E07000126,E02005290,E00129229,6,6.0,100.0,0.9925,0.0,0.0,0.00931
1-135501212,2010-11-23,Y,Clough House,North West,South Ribble,7 Worden Lane,Preston,PR25 3EL,53.688039,-2.698265,South Ribble,"Padgett, Phillip",,,Y,,Y,,,Y,,,Y,2,2,E07000126,E02005301,E00129085,14,13.0,93.0,0.97384,1.0,10.1015,0.00331
1-136679547,2010-12-03,Y,Reiver House,North West,South Ribble,303 Leyland Lane,Leyland,PR25 1HY,53.690826,-2.714788,South Ribble,"Tydeman, Justin",,,Y,,,Y,,,,,,1,1,E07000126,E02005303,E00129136,6,1.0,17.0,0.54492,,,
1-136679561,2010-12-03,Y,The Meadows,North West,South Ribble,Mill Lane,Leyland,PR25 1HY,53.690826,-2.714788,South Ribble,"Tydeman, Justin",,,Y,,,Y,,,,,,1,1,E07000126,E02005303,E00129136,5,4.0,80.0,0.9994,,,
1-1440928681,2014-06-30,Y,Calvert House,North West,South Ribble,Mill Lane,Leyland,PR25 1HY,53.690826,-2.714788,South Ribble,"Cannon, Andrew",,,Y,,,Y,Y,,Y,Y,Y,2,2,E07000126,E02005303,E00129136,8,5.0,62.0,0.99873,0.0,0.0,0.00095
1-147345129,2011-02-02,Y,Chorley & South Ribble Short Break Services,North West,South Ribble,121 Worden Lane,Preston,PR25 3BD,53.684144,-2.694037,South Ribble,"Crabtree, Ian",,,Y,,,Y,,,,,,2,2,E07000126,E02005302,E00129080,4,23.0,575.0,0.60998,30.0,742.4621,0.00317
1-147345344,2011-02-02,Y,Broadfield House Home for Older People,North West,South Ribble,Broadfield Drive,Leyland,PR25 1NB,53.692646,-2.706565,South Ribble,"Crabtree, Ian",,,Y,,Y,,,Y,,,,2,2,E07000126,E02005301,E00129145,46,38.0,82.0,0.72772,8.0,16.9091,0.19055
1-1511814938,2014-08-07,Y,Bannister Farm Cottage,North West,South Ribble,220 Longmeanygate,Leyland,PR26 7TB,53.697063,-2.741641,South Ribble,"Cresswell, Rebekah",,,Y,,,Y,Y,,,,Y,4,4,E07000126,E02005300,E00129165,5,5.0,95.0,0.86901,0.0,10.0,0.20984
1-154011871,2010-12-14,Y,Lostock Lodge,North West,South Ribble,34 Wateringpool Lane,Preston,PR5 5AP,53.728548,-2.689054,Ribble Valley,"Hannah, Peter",,,Y,,Y,,,Y,,,,3,3,E07000126,E02005295,E00129217,32,25.0,79.0,0.94246,2.0,7.2169,0.06955
1-1885471325,2015-04-24,Y,Willowbrooke Residential Home,North West,South Ribble,1-3 Todd Lane South,Preston,PR5 5XD,53.72677,-2.682186,Ribble Valley,"Abram, Anthony",,,Y,,Y,,,Y,Y,,,2,2,E07000126,E02005295,E00129131,19,18.0,92.0,0.82415,2.0,11.1648,0.21544
1-2192351393,2015-10-01,Y,Stanley Grange,North West,South Ribble,Roach Road,Preston,PR5 0RB,53.744851,-2.597297,Ribble Valley,"Braynion, Paula",Y,Y,,,,Y,Y,Y,,,Y,3,3,E07000126,E02005288,E00129200,36,33.0,91.0,0.84618,2.0,5.7824,0.11124
1-2211622813,2015-11-23,Y,The Brambles Rest Home,North West,South Ribble,Park Avenue,Preston,PR4 4AY,53.727473,-2.751315,South Ribble,"Virdee, Karprit",,,Y,,Y,,,Y,Y,Y,Y,6,6,E07000126,E02005296,E00129185,32,18.0,55.0,0.80889,8.0,24.9739,0.14713
1-2215692561,2015-11-20,Y,Mather Fold House,North West,South Ribble,Hoghton Lane,Preston,PR5 4EP,53.751689,-2.647361,Ribble Valley,"Cresswell, Rebekah",,,Y,,,Y,,,,,,5,5,E07000126,E02005290,E00129191,6,5.0,77.0,0.94297,1.0,22.3607,0.02869
1-231076218,2011-04-15,Y,The Bungalow,North West,South Ribble,47 Todd Lane North,Preston,PR5 5UR,53.72971,-2.680873,Ribble Valley,"Cresswell, Rebekah",,,Y,,,Y,,,,,Y,3,3,E07000126,E02005295,E00129216,3,2.0,78.0,0.8493,1.0,38.49,0.22579
1-2648243468,2016-05-20,Y,Sandy Banks Care Home,North West,South Ribble,17 Greenside Gardens,Leyland,PR26 7SG,53.686779,-2.72868,South Ribble,"McGuinness, Francis",Y,Y,,,Y,,Y,Y,,,Y,2,2,E07000126,E02005303,E00129203,39,30.0,77.0,0.8827,1.0,3.6262,0.10907
1-3069377649,2016-12-28,Y,Paradise House,North West,South Ribble,30 Paradise Lane,Leyland,PR26 7ST,53.694342,-2.729522,South Ribble,*,,,Y,,Y,,Y,Y,Y,Y,Y,5,5,E07000126,E02005300,E00128980,39,36.0,93.0,0.93267,2.0,6.1217,0.06134
1-310762109,2011-07-12,Y,Beechdale,North West,South Ribble,302 Golden Hill Lane,Preston,PR25 2YH,53.698578,-2.709693,South Ribble,"Costigan, Ellen",,,Y,,Y,Y,,,Y,Y,,2,2,E07000126,E02005299,E00129022,7,3.0,43.0,0.75819,3.0,40.4061,0.3393
1-351667836,2012-01-05,Y,Lynbrook,North West,South Ribble,106 Todd Lane North,Preston,PR5 5UQ,53.733619,-2.68086,Ribble Valley,"Cresswell, Rebekah",,,Y,,,Y,,,,,Y,2,2,E07000126,E02005295,E00129219,4,4.0,88.0,0.88576,1.0,17.6777,0.16026
1-3849038545,2017-07-07,Y,2 Millbrook Way,North West,South Ribble,Penwortham,Preston,PR1 0XW,53.736012,-2.730987,South Ribble,"Leonard, Samantha",,,Y,,,Y,Y,,Y,Y,Y,1,1,E07000126,E02005289,E00128955,6,5.0,83.0,0.9994,,,
1-4658907742,2018-04-30,Y,Hennel Lane,North West,South Ribble,99 Hennel Lane,Preston,PR5 5UL,53.74016,-2.682892,Ribble Valley,"Heginbotham, Martyn",,,Y,,,Y,,Y,Y,Y,Y,1,1,E07000126,E02005290,E00129229,5,4.0,80.0,0.87586,,,
1-470062116,2013-03-18,Y,Penwortham Grange and Lodge,North West,South Ribble,Martinfield Road,Preston,PR1 9HL,53.736011,-2.713204,South Ribble,"Knight, Hayden",,,Y,,Y,,,Y,,,,1,1,E07000126,E02005292,E00129053,86,80.0,93.0,0.67731,,,
1-507902340,2012-12-11,Y,Tree Top View,North West,South Ribble,204 Longmeanygate,Leyland,PR26 7TB,53.697063,-2.741641,South Ribble,"Cresswell, Rebekah",,,Y,,,Y,,,,,,1,1,E07000126,E02005300,E00129165,6,5.0,83.0,0.93145,,,
1-5429100263,2018-08-17,Y,Berkeley Village and Cuerden Grange,North West,South Ribble,414 Station Road,Preston,PR5 6JN,53.721534,-2.664222,Ribble Valley,"Lowe, Keith",Y,Y,,,Y,,Y,Y,Y,,Y,2,2,E07000126,E02005293,E00128934,85,78.0,92.0,0.99063,7.0,8.3189,0.00337
1-6819552312,2019-05-14,Y,Melrose Residential Home,North West,South Ribble,50 Moss Lane,Leyland,PR25 4SH,53.698116,-2.68048,South Ribble,"Hommel, Michael",,,Y,,Y,,,Y,,,,5,5,E07000126,E02005299,E00181929,26,15.0,58.0,0.8869,2.0,6.3199,0.10656
1-7192788175,2019-08-06,Y,Coote Lane Residential Home,North West,South Ribble,Coote Lane,Preston,PR5 5JE,53.724928,-2.699558,Ribble Valley,"Virdee, Karprit",,,Y,,Y,,,Y,Y,Y,,3,3,E07000126,E02005298,E00129008,24,19.0,78.0,0.91753,3.0,12.0281,0.05688
1-8881175815,2020-05-15,Y,Dovehaven Grove,North West,South Ribble,Poplar Grove,Preston,PR5 6RE,53.729613,-2.654649,Ribble Valley,"Jacob, Samantha",,,Y,,Y,,Y,Y,Y,Y,Y,1,1,E07000126,E02005294,E00168815,55,37.0,67.0,0.97396,,,
1-9089318439,2020-06-22,Y,Ribble Park Lodge,North West,South Ribble,150 Liverpool Old Road,Preston,PR4 4QB,53.700428,-2.803697,South Ribble,"Millington, Liza",,,Y,,,,,Y,,,,0,0,E07000126,E02005297,E00129099,53,50.0,94.53262325685392,,,,
1-9225809553,2020-07-15,Y,Priory Park Care Home,North West,South Ribble,Priory Crescent,Preston,PR1 0AL,53.754321,-2.726452,South Ribble,"Ogunleye, Timothy",Y,Y,,,Y,,Y,Y,,,Y,5,5,E07000126,E02005287,E00129030,40,31.0,77.0,0.97142,5.0,12.6738,0.00608
1-1004589685,2013-10-10,Y,The Spinney Nursing Home,North West,West Lancashire,16 College Road,Skelmersdale,WN8 0PY,53.548556,-2.726982,West Lancashire,"Emanuel, Howard",Y,Y,,,,,,Y,Y,,Y,5,5,E07000127,E02005318,E00129589,35,26.0,73.0,0.97206,5.0,14.9284,0.00873
1-115230229,2010-12-02,Y,Southview Lodge Residential Care Home,North West,West Lancashire,92 Station Road,Preston,PR4 6SQ,53.703047,-2.841208,South Ribble,"Blane, Paul",,,Y,,,,,Y,,,,1,1,E07000127,E02005304,E00129396,30,28.0,93.0,0.98674,,,
1-115467838,2011-01-27,Y,Cardinal Heenan House,North West,West Lancashire,Don Orione Centre,Roby Mill,WN8 0QR,53.558932,-2.727597,West Lancashire,"Depp, Jacqueline",,,Y,,Y,,,Y,,,,2,2,E07000127,E02005318,E00129588,32,23.0,72.0,0.85279,6.0,17.6777,0.09179
1-116376128,2011-01-05,Y,Courtfield Lodge,North West,West Lancashire,81A Marians Drive,Ormskirk,L39 1LG,53.577792,-2.890915,West Lancashire,"Shahabeddin, Elaine",,,Y,,Y,,,Y,,,,6,6,E07000127,E02005309,E00129487,70,42.0,60.0,0.94128,11.0,15.8049,0.04379
1-117977092,2010-12-22,Y,Aughton Park,North West,West Lancashire,Aughton Park Drive,Ormskirk,L39 5QE,53.554199,-2.89401,West Lancashire,"Ryan, Daniel",,,Y,,Y,,,Y,,,,2,2,E07000127,E02005315,E00129299,50,20.0,41.0,0.7469,21.0,41.0122,0.34428
1-118357766,2011-01-25,Y,Douglas Bank Nursing Home,North West,West Lancashire,Lees Lane,Wigan,WN8 0SZ,53.571742,-2.729207,West Lancashire,"Suresparan, Nadarajah",Y,Y,Y,,Y,,,Y,Y,Y,Y,1,1,E07000127,E02005308,E00129599,40,31.0,78.0,0.97785,,,
1-118374299,2010-12-21,Y,Park Grove,North West,West Lancashire,2-4 Liverpool Road North,Ormskirk,L40 5TP,53.601625,-2.843301,West Lancashire,*,,,Y,,,,,Y,,,,4,4,E07000127,E02005307,E00129333,32,23.0,73.0,0.95137,5.0,15.1758,0.04515
1-118589872,2010-11-17,Y,Arranmore Park Rest Home,North West,West Lancashire,100 Square Lane,Ormskirk,L40 7RQ,53.592914,-2.841782,West Lancashire,"Abraham, Beverley",,,Y,,,,,Y,,,,2,2,E07000127,E02005307,E00182016,35,33.0,94.0,0.97509,0.0,0.0,0.00335
1-120022079,2011-01-21,Y,Springfield Court Nursing Home,North West,West Lancashire,33 Springfield Road,Ormskirk,L39 6ST,53.535661,-2.925367,West Lancashire,"Burrows, Linda",Y,Y,,,,,,Y,,,,2,2,E07000127,E02005315,E00129270,60,28.0,47.0,0.75891,33.0,54.2115,0.16508
1-122513950,2010-12-16,Y,ShawCare@HighWray,North West,West Lancashire,15 Formby Lane,Ormskirk,L39 7HG,53.550123,-2.925562,West Lancashire,"Shaw, Janet",,,Y,,,,,Y,Y,,,2,2,E07000127,E02005315,E00129293,34,28.0,81.0,0.98566,1.0,2.0797,0.0099
1-125634648,2011-01-20,Y,Hillcroft Residential Care Home,North West,West Lancashire,16-18 Long Lane,Ormskirk,L39 5AT,53.556558,-2.902078,West Lancashire,"Weissbraun, Ben",,,Y,,Y,,,Y,,,Y,3,3,E07000127,E02005315,E00129294,34,30.0,88.0,0.97354,2.0,5.8824,0.00948
1-125634664,2011-01-20,Y,Alsley Lodge,North West,West Lancashire,Station Road,Ormskirk,L40 1TB,53.634574,-2.808448,South Ribble,"Weissbraun, Ben",,,Y,,,,,Y,,,,2,2,E07000127,E02005305,E00129465,33,31.0,94.0,0.73427,0.0,0.0,0.33769
1-126350175,2011-01-21,Y,Birch Green Care Home,North West,West Lancashire,Ivydale,Skelmersdale,WN8 6RS,53.555357,-2.774784,West Lancashire,"Wood, James",Y,Y,,,Y,Y,Y,Y,Y,Y,Y,4,4,E07000127,E02005313,E00129309,74,66.0,89.0,0.88196,6.0,8.7578,0.08938
1-128901248,2011-01-21,Y,Stocks Hall Nursing Home - Skelmersdale,North West,West Lancashire,50C Whitemoss Road,Skelmersdale,WN8 8BL,53.544618,-2.808272,West Lancashire,"Lace, Susan",Y,Y,,,Y,,,Y,Y,,,2,2,E07000127,E02005314,E00129520,60,52.0,87.0,0.82819,6.0,9.4281,0.14268
1-128901266,2011-01-21,Y,Stocks Hall Residential Home - Ormskirk,North West,West Lancashire,76a Nursery Avenue,Ormskirk,L39 2DZ,53.571558,-2.873343,West Lancashire,"Lace, Susan",,,Y,,Y,,,Y,,,Y,2,2,E07000127,E02005310,E00129351,45,40.0,88.0,0.94073,5.0,10.9994,0.03757
1-128901281,2011-01-21,Y,Stocks Hall Nursing Home - Burscough,North West,West Lancashire,251 Liverpool Road South,Burscough,L40 7RE,53.595347,-2.847558,West Lancashire,"Lace, Susan",Y,Y,,,Y,,,Y,Y,,Y,1,1,E07000127,E02005307,E00129336,52,40.0,77.0,0.97762,,,
1-130533777,2011-01-18,Y,Dovehaven House,North West,West Lancashire,58 Moss Road,Southport,PR8 4JQ,53.62392,-2.992706,West Lancashire,*,,,Y,,Y,,,Y,,,,3,3,E07000127,E02005306,E00129384,40,37.0,93.0,0.94391,1.0,2.8868,0.03275
1-130720306,2010-12-30,Y,Alma Green Residential Care Home,North West,West Lancashire,"Alma Hill, Hall Green",Skelmersdale,WN8 0PA,53.541548,-2.7265,West Lancashire,"Kain, Joanne",,,Y,,,,,Y,,,,4,4,E07000127,E02005318,E00129582,29,24.0,83.0,0.94344,2.0,6.2957,0.03709
1-1432578737,2014-10-29,Y,Abbey Wood Lodge Care Home,North West,West Lancashire,173 County Road,Ormskirk,L39 3LY,53.567082,-2.893678,West Lancashire,"Millington, Liza",Y,Y,,,Y,Y,Y,Y,Y,Y,,4,4,E07000127,E02005309,E00129404,60,46.0,76.0,0.99265,5.0,8.43,0.0026
1-145585762,2010-12-02,Y,Aaron Crest Care Home,North West,West Lancashire,Tanhouse Road,Skelmersdale,WN8 6AZ,53.549053,-2.759802,West Lancashire,"Vernon, Mandy",Y,Y,,,Y,,,Y,,,,5,5,E07000127,E02005316,E00129547,66,56.0,85.0,0.9319,3.0,4.9562,0.05549
1-147345312,2011-02-02,Y,Beacon View Home for Older People,North West,West Lancashire,Kiln Lane,Skelmersdale,WN8 8PW,53.55179,-2.795065,West Lancashire,"Crabtree, Ian",,,Y,,Y,,,Y,,,,2,2,E07000127,E02005313,E00129502,46,30.0,64.0,0.97385,13.0,29.2066,0.00686
1-1524620467,2014-08-20,Y,Sutton Grange,North West,West Lancashire,Greaves Hall Lane,Southport,PR9 8BL,53.675648,-2.915867,South Ribble,"O'Reilly, Michael",Y,Y,,,Y,,,Y,Y,,Y,4,4,E07000127,E02005305,E00129443,70,42.0,60.0,0.85717,14.0,20.1018,0.19355
1-1675172307,2014-11-12,Y,Cleveland House,North West,West Lancashire,Greaves Hall Ave,Southport,PR9 8BL,53.675648,-2.915867,South Ribble,"Irving, Warren",Y,Y,,,,Y,,,Y,,,3,3,E07000127,E02005305,E00129443,32,25.0,78.0,0.86957,12.0,37.8886,0.04252
1-224288494,2011-05-06,Y,Beaufort Care Home,North West,West Lancashire,High Lane,Ormskirk,L40 7SN,53.584339,-2.86847,West Lancashire,*,Y,Y,,,,,,Y,Y,Y,Y,5,5,E07000127,E02005309,E00182013,32,24.0,76.0,0.92093,4.0,10.9598,0.04288
1-2842321067,2016-09-19,Y,Asmall Hall,North West,West Lancashire,Asmall Lane,Ormskirk,L40 8JL,53.579424,-2.919995,West Lancashire,"McLaughlin, Paul",Y,Y,,,Y,,,Y,Y,,Y,4,4,E07000127,E02005306,E00129480,56,45.0,81.0,0.93123,7.0,12.99,0.07123
1-2883257631,2016-10-03,Y,Brandreth Lodge Nursing Home,North West,West Lancashire,Stoney Lane,Wigan,WN8 7AF,53.59759,-2.767004,West Lancashire,"Patel, Javid",Y,Y,,,,,,Y,,,,3,3,E07000127,E02005308,E00129461,24,17.0,69.0,0.98334,1.0,2.4056,0.00707
1-327572877,2011-11-01,Y,Lindsay House,North West,West Lancashire,Parbold Hill,Wigan,WN8 7TG,53.590829,-2.744447,West Lancashire,"Harkin, Karen",,,Y,,Y,,,Y,,,,4,4,E07000127,E02005308,E00129455,31,22.0,71.0,0.96119,3.0,9.4965,0.03511
1-339944250,2012-01-06,Y,West Lancashire Short Break Services,North West,West Lancashire,7 School Lane,Skelmersdale,WN8 8EH,53.551849,-2.802342,West Lancashire,"Crabtree, Ian",,,Y,,,Y,,Y,Y,,,1,1,E07000127,E02005314,E00129524,6,76.0,1267.0,0.76961,,,
1-4798693103,2018-04-03,Y,Willow Lodge,North West,West Lancashire,15-16,Ormskirk,L39 4QA,53.565382,-2.884494,West Lancashire,"Gough, Daniel",Y,Y,,,Y,,,Y,,,,6,6,E07000127,E02005310,E00129357,22,15.0,70.0,0.96112,3.0,13.3815,0.03334
1-5458491905,2018-07-10,Y,Elm House Care Home,North West,West Lancashire,Lime Grove,Skelmersdale,WN8 8ET,53.54946,-2.800682,West Lancashire,"Finnigan, Angela",,,Y,,,,,Y,Y,Y,,0,0,E07000127,E02005314,E00129530,34,28.0,83.26725389421202,,,,
1-6793782191,2019-05-01,Y,Ennerdale House,North West,West Lancashire,192 - 198 Ennerdale,Skelmersdale,WN8 6AH,53.54652,-2.758157,West Lancashire,"Connell, Stella",,,Y,,,,Y,,,,Y,0,0,E07000127,E02005316,E00129545,10,10.0,95.8194517786664,,,,
1-9105357166,2020-06-24,Y,Lily Wharf Lodge,North West,West Lancashire,75 Liverpool Road South,Ormskirk,L40 7SU,53.589721,-2.857522,West Lancashire,"Millington, Liza",Y,Y,,,Y,,,Y,Y,,Y,3,3,E07000127,E02005307,E00129343,80,17.0,21.0,0.97899,6.0,7.6376,0.00161
1-105830553,2010-12-22,Y,Glengarry Court Care Home,North West,Wyre,16 Victoria Road,Poulton Le Fylde,FY6 7JA,53.848725,-2.989051,Wyre and Preston North,*,,,Y,,,,,Y,,,,2,2,E07000128,E02005331,E00129628,17,12.0,68.0,0.93983,1.0,4.1595,0.05826
1-1067698381,2013-11-13,Y,Stafford House Residential Care Home,North West,Wyre,7 North Promenade,Thornton Cleveleys,FY5 1DB,53.879344,-3.046666,Blackpool North and Cleveleys,*,,,Y,,,,,Y,,,,3,3,E07000128,E02005326,E00129762,12,8.0,64.0,0.98714,2.0,12.7294,0.00297
1-111117360,2011-01-06,Y,Cornmill Nursing and Residential Care Home,North West,Wyre,Cornmill Nursing Home,Preston,PR3 1RA,53.897694,-2.773375,Wyre and Preston North,"Hill, George",Y,Y,,,,,,Y,Y,,Y,3,3,E07000128,E02005324,E00170175,52,50.0,96.0,0.91277,2.0,4.4412,0.08922
1-112108547,2010-12-01,Y,Conifers Nursing Home,North West,Wyre,The Conifers,Poulton Le Fylde,FY6 9EP,53.876151,-2.962106,Wyre and Preston North,"Ogunleye, Timothy",Y,Y,,,Y,,,Y,,,,5,5,E07000128,E02005322,E00129721,55,48.0,88.0,0.81968,4.0,6.8755,0.24485
1-112562023,2011-01-19,Y,Northlands Village Rest Home,North West,Wyre,40 Raikes Road,Preston,PR3 0ZA,53.855172,-2.867913,Wyre and Preston North,*,,,Y,,,,,Y,,,,4,4,E07000128,E02005327,E00129709,16,15.0,95.0,0.85651,1.0,5.9839,0.09404
1-114624653,2010-12-03,Y,Westwards House Residential Care Home,North West,Wyre,BLHC Westwards House Limited,Garstang,PR3 1EN,53.903165,-2.776687,Wyre and Preston North,"Sutton, Anne",,,Y,,,,,Y,,,,5,5,E07000128,E02005325,E00129701,19,11.0,60.0,0.7261,6.0,33.2038,0.23934
1-115691901,2011-01-11,Y,Alexandra Nursing Home - Poulton-le-Fylde,North West,Wyre,Moorland Road,Poulton Le Fylde,FY6 7EU,53.849581,-2.983249,Wyre and Preston North,"Singh, Amarveer",Y,Y,,,Y,,,Y,Y,,,6,6,E07000128,E02005331,E00129622,117,84.0,71.0,0.98828,8.0,6.8749,0.01114
1-117225775,2011-01-27,Y,Kepplegate House,North West,Wyre,Sandy Lane,Poulton Le Fylde,FY6 0EJ,53.924046,-2.969268,Lancaster and Fleetwood,"Shaw, Karen",,,Y,,,,,Y,,,,2,2,E07000128,E02005322,E00129852,16,46.0,291.0,0.92942,6.0,39.7748,0.06063
1-118579682,2011-01-13,Y,St Albans Nursing Home,North West,Wyre,Clarence Avenue,Poulton Le Fylde,FY6 0AH,53.928653,-2.98733,Lancaster and Fleetwood,"Ogunleye, Timothy",Y,Y,,,Y,,,Y,,,,5,5,E07000128,E02005322,E00129848,34,28.0,82.0,0.89191,3.0,9.6208,0.20189
1-119766966,2011-01-25,Y,Stanley Lodge Residential Home,North West,Wyre,School Lane,Forton,LA2 0HE,53.961522,-2.786582,Lancaster and Fleetwood,"Parry, Maxine",,,Y,,Y,,,Y,,,,5,5,E07000128,E02005324,E00129963,23,14.0,62.0,0.80945,9.0,37.0714,0.10328
1-120781305,2010-12-07,Y,Stockdove House,North West,Wyre,12 Stockdove Way,Thornton Cleveleys,FY5 2AP,53.881505,-3.038018,Blackpool North and Cleveleys,*,,,Y,,Y,,,Y,,,,4,4,E07000128,E02005326,E00129688,10,8.0,82.0,0.97309,1.0,12.5831,0.02263
1-122357917,2010-12-15,Y,Alexandra Court - Cleveleys,North West,Wyre,110 Victoria Road east,Cleveleys,FY5 3SZ,53.872413,-3.011207,Wyre and Preston North,"Chapman, Christina",,,Y,,,,,Y,,,,3,3,E07000128,E02005329,E00129799,37,30.0,82.0,0.97899,7.0,19.5518,0.00375
1-122511914,2010-12-15,Y,Mariners Court Care Home,North West,Wyre,45-46 Laidleys Walk,Fleetwood,FY7 7JL,53.923927,-3.034122,Lancaster and Fleetwood,"Heney, Jeremy",,,Y,,Y,,,Y,Y,,Y,4,4,E07000128,E02005320,E00129949,26,17.0,66.0,0.88312,12.0,44.2308,0.13995
1-122680009,2011-01-18,Y,SONACare,North West,Wyre,2 Stockdove Way,Thornton Cleveleys,FY5 2AP,53.881505,-3.038018,Blackpool North and Cleveleys,*,,,Y,,,,,Y,Y,,,5,5,E07000128,E02005326,E00129688,15,9.0,63.0,0.90783,6.0,36.697,0.09688
1-122862968,2011-01-10,Y,Fairhaven Care Home,North West,Wyre,43-44 Laidleys Walk,Fleetwood,FY7 7JL,53.923927,-3.034122,Lancaster and Fleetwood,"McGailey, John",,,Y,,,,,Y,,,,3,3,E07000128,E02005320,E00129949,22,21.0,95.0,0.98348,1.0,4.5455,0.01511
1-123202808,2011-02-02,Y,Primrose Bank Care Home,North West,Wyre,153 Breck Road,Poulton Le Fylde,FY6 7HJ,53.853317,-2.986553,Wyre and Preston North,"Moore, Jacqueline",,,Y,,,,,Y,,,,5,5,E07000128,E02005331,E00129625,44,34.0,78.0,0.97106,6.0,14.4992,0.01214
1-125578934,2010-12-08,Y,Milton Lodge Rest Home,North West,Wyre,35 Mount Road,Fleetwood,FY7 6EX,53.925146,-3.014568,Lancaster and Fleetwood,"Mathauda, Pamela",,,Y,,,,,Y,,,,2,2,E07000128,E02005319,E00129826,21,20.0,98.0,0.9359,1.0,3.3672,0.02482
1-127955315,2011-01-12,Y,Cleveleys Nursing Home,North West,Wyre,19 Rossall Road,Thornton Cleveleys,FY5 1DX,53.879404,-3.039776,Blackpool North and Cleveleys,"Shah, Nina",Y,Y,,,Y,,,Y,Y,,,6,6,E07000128,E02005326,E00129763,32,23.0,72.0,0.7488,6.0,19.1026,0.19157
1-129167497,2011-01-27,Y,Fleetwood Nursing Home,North West,Wyre,Grange Road,Fleetwood,FY7 8BH,53.914686,-3.036329,Lancaster and Fleetwood,"Charavanamuttu, Para",Y,Y,,,,,Y,Y,,,,3,3,E07000128,E02005320,E00129948,30,22.0,72.0,0.85428,2.0,5.0918,0.105
1-141800498,2011-01-18,Y,Bowerswood House Residential Home Limited,North West,Wyre,Bowers Lane,Preston,PR3 0JD,53.901778,-2.807782,Wyre and Preston North,"Theobald, Nicola",,,Y,,,,,Y,,,,2,2,E07000128,E02005325,E00129707,24,18.0,75.0,0.6995,1.0,5.8926,0.00893
1-144413147,2011-01-27,Y,Oakfield Nursing Home,North West,Wyre,Lancaster Road,Preston,PR3 0BL,53.952177,-2.776531,Lancaster and Fleetwood,"Hughes, Haydn",Y,Y,,,Y,,Y,Y,Y,,Y,3,3,E07000128,E02005324,E00129964,56,46.0,83.0,0.97832,13.0,23.7797,0.01702
1-147345328,2011-02-02,Y,Bowgreave Rise Home for Older People,North West,Wyre,1 Garstang Road,Garstang,PR3 1YD,53.89093,-2.768609,Wyre and Preston North,"Crabtree, Ian",,,Y,,Y,,,Y,,,,0,0,E07000128,E02005324,E00129647,32,30.0,94.39035870497996,,,,
1-147345530,2011-02-02,Y,Thornton House Home for Older People,North West,Wyre,Whimbrel Drive,Thornton Cleveleys,FY5 2LR,53.886008,-3.019158,Blackpool North and Cleveleys,"Crabtree, Ian",,,Y,,Y,,Y,Y,Y,,,6,6,E07000128,E02005328,E00129616,45,32.0,70.0,0.95931,10.0,21.8976,0.02759
1-160828047,2011-01-26,Y,Sea Bank House,North West,Wyre,27 - 31 The Esplanade,Poulton Le Flyde,FY6 0AD,53.928376,-2.991558,Lancaster and Fleetwood,*,,,Y,,Y,,,Y,,,,3,3,E07000128,E02005322,E00129851,23,14.0,61.0,0.85208,1.0,4.3478,0.03196
1-164990538,2011-01-26,Y,Conifers Care Home,North West,Wyre,66 Victoria Road East,Blackpool,FY5 5HQ,53.871328,-3.006618,Wyre and Preston North,*,,,Y,,,,,Y,,,,3,3,E07000128,E02005329,E00129796,15,13.0,84.0,0.9253,1.0,3.849,0.04392
1-1876742310,2015-01-19,Y,Morvern Care Centre,North West,Wyre,11-13 South Promenade,Thornton Cleveleys,FY5 1BZ,53.877612,-3.046875,Blackpool North and Cleveleys,"Chechani, Rajesh",,,Y,,Y,,Y,Y,Y,Y,,2,2,E07000128,E02005326,E00129766,60,46.0,78.0,0.86452,5.0,8.2496,0.09931
