msoa,MC: Care home with nursing,MC: Care home without nursing,MC: Children's home,MC: General hospital,MC: Home or hostel,MC: Mental health hospital or unit,MC: Other home,MC: Other hospital,Other: Approved premises,Other: Defence,Other: Detention centres,Other: Education,Other: Prison service,Other: Religious,Other: Staff/Worker accommodation,Other: Temporary accommodation,total
E02001145,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
E02001146,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
E02001147,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
E02001148,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6
E02001149,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
E02001150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
E02001151,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
E02001152,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02001153,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001154,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02001155,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,7
E02001156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001157,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
E02001158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001160,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
E02001161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001164,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3
E02001165,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
E02001166,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7
E02001167,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,4
E02001168,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
E02001169,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4
E02001170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
E02001171,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001173,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,6
E02001174,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
E02001175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
E02001176,2,4,0,0,0,1,1,0,0,0,0,0,0,0,1,2,11
E02001177,1,3,0,0,0,3,0,0,0,0,0,0,0,0,1,5,13
E02001179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
E02001180,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3
E02001181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
E02001182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001183,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
E02001185,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02001186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001188,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
E02001189,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001190,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02001191,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3
E02001192,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,8
E02001193,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,5
E02001194,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02001195,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
E02001196,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
E02001197,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001198,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001199,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
E02001201,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
E02001202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001203,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001204,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
E02001205,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
E02001206,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7
E02001207,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02001208,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02001209,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02001210,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,5
E02001211,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
E02001212,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4
E02001213,2,4,2,0,0,0,0,0,0,0,0,0,0,0,1,5,14
E02001214,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4
E02001215,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,4
E02001216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
E02001217,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02001218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001219,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
E02001220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
E02001223,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02001224,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
E02001225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3
E02001226,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02001227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001228,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
E02001229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
E02001230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001232,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
E02001233,3,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,7
E02001234,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5
E02001235,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,1,6
E02001236,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
E02001237,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
E02001238,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
