area,household residents,communal residents,msoa
E00024529,332,0,E02001001
E00024530,347,33,E02000995
E00024531,337,0,E02001003
E00024532,268,21,E02001001
E00024533,333,0,E02001003
E00024535,498,0,E02001001
E00024536,305,0,E02001003
E00024537,373,0,E02001004
E00024538,424,0,E02001008
E00024539,248,0,E02000999
E00024540,500,0,E02001004
E00024541,583,0,E02001004
E00024542,263,0,E02001004
E00024543,254,0,E02001004
E00024544,400,0,E02001004
E00024545,299,0,E02001004
E00024546,331,0,E02001004
E00024547,245,0,E02001004
E00024548,414,0,E02001008
E00024551,440,0,E02001004
E00024552,513,0,E02001004
E00024553,405,0,E02001008
E00024554,433,0,E02001004
E00024555,253,0,E02000999
E00024556,379,0,E02001004
E00024557,382,0,E02001004
E00024558,371,0,E02001004
E00024559,385,0,E02001004
E00024560,397,0,E02001006
E00024561,489,0,E02001008
E00024562,412,0,E02001006
E00024563,409,0,E02001006
E00024565,421,0,E02000999
E00024566,412,28,E02001006
E00024567,407,0,E02001008
E00024568,601,0,E02001008
E00024569,318,0,E02001008
E00024570,418,0,E02001008
E00024571,428,6,E02001008
E00024572,238,0,E02001008
E00024573,536,70,E02001008
E00024574,254,0,E02000999
E00024575,338,0,E02001004
E00024576,436,0,E02001016
E00024577,328,0,E02001010
E00024578,282,0,E02001010
E00024579,291,0,E02001010
E00024580,272,0,E02001010
E00024581,262,0,E02001016
E00024582,331,0,E02001010
E00024583,373,0,E02001010
E00024584,367,0,E02001010
E00024585,416,56,E02001010
E00024586,434,0,E02001010
E00024587,199,0,E02001010
E00024588,298,0,E02001010
E00024589,344,0,E02001015
E00024590,348,0,E02001010
E00024591,290,0,E02001010
E00024592,275,0,E02001015
E00024593,252,0,E02001015
E00024594,204,0,E02001015
E00024595,298,20,E02001015
E00024596,255,107,E02001015
E00024597,293,0,E02001015
E00024598,257,0,E02001015
E00024599,296,0,E02001015
E00024600,338,0,E02001015
E00024601,422,1,E02001015
E00024602,291,0,E02001016
E00024603,360,0,E02001015
E00024604,311,0,E02001015
E00024605,481,0,E02001016
E00024606,430,0,E02001016
E00024607,260,0,E02001015
E00024608,268,0,E02001015
E00024609,231,0,E02001016
E00024610,357,0,E02001016
E00024611,318,0,E02001016
