Middle layer Super Output Areas Code,other,bisexual,homosexual,unknown,heterosexual,total,heterosexual percentage,homosexual percentage,bisexual percentage,other percentage,unknown percentage
E02006509,5,44,56,390,4502,4992,90.18429487179486,1.1217948717948718,0.8814102564102564,0.1001602564102564,7.8125
E02006510,12,40,48,394,5347,5829,91.731000171556,0.8234688625836336,0.686224052153028,0.2058672156459084,6.759306913707326
E02006511,16,78,100,580,7970,8728,91.31530705774519,1.1457378551787352,0.8936755270394133,0.18331805682859761,6.645279560036664
E02006512,22,143,178,729,9345,10395,89.8989898989899,1.7123617123617123,1.3756613756613756,0.21164021164021166,7.012987012987012
E02006513,13,62,64,430,6316,6872,91.9091967403958,0.9313154831199069,0.9022118742724098,0.18917345750873107,6.257275902211874
E02006514,18,74,94,523,6951,7642,90.95786443339439,1.23004449097095,0.9683328971473436,0.23554043444124576,6.843758178487307
E02006515,16,76,93,538,8486,9193,92.30936582182096,1.0116392907647123,0.8267159795496573,0.17404546937887524,5.8522789078646795
E02006516,25,57,98,501,7429,8085,91.88620902906617,1.2121212121212122,0.7050092764378479,0.30921459492888065,6.196660482374768
E02006517,12,61,78,438,7336,7913,92.70820169341589,0.9857197017566031,0.7708833565019588,0.15164918488563123,5.53519524832554
E02006518,17,56,106,570,7947,8679,91.56584860006913,1.2213388639244154,0.6452356262242194,0.1958751008180666,6.5675769097822325
E02006519,13,83,81,452,6083,6699,90.80459770114942,1.2091356918943126,1.238990894163308,0.19405881474846992,6.747275712792954
E02006520,13,69,74,425,6415,6983,91.8659601890305,1.059716454246026,0.9881139911212946,0.18616640412430188,6.086209365602176
E02006521,19,53,50,365,5643,6111,92.34167893961708,0.8181966944853544,0.8672884961544756,0.31091474390443463,5.972835869743086
E02006522,15,33,44,253,4539,4869,93.22242760320394,0.9036763195728076,0.6777572396796057,0.3080714725816389,5.196138837543644
E02006523,59,252,146,936,9681,11015,87.88924194280526,1.3254652746255107,2.2877893781207446,0.5356332274171584,8.49750340444848
E02006524,22,61,41,324,4000,4426,90.3750564844103,0.9263443289652056,1.3782196113872571,0.49706281066425667,7.320379575237235
E02006525,49,248,173,811,9890,11122,88.92285560151052,1.555475633878799,2.229814781514116,0.44056824312174064,7.291853983096565
E02006526,25,79,82,481,6529,7171,91.04727374145865,1.1434946311532561,1.10165946172082,0.34862641193696836,6.707572165667271
E02006527,24,157,135,551,7086,7929,89.36814226258039,1.70261066969353,1.9800731491991426,0.3026863412788498,6.949173918526927
E02006528,80,260,179,861,8176,9476,86.28113127902068,1.8889826931194595,2.743773744195863,0.8442380751371887,9.086112283663992
E02006529,23,151,126,641,9281,10199,90.99911756054514,1.2354152367879203,1.4805373075791746,0.22551230512795373,6.284929895087754
E02006530,30,125,160,643,9706,10634,91.27327440285875,1.5046078615760767,1.17547489185631,0.28211397404551436,6.046642843708859
E02006531,70,252,157,688,7601,8698,87.3879052655783,1.805012646585422,2.897217751207174,0.8047827086686594,7.90986433662911
E02006532,16,79,102,476,8441,9098,92.77863266652011,1.1211255220927676,0.8683227082875358,0.17586282699494393,5.231919103099583
E02006533,27,97,94,488,7657,8336,91.8546065259117,1.1276391554702496,1.1636276391554703,0.32389635316698656,5.854126679462572
E02006534,28,87,125,450,6711,7373,91.02129391021295,1.6953750169537503,1.1799810117998102,0.37976400379764,6.103350061033501
E02006535,17,45,100,338,5398,5881,91.78711103553817,1.7003910899506887,0.7651759904778099,0.28906648529161705,5.747321884033328
E02006536,13,68,101,365,5512,6046,91.1677141912008,1.6705259675818724,1.1247105524313596,0.21501819384717166,6.037049288785974
E02006537,26,118,166,528,7547,8359,90.28591936834549,1.9858834788850341,1.4116521114965905,0.3110419906687403,6.316545041272879
E02006538,22,108,224,517,6869,7718,88.9997408655092,2.9023062969681264,1.399326250323918,0.28504793988079813,6.698626587198755
E02006539,22,60,111,389,5503,6063,90.76364835889822,1.830776843146957,0.9896091044037605,0.3628566716147122,6.415965693551047
E02006540,10,48,73,336,4331,4788,90.45530492898915,1.5246449456975772,1.0025062656641603,0.20885547201336674,7.017543859649122
E02006541,14,90,114,501,5868,6573,89.27430397078959,1.734367868553172,1.3692377909630304,0.21299254526091588,7.622090369694204
E02006542,11,35,106,365,4491,4997,89.87392435461277,2.1212727636581947,0.7004202521512908,0.22013207924754855,7.304382629577747
E02006543,4,40,80,315,4394,4829,90.99192379374612,1.656657693104162,0.828328846552081,0.08283288465520812,6.52308966659764
E02006544,13,62,119,605,8898,9684,91.88351920693928,1.2288310615448161,0.6402313093762908,0.13424204874019,6.247418422139612
E02006545,25,120,165,602,8336,9223,90.38273880516101,1.789005746503307,1.3010950883660415,0.2710614767429253,6.527160359969642
E02006546,25,80,114,589,8315,9098,91.39371290393493,1.2530226423389756,0.8793141349747198,0.2747856671795999,6.473950318751374
E02006547,9,52,94,357,5238,5741,91.23846019857169,1.637345410207281,0.9057655460721129,0.1567671137432503,6.218428845148929
E02006548,14,67,114,488,7374,8043,91.6822081312943,1.4173815740395375,0.8330225040407807,0.17406440382941687,6.067387790625388
E02006549,10,44,75,376,5174,5669,91.26830128770507,1.3229846533780207,0.7761509966484389,0.17639795378373613,6.632563062268478
E02006550,12,78,95,548,7536,8257,91.26801501756086,1.1505389366598038,0.9446530216785758,0.14533123410439627,6.636793024100764
E02006551,9,32,93,506,6750,7381,91.45102289662648,1.259991871020187,0.43354559002845144,0.12193469719550196,6.855439642324888
E02006552,30,119,135,545,5427,6226,87.16672020558947,2.16832637327337,1.9113395438483778,0.4818503051718599,8.753613877288789
E02006553,13,77,122,564,7069,7832,90.2579162410623,1.5577119509703778,0.9831460674157303,0.16598569969356486,7.201225740551584
E02006554,10,37,60,379,5274,5750,91.72173913043478,1.0434782608695654,0.6434782608695652,0.17391304347826086,6.591304347826086
E02006555,21,94,126,480,5647,6347,88.97116748069955,1.9851898534740822,1.4810146525917758,0.3308649755790137,7.562628013234598
E02006556,17,72,89,609,8034,8804,91.25397546569741,1.0109041344843255,0.817810086324398,0.19309404815992728,6.917310313493867
E02006557,22,92,92,533,5543,6260,88.54632587859425,1.4696485623003195,1.4696485623003195,0.3514376996805112,8.514376996805112
E02006558,48,181,200,953,7986,9320,85.68669527896996,2.1459227467811157,1.9420600858369097,0.5150214592274678,10.225321888412017
E02006559,10,41,62,437,6796,7336,92.639040348964,0.8451472191930207,0.5588876772082879,0.13631406761177753,5.956924754634678
E02006560,7,38,64,638,7706,8446,91.23845607388112,0.7577551503670377,0.44991712053042865,0.08287946957139473,7.553871655221407
E02006561,8,30,44,339,4989,5402,92.35468345057386,0.8145131432802665,0.5553498704183636,0.1480932987782303,6.275453535727508
E02006562,9,35,50,294,4720,5099,92.56717003333988,0.9805844283192783,0.6864090998234947,0.1765051970974701,5.765836438517356
E02006563,11,32,37,328,4473,4870,91.84804928131418,0.7597535934291582,0.6570841889117043,0.22587268993839835,6.7351129363449695
E02006564,15,65,94,466,6104,6729,90.71184425620449,1.396938623866845,0.9659681973547333,0.2229157378510923,6.925248922573933
E02006565,11,55,86,437,6272,6850,91.56204379562044,1.2554744525547445,0.8029197080291971,0.16058394160583941,6.379562043795621
E02006566,8,76,75,476,6373,7000,91.04285714285714,1.0714285714285714,1.0857142857142856,0.1142857142857143,6.800000000000001
E02006567,20,63,74,374,5886,6397,92.01188056901672,1.1567922463654838,0.9848366421760201,0.3126465530717524,5.846490542441769
E02006568,70,282,211,780,9032,10305,87.64677341096555,2.0475497331392525,2.7365356622998545,0.6792819019893256,7.5691411935953425
E02006569,13,57,114,484,7423,8078,91.89155731616736,1.4112404060410992,0.7056202030205496,0.1609309234959148,5.9915820747709825
E02006570,50,203,182,595,6849,7829,87.48243709285988,2.324690254183165,2.592923745050453,0.6386511687316387,7.599948907906501
E02006571,31,79,91,457,6428,7055,91.11268603827072,1.2898653437278524,1.1197732104890148,0.4394046775336641,6.477675407512402
E02006572,32,145,135,602,8447,9329,90.54561046200021,1.447100439489763,1.5542930646371529,0.34301640047164755,6.45299603387287
E02006573,15,73,113,610,9103,9899,91.95878371552682,1.1415294474189313,0.7374482270936458,0.15153045762198203,6.1622386099606015
E02006574,13,64,118,628,8759,9569,91.53516563904273,1.2331487093740203,0.6688264186435364,0.13585536628696834,6.562859232939701
E02006575,18,75,95,651,6120,6941,88.17173317965711,1.3686788647168995,1.0805359458291313,0.2593286269989915,9.37905200979686
E02006576,14,78,91,492,7656,8317,92.05242274858722,1.0941445232656006,0.9378381627990863,0.16832992665624624,5.915594565348082
E02006577,21,87,96,521,6371,7075,90.04946996466431,1.3568904593639577,1.2296819787985867,0.2968197879858657,7.363957597173145
E02006578,43,141,172,852,8817,9982,88.32899218593468,1.7231015828491285,1.4125425766379482,0.4307753957122821,8.53536365457824
E02006579,24,73,94,465,6113,6745,90.63009636767976,1.3936249073387694,1.0822831727205338,0.3558191252779837,6.893995552260934
E02006580,21,72,81,432,6145,6730,91.3075780089153,1.2035661218424965,1.0698365527488856,0.31203566121842496,6.419019316493313
E02006581,34,81,192,642,7300,8215,88.86183810103469,2.337188070602556,0.9860012172854534,0.41387705416920273,7.814972611077298
E02006582,16,30,99,352,5751,6232,92.28177150192555,1.5885750962772787,0.4813863928112966,0.25673940949935814,5.648267008985879
E02006583,24,68,102,483,7017,7670,91.48631029986961,1.329856584093872,0.8865710560625816,0.31290743155149936,6.2972620599739235
E02006584,23,76,87,490,5388,6041,89.19053136897864,1.4401589140870716,1.2580698559841086,0.38073166694255917,8.111239860950175
E02006585,18,67,91,449,5870,6477,90.62837733518604,1.404971437393855,1.0344295198394318,0.2779064381658175,6.93222170758067
E02006586,23,58,97,414,5573,6142,90.7359166395311,1.579290133507001,0.9443178117876914,0.3744708563985672,6.740475415174211
E02006587,24,112,104,510,5980,6706,89.1738741425589,1.5508499850879809,1.6701461377870561,0.35788845809722636,7.60512973456606
E02006588,16,90,154,473,7735,8452,91.51680075721723,1.822053951727402,1.0648367250354946,0.18930430667297682,5.596308566019877
E02006589,18,79,95,526,8619,9319,92.48846442751369,1.019422684837429,0.8477304431805989,0.1931537718639339,5.644382444468291
E02006590,21,78,93,499,6522,7192,90.68409343715238,1.293103448275862,1.0845383759733036,0.2919911012235818,6.938264738598443
E02006591,25,97,106,453,6150,6806,90.36144578313254,1.5574493094328532,1.425213047311196,0.3673229503379371,6.655891860123421
E02006592,7,36,37,358,5044,5475,92.12785388127854,0.6757990867579908,0.6575342465753425,0.1278538812785388,6.538812785388128
E02006593,39,158,170,731,8229,9288,88.59819121447028,1.8303186907838072,1.7011197243755383,0.4198966408268734,7.87037037037037
E02006594,24,99,130,470,7838,8537,91.81211198313225,1.5227831791027293,1.15965795947054,0.28112920229588845,5.5054468782944825
E02006595,19,94,110,479,6468,7151,90.4488882673752,1.5382463991050204,1.3145014683261083,0.26569710529995805,6.698363865193679
E02006596,10,56,78,381,7011,7526,93.15705554079192,1.0364071219771458,0.7440871644964124,0.13287270794578793,5.06245017273452
E02006597,9,104,134,591,9060,9889,91.61694812417838,1.3550409545960158,1.0516735767013854,0.09101021336838912,5.976337344524218
E02006598,9,28,54,292,4247,4621,91.90651374161438,1.1685782298203853,0.6059294524994591,0.19476303830339753,6.318978576065787
E02006599,8,41,59,339,5647,6086,92.7867236279987,0.9694380545514296,0.6736772921459087,0.13144922773578707,5.570161025303976
E02006600,19,79,117,566,7605,8367,90.89279311581213,1.3983506633201863,0.9441854906179036,0.2270825863511414,6.76467073024979
E02006601,18,77,115,444,6801,7437,91.44816458249294,1.54632244184483,1.0353637219308862,0.24203307785397335,5.970149253731343
E02006602,11,52,69,419,6533,7073,92.36533295631274,0.9755407889155946,0.735190159762477,0.15552099533437014,5.92393609500919
E02006603,15,57,63,475,6583,7178,91.71078294789635,0.8776818055168569,0.7940930621342993,0.20897185845639454,6.617442184452493
E02006604,29,140,121,777,9837,10875,90.45517241379311,1.1126436781609195,1.2873563218390804,0.26666666666666666,7.144827586206897
E02006605,16,41,58,329,4817,5245,91.83984747378456,1.105815061963775,0.7816968541468066,0.3050524308865586,6.272640610104861
E02006606,12,56,45,432,6184,6717,92.06490993002828,0.6699419383653417,0.833705523299092,0.1786511835640911,6.431442608307281
E02006607,13,42,41,496,5958,6537,91.1427260211106,0.6271990209576258,0.6424965580541533,0.19886798225485697,7.5875783998776205
E02006608,7,37,37,252,4853,5179,93.70534852288085,0.7144236339061595,0.7144236339061595,0.13516122803630043,4.865804209306816
E02006609,11,55,91,376,5115,5637,90.73975518893029,1.6143338655313109,0.9756962923540891,0.1951392584708178,6.670214653184319
E02006610,15,53,116,415,5739,6323,90.76387790605726,1.8345721967420527,0.8382097105804207,0.23722916337181715,6.563340186620276
E02006611,17,69,94,528,8310,9001,92.32307521386512,1.0443284079546717,0.7665814909454505,0.18886790356627042,5.866014887234751
E02006612,26,142,220,636,8635,9633,89.63977992318073,2.283816048998235,1.4740994498079518,0.2699055330634278,6.602304578013079
E02006613,20,90,104,456,5520,6170,89.46515397082658,1.6855753646677474,1.4586709886547813,0.3241491085899514,7.390599675850891
E02006614,31,125,139,528,9293,10085,92.14675260287557,1.3782845810609818,1.2394645513138325,0.3073872087258304,5.235498264749628
E02006615,14,70,77,326,5197,5670,91.65784832451499,1.3580246913580247,1.2345679012345678,0.24691358024691357,5.749559082892416
E02006616,17,97,136,490,7200,7923,90.87466868610375,1.716521519626404,1.224283730910009,0.2145651899533005,6.184526063359838
E02006617,20,93,117,514,6777,7501,90.34795360618584,1.559792027729636,1.2398346887081722,0.26663111585121985,6.852419677376349
E02006618,12,36,43,308,4985,5372,92.79597915115413,0.800446760982874,0.6701414743112435,0.22338049143708116,5.7334326135517495
E02006619,21,71,103,443,6463,7080,91.28531073446328,1.4548022598870056,1.002824858757062,0.2966101694915254,6.257062146892656
E02006620,24,85,103,486,7394,8068,91.64600892414477,1.2766484878532474,1.0535448686167574,0.2974714923153198,6.023797719385226
E02006621,13,37,78,512,6141,6768,90.73581560283688,1.152482269503546,0.5466903073286052,0.19208037825059102,7.5650118203309695
E02006622,12,73,97,485,5884,6539,89.98317785594128,1.4834072488148033,1.1163786511699036,0.1835142988224499,7.417036244074017
E02006623,16,90,120,415,5871,6496,90.37869458128078,1.8472906403940887,1.3854679802955665,0.24630541871921183,6.388546798029557
E02006624,12,51,97,355,5474,5977,91.58440689309018,1.6228877363225698,0.8532708716747532,0.2007696168646478,5.939434498912497
E02006625,24,96,153,434,5739,6422,89.36468389909685,2.3824353783867953,1.494861413889754,0.3737153534724385,6.758019308626596
E02006626,23,107,144,424,6996,7671,91.2006257332812,1.8771998435666797,1.394863772650241,0.299830530569678,5.5273106505018905
E02006627,23,118,132,554,7059,7863,89.77489507821443,1.6787485692483783,1.50069947857052,0.2925092203993387,7.04565687396668
E02006628,38,164,185,521,6251,7121,87.78261480129196,2.597949726162056,2.3030473248139307,0.5336329167251791,7.31638814773206
E02006629,24,121,159,544,5515,6339,87.00110427512226,2.5082820634169427,1.908818425619183,0.37860861334595364,8.581795235841616
E02006630,55,137,210,685,6718,7750,86.68387096774194,2.7096774193548385,1.767741935483871,0.7096774193548387,8.838709677419356
E02006631,66,230,332,809,7435,8806,84.43106972518737,3.770156711333182,2.6118555530320235,0.7494889847831024,9.186918010447421
E02006632,32,107,172,549,6193,7021,88.2068081469876,2.449793476712719,1.5239994302805868,0.4557755305512035,7.819398946019085
E02006633,12,51,104,501,6579,7235,90.93296475466482,1.437456807187284,0.7049067035245336,0.165860400829302,6.924671734623359
E02006634,13,43,56,480,6552,7131,91.8805216659655,0.7853036039826112,0.603000981629505,0.18230262235310615,6.731173748422381
E02006635,11,89,53,469,6810,7421,91.76660827381754,0.7141894623366123,1.1992992858105376,0.14822800161703276,6.319902978035305
E02006636,13,41,55,461,5426,5983,90.69028915259904,0.9192712685943507,0.685274945679425,0.21728229984957378,7.705164633127194
E02006637,25,108,97,503,8266,8974,92.11054156451972,1.0809003788722977,1.2034767104969912,0.2785825718743036,5.605081346110987
E02006638,10,68,65,388,4970,5491,90.51174649426335,1.1837552358404664,1.238390092879257,0.1821161901293025,7.066108177016937
E02006639,22,49,71,499,6689,7308,91.52983032293378,0.9715380405035577,0.6704980842911877,0.30103995621237,6.828133552271483
E02006640,3,41,48,375,5611,6075,92.36213991769547,0.7901234567901235,0.6748971193415638,0.04938271604938272,6.172839506172839
E02006641,13,71,73,405,6199,6748,91.86425607587432,1.0818020154119738,1.052163604030824,0.19264967397747482,6.001778304682869
E02006642,6,49,46,339,4353,4787,90.93377898475038,0.9609358679757677,1.0236055984959265,0.1253394610403175,7.08167954877794
E02006644,11,49,41,306,5301,5697,93.04897314375987,0.7196770229945585,0.8601018079691065,0.19308407934000352,5.371248025276461
E02006645,20,84,66,400,5814,6364,91.35763670647391,1.03708359522313,1.3199245757385292,0.3142677561282213,6.285355122564424
E02006646,15,64,70,387,6008,6529,92.02021749119314,1.0721396844846072,0.9802419972430693,0.2297442181038444,5.927400827079185
E02006647,3,33,36,308,4745,5122,92.63959390862944,0.7028504490433425,0.6442795782897306,0.058570870753611864,6.013276064037485
E02006648,9,42,56,309,4728,5135,92.07400194741967,1.0905550146056475,0.8179162609542356,0.17526777020447906,6.017526777020448
E02006649,16,76,65,410,5759,6310,91.26782884310617,1.0301109350237718,1.2044374009508716,0.25356576862123614,6.497622820919176
E02006650,16,147,131,945,10568,11791,89.62768213043847,1.1110168772792808,1.2467135951149182,0.13569671783563733,8.01458739716733
E02006651,12,48,49,362,5600,6059,92.42449249050998,0.8087143092919623,0.7922099356329428,0.1980524839082357,5.97458326456511
E02006652,29,93,87,536,7189,7905,90.94244149272612,1.1005692599620494,1.1764705882352942,0.3668564199873498,6.7805186590765345
E02006653,14,88,84,504,7396,8072,91.62537165510406,1.0406342913776017,1.0901883052527255,0.1734390485629336,6.2438057482656095
E02006654,35,132,121,628,7150,8031,89.03000871622463,1.5066616859668784,1.6436309301456855,0.4358112314780227,7.819698667662807
E02006655,17,55,73,407,6337,6872,92.21478463329453,1.0622817229336439,0.8003492433061701,0.24738067520372525,5.922584400465658
E02006656,18,68,84,359,5049,5560,90.80935251798562,1.5107913669064748,1.223021582733813,0.3237410071942446,6.456834532374101
E02006657,46,148,126,547,7859,8680,90.54147465437788,1.4516129032258065,1.705069124423963,0.5299539170506912,6.30184331797235
E02006658,10,67,93,353,6122,6635,92.26827430293896,1.4016578749058026,1.009796533534288,0.15071590052750566,5.320271288620949
E02006659,15,60,84,445,6058,6647,91.13885963592598,1.263727997592899,0.9026628554234993,0.22566571385587483,6.69474951105762
E02006660,20,109,138,691,10094,11032,91.49746192893402,1.2509064539521393,0.9880348078317622,0.18129079042784627,6.263596809282089
E02006661,14,86,93,398,6991,7568,92.37579281183932,1.2288583509513742,1.1363636363636365,0.18498942917547567,5.2589852008456655
E02006662,13,45,46,262,5358,5711,93.81894589388898,0.8054631413062511,0.7879530730169847,0.22763088776046225,4.587637891787779
E02006663,27,142,129,617,9526,10414,91.47301709237566,1.2387171115805646,1.3635490685615517,0.25926637219128096,5.924716727482235
E02006664,9,43,53,320,4948,5364,92.24459358687547,0.98806860551827,0.801640566741238,0.16778523489932887,5.965697240865026
E02006665,6,41,54,422,5286,5803,91.09081509564018,0.9305531621575047,0.7065311046010684,0.1033947957952783,7.27210063760124
E02006666,11,61,60,383,4906,5410,90.68391866913123,1.1090573012939002,1.1275415896487986,0.2033271719038817,7.079482439926063
E02006667,14,76,66,386,5215,5743,90.80619885077485,1.1492251436531429,1.3233501654187707,0.24377503047187882,6.72122584015323
E02006668,15,56,50,381,4474,4961,90.18343075992743,1.0078613182826042,1.128804676476517,0.30235839548478133,7.679903245313445
E02006669,27,76,104,608,7975,8763,91.00764578340751,1.1868081707177907,0.8672828939860778,0.3081136597055803,6.938263151888623
E02006670,27,104,105,467,5132,5808,88.36088154269972,1.8078512396694213,1.790633608815427,0.46487603305785125,8.040633608815426
E02006671,30,102,98,401,4677,5278,88.61311102690414,1.8567639257294428,1.9325502084122772,0.5683971201212581,7.5975748389541495
E02006672,22,85,93,439,6866,7483,91.75464385941467,1.242817051984498,1.1359080582654015,0.2939997327275157,5.866631030335427
E02006673,11,58,65,375,3893,4391,88.6586199043498,1.4803006148941016,1.3208836255978138,0.2505124117513095,8.540195855158277
E02006674,13,74,71,341,4409,4895,90.07150153217569,1.4504596527068436,1.511746680286006,0.2655771195097038,6.96629213483146
E02006675,16,42,58,435,6257,6792,92.12308598351001,0.8539458186101295,0.6183745583038869,0.23557126030624262,6.404593639575971
E02006676,8,36,60,389,4731,5216,90.70168711656443,1.1503067484662577,0.6901840490797546,0.15337423312883436,7.45782208588957
E02006677,9,62,50,399,6164,6675,92.34456928838951,0.7490636704119851,0.9288389513108614,0.1348314606741573,5.97752808988764
E02006678,21,68,67,429,5746,6310,91.06180665610142,1.0618066561014263,1.0776545166402536,0.33280507131537246,6.798732171156893
E02006679,15,74,88,554,9314,10030,92.86141575274178,0.8773678963110667,0.7377866400797607,0.14955134596211367,5.523429710867398
E02006680,10,73,70,447,5780,6370,90.73783359497645,1.098901098901099,1.1459968602825745,0.15698587127158556,7.017268445839875
E02006681,6,37,52,344,4516,4949,91.2507577288341,1.0507173166296222,0.7476257829864619,0.1212366134572641,6.950899171549809
E02006682,22,95,127,662,7772,8656,89.78743068391867,1.4671903881700554,1.0975046210720887,0.2541589648798521,7.647874306839187
E02006683,19,79,67,423,5974,6543,91.30368332569158,1.02399510927709,1.2073972184013448,0.2903866727800703,6.464924346629987
E02006684,26,125,113,448,5024,5710,87.98598949211909,1.978984238178634,2.189141856392294,0.4553415061295972,7.8458844133099825
E02006685,17,93,83,506,7330,8012,91.48776834747878,1.035946080878682,1.160758861707439,0.2121817274088867,6.315526709935098
E02006686,12,65,50,335,4034,4484,89.96431757359501,1.1150758251561106,1.4495985727029437,0.2676181980374665,7.471008028545942
E02006687,18,95,87,391,5948,6521,91.21300414046925,1.3341512038030978,1.4568317742677503,0.2760312835454685,5.996012881459898
E02006688,17,74,58,353,4190,4675,89.62566844919786,1.2406417112299466,1.5828877005347592,0.36363636363636365,7.550802139037432
E02006689,14,32,47,364,5293,5736,92.2768479776848,0.8193863319386332,0.5578800557880056,0.24407252440725244,6.345885634588563
E02006690,12,49,75,394,5395,5913,91.23964146795197,1.2683916793505834,0.8286825638423811,0.20294266869609334,6.663284288855065
E02006692,7,59,67,279,4108,4513,91.02592510525149,1.4846000443164193,1.3073343673831155,0.15510746731664082,6.182140483048969
E02006693,11,52,47,365,4935,5399,91.40581589183182,0.8705315799222078,0.9631413224671235,0.2037414335988146,6.7605112057788475
E02006694,16,64,67,484,4646,5261,88.31020718494584,1.2735221440790725,1.2164987644934424,0.3041246911233606,9.199771906481658
E02006695,5,46,48,354,5035,5483,91.829290534379,0.8754331570308225,0.8389567754878715,0.09119095385737735,6.456319533102316
E02006696,8,37,42,295,5384,5758,93.5046891281695,0.729419937478291,0.6425842306356374,0.13893713094824592,5.123306703716568
E02006697,5,36,52,346,5841,6275,93.08366533864542,0.8286852589641434,0.5737051792828686,0.0796812749003984,5.51394422310757
E02006698,4,33,66,289,4915,5303,92.68338676221008,1.2445785404488026,0.6222892702244013,0.07542900245144257,5.449745427116726
E02006699,6,25,32,331,4407,4795,91.90823774765381,0.6673618352450469,0.5213764337851928,0.1251303441084463,6.903023983315953
E02006700,3,19,41,353,4915,5328,92.24849849849849,0.7695195195195195,0.3566066066066066,0.05630630630630631,6.625375375375375
E02006701,8,38,85,261,5569,5953,93.54947085503107,1.4278515034436419,0.6383336133042163,0.13438602385351925,4.384344028221065
E02006702,11,48,70,297,4414,4829,91.40608821702216,1.4495754814661421,0.9939946158624974,0.22779043280182232,6.150341685649203
E02006703,9,37,95,377,6035,6544,92.2218826405868,1.4517114914425426,0.565403422982885,0.13753056234718827,5.761002444987775
E02006704,10,40,66,415,5181,5702,90.86285513854789,1.1574886004910558,0.701508242721852,0.175377060680463,7.2781480182392135
E02006705,12,72,71,395,5392,5930,90.9274873524452,1.1973018549747048,1.2141652613827993,0.2023608768971332,6.661045531197302
E02006706,16,62,49,432,5306,5849,90.71636177124294,0.8377500427423492,1.0600102581637887,0.2735510343648487,7.385877927850915
E02006707,11,42,38,252,5076,5408,93.86094674556213,0.7026627218934911,0.7766272189349113,0.20340236686390534,4.659763313609468
E02006708,19,79,106,408,5695,6288,90.56933842239185,1.6857506361323156,1.2563613231552162,0.30216284987277353,6.488549618320611
E02006709,18,46,80,383,6483,6992,92.72025171624713,1.1441647597254003,0.6578947368421052,0.2574370709382151,5.477688787185355
E02006710,10,47,76,529,6454,7106,90.82465522094006,1.06951871657754,0.6614128905150577,0.14072614691809737,7.444413171967351
E02006711,10,39,53,391,6676,7159,93.25324766028776,0.7403268612934767,0.5447688224612377,0.13968431345159937,5.461656655957536
E02006712,6,38,54,354,6010,6456,93.09169764560099,0.8364312267657992,0.5885997521685253,0.09293680297397769,5.4832713754646845
E02006713,19,73,83,382,4851,5389,90.01670068658379,1.5401744293932085,1.3546112451289665,0.3525700501020598,7.088513638894043
E02006714,1,23,43,356,4578,5000,91.56,0.86,0.45999999999999996,0.02,7.12
E02006715,25,93,89,493,6494,7169,90.58446087320408,1.2414562700516112,1.297252057469661,0.34872367136281207,6.876830799274655
E02006716,9,71,53,462,4498,5084,88.47364280094413,1.042486231313926,1.3965381589299763,0.17702596380802518,9.087332808811958
E02006717,10,37,72,284,5384,5777,93.1971611563095,1.2463216202181062,0.6404708326120824,0.17310022503029254,4.916046390860308
E02006718,17,54,74,458,4571,5157,88.63680434361063,1.4349427961993406,1.0471204188481675,0.32964902074849717,8.881132441341865
E02006719,28,67,95,520,5757,6439,89.40829321323187,1.4753843764559715,1.0405342444478958,0.4348501320080758,8.075788165864264
E02006720,8,50,60,427,5707,6244,91.39974375400385,0.9609224855861628,0.8007687379884689,0.12812299807815503,6.838565022421525
E02006721,11,42,64,285,5036,5427,92.7952828450341,1.1792887414777962,0.7739082365948038,0.20269025244149622,5.251520176893311
E02006722,15,36,44,280,3836,4196,91.42040038131553,1.0486177311725453,0.8579599618684461,0.3574833174451859,6.67302192564347
E02006723,9,89,107,569,6474,7239,89.43224202237879,1.478104710595386,1.229451581710181,0.12432656444260257,7.860201685315651
E02006724,19,62,75,528,4855,5520,87.95289855072464,1.358695652173913,1.1231884057971016,0.3442028985507246,9.565217391304348
E02006725,12,60,51,297,4062,4470,90.87248322147651,1.1409395973154361,1.342281879194631,0.2684563758389262,6.644295302013423
E02006726,16,58,67,335,4725,5185,91.12825458052073,1.292189006750241,1.1186113789778205,0.3085824493731919,6.460945033751206
E02006727,13,32,45,306,4530,4913,92.20435579075921,0.9159373091797273,0.6513331976389172,0.2646041115408101,6.228373702422145
E02006728,8,31,75,312,5987,6405,93.47384855581576,1.1709601873536302,0.4839968774395004,0.1249024199843872,4.871194379391101
E02006729,13,53,91,352,5646,6142,91.92445457505698,1.4816020840117226,0.8629111038749592,0.2116574405731032,5.731032237056334
E02006730,9,60,59,390,4602,5111,90.04108784973587,1.1543729211504599,1.1739385638818236,0.17609078458227354,7.630600665231853
E02006731,7,30,55,268,4278,4631,92.3774562729432,1.187648456057007,0.6478082487583675,0.1511552580436191,5.787087022241417
E02006732,8,38,71,308,5402,5819,92.83382024402819,1.2201409176834508,0.6530331672108609,0.13748066678123388,5.293005671077505
E02006733,7,46,67,270,4662,5045,92.40832507433102,1.3280475718533202,0.9117938553022795,0.13875123885034688,5.351833498513379
E02006734,12,59,73,383,6246,6761,92.38278361189172,1.0797219346250555,0.8726519745599762,0.17748853719863925,5.664842478923236
E02006735,5,54,72,387,3667,4180,87.72727272727273,1.7224880382775118,1.291866028708134,0.11961722488038277,9.258373205741627
E02006736,7,46,74,304,4923,5347,92.07031980549841,1.3839536188516925,0.8602954927997006,0.13091453151299795,5.685431082850196
