area,<4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85>
E00063177,25,26,21,11,8,14,22,27,8,25,23,20,20,12,9,17,4,6
E00063178,16,16,17,14,16,16,20,19,17,14,23,28,15,11,21,15,18,13
E00063179,21,13,15,18,20,17,22,24,22,23,26,40,17,14,11,15,6,5
E00063180,9,11,20,19,8,12,14,19,18,17,17,15,28,35,22,23,8,2
E00063181,2,3,7,7,8,3,7,9,5,5,10,11,8,12,11,4,0,1
E00063182,10,7,7,6,15,16,11,13,9,12,19,31,19,18,31,19,7,2
E00063183,11,12,10,15,19,15,10,21,13,23,22,15,21,16,44,17,20,7
E00063184,10,12,14,19,9,14,16,12,22,23,28,21,12,12,17,19,12,4
E00063185,7,14,25,16,16,12,11,16,18,24,48,33,25,10,15,22,15,34
E00063186,7,9,20,19,14,10,9,13,17,20,19,14,18,21,22,21,20,6
E00063187,8,8,9,7,5,3,9,5,12,12,8,19,26,14,18,25,24,22
E00063188,11,20,21,21,21,10,18,13,23,19,43,36,19,26,18,4,6,6
E00063189,9,11,6,12,7,13,13,14,19,16,20,21,25,15,21,19,6,1
E00063190,8,21,16,19,20,15,13,11,20,21,30,37,30,12,19,24,20,11
E00063191,18,16,28,20,16,15,19,31,27,33,27,26,20,11,12,19,19,9
E00063192,20,13,23,22,15,16,24,26,18,24,25,17,16,11,11,9,16,3
E00063193,2,4,10,6,4,4,8,4,9,14,7,5,15,17,27,34,27,21
E00063194,4,5,8,22,7,5,11,7,5,17,22,30,19,18,14,18,17,13
E00063195,8,19,13,9,14,15,13,16,10,12,24,14,13,20,16,21,13,12
E00063196,5,9,9,4,8,12,12,8,9,12,16,25,12,19,16,34,30,29
E00063197,9,13,11,13,7,9,11,16,14,9,16,18,19,16,32,20,31,18
E00063198,15,14,14,18,13,23,17,19,11,30,28,29,15,17,13,12,7,11
E00063199,11,13,11,15,9,13,15,18,16,13,23,25,22,14,17,21,17,8
E00063200,10,9,14,3,5,10,14,14,11,7,14,18,17,21,20,30,28,30
E00063201,19,16,19,19,14,29,26,20,16,27,27,19,12,15,9,11,8,5
E00063202,12,19,17,22,14,17,18,22,15,26,23,25,11,14,18,12,9,5
E00063203,13,21,11,15,10,11,10,17,22,10,19,23,24,16,17,29,22,14
E00063204,17,14,13,10,10,26,22,20,15,19,25,18,11,9,24,22,15,7
E00063205,20,21,23,17,9,16,19,23,19,23,19,17,20,15,19,14,11,9
E00063206,22,19,18,23,10,15,20,26,15,27,31,21,17,22,9,9,4,8
E00063207,10,14,15,20,14,8,10,12,15,27,19,18,21,23,15,21,30,14
E00063208,4,4,6,5,7,4,8,9,5,2,9,15,13,17,23,21,14,13
E00063209,11,11,11,15,10,10,14,15,13,13,20,22,23,16,31,23,29,28
E00063210,17,23,17,10,21,22,23,28,14,20,19,33,16,21,10,9,2,3
E00063211,15,18,10,14,12,15,19,12,8,14,10,20,25,19,8,8,13,8
E00063212,15,12,7,11,12,14,15,15,14,21,14,11,14,8,10,7,9,6
E00063213,13,19,15,18,18,15,15,21,16,11,19,18,8,5,5,5,5,7
E00063214,16,20,14,16,13,15,23,18,10,8,14,23,14,19,8,9,5,8
E00063215,14,17,9,16,16,16,31,25,10,20,25,38,29,18,12,8,5,3
E00063216,19,23,15,22,13,25,32,27,19,19,23,23,14,11,11,4,4,6
E00063217,12,11,12,11,11,14,17,24,12,12,8,17,9,8,3,0,0,1
E00063218,21,28,29,14,9,20,33,22,18,12,13,17,15,17,13,3,6,10
E00063219,8,18,20,17,10,9,24,23,25,18,17,13,20,11,6,6,8,2
E00063220,41,38,27,22,15,41,26,29,12,21,20,13,9,11,5,6,2,3
E00063221,21,22,14,20,13,17,13,25,17,17,26,20,13,14,9,6,3,10
E00063222,19,30,23,17,22,15,32,31,8,18,16,25,13,11,6,3,2,7
E00063223,21,20,19,16,19,17,24,16,19,18,24,23,17,8,6,5,3,2
E00063224,21,7,26,16,16,19,16,29,19,15,14,20,19,18,13,5,3,2
E00063225,19,33,26,21,15,16,33,24,21,9,23,20,13,3,3,5,1,1
E00063226,18,16,23,16,15,25,17,26,15,14,15,11,7,5,2,2,1,0
E00063227,25,27,25,14,12,23,30,22,14,18,20,22,11,15,8,3,3,2
E00063228,17,28,26,25,23,18,28,27,20,20,31,27,31,23,15,12,3,5
E00063229,17,28,38,21,32,17,19,26,24,17,30,13,9,6,7,5,5,2
E00063230,17,26,24,28,17,17,33,22,23,13,22,24,10,7,5,7,2,2
E00063231,18,17,23,13,13,18,21,24,12,29,14,14,15,11,18,4,3,4
E00063232,28,23,21,21,12,22,26,29,22,11,24,20,19,5,7,6,0,2
E00063233,17,32,24,20,11,23,34,31,19,23,17,16,16,8,9,2,5,1
E00063234,20,18,25,17,18,28,34,26,23,20,17,19,9,8,16,9,3,1
E00063235,22,23,18,23,19,22,29,19,25,22,22,21,18,7,3,3,2,2
E00063236,17,23,28,31,12,16,25,36,26,19,22,22,22,17,9,7,4,1
E00063237,15,18,19,11,19,18,22,18,27,15,27,17,21,9,9,9,5,2
E00063238,19,19,17,17,18,20,21,15,24,12,16,21,10,5,8,5,3,3
E00063239,10,4,8,11,14,24,11,15,11,13,22,34,18,15,12,8,10,4
E00063240,13,12,7,5,17,19,19,13,16,16,20,28,25,18,15,12,3,3
E00063241,11,11,9,11,6,23,11,17,15,20,20,25,19,22,19,9,3,4
E00063242,11,14,21,15,26,10,18,17,18,27,25,20,19,24,18,10,7,2
E00063243,21,32,23,19,19,17,23,29,15,15,20,20,9,7,6,7,4,2
E00063244,29,30,24,18,17,26,21,26,19,11,15,17,16,6,15,9,5,2
E00063245,23,28,28,24,15,20,20,23,23,14,28,19,7,3,4,9,8,7
E00063246,7,9,8,10,11,6,19,12,13,14,23,23,25,25,24,17,7,7
E00063247,5,10,6,10,21,17,12,12,11,15,29,29,17,23,22,14,3,4
E00063248,6,3,8,6,10,9,7,8,12,12,8,16,31,27,32,16,14,7
E00063249,12,15,12,19,9,12,17,24,15,20,20,33,21,16,14,10,1,3
E00063250,24,26,30,16,17,16,26,21,21,14,10,20,22,21,10,8,2,4
E00063251,12,12,7,12,13,7,16,13,10,12,10,20,14,21,25,17,8,9
E00063252,13,26,17,22,16,8,10,23,19,14,18,22,19,18,21,15,9,8
E00063253,10,11,14,14,17,15,13,15,10,16,28,22,18,27,19,18,5,6
E00063254,10,17,26,9,4,12,11,24,12,14,25,19,30,30,34,12,12,6
E00063255,11,14,12,12,17,19,24,13,11,18,27,19,25,29,24,18,11,4
E00063256,19,15,21,19,21,14,20,15,17,14,15,21,22,20,17,3,2,4
E00063258,14,18,23,21,14,22,26,29,19,17,21,23,22,36,15,5,9,5
E00063259,7,8,9,11,10,17,10,13,13,10,14,26,22,31,27,28,19,6
E00063260,12,17,12,20,12,16,12,29,15,17,30,14,28,13,16,5,3,3
E00063261,21,23,34,24,23,24,23,21,33,37,43,40,33,20,18,19,7,16
E00063262,2,0,2,3,2,6,5,0,1,11,8,10,16,26,40,28,16,6
E00063263,29,34,32,19,29,22,28,49,26,21,21,11,15,6,2,5,3,0
E00063264,16,31,35,29,21,22,20,24,29,17,18,37,11,24,23,13,14,11
E00063265,9,12,12,21,43,8,16,13,20,13,20,21,17,20,37,13,14,5
E00063266,10,17,21,16,6,17,17,26,24,22,20,25,26,18,27,6,7,7
E00063267,22,35,40,24,23,19,28,41,33,30,23,18,22,24,17,13,9,2
E00063268,12,5,13,13,8,7,7,18,18,17,22,18,21,14,20,23,19,5
E00063269,30,44,44,43,25,21,50,35,36,29,15,21,13,13,4,6,2,0
E00063270,3,2,5,8,6,6,6,7,7,18,13,16,26,30,31,29,19,15
E00063271,10,5,14,13,4,12,13,10,17,19,18,30,9,22,17,23,23,16
E00063272,16,26,19,22,14,15,17,20,17,11,19,19,19,12,15,6,2,4
E00063273,11,20,10,7,13,20,14,21,15,15,16,12,8,9,6,4,1,0
E00063274,9,8,21,9,2,8,5,12,14,17,7,11,24,16,44,28,15,4
E00063275,21,34,50,42,23,23,31,31,34,19,17,16,7,8,2,4,0,1
E00063276,27,24,15,17,12,12,27,13,20,19,14,15,18,20,19,11,3,7
E00063277,23,24,22,22,13,17,24,16,14,24,28,21,17,28,15,8,3,3
E00063278,21,19,33,27,17,18,28,15,15,22,16,28,11,12,9,5,5,0
E00063279,24,28,19,18,16,23,19,22,16,34,19,14,23,17,10,5,2,0
E00063281,12,17,23,20,13,10,15,15,22,17,30,28,22,21,13,20,15,7
E00063282,9,16,15,27,19,13,13,18,20,31,33,31,14,8,14,12,14,3
E00063283,18,16,15,12,10,9,23,19,18,16,14,25,13,20,25,12,7,7
E00063284,14,13,16,13,8,5,12,17,25,18,22,21,24,12,18,17,13,7
E00063286,1,5,8,2,10,3,6,6,6,6,21,19,18,16,26,41,25,9
E00063287,6,2,4,0,1,8,7,8,5,5,11,19,15,26,29,26,16,20
E00063288,6,1,2,0,1,0,14,7,2,6,12,13,16,21,36,27,19,17
E00063289,17,19,17,20,5,10,19,21,19,15,23,21,9,16,18,23,11,11
E00063290,9,13,15,8,6,9,9,11,12,13,18,15,20,16,23,27,15,9
E00063291,25,18,19,21,19,12,16,45,19,37,39,28,22,12,13,7,8,6
E00063292,9,6,15,3,10,18,18,6,13,21,27,30,22,14,14,9,8,9
E00063293,5,18,12,18,19,14,13,15,18,24,22,28,29,11,18,7,8,3
E00063294,9,7,5,5,10,10,11,12,15,13,12,18,21,16,29,5,1,4
E00063295,4,8,14,6,13,10,5,8,13,12,32,31,17,24,52,32,18,5
E00063296,13,16,33,5,11,17,22,30,14,22,26,27,22,21,23,18,9,8
E00063297,13,18,15,21,14,12,23,20,24,26,20,31,20,11,12,16,8,9
E00063298,8,13,15,8,16,13,20,19,13,19,24,26,36,25,21,18,6,13
E00063299,18,19,27,20,15,12,20,23,25,21,29,24,18,16,10,8,6,5
E00063300,14,26,33,31,24,18,22,32,24,24,38,17,22,19,14,17,20,10
E00063301,9,23,24,17,12,5,22,19,23,22,26,36,20,21,19,14,11,6
E00063302,17,25,14,16,29,19,11,19,24,17,42,41,27,31,21,12,7,1
E00063303,17,10,14,5,13,19,31,21,12,22,31,42,28,32,32,16,7,8
E00063304,13,20,13,14,13,8,18,8,19,17,30,39,23,18,16,15,8,9
E00063305,11,13,12,13,11,10,9,17,17,22,22,25,28,23,28,23,15,4
E00063306,19,14,8,11,19,22,25,16,13,17,21,32,27,22,18,24,10,12
E00063307,3,8,11,25,18,0,1,10,17,17,29,27,27,39,46,22,5,1
E00063308,5,12,25,16,22,16,9,17,15,25,36,43,22,22,14,16,2,3
E00063309,10,18,22,24,17,12,12,9,19,23,37,35,26,12,19,15,14,6
E00063310,11,18,35,23,19,15,9,17,22,35,32,32,17,15,25,13,8,4
E00063311,14,19,15,16,17,8,13,15,24,22,31,26,21,18,36,18,10,2
E00063312,14,18,17,14,12,10,10,18,21,17,18,22,31,27,21,8,15,15
E00063313,4,7,15,19,6,11,8,17,9,16,19,12,24,21,28,22,20,12
E00063314,14,18,15,21,13,14,21,21,16,28,16,33,19,17,14,7,8,4
E00063315,2,1,2,4,3,3,4,3,2,4,8,9,9,11,21,26,6,11
E00063316,17,15,22,13,18,18,24,16,21,18,18,20,29,12,25,13,2,2
E00063317,11,15,10,12,9,8,13,19,12,18,29,21,26,20,21,12,12,10
E00063318,9,8,4,5,3,5,10,8,9,9,15,8,12,33,50,29,17,13
E00063319,6,22,9,12,10,12,17,13,19,13,22,22,30,21,27,19,7,6
E00063320,20,10,34,17,13,18,22,31,26,20,15,17,23,13,12,12,7,4
E00063321,10,15,13,15,18,9,12,15,14,13,26,35,34,21,22,12,5,4
E00063322,17,15,19,11,4,12,15,14,16,11,20,15,16,16,30,19,26,12
E00063323,15,14,22,13,21,15,13,13,25,22,22,29,18,36,21,11,5,2
E00063324,29,20,19,16,17,24,26,33,27,27,38,17,11,15,8,8,5,5
E00063325,27,28,31,31,17,25,25,19,21,27,23,23,16,23,14,13,2,1
E00063326,10,11,14,10,13,19,11,14,17,22,31,35,28,29,22,11,6,4
E00063327,10,12,15,13,10,11,13,18,15,20,22,24,22,26,34,18,12,31
E00063328,5,8,17,21,14,16,14,11,12,20,32,24,29,19,18,18,10,8
E00063329,12,17,26,25,21,8,21,12,25,30,34,22,16,19,29,15,5,8
E00063330,14,16,20,14,12,14,11,19,12,20,16,27,19,15,15,11,6,4
E00063331,8,11,5,7,7,12,18,16,22,13,22,24,11,8,13,20,14,13
E00063332,10,11,14,10,8,24,15,22,11,16,23,21,16,11,8,13,3,1
E00063333,6,18,20,14,8,2,7,13,20,24,21,20,21,14,16,24,11,15
E00063334,17,20,21,14,7,2,15,23,28,12,19,14,10,16,12,14,11,7
E00063335,12,23,18,24,21,8,9,10,23,19,36,34,18,19,21,16,27,56
E00063336,5,9,8,10,10,14,8,18,17,18,26,21,16,17,25,15,10,4
E00063337,16,23,40,18,11,8,18,20,21,44,24,28,17,13,24,16,10,8
E00063338,7,9,10,7,17,30,17,16,12,20,16,13,16,9,7,5,4,3
E00063339,9,23,14,16,9,15,15,14,16,25,20,30,20,13,9,15,6,6
E00063340,12,14,9,5,12,12,17,26,20,20,13,23,17,7,8,5,5,8
E00063341,9,11,17,17,11,15,3,16,15,11,17,28,15,19,18,17,6,6
E00063342,4,7,13,13,15,26,18,12,16,23,27,27,18,7,9,6,7,6
E00063343,16,10,12,12,13,20,18,20,19,16,16,22,16,10,11,11,6,0
E00063344,16,20,26,10,7,13,15,14,25,29,16,29,21,12,17,14,19,12
E00063345,13,15,18,22,10,14,16,14,20,21,30,26,23,24,13,18,6,5
E00063346,11,28,18,29,11,12,8,8,23,30,37,34,25,13,19,11,10,11
E00063347,14,17,20,4,13,14,19,17,21,17,25,23,23,9,15,11,5,3
E00063348,12,7,18,12,17,27,17,16,19,25,20,22,20,10,16,7,2,2
E00063349,11,22,16,20,13,4,9,18,19,24,30,37,25,22,20,9,8,15
E00063350,24,28,17,16,2,12,21,22,28,26,34,14,13,18,12,15,8,5
E00063351,21,21,29,16,10,14,22,19,23,24,25,31,10,26,17,11,6,6
E00063352,13,15,12,17,10,16,24,17,19,7,26,28,29,36,24,16,5,4
E00063353,12,6,14,7,19,24,28,22,17,23,32,23,27,22,12,10,5,2
E00063354,17,16,16,13,17,7,14,24,14,26,29,27,29,21,21,14,10,6
E00063356,17,13,17,13,18,18,21,16,23,20,25,46,37,26,24,22,25,33
E00063358,4,14,15,13,12,20,16,14,15,14,25,46,33,14,10,9,5,1
E00063359,6,8,10,14,18,20,10,12,14,23,23,45,30,28,23,8,6,5
E00063360,12,14,8,13,15,12,17,14,17,16,11,32,32,29,28,19,14,6
E00063361,12,18,20,16,7,10,15,11,22,24,18,37,28,20,29,18,3,6
E00063362,10,15,16,31,22,26,11,18,15,29,51,43,43,25,17,6,2,1
E00063363,21,34,38,36,34,36,44,46,40,43,54,38,40,18,14,9,4,3
E00063364,21,26,12,25,20,17,20,28,16,31,34,39,24,25,19,3,2,1
E00063365,14,30,22,24,21,22,21,18,25,23,31,35,52,32,15,7,4,2
E00063366,14,10,10,5,16,25,26,16,19,21,20,19,17,8,15,4,4,2
E00063367,9,3,11,13,9,13,15,14,17,18,22,23,10,14,13,10,5,3
E00063368,14,18,16,10,14,22,22,22,15,15,15,18,13,17,27,17,14,16
E00063369,33,24,17,14,13,29,31,24,24,25,17,22,21,17,30,11,10,17
E00063370,5,4,8,11,14,14,11,8,5,15,25,20,20,20,15,12,8,3
E00063371,16,22,16,13,12,23,20,15,20,20,26,26,45,64,50,27,9,4
E00063372,14,26,22,10,15,13,8,24,23,22,26,28,26,19,26,14,8,6
E00063374,17,28,40,21,19,10,12,28,32,37,37,23,21,12,14,4,1,1
E00063375,14,15,13,17,22,20,10,14,12,19,26,45,30,18,23,6,7,3
E00063378,13,13,13,9,7,12,20,17,20,17,13,22,17,4,4,9,5,3
E00063379,7,3,12,9,8,3,9,7,17,11,14,17,15,26,31,22,16,30
E00063380,8,11,8,7,19,7,14,17,10,13,17,19,26,16,15,10,3,4
E00063382,26,38,46,43,33,29,32,55,44,48,65,42,30,24,9,4,3,3
E00063384,13,9,3,6,14,17,12,14,7,10,12,24,15,15,13,15,6,6
E00063389,17,19,17,12,13,25,28,23,13,19,22,35,22,25,14,12,2,3
E00063390,9,15,23,19,16,8,8,12,20,34,23,33,26,32,20,21,28,17
E00063391,7,13,19,17,12,8,12,11,19,19,26,24,26,27,25,16,7,2
E00063392,17,27,17,24,20,29,28,23,22,26,36,38,12,16,4,2,2,3
E00063393,29,37,43,45,32,24,18,32,42,53,76,49,36,20,20,12,4,2
E00063394,22,29,30,30,33,37,35,47,29,41,38,38,37,12,15,10,11,4
E00063395,4,3,3,7,2,3,8,6,4,10,10,17,18,19,21,8,8,5
E00063398,31,45,72,63,55,47,31,35,51,34,34,27,20,19,6,5,10,7
E00063399,30,38,28,28,25,28,29,30,25,20,22,22,11,7,4,7,5,2
E00063400,33,46,43,45,26,16,36,25,32,22,28,26,14,10,12,7,0,1
E00063402,28,20,31,30,17,19,18,27,21,18,10,9,19,17,9,8,13,8
E00063403,29,24,32,25,29,31,29,34,20,25,34,20,18,24,20,3,5,5
E00063404,23,28,33,48,31,28,26,24,37,32,31,20,19,11,11,5,4,1
E00063405,30,28,46,49,38,26,23,27,31,27,22,19,19,9,10,9,4,3
E00063406,16,29,46,28,38,28,22,31,34,25,19,22,20,21,14,4,4,3
E00063407,14,16,31,27,26,25,25,19,24,19,27,19,15,20,15,4,6,3
E00063408,20,16,17,23,23,15,20,15,22,18,19,13,16,16,16,8,5,7
E00063409,20,23,23,50,23,20,19,15,29,27,17,14,11,11,9,7,6,5
E00063410,19,38,36,38,25,30,27,26,29,23,26,13,21,17,8,1,5,3
E00063411,33,29,37,37,28,32,22,32,25,23,17,16,16,11,9,1,7,1
E00063412,23,26,35,27,35,17,26,26,26,23,21,19,21,13,7,5,3,1
E00063413,12,7,20,157,81,11,19,16,11,9,17,22,22,12,19,14,13,3
E00063414,33,32,29,20,25,20,25,20,29,24,14,15,13,12,10,8,0,2
E00063415,0,0,0,0,0,0,1,1,1,5,21,15,39,27,32,33,18,9
E00063416,13,13,13,13,11,8,4,13,9,10,9,18,17,29,12,14,7,6
E00063417,39,43,40,45,32,34,41,42,32,24,31,21,15,5,7,4,7,3
E00063418,15,32,27,19,27,9,18,29,22,18,21,13,16,10,15,7,9,1
E00063419,32,57,72,47,31,19,39,40,39,30,26,20,27,16,9,5,4,3
E00063420,31,43,51,64,50,36,26,32,51,31,19,17,18,8,7,2,4,5
E00063421,36,34,33,32,42,43,37,31,37,25,24,22,18,12,11,7,2,4
E00063422,28,50,62,59,67,50,39,34,45,35,34,28,23,12,7,6,1,4
E00063423,41,36,52,32,38,35,43,45,35,27,24,19,16,9,9,1,9,4
E00063425,20,26,36,30,24,26,13,20,22,27,19,21,18,24,16,7,4,3
E00063426,33,46,58,65,42,44,25,36,42,45,41,19,25,19,21,4,6,4
E00063427,34,25,32,33,36,38,36,33,25,25,26,23,25,16,6,9,5,2
E00063428,41,54,55,51,60,43,37,46,52,45,38,22,26,25,12,7,3,4
E00063429,37,27,34,35,50,35,28,38,40,33,31,19,22,26,19,9,7,7
E00063430,25,24,34,27,22,31,26,34,29,30,20,12,16,8,6,3,2,3
E00063431,26,36,44,47,17,26,27,27,35,28,29,25,13,17,12,4,4,2
E00063432,53,57,63,43,22,34,42,40,54,32,25,17,19,29,11,8,2,7
E00063433,39,36,35,38,39,48,43,45,31,37,30,19,32,19,5,3,3,2
E00063434,38,41,47,53,42,40,34,34,41,31,38,15,21,27,12,8,6,6
E00063435,24,40,32,27,26,24,23,31,35,26,18,32,25,17,22,21,15,12
E00063436,23,32,27,16,33,23,17,20,20,26,18,27,33,22,23,14,13,15
E00063437,30,40,40,41,32,25,30,37,34,26,20,21,17,20,24,12,6,3
E00063438,25,24,41,38,30,23,19,19,29,33,23,25,13,13,18,19,7,7
E00063439,27,33,29,23,10,14,30,25,31,16,16,20,19,23,17,16,15,5
E00063440,16,15,8,9,12,11,17,21,12,8,13,24,22,14,17,25,12,17
E00063441,42,50,40,39,29,42,42,53,38,38,28,18,21,20,16,20,13,9
E00063443,25,37,25,14,12,34,27,29,22,11,14,15,19,17,13,14,2,16
E00063444,30,31,38,39,29,17,24,31,31,25,22,19,27,15,16,10,8,2
E00063445,28,41,20,16,7,15,32,23,36,15,17,16,13,16,24,11,6,5
E00063446,40,49,22,23,19,16,26,40,27,20,14,19,13,10,24,16,7,13
E00063447,21,21,32,34,24,27,11,25,28,43,34,19,18,16,14,10,7,3
E00063448,14,16,23,25,20,19,27,28,19,23,20,25,28,27,18,8,5,1
E00063449,33,36,23,36,19,19,41,42,28,23,15,19,18,13,18,10,6,7
E00063450,15,19,26,20,12,9,12,21,12,18,24,25,24,18,21,15,9,9
E00063451,30,26,27,32,36,34,30,25,23,21,24,22,13,18,18,11,8,1
E00063452,39,61,59,41,32,41,39,49,38,22,27,21,19,17,11,12,6,4
E00063453,43,45,53,42,43,41,31,45,28,29,37,16,14,13,6,6,6,5
E00063454,42,34,40,32,41,41,32,60,18,30,33,24,18,18,10,8,11,18
E00063455,36,53,57,37,27,31,26,47,46,28,26,25,22,11,11,1,1,4
E00063456,13,15,13,27,18,24,29,29,17,16,25,13,11,5,10,4,10,10
E00063457,25,44,45,30,20,20,31,38,38,18,14,17,21,14,11,1,1,3
E00063458,49,37,31,43,59,45,35,29,40,31,29,33,19,12,11,7,7,14
E00063459,37,32,37,49,26,33,34,32,53,23,23,19,25,28,27,26,35,54
E00063460,38,38,41,42,43,45,44,47,44,30,19,24,24,29,19,11,7,4
E00063461,32,31,40,46,35,43,34,36,27,37,29,19,25,21,7,5,4,0
E00063462,24,36,36,28,25,16,31,26,23,24,16,14,11,12,5,10,3,5
E00063463,34,49,43,30,21,16,24,47,33,28,22,21,10,11,9,8,5,6
E00063464,27,36,40,41,15,25,35,37,36,18,15,19,10,14,5,6,3,2
E00063465,39,34,44,37,27,34,41,33,37,27,26,18,11,9,5,9,5,12
E00063466,34,46,49,50,44,25,29,42,43,39,36,16,6,14,4,5,1,2
E00063467,25,30,26,25,21,23,24,31,32,25,16,4,7,6,5,4,3,4
E00063468,46,52,54,36,20,23,40,39,36,35,12,8,10,13,3,2,3,5
E00063469,16,11,13,10,7,19,23,15,10,21,31,17,14,10,14,3,7,7
E00063470,17,18,25,11,19,33,21,21,15,20,16,21,11,14,3,5,4,1
E00063471,21,15,14,23,20,28,31,26,25,27,30,26,14,9,8,7,4,0
E00063472,12,9,20,13,19,9,13,15,11,17,24,26,19,27,25,21,17,21
E00063473,10,8,14,9,7,16,10,18,12,8,17,17,10,16,11,19,12,6
E00063474,17,20,29,15,17,17,16,23,16,16,25,25,18,19,9,6,8,4
E00063475,24,35,38,47,28,25,23,33,38,36,65,30,34,23,21,12,19,23
E00063476,13,23,17,22,15,15,19,18,15,17,22,18,15,12,16,8,2,5
E00063477,16,15,15,13,14,11,25,18,13,8,28,33,20,16,23,11,10,7
E00063478,14,12,11,16,8,20,22,23,20,6,15,15,11,9,9,5,5,0
E00063479,4,8,9,9,4,9,12,13,7,8,16,13,17,18,18,27,19,8
E00063480,18,12,17,20,24,20,18,13,20,23,26,20,12,11,6,0,1,3
E00063481,4,3,4,11,12,8,8,7,9,17,8,20,27,20,22,8,7,9
E00063482,22,24,18,17,15,28,30,21,25,11,17,22,20,10,19,9,9,4
E00063483,18,13,12,16,13,23,22,23,10,11,10,7,12,6,6,4,0,2
E00063484,10,22,18,11,13,13,19,23,16,12,31,21,33,17,22,10,5,6
E00063485,14,18,11,12,13,10,18,21,18,20,27,23,17,25,31,18,8,7
E00063486,15,20,13,11,12,23,20,17,13,19,16,16,20,26,12,18,4,7
E00063487,4,14,16,14,9,13,8,19,18,17,13,32,18,41,34,30,19,5
E00063488,11,11,13,15,5,19,12,21,15,13,36,27,24,18,19,15,6,4
E00063489,20,32,28,22,15,12,21,33,29,38,32,42,27,29,26,15,1,2
E00063490,7,17,17,9,8,14,11,6,22,16,12,21,22,17,26,10,12,1
E00063491,46,35,37,41,35,43,48,29,23,39,25,22,26,11,10,3,5,3
E00063492,38,53,34,32,21,37,48,32,34,23,18,18,15,3,10,4,2,0
E00063493,19,17,12,14,13,13,26,18,18,19,15,18,5,2,4,3,2,1
E00063494,27,20,19,25,20,23,38,15,18,22,22,15,13,9,6,4,5,4
E00063495,35,19,22,27,28,19,27,17,18,20,24,12,16,10,8,9,1,4
E00063496,23,23,16,19,14,14,17,10,15,22,15,10,3,8,9,2,2,3
E00063497,18,20,10,21,24,17,24,13,18,21,23,12,22,16,14,8,5,4
E00063499,17,22,20,15,13,30,21,23,13,9,13,29,24,10,11,5,5,2
E00063500,25,28,28,22,20,32,21,19,28,14,18,15,10,16,9,5,1,5
E00063501,14,7,2,7,7,5,1,4,3,6,5,13,17,11,19,9,12,14
E00063502,20,12,15,15,26,36,35,26,32,33,24,10,15,8,14,4,4,4
E00063503,32,28,18,32,32,37,28,23,35,35,40,29,26,9,11,6,5,2
E00063504,18,26,22,7,14,19,20,32,9,18,24,17,11,7,10,6,2,1
E00063505,24,20,21,15,15,30,19,24,14,23,27,21,19,22,18,9,12,2
E00063506,8,11,11,13,12,13,22,10,8,18,28,23,16,24,19,19,5,3
E00063507,17,24,13,12,17,16,26,21,21,14,23,18,19,11,11,9,3,5
E00063508,16,27,16,17,17,26,17,19,13,10,33,14,15,5,11,8,7,4
E00063509,28,30,37,26,23,20,24,21,15,14,17,19,16,7,11,5,5,6
E00063510,14,11,19,27,12,21,15,12,17,22,26,31,20,12,22,11,10,6
E00063511,16,33,44,39,14,21,25,27,23,22,32,21,20,12,9,7,1,4
E00063512,13,12,13,11,9,5,19,7,8,12,13,10,7,7,18,6,6,6
E00063513,13,19,31,29,16,12,15,30,23,30,36,31,33,16,10,7,0,4
E00063514,24,21,27,23,12,18,28,18,24,23,26,27,23,10,19,8,8,12
E00063515,16,23,12,20,13,20,18,18,15,20,31,32,22,8,18,7,13,8
E00063517,16,14,20,23,20,10,7,18,19,32,15,14,17,12,19,10,6,0
E00063518,8,13,12,7,14,18,18,11,13,17,19,13,8,13,15,15,4,2
E00063520,25,39,36,25,25,51,37,39,26,36,31,27,23,13,13,10,5,2
E00063521,17,11,12,25,16,15,12,19,17,18,23,19,17,21,16,15,7,4
E00063522,26,39,51,29,24,24,28,35,37,49,51,36,27,13,4,8,5,0
E00063523,9,6,8,11,6,11,7,15,9,11,13,32,24,26,36,19,10,10
E00063525,30,32,26,28,27,25,45,33,31,44,30,22,23,14,12,2,3,1
E00063526,16,29,39,44,16,20,23,29,21,41,48,32,23,26,16,9,7,26
E00063527,23,60,47,26,22,25,37,36,17,18,21,19,19,5,3,3,2,2
E00063528,43,34,33,17,29,45,39,31,23,27,36,34,30,11,11,6,6,1
E00063529,6,9,14,10,7,6,16,18,6,14,17,20,19,20,14,11,7,2
E00063530,10,9,9,7,10,13,17,13,9,15,12,20,18,9,23,15,12,7
E00063531,23,16,25,24,13,14,16,24,8,15,21,23,16,10,14,18,5,5
E00063532,13,7,14,21,12,14,11,11,8,18,27,30,37,19,26,11,14,11
E00063533,30,20,18,14,21,26,25,19,12,20,18,26,20,12,14,8,7,4
E00063534,16,16,13,11,12,6,17,15,12,7,14,23,12,13,13,11,4,4
E00063535,18,16,26,24,23,21,25,27,14,22,38,18,22,22,11,14,1,0
E00063536,33,41,39,46,23,43,47,45,44,37,32,33,22,19,11,9,7,3
E00063537,37,46,31,21,18,31,33,23,21,18,27,16,14,13,17,9,4,4
E00063538,27,42,33,25,18,23,24,38,13,23,17,10,13,4,4,2,4,0
