msoa,Aged 0 to 15,Aged 16 to 24,Aged 25 to 34,Aged 35 to 49,Aged 50 to 64,Aged 65 to 74,Aged 75 to 84,Aged 85 and over
E02005903,0,0,0,0,1,7,6,18
E02005904,0,0,7,1,4,8,21,38
E02005905,0,0,0,0,1,1,3,12
E02005906,0,0,2,3,2,1,2,10
E02005907,0,0,0,0,0,4,10,11
E02005908,0,1,4,0,2,6,16,57
E02005909,0,5,4,3,8,1,1,0
E02005910,0,3,18,14,10,4,7,12
E02005911,0,0,0,0,1,5,20,24
E02005912,0,2,1,0,3,3,23,49
E02005913,0,0,0,0,0,0,13,44
E02005914,0,0,0,0,0,7,22,31
E02005915,0,0,2,1,0,1,0,0
E02005916,0,0,3,2,7,0,21,39
E02005917,0,0,0,0,1,1,2,30
E02005918,0,0,0,0,0,0,0,0
E02005919,0,502,43,0,0,0,0,0
E02005920,0,1,9,3,5,10,5,21
E02006804,2,9,0,0,2,8,19,40
E02006815,0,0,0,1,10,14,26,63
E02006816,0,0,0,0,0,0,1,15
E02006817,1,303,44,1,0,0,0,8
E02006818,0,0,0,0,0,1,5,9
E02006819,0,2,0,5,11,11,5,9
E02006820,0,1,1,4,2,0,0,0
E02006827,0,0,0,0,0,0,2,8
E02006828,0,0,0,0,0,10,10,13
E02006834,0,0,0,0,1,1,6,21
E02006835,0,0,1,2,2,6,14,8
E02006850,1,1940,84,12,4,7,7,4
E02006851,0,1967,65,3,0,0,0,0
E02006862,0,0,0,0,1,0,1,0
E02006863,0,0,0,1,1,1,6,27
E02006864,0,0,0,3,8,3,8,29
E02006865,0,0,0,0,4,7,29,43
E02006866,0,0,0,1,0,5,11,33
E02006867,0,0,0,0,4,6,3,0
E02006872,2,2,0,0,3,2,6,12
E02006903,0,0,0,1,2,12,33,49
E02006904,0,793,45,0,0,0,2,0
E02006905,0,0,2,0,3,0,0,0
E02006906,0,0,0,1,1,2,19,44
E02006919,0,2,0,0,1,3,1,15
E02006920,0,0,0,0,2,4,9,20
E02006964,0,0,0,0,0,0,0,0
E02006965,0,3,9,10,5,0,4,11
E02006966,0,668,4,0,1,1,4,28
E02006967,0,0,0,0,0,0,0,0
E02007029,0,0,0,0,3,12,18,54
E02007070,0,0,0,0,0,0,2,8
E02007071,0,0,2,3,1,3,3,10
E02007072,1,0,2,5,6,7,13,14
E02007073,0,0,0,0,0,0,0,0
E02007082,3,2329,83,6,1,3,10,38
