msoa,Aged 0 to 15,Aged 16 to 24,Aged 25 to 34,Aged 35 to 49,Aged 50 to 64,Aged 65 to 74,Aged 75 to 84,Aged 85 and over
E02006676,41,0,0,2,0,0,0,3
E02006677,0,0,0,0,2,1,5,7
E02006678,0,0,0,0,2,0,0,0
E02006679,16,13,5,5,3,1,9,6
E02006680,0,0,2,1,1,3,13,21
E02006681,0,0,0,2,7,1,1,1
E02006682,2,0,0,3,0,2,5,12
E02006683,0,3,6,0,0,0,5,5
E02006684,0,18,11,3,5,4,1,0
E02006685,0,0,0,0,0,2,6,14
E02006686,0,0,1,4,3,3,7,9
E02006687,0,0,0,0,0,0,0,0
E02006688,0,0,4,6,5,0,0,0
E02006689,2,0,0,1,2,0,0,0
E02006690,0,2,7,0,0,0,0,0
E02006692,0,114,81,19,6,2,1,0
E02006693,0,0,0,0,0,0,0,0
E02006694,35,22,7,9,3,3,6,12
E02006695,15,9,0,0,3,4,11,5
E02006781,0,0,0,1,0,0,1,0
E02006840,1,5,3,2,0,2,4,2
E02006845,0,0,2,1,2,12,20,17
E02006846,0,0,0,0,0,0,0,0
E02006847,0,0,0,0,0,2,5,12
E02006848,0,0,0,0,0,1,0,0
E02006849,0,0,0,0,1,2,8,7
E02006883,0,0,0,0,5,6,7,26
E02006885,10,18,45,58,41,9,0,13
E02006887,0,694,59,6,0,0,0,0
E02006888,0,0,0,4,2,0,0,0
E02006889,0,0,0,0,0,0,0,0
E02006890,0,0,0,0,1,0,0,0
E02006949,0,0,0,5,0,0,0,0
E02006950,0,82,3,9,1,0,0,0
E02006951,1,759,73,5,0,0,0,0
E02006952,0,1101,43,10,4,0,0,0
E02006989,0,11,4,7,5,0,0,0
E02006990,0,30,15,33,12,1,5,4
E02007006,0,1,2,0,3,14,19,29
E02007007,0,0,1,1,2,2,0,17
E02007023,0,0,1,0,3,6,6,10
E02007024,0,14,5,6,7,3,8,22
E02007025,10,231,159,27,0,0,0,0
E02007026,0,504,375,91,3,0,0,0
E02007027,2,0,0,3,2,2,4,5
E02007028,0,0,0,0,0,0,0,0
E02007034,0,0,0,0,0,0,1,0
E02007035,2,0,1,0,0,0,0,0
E02007064,0,4,4,0,2,1,0,0
E02007065,0,0,0,0,0,0,1,5
E02007066,0,1327,60,1,0,0,0,0
E02007067,0,0,6,10,14,4,7,13
