msoa,all_ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
E02004074,3027,21,20,25,25,24,20,25,25,32,34,31,35,41,30,35,30,30,30,30,30,24,15,21,20,19,29,20,26,26,35,20,25,30,25,20,20,20,25,30,35,30,32,32,30,25,25,41,49,40,50,45,66,61,35,52,59,40,50,55,55,45,40,35,51,45,51,45,35,46,50,50,45,45,56,55,41,30,39,25,30,29,20,20,32,19,15,20,24,15,10,34
E02004075,3561,18,15,15,20,36,30,30,26,30,25,47,30,42,45,36,30,44,35,34,24,24,28,21,30,25,32,20,26,21,20,29,20,25,20,25,25,39,29,25,28,25,43,37,30,31,34,41,49,41,63,60,67,62,66,73,72,82,90,65,69,55,65,67,51,63,51,56,52,41,55,54,41,77,51,63,48,52,39,48,34,29,30,20,27,19,26,28,18,20,9,48
E02004076,3939,34,43,48,41,36,52,39,42,47,42,38,46,44,54,49,40,49,40,30,28,24,39,37,40,33,31,42,58,54,44,46,43,37,43,44,60,48,46,48,37,47,43,47,60,53,37,49,35,56,64,71,56,47,56,68,57,50,60,59,49,50,57,40,41,48,30,35,52,46,40,40,40,51,40,56,38,41,35,43,34,23,32,35,34,28,25,23,22,15,13,72
E02004077,3921,22,30,31,26,22,40,35,42,30,38,36,30,52,45,47,56,49,62,30,29,18,22,37,34,37,20,35,27,32,32,25,53,41,30,25,40,30,28,34,38,46,49,43,39,52,40,40,57,56,51,76,66,57,83,77,81,87,85,74,70,77,65,55,61,49,57,44,63,57,55,49,36,61,52,54,47,45,39,35,44,30,23,29,20,25,24,5,13,25,14,49
E02004078,3584,40,35,29,56,36,35,48,35,42,46,46,65,37,40,52,33,42,38,30,26,36,42,60,55,56,57,61,35,53,54,51,57,52,59,58,52,52,45,30,35,35,35,25,25,40,25,53,35,59,49,67,40,58,45,45,60,40,40,30,50,40,49,46,40,35,30,25,25,37,40,48,24,35,49,55,33,36,30,30,19,17,35,21,23,10,10,19,11,0,10,35
E02004080,4872,55,59,53,51,50,77,47,58,47,51,45,37,47,54,49,36,40,42,40,47,46,54,64,84,86,75,81,71,59,63,94,81,95,65,67,79,72,66,65,66,67,58,56,40,50,40,53,71,75,60,73,75,70,63,71,70,65,64,89,55,65,45,62,49,54,59,55,35,41,40,35,35,46,54,50,38,25,48,40,24,21,25,31,29,35,18,29,10,20,15,56
E02004081,2986,25,15,20,20,26,36,20,25,32,36,36,32,34,24,24,37,36,28,26,21,15,26,21,20,20,20,20,25,25,25,20,25,26,25,31,31,20,25,30,31,53,42,30,36,34,47,43,40,45,30,53,50,53,52,51,55,58,50,41,51,45,30,48,38,34,40,51,50,42,45,38,58,40,40,45,37,30,30,40,38,14,25,27,27,10,16,19,18,10,14,39
E02004082,3108,15,20,20,30,25,25,30,35,24,30,36,30,25,25,20,21,20,30,25,15,20,20,32,25,25,20,20,20,20,30,25,25,30,20,30,25,35,35,45,35,30,35,40,35,25,30,30,40,30,40,45,40,49,49,51,65,45,60,61,62,50,49,47,53,48,55,46,55,35,40,49,45,45,55,50,43,34,48,45,30,26,29,24,26,23,10,18,20,20,25,65
E02004083,4224,51,50,53,40,47,46,36,49,47,62,57,47,43,39,43,42,40,48,46,43,42,53,49,54,56,71,61,87,63,78,51,69,62,68,67,63,58,48,54,52,62,49,62,50,44,52,48,50,59,66,73,60,74,63,66,60,54,55,57,50,60,45,45,40,40,35,30,30,41,45,35,30,45,40,49,39,36,34,35,29,19,20,15,25,14,10,10,5,4,0,30
E02004084,3083,24,25,30,30,41,41,30,29,41,41,46,26,37,35,25,32,40,24,25,32,30,32,31,25,25,20,40,35,44,44,40,44,47,55,37,62,44,44,35,46,41,25,35,20,25,25,35,40,30,40,46,40,40,39,35,50,40,50,35,30,40,45,35,29,39,35,30,30,37,30,34,30,51,40,30,28,36,25,41,24,21,19,10,15,24,26,20,18,19,10,57
E02004085,4598,28,40,49,50,35,55,36,45,52,57,35,51,40,54,49,63,50,53,45,48,25,37,42,45,35,55,55,40,55,54,52,54,56,55,61,56,54,49,50,56,55,59,71,60,39,63,45,55,55,60,55,74,69,77,60,85,75,65,66,80,55,50,61,50,50,60,50,50,56,50,57,35,49,50,60,53,35,54,34,43,42,34,42,33,36,29,28,35,25,29,74
E02004086,3700,9,25,30,25,20,30,35,40,42,51,46,40,54,50,25,31,46,49,30,31,20,20,20,35,30,30,35,30,30,35,30,35,46,35,39,46,39,39,45,52,62,54,45,45,35,57,45,60,64,65,45,55,50,50,66,55,45,60,72,60,60,50,45,55,49,35,40,55,35,50,40,45,45,50,60,57,46,47,35,33,19,20,19,37,24,30,29,24,15,14,47
E02004087,4030,49,49,49,30,45,41,54,40,52,35,62,52,38,50,39,37,37,38,43,36,37,26,26,45,41,46,50,55,54,58,61,65,74,49,79,58,59,49,58,79,51,53,56,46,45,46,54,46,55,78,36,65,54,72,60,55,65,55,61,51,60,40,41,49,40,40,39,30,36,55,38,41,35,45,40,20,31,35,20,20,31,15,15,14,26,26,9,15,19,9,47
E02004088,3846,33,25,35,30,35,35,36,40,37,40,31,53,39,50,44,37,57,47,47,31,26,30,35,30,40,35,30,40,15,40,30,35,35,50,42,41,35,25,35,52,47,45,56,45,45,50,58,46,50,50,67,55,73,55,60,80,78,66,55,71,55,54,51,40,53,40,51,50,42,54,38,52,41,44,81,52,52,40,41,24,27,30,25,28,20,5,18,20,15,15,53
E02004089,3460,28,35,39,36,40,50,31,35,33,41,25,20,34,30,34,26,36,24,36,32,31,44,48,64,62,78,76,61,73,76,84,61,69,73,46,62,48,52,54,63,35,43,36,40,35,41,35,35,45,54,47,51,50,54,45,45,50,45,57,35,45,25,41,40,25,35,30,30,15,20,20,30,25,35,20,20,20,20,20,19,16,24,20,14,9,10,14,11,10,5,24
E02004090,3016,22,20,20,20,15,25,32,30,24,31,41,26,28,35,24,32,31,20,31,15,21,26,20,30,36,30,35,30,34,20,30,34,30,50,42,47,29,35,40,20,37,35,36,25,34,20,38,35,30,40,52,55,53,40,50,55,50,40,42,40,55,39,47,35,29,55,35,49,38,44,48,35,35,40,65,37,38,39,41,24,27,22,25,23,19,21,13,5,15,16,34
E02004091,4671,30,50,44,51,56,30,40,55,42,46,46,52,39,44,35,47,36,59,40,48,35,42,36,40,50,50,45,76,65,69,61,72,68,74,56,61,54,58,49,61,51,59,56,60,40,56,59,65,70,60,82,65,74,89,92,80,69,86,67,65,60,65,61,49,68,45,45,60,56,54,40,46,60,60,60,35,44,44,44,34,36,44,30,29,29,29,19,12,14,10,32
E02004092,4774,38,40,45,55,40,35,56,35,46,50,66,78,45,40,45,61,45,50,40,36,35,35,40,60,55,50,55,60,55,60,73,72,67,65,56,71,58,59,70,61,68,60,55,50,49,56,60,65,45,75,76,80,68,88,87,50,69,60,75,71,65,60,61,64,59,35,45,50,67,39,54,45,40,69,65,54,55,49,60,39,25,45,26,33,30,25,15,12,19,10,49
E02004093,3276,39,31,36,40,25,25,25,25,46,44,30,25,30,35,45,31,30,41,35,37,20,26,29,34,47,30,25,35,29,45,51,36,54,57,41,48,49,49,35,35,66,45,45,40,30,46,20,46,40,44,54,55,45,69,55,59,56,60,60,40,46,56,47,47,40,39,35,40,30,25,45,34,35,30,34,30,10,35,20,26,10,15,10,15,11,15,20,6,0,11,34
E02004094,3616,36,30,37,40,51,45,40,40,43,65,67,40,40,52,51,40,35,25,38,26,30,31,44,29,41,40,37,39,44,52,50,42,69,56,60,52,54,62,40,54,45,45,60,40,34,25,45,36,50,49,53,65,50,55,50,55,50,61,55,51,62,49,40,37,40,25,35,35,30,25,50,38,29,40,40,25,25,25,25,30,25,15,15,10,4,19,20,17,11,0,34
E02004095,5174,48,40,58,45,65,50,52,35,52,59,50,50,58,54,50,46,49,45,43,31,35,47,68,47,56,66,57,58,63,86,97,61,59,78,89,72,76,68,69,68,55,81,69,65,49,56,64,57,69,73,77,81,81,89,97,89,91,97,80,66,76,94,98,57,71,50,40,55,62,68,50,50,50,71,55,33,39,45,30,30,30,39,25,20,21,18,20,24,6,12,49
E02004096,5075,45,41,36,55,56,47,55,53,46,50,49,50,40,43,71,71,50,56,54,30,40,36,45,35,41,30,54,44,53,51,55,46,50,35,67,45,58,59,49,68,71,56,60,55,59,73,53,77,83,77,79,75,80,84,86,98,77,120,90,65,66,67,79,78,70,61,61,66,73,72,55,63,77,64,74,72,55,56,56,56,50,25,39,14,21,34,15,18,6,15,40
E02004097,3748,42,30,31,25,30,35,30,40,30,40,40,35,35,30,35,46,34,40,29,26,15,26,35,34,30,35,43,49,45,30,40,62,20,45,35,35,40,48,44,46,35,45,45,45,44,40,54,62,73,62,63,50,65,64,71,64,66,67,60,73,71,57,60,52,56,45,40,55,40,43,40,43,52,65,65,45,35,40,35,30,30,20,20,25,15,15,24,0,6,10,26
E02004098,3739,21,26,36,40,41,46,36,30,51,45,40,40,43,39,35,30,35,30,33,20,20,25,30,29,25,30,37,35,39,50,45,46,40,40,52,44,43,45,53,41,50,40,45,45,40,40,49,47,64,53,53,45,61,74,45,69,61,67,65,67,67,51,49,47,45,61,51,52,41,47,40,43,47,56,68,40,35,30,35,35,15,30,25,21,17,29,10,23,6,12,45
E02004100,4193,41,36,20,46,45,41,41,40,30,49,40,60,49,48,50,47,49,46,48,26,30,30,35,34,36,30,29,29,34,56,40,58,40,41,42,43,47,40,50,41,66,61,35,40,40,36,54,52,60,61,82,75,73,73,65,74,82,72,65,60,61,72,82,52,66,62,61,49,47,56,53,52,55,45,50,35,44,50,35,40,30,29,15,20,21,18,10,21,28,23,48
E02004102,3796,17,15,25,20,20,21,26,24,31,35,30,35,39,38,52,31,44,47,29,26,38,64,49,42,41,51,41,41,33,52,20,36,35,29,37,30,44,30,25,48,35,25,49,45,43,43,45,48,44,45,53,45,62,64,64,73,72,68,55,57,57,68,50,58,60,51,44,47,47,49,54,47,41,55,49,34,35,57,45,29,35,46,38,37,29,28,38,16,26,18,82
E02004103,3557,37,41,46,45,35,42,46,49,47,40,39,55,53,48,35,51,35,35,39,37,39,42,45,44,41,40,43,49,44,45,45,42,50,46,52,35,39,40,45,59,45,51,30,35,35,41,45,30,50,30,50,55,72,60,44,69,50,50,60,50,50,50,45,31,40,25,40,35,40,49,25,24,25,30,40,25,20,30,30,15,10,5,23,21,19,8,15,28,23,6,38
E02004104,3678,35,38,32,35,30,36,36,44,38,44,49,51,43,33,35,36,43,41,43,15,25,31,30,29,25,30,33,24,24,36,40,42,44,46,32,33,43,44,48,36,46,57,39,50,38,52,44,51,49,62,58,46,56,54,82,58,61,61,60,56,62,57,50,58,55,46,51,35,36,43,35,48,47,50,49,35,47,39,40,25,35,30,20,22,28,19,20,11,5,11,37
E02004105,4811,58,48,45,51,55,45,41,50,45,55,46,55,41,41,45,35,50,45,40,40,47,36,46,57,55,35,65,61,55,60,70,50,55,55,55,50,80,51,55,71,55,76,53,50,50,55,45,55,55,55,75,65,81,70,70,80,75,75,82,72,86,85,75,81,70,70,70,65,50,70,50,45,75,55,55,54,45,45,24,29,31,29,34,25,30,14,24,22,11,18,40
E02004106,3502,27,19,20,20,25,20,20,35,20,35,37,50,30,30,30,30,30,35,30,28,20,15,20,25,20,30,25,31,30,35,25,20,15,36,25,30,40,35,30,30,25,40,31,36,40,37,41,44,49,40,49,59,45,45,50,58,56,45,67,57,39,60,55,45,79,62,67,53,46,48,64,61,65,69,63,53,68,48,62,42,47,31,51,29,29,18,14,27,27,11,47
E02004108,3861,29,29,20,36,35,30,30,45,40,40,47,45,41,50,50,40,48,50,40,39,21,25,29,37,35,35,25,36,30,40,35,30,35,51,45,55,35,51,40,35,50,50,53,50,51,46,46,39,45,55,67,55,66,65,70,64,60,69,67,51,59,50,50,40,50,35,30,44,40,39,34,40,40,45,69,43,45,59,49,33,30,35,25,40,25,31,26,11,22,35,59
E02004109,3479,23,28,27,31,30,45,25,35,25,26,41,40,30,36,39,44,29,39,30,24,20,20,28,20,25,15,25,21,20,25,24,26,20,31,25,45,30,47,41,35,30,40,20,41,35,46,36,34,49,35,48,59,55,45,59,52,56,59,41,47,43,40,50,52,53,45,60,61,45,43,60,52,55,78,62,48,61,74,52,37,36,30,41,33,30,22,30,15,15,21,58
E02004110,3797,22,29,23,31,40,56,35,55,52,46,47,35,51,46,35,49,34,40,30,29,32,20,33,32,35,35,35,25,31,34,25,35,45,35,49,40,40,35,46,41,50,55,37,57,61,41,46,43,59,35,58,60,56,50,55,39,40,50,51,45,49,55,61,46,45,45,50,58,51,61,50,45,60,50,64,62,61,43,43,33,35,35,24,30,20,18,30,16,12,18,51
E02004111,2794,32,19,20,20,30,35,25,30,30,30,20,35,15,35,20,30,35,25,30,15,10,21,29,20,25,25,30,31,20,30,35,25,40,30,44,25,35,30,30,25,35,30,32,25,20,30,36,25,30,45,59,34,45,45,45,40,51,54,41,40,30,35,50,40,25,40,41,39,25,30,44,41,30,50,50,35,41,36,20,24,20,25,25,28,25,14,20,12,12,6,28
E02004112,3252,25,20,24,15,15,20,25,30,20,41,32,20,20,25,30,34,38,30,20,10,26,15,24,15,25,15,20,15,20,15,29,20,25,20,25,30,25,30,20,30,25,30,31,32,41,31,25,44,44,40,62,44,40,45,45,53,56,59,66,69,58,67,50,52,40,52,62,53,46,53,49,68,71,64,67,52,56,51,49,37,37,40,42,34,19,23,26,22,26,6,60
E02004113,5213,65,52,62,61,70,70,78,70,66,51,55,55,45,51,49,64,59,50,40,45,48,49,47,58,69,71,111,92,98,93,93,79,65,99,83,69,70,55,66,67,60,49,52,50,39,51,83,66,50,70,74,55,70,81,103,68,55,80,71,56,59,60,65,65,49,59,49,60,40,60,44,50,54,48,45,59,35,46,35,28,39,20,20,25,25,25,25,12,18,18,53
E02004114,4323,39,34,34,41,40,35,45,49,35,31,32,41,40,40,45,30,34,35,35,24,26,32,29,63,45,47,50,47,47,54,50,45,45,45,34,50,45,40,45,45,35,45,48,36,51,52,61,49,50,45,74,69,61,55,70,54,61,74,72,62,59,56,71,62,63,56,59,59,52,68,55,68,73,62,73,53,78,67,53,57,37,40,20,43,35,28,25,15,16,12,61
E02004115,4516,16,25,45,30,35,50,40,40,30,40,47,40,40,30,50,45,35,35,61,48,37,54,51,50,40,50,40,56,72,55,55,57,45,30,63,40,45,51,55,51,65,50,48,51,40,61,56,59,55,75,70,59,60,76,85,70,70,84,71,72,74,60,65,81,65,75,60,67,65,50,45,46,89,65,54,59,41,52,40,37,25,35,29,25,29,23,20,12,18,6,48
E02004116,4428,48,53,38,57,55,35,46,39,52,78,50,40,52,56,48,39,48,39,35,38,53,48,47,42,63,45,66,63,47,55,48,67,61,77,72,49,58,57,62,46,45,50,46,42,36,57,52,63,53,75,53,55,55,72,65,68,87,65,71,57,40,59,50,55,44,52,50,53,40,58,35,46,54,45,54,43,35,31,44,33,24,35,30,30,20,21,14,20,5,6,63
E02004117,4209,39,37,57,56,45,40,57,50,40,45,42,35,50,50,44,40,30,45,35,35,26,31,37,35,50,40,45,35,60,54,60,51,55,50,66,60,40,35,45,45,55,55,43,30,45,45,50,44,45,60,65,69,55,55,70,64,71,70,51,73,50,66,55,50,45,55,50,63,40,55,65,56,50,70,59,53,35,45,50,37,40,24,24,23,30,27,10,23,6,4,42
E02004118,4063,50,44,50,41,25,44,36,49,46,42,50,51,46,46,45,47,48,35,39,25,38,32,38,41,64,44,51,51,65,57,64,55,52,56,56,53,59,56,50,56,57,46,46,48,49,51,49,59,54,56,63,50,58,62,57,60,76,67,63,72,54,46,63,56,44,46,44,39,37,36,45,44,29,40,37,44,30,31,26,22,16,25,20,18,15,25,19,12,11,9,40
E02004119,6129,58,68,60,72,64,69,82,72,83,79,97,88,82,77,80,72,73,81,59,57,46,49,50,63,61,69,71,93,85,89,89,100,78,76,57,93,85,96,89,122,87,102,99,98,94,76,90,99,94,113,104,90,84,114,82,81,76,74,74,76,84,73,65,60,45,45,55,50,47,57,40,59,29,58,58,49,57,41,37,27,19,31,32,18,38,13,20,12,17,14,38
E02004120,5642,62,74,86,87,70,64,61,53,74,82,59,77,62,61,45,71,63,50,45,35,42,48,49,76,72,64,82,72,119,93,113,93,92,92,124,93,93,86,84,70,88,93,71,63,79,65,75,55,70,60,70,65,75,76,71,70,74,98,65,80,70,50,60,55,45,68,65,72,45,60,50,58,49,58,58,30,40,40,25,31,29,15,20,23,20,15,20,12,12,12,34
E02004121,4760,58,50,40,57,60,64,46,34,50,63,68,57,37,57,51,56,39,55,49,31,33,44,39,53,68,59,62,62,75,68,93,75,68,67,79,52,65,61,50,50,83,56,46,53,59,46,60,60,60,66,87,78,78,62,74,75,69,68,69,70,53,49,57,55,48,47,50,45,57,51,30,38,47,48,58,42,36,53,30,38,27,26,27,22,19,16,32,18,15,5,57
E02004122,3522,21,20,15,20,30,30,30,20,41,46,35,46,41,46,66,61,72,66,73,25,26,26,15,38,30,40,25,25,30,35,50,30,47,36,30,25,30,25,25,40,30,35,46,44,40,35,35,45,59,56,65,45,69,57,63,50,55,50,55,50,49,50,49,50,39,46,45,44,47,47,50,40,48,40,46,39,46,34,37,26,18,15,20,19,19,20,21,18,14,16,54
E02004123,3569,27,25,20,25,35,40,36,35,36,38,45,35,37,30,35,41,37,35,30,20,10,27,15,31,26,35,25,35,30,38,40,35,30,36,40,30,35,45,40,35,40,52,46,38,50,45,45,54,50,46,59,55,55,50,58,60,50,62,60,88,55,63,40,50,47,58,49,53,51,40,40,44,39,49,48,43,35,32,37,27,27,31,41,24,15,25,36,22,23,23,39
E02004124,3902,40,30,35,46,50,60,45,39,40,37,50,45,52,40,45,40,43,40,49,30,26,32,45,36,41,40,51,51,50,46,65,55,40,51,52,56,45,50,50,30,46,41,45,44,35,35,45,50,50,76,70,65,55,62,45,60,65,40,60,76,55,51,45,40,45,46,50,40,39,39,34,43,49,45,52,45,36,42,27,36,36,25,30,15,19,15,20,6,6,10,28
E02004125,4388,35,30,30,25,45,49,56,45,45,30,50,51,45,55,50,56,40,40,55,46,37,71,35,59,51,55,73,62,60,67,50,65,41,61,52,55,50,55,45,50,45,45,62,59,55,45,50,70,60,61,65,75,65,61,77,65,65,65,85,45,45,61,50,60,45,50,54,50,48,60,50,45,54,43,56,44,41,52,41,30,24,25,25,24,19,19,15,12,12,0,42
E02004126,3851,40,30,50,52,35,50,46,48,47,46,45,37,31,35,35,35,39,30,25,30,16,32,30,43,52,54,52,51,50,51,44,50,47,62,52,52,45,60,45,25,44,53,46,39,45,25,40,40,45,45,50,50,64,51,56,60,45,61,50,45,50,56,59,56,44,50,50,63,52,40,44,49,44,63,46,30,30,28,29,32,34,23,24,15,24,23,20,24,24,18,54
E02004128,5843,51,60,55,56,59,60,61,68,72,57,60,60,57,60,70,50,61,50,60,30,36,42,34,36,57,65,61,66,60,58,84,70,62,68,66,79,65,55,85,76,62,61,60,60,80,87,60,70,79,81,94,99,113,104,93,101,101,102,85,89,88,76,79,65,77,67,65,81,72,61,65,77,76,89,111,68,60,63,52,40,38,51,29,29,30,25,16,30,9,16,75
E02005334,3056,31,44,36,43,26,34,20,30,29,44,57,40,35,30,35,30,41,45,27,10,26,21,28,36,20,35,47,42,25,45,46,52,40,40,52,60,45,47,40,35,58,50,55,41,30,35,25,40,50,45,52,35,45,40,44,30,50,45,40,44,41,44,35,35,34,25,30,40,30,25,15,19,19,20,41,15,25,25,25,15,19,14,24,15,10,15,16,13,4,10,35
E02005335,3929,38,39,35,39,25,35,40,34,35,40,45,51,45,60,45,35,46,55,43,20,21,26,29,30,32,25,30,35,41,30,52,25,45,50,41,35,45,40,45,56,57,50,65,41,45,40,50,39,66,60,46,45,50,55,59,61,59,60,55,53,60,57,45,40,51,45,45,35,40,51,40,50,45,46,52,42,50,49,40,34,30,37,39,50,29,26,38,44,29,20,76
E02005336,3641,41,50,41,50,41,59,50,44,49,49,61,35,55,40,40,46,35,45,25,25,26,37,43,46,41,45,42,51,55,50,51,62,75,64,72,67,71,72,59,67,49,44,50,62,50,45,50,50,60,50,45,50,45,55,59,50,40,40,50,45,40,40,51,40,30,30,40,30,30,24,25,25,24,25,25,21,15,15,20,10,10,10,15,20,15,5,0,6,10,5,19
E02005337,5073,50,64,35,45,50,45,55,55,69,75,75,65,60,65,55,60,61,40,45,41,36,47,45,50,57,55,70,71,65,75,61,55,90,80,71,75,75,72,75,75,69,60,65,65,40,65,59,73,60,70,71,55,70,85,75,66,60,55,80,50,65,74,60,55,66,55,55,40,55,47,45,50,50,50,61,42,40,45,35,24,35,35,30,30,45,28,31,29,25,14,54
E02005338,5857,66,59,62,63,72,78,69,68,59,79,77,77,60,75,60,55,67,65,63,48,37,54,53,68,62,73,67,97,76,78,97,92,94,93,92,97,66,82,89,92,63,68,75,67,68,80,80,54,76,93,97,75,55,103,74,76,85,91,80,68,71,73,71,70,50,60,40,63,60,67,45,45,60,65,60,47,40,45,50,34,35,30,39,20,40,25,20,15,26,10,72
E02005339,4373,45,50,30,44,45,45,54,44,49,40,45,40,50,40,40,60,46,64,48,31,37,37,48,40,47,50,50,46,40,45,51,60,60,60,61,50,60,67,60,65,53,45,65,51,55,50,60,67,55,59,72,59,90,65,70,55,65,71,66,76,65,63,55,50,50,55,50,52,45,37,49,50,50,61,56,46,29,25,39,30,19,31,40,20,29,15,13,18,0,0,38
E02005340,4678,35,40,57,45,53,54,45,52,45,39,51,51,45,55,40,45,52,45,41,30,44,33,57,53,42,55,64,57,45,54,67,66,75,64,60,55,55,47,50,45,64,65,50,48,50,40,76,60,65,49,45,68,60,60,59,67,68,82,61,60,61,54,66,43,56,45,50,50,50,58,49,50,74,61,79,54,59,60,59,47,62,32,38,25,30,27,20,16,10,16,72
E02005341,3917,47,48,52,25,52,53,39,48,43,43,46,36,51,50,39,45,31,35,58,48,42,32,43,47,53,35,52,53,45,50,57,61,45,59,57,60,61,47,54,62,44,39,40,52,58,40,56,58,50,68,46,68,69,62,63,67,54,56,57,48,56,39,45,50,30,45,30,25,40,34,35,25,40,39,46,26,39,25,19,20,15,21,20,25,19,14,5,17,22,10,42
E02005342,3813,35,40,36,40,37,44,49,39,40,45,51,35,50,40,45,35,36,40,26,26,33,11,34,30,31,30,41,45,66,45,57,50,40,55,50,50,40,48,40,45,39,60,45,31,50,55,35,44,40,44,45,54,50,45,69,46,49,55,61,57,56,67,57,54,62,45,48,49,45,43,40,55,45,45,66,26,40,55,30,43,35,20,29,20,20,28,14,11,12,10,39
E02005343,4110,42,30,30,43,54,53,45,34,52,58,58,52,45,35,49,51,46,45,37,26,23,33,32,38,49,40,30,52,40,49,41,41,45,40,46,45,51,54,54,40,56,54,40,37,50,55,50,57,60,49,64,59,65,72,59,58,57,61,62,44,68,48,46,40,35,45,38,47,60,47,53,71,55,66,52,54,49,59,29,33,20,26,33,36,25,20,14,15,29,15,45
E02005344,4710,55,43,61,64,68,59,55,54,63,49,66,61,35,50,45,45,46,54,35,40,31,31,35,30,52,50,57,66,60,64,82,66,74,69,67,55,71,62,55,62,73,50,60,52,49,60,65,45,55,59,71,64,60,60,73,66,83,60,55,59,45,60,55,50,50,50,44,59,50,59,50,53,65,74,68,48,55,40,40,35,35,41,30,25,10,21,14,17,15,10,36
E02005345,3306,42,33,41,35,30,49,34,36,29,29,46,20,30,30,35,25,15,30,25,19,24,20,23,37,42,39,30,40,40,40,50,57,50,62,40,51,45,45,47,56,39,35,49,36,53,44,54,36,46,35,40,45,55,45,49,40,40,41,45,39,40,53,41,49,36,39,57,45,47,50,42,34,44,51,40,31,20,41,28,30,19,22,20,5,15,9,12,10,5,5,29
E02005346,5947,66,78,61,79,78,75,69,50,78,59,65,63,70,70,55,50,55,65,72,91,103,136,140,130,143,115,121,126,119,118,114,126,96,127,93,96,90,80,77,90,80,89,90,67,55,54,84,83,60,65,65,75,75,60,55,75,65,60,50,65,60,60,50,60,44,50,45,40,40,55,39,40,30,25,35,20,15,34,25,20,20,24,14,10,20,15,10,0,14,14,58
E02005347,5027,26,20,15,20,25,25,39,26,45,35,40,40,30,15,25,35,36,60,67,214,543,518,542,261,105,83,69,71,40,55,65,61,35,50,35,45,30,30,45,35,40,55,30,25,36,25,25,35,25,40,40,25,65,40,30,35,35,20,50,45,40,40,35,35,35,20,35,20,30,35,34,15,35,25,29,25,30,15,15,20,20,19,15,15,15,10,0,20,5,5,58
E02005348,2767,16,30,10,15,20,25,20,20,20,20,15,25,25,15,35,25,25,20,25,19,24,19,28,28,33,30,30,30,30,30,40,25,35,20,40,40,30,35,30,25,25,35,30,30,20,30,35,35,30,40,25,35,25,50,35,35,35,40,46,54,40,30,35,50,36,39,40,45,36,50,39,50,53,65,49,41,34,40,28,24,27,29,25,20,20,15,17,15,10,5,43
E02005349,4088,41,49,41,45,45,45,35,47,48,49,55,52,45,40,40,40,41,45,35,25,30,38,38,37,43,49,54,65,59,73,64,57,60,56,49,51,45,65,55,66,54,64,55,47,35,45,35,41,45,55,55,45,55,56,59,54,51,73,55,44,49,61,67,40,42,43,40,50,62,39,39,44,54,55,35,40,46,40,48,25,20,19,35,28,15,20,18,15,10,9,40
E02005350,3480,28,30,25,39,44,34,34,20,25,34,45,49,30,35,25,40,30,35,30,30,25,32,36,37,35,44,39,56,49,45,50,36,55,40,59,56,35,45,45,40,49,35,35,45,41,40,45,30,30,45,50,61,50,50,50,40,50,56,55,54,40,40,55,30,40,40,40,40,47,45,34,35,62,55,44,25,30,45,24,25,22,26,20,20,10,14,25,20,15,15,65
E02005351,4783,14,25,25,29,35,25,30,30,35,43,35,34,40,39,40,36,25,50,259,993,514,200,149,74,56,43,40,25,25,35,30,41,35,39,40,35,40,50,52,20,40,35,40,36,20,40,30,31,40,30,45,34,30,30,35,40,57,30,30,25,25,25,35,35,20,30,25,25,20,40,30,30,35,25,33,20,25,36,20,15,24,10,5,24,15,10,12,5,10,5,31
E02005352,3172,18,25,25,25,25,30,30,31,44,25,35,29,40,40,40,35,42,35,49,20,29,20,32,28,20,20,25,20,10,25,25,30,25,30,25,45,45,20,45,40,35,35,30,31,31,35,40,40,50,55,65,60,50,62,59,55,55,61,50,54,45,56,50,50,40,44,45,50,30,40,54,40,30,45,50,30,35,44,30,20,24,19,20,14,15,15,16,15,5,10,36
E02005353,5353,58,73,55,55,64,70,69,61,68,65,75,88,70,70,80,50,51,65,68,68,81,81,94,87,68,74,69,75,75,80,100,98,75,85,75,75,85,90,82,70,75,70,75,77,45,59,60,60,80,70,95,70,65,71,60,70,60,55,60,70,65,56,54,45,51,35,40,35,45,50,50,30,20,50,50,35,25,30,35,25,20,22,20,30,14,20,16,15,19,14,48
E02005354,5138,43,69,40,60,25,60,59,50,54,55,55,65,55,40,65,40,55,55,87,78,68,44,44,51,43,40,45,45,60,50,60,51,50,60,69,66,50,75,76,60,79,69,75,56,61,55,60,77,65,60,75,75,80,76,70,69,70,60,75,65,75,71,60,65,61,60,50,40,77,60,54,55,60,49,55,55,54,61,52,34,38,40,47,35,45,29,26,21,25,20,75
E02005355,3819,19,39,41,38,30,45,38,41,34,48,56,49,44,45,40,41,46,54,38,28,19,28,21,28,32,39,39,45,44,63,45,41,40,45,45,40,50,51,52,55,66,59,44,46,41,54,59,47,56,57,60,55,55,51,54,59,56,45,50,35,48,57,52,54,42,39,51,35,47,50,44,38,48,61,61,38,39,46,36,19,16,29,15,28,27,15,29,10,18,5,37
